smiles,regression_QED
CCCCCCOC=O,0.4041080326632856
CCCCCCOC(=O)CCC,0.4357325104642842
CC/C=C/CC1CCCC(=O)O1,0.4776242068479124
CC1CCC(=O)O1,0.4189428687308838
C=CC(O)CCCCC,0.4438756147272759
COc1cc(C=O)ccc1OC(=O)C(C)C,0.4443027803770129
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,0.5898325536516168
CC/C=C\CCC1(C)CCC(=O)O1,0.4933592059314156
CC(C=O)=CCC1C(C)=CCCC1(C)C,0.38859421350237694
CC(C)=CCC/C(C)=C/CC1CCCC1=O,0.6259918757094535
CCC1(O)C2(C)CCC(C2)C1(C)C,0.6607191035503037
CC1(O)CCC2C(=CCCC2(C)C)C1,0.5866652414091926
CC(=O)CCc1ccccc1,0.6418952265752793
CC(C)C(=O)OCC=Cc1ccccc1,0.7047787281109114
CCC(=O)OCC=Cc1ccccc1,0.6821195668618397
CCCc1ccc(OC)cc1,0.6432681116372203
CCOC(=O)CCC(C)=O,0.5508382023018105
O=C(O)/C=C/C(=O)O,0.4859839100851221
CC(C)CC(=O)OCc1ccco1,0.6708832166423203
COCc1ccco1,0.5769859075060916
CSCc1ccco1,0.6049944705576479
CCCCCCOC(=O)C(C)CC,0.4507242872621485
CC(C)SCc1ccco1,0.6671452498149684
CC(=O)SCc1ccco1,0.6561383686649823
CCC(=O)SCc1ccco1,0.6975837447741148
CC(C)=CCCC(C)CCCC(C)C=O,0.4291528985414637
CC(C)CCCC(C)(C)O,0.6426621429630737
COC1(C)CCCCCCCCCCC1,0.6121061911954195
O=CC=Cc1ccco1,0.4391089740798963
CC(=O)C=Cc1ccco1,0.5808678174087182
CC(=O)Cc1ccco1,0.5962830014036755
CC(=O)OC(C)(C)CCc1ccccc1,0.7078585120324977
CCCCCCC(C)O,0.5662247345927632
CC1C/C=C/CCCCCCCCCC(=O)C1,0.5376688431767396
CC(=O)CC(=O)OC/C=C(\C)CCC=C(C)C,0.38841868889706815
CC(C)=CCC/C(C)=C/COC(=O)c1ccccc1N,0.4816840028872692
CC(C)=CCCC(C)=CCOC(=O)c1ccccc1,0.5529976460029159
CCCCCCCC(=O)OC/C=C(\C)CCC=C(C)C,0.2802853752802995
CCOCC=C(C)CCC=C(C)C,0.4491776222059957
COC/C=C(\C)CCC=C(C)C,0.572087163220153
CCCCCCCCC(=O)OC/C=C(\C)CCC=C(C)C,0.25154814235484396
C/C=C(\C)C(=O)OC/C=C(\C)CCC=C(C)C,0.3925099458914465
CCCCC(=O)OC/C=C(\C)CCC=C(C)C,0.4621822035634164
CC(C)=CC/C=C(\C)CCOC(=O)CC(C)C,0.4888702568088278
CC1CCC2C1C1C(CCC2(C)O)C1(C)C,0.6651960715226423
CC(C)C1CCC2CC(=O)CCC2C1,0.6247501977241975
CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,0.4305129614668875
O=C(OCC(COC(=O)c1ccccc1)OC(=O)c1ccccc1)c1ccccc1,0.4181867609730737
Cc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C,0.6082378466337925
CCC(=O)OCC(COC(=O)CC)OC(=O)CC,0.4819414087429253
CCC(=O)C1CC(C(C)C)CC=C1C,0.6273723904578996
CCOC(=O)CCc1ccco1,0.6430622811625558
COC(=O)c1ccccc1N=C/C=C(\C)CCC=C(C)C,0.4247525180083934
COc1ccccc1OC(C)=O,0.4943699813620575
COC(=O)c1ccccc1N=CC(C)Cc1ccc(C(C)C)cc1,0.5426364118833933
COC(=O)c1ccccc1N=CCc1ccccc1,0.6182839357492973
O=C1CCCCCCCCCCCCCC1,0.5636982700024974
CCCC(=O)OC/C=C(\C)CCC=C(C)C,0.4819745305596324
CCCC(=O)OC(C)(C)[C@@H]1CC[C@H](C)C2=C(C1)[C@@H](C)CC2,0.5208697884540073
CCCCCCCCC=CCC=O,0.3002665583209913
CC1CCCCCCCCCCCCC(=O)C1,0.5611186642999674
CC1=C2[C@H]3[C@@H](CC[C@@H](C)[C@H]2CC1)C3(C)C,0.5125130456348208
CC/C=C/C=C/C=O,0.30684461924908824
CC/C=C/C=C/CO,0.5484172020412376
CCCCC(=O)C(C)=O,0.5351581209594334
CCCC1CC(=O)C=C(C)C1,0.5942493106160728
CCCCCC(C)O,0.556461802116396
CCCCCCCC(=O)N(CC)CC,0.5496218824108348
CCCCC(O)CC,0.5948534280152403
CCCCC(=O)CC,0.5469887036855585
CC(=O)c1nccs1,0.5327739151913196
CCCC(=O)CCC,0.5469887036855585
CC/C=C\CCC(OCC)OCC,0.4280797404644615
CCCC/C=C/CO,0.4356031789889093
CC=CC(=O)CCC,0.5096984973863786
COC(=O)c1ccccc1N=Cc1ccc(OC)cc1,0.6320976962121011
CCCC/C=C/COC(C)=O,0.3466076124301593
COC(=O)c1ccccc1N=C/C=C/c1ccccc1,0.6210848771752803
CCCCCCCCCC=Nc1ccccc1C(=O)OC,0.3321481653568344
CCCCCCCOC(=O)c1ccccc1,0.5155974145779513
CCCCCCCOC(=O)CCC,0.4292208034093733
COC(=O)c1ccccc1N=Cc1ccccc1,0.6089590011727425
COC(=O)c1ccccc1N=CC1CC=C(CCCC(C)(C)O)CC1,0.4375304226397537
CCCCCCCOC(=O)CCCCC,0.40438545208052856
CCCCCCCOC(=O)/C=C/c1ccccc1,0.3899180482021781
CCCCCCCC1CC(C)OC1=O,0.4832767929078791
COC(=O)c1ccccc1N=CC1CC=C(CCC=C(C)C)CC1,0.3850228108855303
CCCCCCCC1OCCO1,0.5734380379113618
CCCCCCCOC(=O)CCCCCC,0.3850425600347897
CCCCCCCCC(=O)OCCCCCCC,0.3321076640541298
CCCCCCCOC(=O)Cc1ccccc1,0.5056543023529311
CCCCCCCOC(=O)CC,0.4357325104642842
CCCCCCCOC(=O)CCCC,0.41890454460111903
CC(=O)c1ccco1,0.5123716996969755
CCCCCCCCCCCCCCCCO,0.4009684425805356
C/C=C/C=C/C=O,0.2876307698721535
CC=CC=CCOC(C)=O,0.4401054177885761
COCCc1ccccc1,0.6160726875823938
CC=CC=CCOC(=O)CCC,0.4653331421607405
O=C1CCCCCCC/C=C\CCCCCCO1,0.4578541634434333
CC=CC=CCOC(=O)C(C)C,0.4753775869752269
CC1=CCC(CCC(C)C(C)O)C1(C)C,0.7001760509602305
CC=CC=CCOC(=O)CC,0.4574259781158291
CC(=O)C1CC2=C(C)CC1C(C(C)C)C2,0.630919971832685
O=C1CCC2=C(CCCC2)O1,0.4969941922041364
CC(=O)CCCC(C)CCCC(C)C,0.5707800530200363
CC1COCc2cc3c(cc21)C(C)(C)CCC3(C)C,0.6568496901823685
COC(=O)C1(C)CC=CCC1,0.42569538469088064
CC1CCCC(=O)O1,0.4406811446205409
Cc1ccc2ncccc2c1,0.5519055037199659
CCCCCC(OCC)OCC,0.4158375779996839
O=COCCc1ccccc1,0.4787486624762601
CCCCCC(OC)OC,0.422170236248383
CCC(=O)C(=O)CC,0.511617667997256
CC(=O)C1=C(C)[C@@H]2C[C@]3(C1)[C@@H](CC[C@H]3C)C2(C)C,0.6709938607057759
CCCC(O)CC,0.5729664843005482
C=C(C)CCC/C(C)=C/CC(C)C=O,0.4434518311004345
CC1CC[C@H]2C[C@@H]1C2(C)C,0.4823096338224788
CC/C=C\CC(OCC)OCC,0.4340182242907848
CCC/C=C/C(OCC)OCC,0.4340182242907848
CCC/C=C/C(OC)OC,0.4335343805394396
CCC/C=C/C(=O)O,0.5633017228709407
CC=CC(=O)CC,0.4786524594024578
C=CC(O)CCC,0.5303772562261536
CCC/C=C\CO,0.5304015629545965
CC1CC(C)(c2ccccc2)OC(C)O1,0.7026923676018645
C=CC(CCC)OC(C)=O,0.44239833282461133
CC/C=C\CCOC(=O)c1ccccc1N,0.3583619112902661
CCC/C=C/COC(=O)CCC,0.4522654755814023
CC/C=C/CCOC(=O)/C=C/c1ccccc1,0.32286744168505244
CCC/C=C/COC=O,0.3185273266375682
CC/C=C\CCOC(=O)C#CCCCCC,0.21665480767300976
CCCCCC#CC(=O)OC,0.26772643076069
CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,0.24760877570686504
CCC/C=C/COC(=O)CCCCC,0.3389627114990167
CC/C=C\CCOC(=O)C/C=C\CC,0.3547661877955015
CCC/C=C/COC(=O)Cc1ccccc1,0.5413749309145975
COc1cc(C=O)cc(OC)c1O,0.7139059911063813
CCCCCCCCCCC=O,0.3805589806249054
CCC/C=C/COC(=O)CC,0.4506805795083157
CC/C=C\CCOC(=O)CC,0.3466076124301593
CCC/C=C/COC(=O)c1ccccc1O,0.6126946750729518
CCC/C=C/COC(=O)CCCC,0.4487164656124811
CC/C=C/CCOC(=O)CCCC,0.34509705959311704
CCC/C=C/COC(=O)CC(C)C,0.4683797661084872
CCCCCCC1CC(OC(C)=O)CO1,0.5034739180441632
C/C=C/C(=O)OCCCCCC,0.347826517945107
CCCCCCOC(=O)/C=C/c1ccccc1,0.4055851220074479
CCCCCCc1ccc(/C=C/C(OC)OC)cc1,0.4835824383833053
CCCCCCOC(=O)CCCCCC,0.40438545208052856
CCCCCCOC(=O)CC(C)C,0.4507242872621485
O=COC1CCC2CCCCC2C1,0.6132770348438039
CCCCCCOCC#N,0.5305773691360388
CC1=CC(C)C(C)C(C=O)C1,0.4163477125474657
CCCCCCCCC(=O)OCCCCCC,0.36065750355048304
COc1cccc(OC)c1,0.6189113153967104
CCCCCCOC(=O)Cc1ccccc1,0.5200366388566927
CC(=O)OCC(COC(C)=O)OC(C)=O,0.4786981605537973
CC1=CCC[C@H](C)[C@@]12CC[C@@H](C(C)(C)O)C2,0.6666807797558786
C/C1=C\CC/C(C)=C/CC(C)(C)/C=C/C1,0.4851029247430378
CCCC=C1OC(=O)c2ccccc21,0.6667133286705109
CC(=O)OCC(C)c1ccccc1,0.6639808590666629
Cc1ccc(C(C)C)cc1O,0.6522740358347691
CCCCCCCC(=O)OCc1ccco1,0.4991575946538842
CCOc1ccc(O)cc1,0.6746841995353571
C=C[C@H](O)CCCCC,0.4438756147272759
CCC(=O)CO,0.5138279807876002
CCOC(CC(C)CCCC(C)(C)O)OCC,0.6007401105557307
CCCCC1COC2(CCCC2)O1,0.6711436825566893
O=C(OC1CCCCC1)c1ccccc1O,0.7793790322725511
CCOC(=O)OC1CCCCC1C(C)(C)C,0.6748952411426105
CC(C)C1OCOCC1(C)C,0.5811134355110554
CC1CCC(C(C)C)OC(=O)C1,0.5646410850518399
CC/C=C/CC(=O)O,0.5633017228709407
CC=CC(=O)OCC(C)C,0.4430772403067042
CC(CC=O)C1CCC(C)(O)CC1,0.6823193166638589
CCCCCCCCC(C)C=O,0.4018064689617883
COC(=O)CCCSC,0.44382798667831214
CC1(C)C2CC=C(CC=O)C1C2,0.4525840776100785
CCCCC/C=C/C(=O)OC,0.3466076124301593
CCC(C)C(=O)N(C)c1ccccc1,0.7189727298347668
CC(=O)c1cc(C)oc1C,0.5560816521707502
CC(=O)c1ccc(C)o1,0.534063162454565
CCCCCC(CO)C(C)=O,0.5979934041958731
C=CCOC(=O)C(CC)CC,0.4500731518483515
CCCC(=O)C(O)CCC,0.6347822791424607
CC/C=C\CCC=O,0.30833086071825155
CC(C)CCOC(=O)CC(S)C(=O)OCCC(C)C,0.5238757257610465
CC1=CCCC(C)(C)C12CCC(C)O2,0.5343265587316449
COc1ccc(C=O)c(O)c1,0.6477438574453785
CCOC(=O)CSC,0.5366208511616724
CC/C=C/C/C=C/CCOC(C)=O,0.3584809035572153
CCCCCC(O)CC,0.5662247345927631
CCCCCC/C=C/C=O,0.314759780373672
CCCCCCC1C(=O)CCC1C(=O)OC,0.5163837896421668
CCCCCC(O)CCCC(=O)OCC(O)CO,0.3817207938412031
C=CC(O)CC,0.495776431393726
CCCCCCCC(O)CCCC(=O)OCC(O)CO,0.3553574239344291
C=CC(=O)CCCCC,0.4078623364367738
Cc1ncsc1C,0.4992737594689495
CC(=O)CCC1C(C)=CCCC1(C)C,0.6254503401109318
CCCCCC=CC(C)=O,0.4236218014017956
CC1=CC(=O)C2CC1C2(C)C,0.5169559532426549
C=CC(O)C/C=C\CC,0.5701776105529232
CCCCC/C=C/C=C/C=O,0.247394576935257
COC(=O)c1cccnc1,0.5388895828087218
CCCCCCOC(=O)CCCCC,0.41890454460111903
CC(C)CO,0.4834802442445536
CCCC/C=C/C=O,0.3083308607182515
CC/C=C\CCCO,0.4356031789889093
C=C(C)CC(C)OC(=O)C(C)C,0.4784667614629829
CC1=CCC2C3CC(C2C1)C1(C3)OC1C,0.4359864652666828
Cc1ccc(C(C)CC=O)o1,0.6217984838640012
Cc1ccc(C(C)C=O)cc1,0.5879834581588878
C=CCOC(=O)COc1ccccc1,0.5267528037110719
C=C(C)CCCC(C)CCOC(=O)Cc1ccccc1,0.4877368357101338
CCCCC/C=C/CCC=O,0.3126611998648419
CCCC(=O)OCC1CCCO1,0.6028350632254236
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,0.3218661464445503
CC(=O)c1ccc[nH]1,0.54013359719925
O=C1CCCO1,0.3967776605314054
CCc1ccc(O)c(OC)c1,0.7015523595771087
CCSC(C)=O,0.498269003246745
CCC(=O)OCc1ccco1,0.6222136149417059
CC/C=C\CCOC(=O)Cc1ccccc1,0.4163584604390276
c1coc(Cn2cccc2)c1,0.6359461805524929
COC(=O)Cc1ccc(C(C)(C)C)cc1,0.6953457797156524
COC(=O)C1CCCCC1,0.5211287604023573
CCCC(CCO)SC,0.6423209845287255
C=Cc1scnc1C,0.5597361692936834
CCCCC=CC(C)=O,0.41706821443298
CCC(C)CC(=O)O,0.6064010060918424
CC/C=C/C=O,0.3620845695487537
CCCCCc1ccco1,0.5827540251312207
CCCCOC(=O)c1ccccc1N,0.4529213480251256
O=Cc1ccccc1O,0.5681374031144324
CCCCOC(=O)C(C)C,0.4452346820224281
CC/C=C\CCOC(=O)OC,0.3569228705076393
CCCCCCC1COC(=O)CO1,0.4856522766099103
CC(S)C(=O)O,0.474337988110131
CCOC(=O)C1=C(C)C=CCC1(C)C,0.6317229180092471
CC1=CC2CC(C=O)C1CC2C(C)C,0.4852088108916545
CC1=C(O)C(=O)OC1C,0.4897982245908948
CCCCOC(=O)[C@H](C)O,0.46905374941242606
O=C(O)CC1CCCCC1,0.6402092493831519
CCCCC1COCC(C)C1OC(C)=O,0.6740053271759779
CC1=CCC(=O)O1,0.4194343403362061
CC(C)C12CCC(C)(CC1)O2,0.5639973807541603
CCOC(OCC)c1ccc2c(c1)OCO2,0.719915846641369
CCC(=O)OC1CCCCC1,0.5731570120859113
COC(=O)c1ccco1,0.528065214128836
C/C=C/C(=O)OCC,0.3970055975202388
CCCCO,0.5128217987135145
CCC1=C(O)C(=O)C(C)O1,0.5970352008352685
CCCCCCCC(=O)OCCCCCC,0.3850425600347897
CCC1CCCC(=O)O1,0.4999792736468943
CC=Cc1ccc(OC(=O)Cc2ccccc2)c(OC)c1,0.616495199386238
CCCCCC(C)C(=O)O,0.6009135187831836
CCCCCCCC(C)O,0.5682059195571066
CCCCCCCCOC(=O)C(C)C,0.4422322277510611
CCC(C)C(=O)OCCc1ccccc1,0.6923635232831699
CCCOC(=O)CC,0.5200986676423002
CCCCC/C=C\C=C\C(=O)OCC,0.27027539478015017
CCCCCCC/C=C/C(=O)OCC,0.3389627114990167
C/C=C\CCCO,0.41881956028467215
CC1=CC(=O)CC(C)(C)C1=O,0.5267989462227936
CCCCCC=CC=CC(=O)OCCC,0.2645112803976357
CCCCOC(=O)CC(C)C,0.45330718516308
CCCCCCCCCC1CCCC(=O)O1,0.4572559352992841
CCCCCCCCCCCC(C)=O,0.4724056154574517
CCOC(=O)CCCCCCCCC(=O)OCC,0.4215226752792795
CCCCC1OC(=O)CC1C,0.5849677140841099
CCCCCCCC/C=C\CCCCCCCC(=O)O,0.2905169417988814
COC(=O)c1ccccc1N=CCC(C)CCC=C(C)C,0.4041901116185687
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.6909972184662643
CC1CCOC(C)(C)S1,0.5181961053234366
CC(=O)CCS,0.5148620611592593
CC12CCC(C3(CCCC3)C1=O)C2(C)C,0.5918824271455755
CC(=O)OC/C=C(\C)CCC=C(C)C,0.4981440216135376
C=C(C)C(CO)CC=C(C)C,0.6168262215235356
CC/C=C\CCOC(C)OCC/C=C\CC,0.31733673828424225
CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,0.520631018455888
CC(C)C[C@H](N)C(=O)O,0.5839472301812022
CCC(C)CCCC(C)(C)O,0.6518703976339252
CCC(C)C(N)C(=O)O,0.5839472301812022
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.6179494584335714
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1,0.553062419124205
C=CC(C)(CCC=C(C)C)OC(=O)CCC,0.4820037598215763
C=CC(C)(CCC=C(C)C)OC=O,0.4661194423108393
C=CC(C)(CCC=C(C)C)OC(=O)CCCCC,0.3345179636371948
C=CC(C)(CCC=C(C)C)OC(=O)Cc1ccccc1,0.5407266895874533
C=CC(C)(CCC=C(C)C)OC(=O)CCCC,0.462229275372949
C=CC(OC(=O)CC(C)C)C(C)CC=C(C)C,0.4923361785500413
CC1(C)CCC[C@]2(C)[C@@H]3CC[C@]2(C)[C@@H](O)[C@@H]31,0.6635947696893981
CC(=O)C1C2CCC(C2)C1(C)C,0.5849753985551033
CCCCCOC(=O)Cc1ccccc1,0.5280864293497929
CCCCCCC/C=N/c1ccccc1C(=O)OC,0.3913737311496778
CCCCCC(=Cc1ccccc1)CO,0.7012921503659537
CC1(C)CCCc2ccc(C=O)cc21,0.6187665278432497
O=C(O)C[C@H](O)C(=O)O,0.4553398825584314
CCCCCCCCCCCC(=O)OCc1ccccc1,0.3670413119485143
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.2612626527203185
COc1ccc(C=O)cc1OC,0.6383852121799833
CCCCC[C@@H]1CC=CC(=O)O1,0.4757716472579718
CCC(=O)OC(C)c1ccccc1,0.6650330710590724
Cc1ccc(C(C)O)cc1,0.6260689002196312
CCC/C=C/COC(C)=O,0.4424089901651703
CC(C)CCC1(C)OCC=CCO1,0.6278144183699332
C=C(C)C1CC=C(CO)CC1,0.6017592362444687
CC1=CCCC(=C(C)C)C1=O,0.4850171355482766
CC/C=C\CCOC(=O)C(C)O,0.3856495610927086
C=C(C)C1CCC(C)=CC1=O,0.5247132375688095
C=C(C)C1CC=C(COC(C)=O)CC1,0.5098205406999199
CC(C)[C@H]1CC[C@H](C)C(=O)C1,0.567161437022081
CC(C)C1=CCC(C)(O)CC1,0.5752598158037694
C=C(C)C1CCC(C)(O)CC1,0.5752598158037694
C=C(C)C1CCC(C)C(=O)C1,0.527654380025224
CCOC(=O)CC(C)CC(C)(C)C,0.6307756847964542
C1CCCC2(CCC1)CCCO2,0.5390859101102389
CCCC(C)COC(=O)C(C)CCC,0.5886688819198159
CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,0.6723443520304883
CC1CCC(C(C)C)C(OC(=O)c2ccccc2O)C1,0.8484199551833569
CCCCC(=O)OC1CC(C)CCC1C(C)C,0.6737840359707321
CC(=O)C(C)S,0.4888680106561633
COc1ccccc1,0.5316253154127668
SCc1cnccn1,0.565749005205386
C=CC1(C)CCCC(C)(C)O1,0.5275760099171601
CCCCC(O)C(S)CCC,0.596125182657272
CCC(=O)OCCOc1ccccc1,0.5310563539311669
CCCCC(=O)C(S)CCC,0.6127018762756478
CC(C)C(=O)OCCOc1ccccc1,0.5497152367323349
CCC(S)C(C)=O,0.5404699183126511
CC/C=C\CCCCO,0.4438835716658288
CC/C=C\CCCCC=O,0.31475978037367197
CC/C=C\CC/C=C/CO,0.4585714278974158
CC/C=C\CC/C=C/C(OCC)OCC,0.3295363550607357
CCCCCC(O)C(S)CCCC,0.4584031641202632
CC/C=C\CC/C=C/C=O,0.2467253642166313
CCCCCC(=O)C(S)CCCC,0.4696942749840665
CCOCc1ccccc1OC,0.6825036693730464
COc1ccc(/C=C/C=O)cc1,0.500938838941861
COc1ccc2ccc(=O)oc2c1,0.6217528067929762
CCc1nccnc1OC,0.6122543139546169
CCCCCCCCOC(=O)CCC,0.41890454460111903
COc1ccc(C(=O)O)cc1,0.6961288347721591
COc1ccc(C=C(C)C=O)cc1,0.5214402745516882
COc1nccnc1C,0.5548908146581041
COc1ccc(C=CC(=O)C(C)C)cc1,0.7047356405823231
CCC(=O)C=Cc1ccc(OC)cc1,0.682174179546728
COc1nccs1,0.5474214688398136
COC(=O)[C@]1(C)CCC[C@]2(C)[C@H]3CCC(C(C)C)=CC3=CC[C@@H]12,0.6465980818760648
COC(C)=O,0.3829665907325141
CC1=CCC(/C=C/C(C)(C)C(C)O)C1(C)C,0.7170347041079314
C=C(C)COC(=O)CCC,0.4424089901651703
COC(=O)c1ccc(OC)cc1,0.6240969235528274
COc1cccc(C)c1,0.5532379862472909
COc1ccccc1C,0.5532379862472909
Cc1cccc(CCO)c1,0.653334045584044
Cc1nc2ccccc2o1,0.5498595132111734
CCCC(=O)OC(C)c1ccccc1,0.6850810320852363
CC(C)(O)C(C)(C)O,0.5269160679499589
CC(C)C(=O)OC(C)c1ccccc1,0.6881132191985334
CC(OC=O)c1ccccc1,0.615130719020019
Cc1ccc(-c2ccccc2)cc1,0.6092016568043108
CCC(C)CS,0.5086119006790314
CC(C)C(C)S,0.4829557245623621
CC(C)=CCO,0.4708091985799219
COc1ccccc1O,0.6127725486570803
CCC(C)COC(=O)CC(C)C,0.5957782183942469
Cc1ccc(C=CC=O)cc1,0.4614953278490117
C/C(=C\c1ccccc1)CO,0.6804259203650915
CC1=CC[C@]23CC1C(C)(C)[C@@H]2CC[C@H]3C,0.5125130456348208
C/C=C/C(=O)OC,0.35850815039012257
CCOC(=O)C(C)O,0.5161288838079469
CC(C)C(=O)OCC(C)c1ccccc1,0.7078014228041585
CC(C)C(=O)OCCCc1ccccc1,0.5467091476188316
CC(C)=CCCC(C)CC=O,0.4392687340653663
COCC1O[C@@H](O[C@@H]2C(COC)OC(OC)C(OC)C2OC)C(OC)C(OC)C1OC,0.3929377803442666
Cc1ccc(C=O)o1,0.511297688774923
CC(C=O)=Cc1ccco1,0.4586690931215482
Cc1ccc(C(C)C)cc1,0.5532584920101852
CCCC=CC(=O)OC,0.4251661749128385
COC(=O)c1ccc(O)cc1,0.6143884490200855
CCC(=O)C=CC1=C(C)CCCC1(C)C,0.6366276040873243
CCC(=O)/C=C/C1C(C)C=CCC1(C)C,0.5073380877413783
COC(=O)c1ccccc1OC,0.6240969235528273
COC(=O)CCC(C)C,0.5422095914375367
CCCCCCCCCCCCCC(=O)OC,0.3606575035504831
CCCCCCC(OC)OC,0.4207315361725349
CCCCCCCCC(=O)OC,0.43573251046428413
CCCCCCC(C)C=O,0.41144620765419776
CC(=O)C(=O)C(C)C,0.4974447521687162
Cc1ccc(OC(=O)CC(C)C)cc1,0.5433533440471274
CC(=O)CC(C)C,0.5150193170931499
C=C(C)C12CC(CC1CO)C(C)=C2C,0.6669112505701064
CC(CO)c1ccccc1,0.6567075760589547
COc1ccc(C(OC)OC)cc1,0.6662976007131104
CC(=O)C(C)=Cc1ccccc1,0.6077418105117984
CCCCCCC(=O)CC,0.5209988837775531
CC(C)CC(=O)OCCCc1ccccc1,0.5432924690678919
CC(C)C(=O)OC(C)(C)CCc1ccccc1,0.7276008614211362
CC(C=O)CCc1ccccc1,0.6213957760923504
CC(C)C(C=O)c1ccccc1,0.6242803822736062
CC(C)CC1CC(C)CCO1,0.5970694381666323
COC(=O)CCCc1ccccc1,0.6604292889918286
CC(C)CC(=O)Cc1ccccc1,0.6890704256055608
COC(=O)CCc1ccccc1,0.6365051962344709
CSCCC=O,0.3912828365702852
CCCCCCCCC#CC(=O)OC,0.2824363840045821
CCCC(C)C(=O)O,0.6064010060918424
CCCCOCc1ccccc1,0.6077505109383925
Nc1ccccc1C(=O)Oc1ccc2ccccc2c1,0.4360353682437377
C=C(OCC)C1C(C)(C)CC(=O)CC1(C)C,0.6850017501691362
CCCC(=O)OC/C=C(/C)CCC=C(C)C,0.4819745305596324
CC(C)=CCC/C(C)=C\COC=O,0.3584809035572153
CCC(=O)OC/C=C(/C)CCC=C(C)C,0.4940232014998092
CC(C)=CCC/C(C)=C\COC(=O)CC(C)C,0.4888702568088278
CC1(C)CCCC2C(=O)C3CCC21C3,0.5758244287680927
CCCCCCC(=O)CCOC(C)=O,0.4463173243222524
c1ccc2c(c1)CC1COCOC21,0.6007722881704552
CCOC(=O)CC1(C)OCCO1,0.5907369265972323
CCCCCCCCC(O)=NCc1ccc(O)c(OC)c1,0.3760629520681105
CCCCCCCCCOC(=O)CCCCCCC,0.3013977658356722
CCCCCCCCCOC(=O)CC(C)C,0.4108161613445776
CCCCC(CO)C(C)=O,0.6324713936669285
CCCCCCCCOC(=O)CCCCCC,0.36065750355048304
CCCCCCCCOC(=O)Cc1ccccc1,0.4848788223749006
CCCCCCCCOC(=O)CC,0.4292208034093734
CCCCCCCCOC(=O)CC(C)C,0.42909507174786404
Cc1ccc(CC(C)C=O)cc1,0.6234932631092024
CC(=O)OC/C=C(/C)CCC=C(C)C,0.4981440216135376
CC(=O)c1ccc2ccccc2c1,0.601009735328557
C=CCCC(=O)O,0.5377642424966691
O=C(OCCc1ccccc1)c1ccco1,0.7374369372322972
CC(=O)/C(C)=C(/C)C(C)C(C)(C)C,0.5963317946487137
CC(C)=CC(=O)OCCc1ccccc1,0.5565214282774292
O=C(O)c1ccccc1,0.6106035394285075
CC(C)OC(=O)C=Cc1ccccc1,0.5407152650445165
CCC(=O)OCc1ccc(OC)cc1,0.6887701701392165
O=C(O)COc1ccccc1,0.7062096181798528
CCCC(=O)OCC(C)c1ccccc1,0.6917285584025085
CC1OC(Cc2ccccc2)OC1C,0.7158967753249352
OC1COC(Cc2ccccc2)OC1,0.7618407921430573
CC(=O)OC(C)CCc1ccccc1,0.6852226197704352
CC(O)CCc1ccccc1,0.6983514315611559
CC(O)C=Cc1ccccc1,0.6804130947802322
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,0.6327883020732139
CC(C)C(=O)OCc1ccc2c(c1)OCO2,0.734640003667697
CCCCCC/C(C=Nc1ccccc1C(=O)OC)=C\c1ccccc1,0.3056671138571868
CCCOC(C)=O,0.485245073645189
CC(=O)c1ccc(C(C)C)cc1,0.6107823252738956
CCCOC(=O)c1ccccc1,0.640310443785496
CC(C)OC(=O)c1ccccc1,0.6264925030733606
CCCC(=O)OC(C)C,0.5437660106866277
CCCOC(=O)C(C)C,0.5422095914375366
CC(C)OC(=O)C(C)C,0.5304977131171219
CCCOC(=O)C=Cc1ccccc1,0.5386202398485427
CCCOC=O,0.37212291456454333
CCCOC(=O)/C=C/c1ccco1,0.5265992410950651
CCCOC(=O)c1ccco1,0.6234453581423549
CCCCCCC(=O)OCCC,0.4357325104642842
CCCCCC(=O)OCCC,0.4383150695699536
CCCCCC(=O)OC(C)C,0.4536819200941442
CCCOC(=O)c1ccc(O)cc1,0.7230523793284429
CCCC(O)Cc1ccccc1,0.7240817407174932
CCCOC(=O)Cc1ccccc1,0.6604292889918286
CC(C)c1ccc(CCC=O)cc1,0.6445126067371597
CCCOC(=O)CC(C)C,0.5638542074438334
CC(C)CC(=O)OC(C)C,0.5660374890254205
C=C(C)C1CCC(C)CC1=O,0.527654380025224
CC(=O)C=O,0.3166057628389017
CC(=O)C(=O)O,0.4459283845851701
c1ccc2cnccc2c1,0.5311915584041306
C=C(C)CCCC(C)CCOC(=O)CCC,0.4367878963619797
C=C(C)CCCC(C)CCOC=O,0.3291779135700844
C=C(C)CCCC(C)CCOC(=O)CC,0.4526267926451804
