CID,TGSC ID
185588,1312591
185593,1554291
185617,1667591
185620,1825131
185635,1679571
185648,1822501
185667,1810961
185670,1700291
185694,1175771
185756,1823411
185812,1082641
185872,1868711
185958,1836771
186342,1311221
186748,1074311
186907,1216361
187147,1840601
187242,1623141
187808,1679421
187809,1384201
187924,1632211
188028,1126041
188287,1588951
188320,1858661
188323,1588211
188452,1856901
188454,1563621
188456,1856571
188458,1865901
188661,1847421
188664,1852071
188958,1620821
188993,1680121
189001,1585981
189045,1851191
189061,1021981
189069,1408511
189151,1819581
189860,1586261
190201,1759651
190750,1682201
190750,1682201
191055,1866261
192236,1897171
192287,1757781
192490,1887871
192589,1661091
192796,1824121
192826,1220131
192827,1406321
192850,1687971
192918,1701171
192993,1546791
193042,1822111
193112,1436531
193199,1553001
193299,1434981
193458,1594171
193477,1698231
193498,1389291
193527,1548311
193653,1281311
193657,1258191
194140,1562751
194340,1860741
194485,1822291
194489,1405981
194566,1860761
194573,1839301
194637,1279261
195370,1539211
195396,1870881
195527,1827401
195529,1827391
195728,1539241
196216,1176531
196402,1821331
196435,1022031
196583,1590201
196808,1855191
196809,1855211
196831,1841001
196858,1862011
196915,1440701
196979,1700711
197017,1818901
197024,1310891
197028,1809591
197067,1699031
197077,1351351
197081,1589091
197097,1219811
197114,1571711
197115,1304741
197146,1661371
197160,1766691
197162,1345551
197173,1080041
197678,1890571
197775,1698981
197809,1701541
197810,1665431
197937,1369031
197977,1838791
198008,1608141
198104,1435111
198141,1877021
198261,1502831
198288,1465591
198346,1364311
198430,1293641
198473,1609401
198500,1701421
198512,1051241
198547,1500611
199472,1681001
200183,1079491
200238,1416191
200392,1807621
201326,1494871
201448,1416171
201483,1419611
201734,1464201
202877,1256061
203427,1797891
203443,1047811
203741,1738961
205912,1414311
205999,1733041
206000,1733031
206037,1551551
206243,1075211
207282,1119931
207286,1531811
207507,1416541
208438,1399271
208862,1505671
208863,1586951
208867,1473591
209717,1495971
210326,1674851
211194,1432071
212128,1603621
212930,1024531
213012,1669681
213013,1456161
213021,1346271
213027,1073531
213031,1690491
213032,1078051
213099,1435841
213591,1467361
213821,1384811
216439,1445571
219171,1053551
219337,1622511
219357,1046691
219461,1618501
219494,1268581
219497,1079231
219541,1629271
219672,1032971
219794,1027781
219904,1034761
220010,1257201
220050,1016931
220076,1437701
220338,1526041
220401,1231151
220674,1046271
220674,1002031
220773,1579451
221050,1127271
221062,1389361
221066,1301421
221068,1034081
221069,1586481
221071,1281701
221166,1582561
221194,1603851
221455,1046301
221491,1131771
221542,1533351
221580,1404751
221634,1597311
221639,1582251
221641,1034181
221663,1594941
221668,1023121
221691,1027121
222154,1699191
222178,1066371
222285,1257251
222339,1694671
222465,1472891
222536,1085991
222656,1030861
222661,1125181
222786,1231751
223821,1699601
225856,1594971
225936,1138431
226249,1583311
226311,1593681
226371,1855021
226486,1037281
226682,1097941
226937,1691281
227170,1730321
227240,1038691
227456,1667521
227613,1819291
227657,1076511
227829,1015101
227829,1015101
227851,1049761
228300,1656761
228303,1587411
228343,1501841
228398,1660161
228548,1036051
228583,1024541
228588,1583221
228604,1035951
228738,1565911
228757,1047981
228769,1033411
228993,1031901
229153,1586861
229377,1034131
229380,1570391
229384,1017441
229385,1018461
229387,1017901
229657,1507561
229784,1625281
229888,1035571
229897,1561011
230525,1033801
230995,1376911
231081,1724371
231162,1869961
231325,1048811
231412,1855851
232569,1093621
234290,1625011
235071,1538961
235414,1004211
236281,1656481
236404,1579061
236415,1665271
236483,1742921
236549,1697201
236674,1612361
236687,1020811
237109,1363421
237332,1040211
237873,1283841
238034,1051451
238273,1626091
238307,1583631
238498,1005531
238782,1588781
238792,1603401
238792,1489711
240119,1030641
240122,1095541
240147,1203931
240230,1125231
240231,1086031
240925,1037511
241572,1812991
241753,1236451
242567,1547641
242621,1119791
242910,1119811
243274,1243781
243417,1129171
243670,1582671
243675,1022871
243691,1036251
243696,1587901
243783,1017411
244468,1079221
244509,1136871
245005,1216021
245439,1043171
245572,1043261
246089,1594621
246520,1229391
246597,1724361
246728,1004231
246929,1022241
247220,1831201
247470,1337271
248442,1079511
248474,1271671
248475,1082581
248488,1036611
248934,1627121
249203,1732951
249332,1296671
249494,1002001
249579,1018451
250093,1247631
250096,1011841
250126,1656571
251103,1741451
251210,1361401
251252,1054591
251529,1030611
251530,1032081
251531,1033701
252509,1637611
253090,1827531
253220,1656601
253228,1128671
253298,1287671
253308,1656611
253834,1862541
253877,1099531
253881,1099791
254291,1042621
254555,1612321
254958,1086351
255134,1095121
255146,1119261
255195,1126241
255670,1628771
255997,1845401
256028,1565411
256071,1035641
256081,1129411
256348,1603771
256426,1188231
256516,1596021
257278,1428551
258550,1579441
259846,1570451
260380,1211141
260439,1667441
261491,1048021
261859,1700661
262942,1082391
263034,1019051
263167,1656731
263620,1383171
265900,1073191
267363,1838581
267400,1818071
267893,1818861
268208,1808781
268779,1753391
269023,1119651
270885,1275411
270945,1630431
273065,1636421
275196,1142581
276280,1827601
276892,1580231
278055,1817941
278476,1117461
278506,1626591
280190,1597271
281254,1032961
281622,1836621
281853,1551501
281858,1185341
283510,1588151
283906,1852551
284148,1061221
284449,1600751
285097,1010251
285462,1016831
286498,1851021
287291,1133021
287439,1017541
288227,1006341
288227,1081151
289152,1563331
289741,1699281
291264,1562321
292292,1578361
292429,1164761
292592,1077671
292626,1077661
292627,1015391
292628,1015401
292630,1014171
292723,1554391
292733,1581061
293360,1577611
294861,1630791
296248,1559361
296879,1130341
296894,1626771
298071,1021501
298610,1697501
300018,1603421
300085,1126841
300426,1072511
300474,1577261
300518,1569701
300806,1106141
301590,1438801
302868,1359461
303710,1618531
303711,1618541
304212,1419781
304628,1128771
311967,1580091
312724,1299501
313324,1851611
313701,1726681
316771,1015461
316884,1624601
317052,1076001
318158,1636271
318418,1637751
318771,1029811
323256,1079961
323894,1813891
323896,1813901
323964,1855751
325292,1862041
325518,1838501
325735,1847021
326996,1811911
327287,1842531
327378,1009701
327391,1810431
328236,1594831
328789,1636341
328893,1446221
330109,1118971
330573,1551481
330573,1053801
331669,1624581
332427,1588861
332806,1834381
334704,1822741
335426,1681131
335576,1867891
335610,1212041
336473,1169461
337494,1841071
339017,1724381
340930,1562791
340931,1813521
341188,1821801
341779,1566731
342737,1872801
343166,1808321
344546,1699621
346052,1102131
346273,1582841
346286,1032221
346868,1011261
347508,1581971
347577,1270101
347713,1003241
347826,1414951
348154,1183441
348462,1471971
348502,1600591
349147,1126961
349945,1597341
350231,1475731
351795,1190891
352309,1748021
354368,1839601
354398,1834841
354654,1529531
355644,1051831
356063,1627101
357772,1551451
357781,1244851
358832,1862201
358901,1699271
360253,1634861
361511,1855791
361512,1534991
361947,1093721
362562,1872231
368982,1811651
369312,1595981
369598,1869051
369599,1859591
373677,1038681
374869,1567551
375105,1848871
375142,1818991
375143,1818101
376006,1082991
378567,1700961
380816,1596981
381152,1031141
382831,1847691
382975,1700821
383983,1850791
384121,1739321
384403,1697421
384877,1848501
390807,1213981
397934,1843971
399491,1823151
399848,1454701
400072,1466351
404821,1123931
405275,1841191
407335,1365321
416729,1117141
417575,1080361
419676,1588301
419705,1094131
423728,1299261
425400,1304001
427877,1064251
428040,1732941
429065,1029101
429065,1343341
432946,1063861
433294,1255191
433554,1858221
436077,1087061
437686,1624501
439171,1233521
439176,1207471
439177,1233951
439193,1495331
439202,1809211
439207,1361571
439221,1369861
439223,1040231
439224,1253461
439227,1253961
439239,1272181
439242,1588651
439246,1193531
439250,1007831
439255,1253351
439262,1661421
439263,1105021
439263,1060561
439280,1700141
439306,1699941
439314,1660331
439341,1284361
439356,1911091
439368,1140771
439377,1753391
439378,1660151
439423,1136601
439435,1665481
439503,1108911
439514,1839461
439519,1300561
439531,1698711
439538,1807071
439544,1701521
439570,1002741
439575,1234081
439586,1495341
439600,1346781
439606,1256381
439616,1141691
439655,1060801
439668,1680081
439691,1140351
439696,1123961
439711,1551681
439711,1054341
439766,1140601
439877,1589111
439888,1138511
439922,1877761
439935,1279271
439938,1140231
439950,1619201
439960,1118401
439990,1589041
440014,1230371
440015,1291151
440030,1243241
440078,1826531
440080,1826881
440140,1588641
440150,1625041
440151,1078641
440312,1631731
440356,1842961
440357,1842951
440454,1813281
440473,1261281
440560,1727081
440667,1234571
440735,1504551
440834,1891331
440867,1908551
440909,1588551
440917,1013771
440917,1013772
440966,1056891
440967,1108611
440968,1108601
440987,1629431
440989,1837791
440993,1879961
441005,1054621
441021,1826291
441071,1137021
441082,1099881
441140,1133331
441145,1520381
441245,1374471
441246,1289451
441269,1838451
441316,1534401
441381,1698881
441422,1700601
441437,1588901
441438,1588941
441446,1537991
441449,1439041
441489,1814051
441490,1130381
441491,1631681
441524,1814111
441552,1849621
441561,1814131
441572,1551821
441574,1555281
441575,1529031
441612,1521671
441644,1555321
441663,1834821
441676,1240861
441677,1846651
441678,1826551
441696,1141591
441697,1699111
441764,1839471
441782,1814171
441794,1415551
441795,1891171
441832,1842721
441853,1133201
441860,1842251
441876,1842511
441878,1838481
441879,1840351
441881,1813411
441882,1813421
441884,1808251
441888,1813291
441891,1666991
441893,1786581
441895,1817201
441899,1842281
441900,1808261
441908,1843951
441909,1876451
441911,1846401
441912,1846391
441921,1700521
441922,1700511
441923,1700501
441930,1887961
441934,1667371
441938,1876991
441958,1839391
441959,1681211
441964,1586061
441975,1701801
442009,1598201
442011,1857441
442019,1856581
442021,1225961
442027,1588191
442031,1818671
442057,1850561
442101,1588631
442126,1498591
442127,1725521
442138,1851351
442151,1806191
442154,1072001
442173,1384261
442191,1043791
442194,1835101
442210,1064041
442256,1495951
442261,1822281
442266,1699961
442276,1533151
442292,1699251
442304,1817971
442343,1412691
442347,1014541
442351,1561151
442353,1103501
442356,1910521
442358,1671831
442359,1054531
442360,1019231
442362,1017201
442363,1018181
442365,1458781
442379,1467391
442383,1097481
442388,1567111
442399,1850861
442402,1344191
442405,1429681
442406,1376301
442416,1701811
442424,1851921
442426,1422691
442427,1086001
442430,1847431
442436,1522201
442456,1699231
442461,1580901
442463,1053651
442474,1376991
442478,1558081
442482,1374381
442495,1006501
442497,1814221
442501,1508221
442507,1818531
442510,1486771
442514,1249171
442520,1588841
442525,1541651
442530,1136941
442534,1768811
442538,1588721
442544,1588671
442583,1701651
442584,1814401
442618,1860621
442619,1836761
442630,1818581
442649,1699561
442658,1698871
442659,1821101
442662,1859931
442664,1822101
442667,1814191
442668,1833501
442670,1839281
442688,1588891
442694,1871251
442699,1874181
442700,1588601
442727,1667111
442741,1080001
442744,1700701
442764,1080071
442768,1701241
442770,1841231
442771,1827331
442774,1865781
442788,1817131
442808,1911301
442813,1699401
442820,1822211
442827,1856091
442831,1834441
442876,1588921
442896,1524191
442911,1488191
442916,1822621
442926,1817561
442971,1701551
442985,1344321
443019,1834361
443023,1588701
443031,1093911
443054,1869671
443101,1080891
443135,1142401
443156,1382041
443157,1056961
443158,1011632
443158,1011631
443159,1398981
443159,1450831
443160,1374391
443161,1460301
443162,1218601
443163,1106561
443163,1384511
443165,1551791
443166,1047761
443167,1054071
443181,1416651
443184,1600611
443297,1250971
443314,1302071
443314,1006081
443314,1305001
443314,1305831
443314,1357671
443314,1358181
443314,1305011
443354,1846521
443445,1368811
443465,1856801
443466,1856811
443468,1857031
443470,1588571
443474,1068111
443479,1568741
443481,1568301
443529,1054111
443613,1389491
443639,1388821
443752,1233841
443867,1093981
443955,1055471
444090,1077411
444212,1001681
444266,1256251
444294,1056911
444305,1034811
444539,1003271
444679,1242781
444683,1141151
444795,1216601
444899,1220621
444991,1542881
445063,1136901
445070,1290201
445084,1824471
445125,1543921
445128,1419161
445128,1419171
445154,1588831
445238,1511681
445354,1131351
445354,1131351
445580,1230331
445638,1271951
445639,1029521
445789,1123811
445858,1044121
445858,1381481
445969,1254111
446284,1230411
446495,1256401
446541,1516451
446626,1140501
446838,1556861
446925,1030761
446973,1140931
447315,1345931
447466,1231961
447661,1117561
447765,1660341
448438,1588581
448580,1265521
448864,1068851
448893,1141241
448979,1698391
448996,1570911
448996,1558981
449093,1807401
449290,1450681
449293,1698491
449355,1249141
452306,1364211
452501,1152011
452855,1884001
452967,1014791
454458,1870671
454459,1870681
456389,1664221
456410,1665361
456468,1234071
457801,1839331
457801,1223271
457825,1817651
458010,1505791
458186,1415281
459494,1023331
459849,1582421
462696,1701001
464152,1076801
466268,1214001
466269,1815721
467312,1878681
468595,1808001
469215,1824981
471002,1846441
471003,1851151
471004,1850741
471007,1849171
471008,1870701
471119,1810221
471120,1875611
471426,1856201
471719,1701661
472181,1345241
473252,1637311
473591,1798141
475410,1834051
475411,1849151
475412,1848981
475701,1131731
476537,1700851
476785,1850481
476856,1558891
478125,1133491
479500,1681141
479501,1414831
479503,1459251
479756,1486291
480012,1094371
480027,1595281
480764,1428251
480770,1872191
480777,1871011
480780,1868671
480802,1872261
480815,1862501
480817,1862481
480818,1862491
480819,1817111
480854,1810251
480863,1884671
480865,1840991
480872,1865881
484401,1083091
484757,1834261
486612,1848491
492392,1876701
493376,1698561
493591,1057311
494311,1252911
495442,1817531
497189,1822651
497266,1804361
497804,1835181
500376,1837591
503737,1810161
504067,1811071
510370,1578671
510370,1457941
513197,1698371
516808,1219881
516859,1219831
516871,1284001
516872,1278521
516875,1099641
516889,1714341
516892,1099761
516893,1099511
516902,1283131
516910,1278141
516919,1283091
516920,1278061
516949,1283701
516951,1278271
516989,1098621
517019,1292991
517044,1033941
517045,1034671
517052,1355421
517055,1034681
517063,1252301
517068,1358901
517072,1303411
517098,1794161
517111,1219481
517111,1219481
517121,1236181
517165,1219431
517232,1219471
517277,1229661
517327,1611151
517344,1567481
517344,1099751
517347,1668581
517357,1301241
517414,1228121
517452,1705961
517637,1036131
517653,1603341
517762,1126321
517791,1555161
517827,1004111
517827,1004112
517859,1435361
517866,1514771
517883,1437391
517959,1043181
517970,1027011
517974,1616041
518457,1577991
518472,1012681
518573,1597391
518682,1225201
518696,1252221
518714,1120891
518790,1583601
518791,1597131
518800,1603381
518802,1119391
518810,1552551
518838,1629521
518856,1583751
518900,1259251
518937,1024361
518975,1065601
518975,1014181
519008,1129751
519009,1600811
519073,1583931
519145,1052331
519146,1436031
519147,1514551
519158,1037041
519182,1629981
519189,1625241
519203,1656381
519219,1630771
519263,1630671
519299,1079251
519310,1094311
519323,1603471
519333,1516931
519382,1019321
519382,1019322
519385,1121281
519386,1121291
519389,1081691
519415,1462331
519423,1072241
519450,1803681
519452,1632351
519456,1119941
519466,1435901
519519,1629241
519539,1013841
519541,1128761
519564,1551771
519566,1126281
519642,1656331
519709,1022801
519721,1126751
519732,1583841
519733,1119911
519751,1583281
519757,1044731
519762,1878991
519764,1103651
519786,1003311
519793,1037011
519806,1832541
519823,1032251
519843,1596071
519845,1036571
519869,1069451
519872,1053561
519890,1037541
519891,1603571
519893,1625021
519894,1603581
519906,1127941
519907,1009241
519954,1587051
519966,1126741
520082,1624941
520098,1008681
520108,1025671
520118,1586191
520119,1036721
520125,1582571
520144,1583011
520148,1029301
520148,1029302
520180,1093551
520182,1121511
520183,1093671
520188,1625231
520191,1036701
520194,1551891
520224,1619071
520245,1630831
520261,1554381
520295,1126921
520296,1029461
520298,1621731
520300,1551931
520326,1036561
520383,1562081
520384,1056031
520395,1464141
520398,1427511
520409,1583941
520420,1551411
520423,1119961
520440,1035371
520449,1122681
520454,1074711
520455,1037031
520468,1682501
520484,1457521
520498,1497691
520543,1530921
520546,1507191
520566,1881371
520567,1096591
520568,1583831
520569,1881811
520585,1122981
520593,1624291
520599,1177951
520667,1583401
520670,1525051
520682,1545891
520687,1588461
520717,1132041
520722,1022141
520739,1567181
520743,1440351
520753,1583771
520768,1452921
520785,1862801
520871,1803691
520888,1019801
520895,1576781
520895,1590761
520908,1515131
520911,1475531
520985,1120791
520990,1583851
520991,1423071
521013,1122961
521036,1076641
521064,1603811
521078,1881851
521080,1490551
521114,1697531
521185,1014771
521191,1126301
521238,1016471
521240,1392711
521246,1036691
521247,1082481
521257,1656811
521267,1082271
521268,1030461
521270,1483281
521280,1337271
521294,1120201
521300,1027461
521314,1488021
521322,1625751
521323,1566891
521326,1033371
521348,1102211
521355,1127461
521364,1582781
521365,1624121
521384,1521121
521472,1631141
521477,1630921
521478,1120921
521483,1623411
521504,1583711
521567,1121531
521569,1384441
521570,1121991
521666,1476641
521790,1551601
521803,1081661
521836,1559741
521846,1591251
521851,1596131
521863,1008891
521869,1583091
521873,1552211
521927,1559281
521941,1583031
521945,1120661
521947,1628781
521958,1072231
521960,1882971
521979,1624331
522017,1368211
522038,1656801
522068,1626601
522071,1590701
522077,1588081
522111,1582641
522120,1436051
522150,1602131
522161,1126501
522171,1045201
522214,1037481
522224,1583131
522255,1582591
522262,1576771
522284,1630301
522399,1591291
522401,1690781
522404,1597301
522422,1026061
522423,1446441
522457,1631001
522458,1576991
522459,1581901
522514,1031471
522537,1656781
522567,1077571
522606,1283631
522673,1034861
522674,1057671
522676,1004061
522677,1013091
522689,1277771
522753,1877321
522771,1039461
522777,1534361
522816,1130331
522817,1012891
522834,1583501
522841,1128431
522874,1453041
522877,1576961
522880,1516611
523035,1102521
523057,1056511
523825,1623071
523918,1596971
524170,1880331
524198,1603751
524200,1858921
524263,1050801
524268,1119191
524299,1567691
524423,1854741
524461,1594291
524508,1742071
524975,1037721
525006,1576951
525020,1696281
525032,1552151
525329,1582921
525330,1038831
525358,1583041
525403,1630971
525429,1630781
525446,1618481
525462,1552011
525468,1697541
525775,1118471
525776,1118521
525781,1120621
525784,1117871
525785,1118761
525963,1041831
526118,1122051
526150,1625121
526151,1625631
526152,1582731
526176,1811001
526177,1551901
526182,1882351
526185,1651241
526190,1880321
526195,1038351
526487,1545901
526559,1552171
526584,1093661
526613,1583801
526616,1584091
526618,1374021
526624,1035721
526657,1551431
526661,1552141
526708,1552541
526762,1551491
526853,1583971
526930,1609591
526931,1120041
526950,1119321
526993,1594051
527108,1593881
527108,1593881
527108,1587131
527141,1122741
527143,1046221
527144,1036841
527268,1014641
527284,1423861
527286,1546461
527307,1511251
527393,1590631
527418,1094301
527418,1427731
527424,1603551
527426,1558951
527427,1590541
527428,1587041
527435,1352731
527441,1596641
527442,1596661
527445,1596631
527459,1122031
527466,1121971
527467,1122041
527470,1082491
527554,1628271
527821,1583561
527822,1451551
527839,1811561
527856,1094011
527868,1625731
528050,1126341
528053,1697491
528106,1122731
528108,1130401
528109,1130221
528127,1040521
528135,1639951
528143,1428161
528246,1600771
528250,1120211
528308,1046451
528321,1630231
528360,1116311
528363,1596711
528403,1118751
528405,1118741
528406,1863951
528407,1118781
528409,1863961
528494,1121951
528498,1436441
528552,1093581
528561,1122001
528698,1036261
528701,1623751
528704,1619111
528707,1697861
528709,1583101
528712,1583081
528717,1631081
528742,1130041
528743,1130081
528744,1129921
528757,1849741
528759,1300311
528762,1596621
528858,1631291
528971,1122111
528972,1122061
528988,1579191
529006,1624151
529007,1624141
529028,1118501
529029,1118571
529031,1118771
529034,1118581
529049,1583741
529052,1038321
529054,1116311
529055,1583811
529056,1038311
529064,1656351
529071,1583701
529251,1552511
529253,1012961
529262,1029941
529296,1582871
529298,1582581
529299,1625141
529300,1503051
529302,1582721
529304,1637071
529344,1600651
529345,1600671
529346,1618571
529352,1600661
529379,1583881
529383,1119231
529388,1593711
529390,1632681
529394,1095131
529396,1583691
529408,1121721
529426,1699711
529481,1552451
529496,1584221
529501,1451841
529621,1560261
529629,1081321
529635,1551731
529770,1038761
529780,1082721
529781,1082381
529880,1628731
529881,1629751
529883,1629491
529885,1633721
529893,1701091
529899,1462551
529900,1121581
529907,1552441
530070,1121891
530173,1573221
530402,1119531
530404,1583611
530404,1595401
530406,1582801
530418,1489091
530421,1561421
530422,1483111
530428,1866121
530818,1051091
530923,1470321
531641,1683661
533662,1119571
533698,1625191
534377,1594091
534485,1126621
534607,1824571
534634,1017301
534702,1127771
534931,1116441
534969,1590561
534972,1582701
534986,1632821
535169,1119171
535795,1364831
536095,1492571
536145,1129201
536195,1857391
536245,1627151
536502,1075921
536579,1058261
536987,1583581
537006,1259521
537122,1072451
537126,1042731
537415,1074811
537504,1458701
537536,1587371
537541,1131031
537574,1624261
537615,1584231
537682,1005741
537722,1586561
537754,1583191
537812,1129341
538293,1026201
538506,1003521
538678,1877521
538804,1624591
538953,1619801
539067,1631921
539170,1852391
539496,1625651
539829,1024071
539850,1882371
540118,1634051
540124,1022441
540162,1637181
540316,1882381
540389,1861761
541973,1809461
542317,1603661
542416,1476481
542762,1300891
543165,1596551
543199,1129221
543426,1892081
543429,1625681
543562,1118801
543664,1586231
543977,1621241
544127,1625441
544628,1590671
545106,1037581
545127,1624241
545130,1851741
545267,1582171
545567,1824591
545608,1818871
545612,1595581
545632,1797721
545658,1027021
545678,1420221
545679,1371171
545739,1039011
545792,1818951
545800,1121161
545831,1135491
545945,1121711
545972,1130271
546033,1119271
546060,1583071
546207,1624351
546235,1438301
546237,1368401
546238,1668611
546293,1625111
546377,1586171
546807,1099711
547350,1583781
547907,1590591
547925,1081701
548353,1036421
548372,1568271
548372,1041581
548927,1125611
549065,1081891
549072,1594181
549159,1889611
549291,1619251
549297,1476831
549335,1078651
549336,1637081
549519,1036591
549546,1590741
549586,1594631
549586,1594631
549676,1473741
549687,1603701
549715,1546571
549996,1559791
550388,1734661
550598,1813391
550690,1421891
550764,1595061
550768,1038971
550859,1457541
551084,1036311
551085,1625821
551241,1631821
551273,1882271
551279,1470951
551303,1058181
551316,1028401
551340,1046621
551475,1551701
551504,1625801
552079,1623541
552095,1119781
552119,1582161
552631,1603491
554040,1625211
554053,1503161
554151,1626381
555644,1887781
556472,1122941
556567,1398991
556685,1126531
556867,1125701
556916,1587351
556940,1005511
556998,1375461
556998,1594771
556999,1066301
557014,1889621
557019,1121921
557117,1628311
557222,1040151
557223,1040141
557256,1488441
557529,1590991
557530,1596471
557599,1072501
557816,1637091
558234,1498771
559083,1836721
559169,1680221
560109,1447131
560126,1631661
560255,1037401
560256,1309581
560261,1626081
560441,1626071
560572,1037551
561871,1082971
562228,1222491
562246,1412231
562563,1036661
562667,1048011
562671,1411771
564412,1389371
564463,1126611
564550,1030571
564610,1082251
564760,1859081
565211,1119031
565305,1586351
565407,1129021
565573,1060841
565593,1628981
565690,1020381
566107,1120221
566339,1583721
566533,1015321
566611,1190251
566734,1127091
566850,1583861
566912,1119241
566981,1619321
567305,1595431
567402,1119921
567658,1584381
568008,1859881
568076,1118941
568152,1119091
568158,1624341
568501,1582191
568602,1453071
569008,1587261
569214,1032201
569653,1472811
570507,1561871
570574,1032181
570888,1697181
572766,1636131
572949,1580391
572957,1531171
572971,1826311
573438,1117761
573763,1656721
573845,1117771
573949,1095301
574068,1584111
574100,1048821
574152,1690671
574674,1851221
574707,1459431
574804,1881831
574807,1881821
574811,1576931
574813,1521001
575067,1810541
575333,1125271
575405,1021221
575426,1582511
575451,1031961
575843,1626101
576240,1032581
576263,1033791
577126,1042201
577141,1592501
577255,1443831
577537,1063671
577966,1181601
578105,1119751
578200,1634961
578221,1603681
578234,1627461
578423,1034831
578495,1259101
578812,1630061
578817,1590751
578817,1122971
579276,1126651
579336,1037161
579338,1593901
579675,1583211
579908,1589351
580002,1877331
580281,1819281
580388,1117831
580407,1120091
580707,1117801
580771,1189551
580798,1120191
581022,1138331
581239,1625321
581339,1697561
581380,1119891
581676,1672461
581758,1521191
582158,1420281
582291,1012531
583021,1392801
583432,1630501
583433,1630521
583664,1074861
583828,1881351
583829,1629591
583833,1881361
585911,1034871
586005,1630141
586292,1593891
586329,1383131
586373,1821821
586387,1861651
586570,1117841
586689,1117851
586728,1551801
587245,1832601
587450,1619191
587693,1118961
587766,1540051
587855,1527111
588151,1881801
588155,1119871
588182,1881861
588974,1656291
589198,1303761
589280,1118701
589365,1033301
589501,1081581
590251,1712271
590286,1054271
590291,1619661
590596,1630411
590836,1313411
591091,1119061
592057,1568901
592220,1822591
592450,1054581
592714,1120151
592856,1120171
592950,1832591
592986,1821111
593153,1485291
595524,1586851
595928,1005031
596333,1656501
596375,1015141
596380,1488861
596567,1081601
596923,1524651
597767,1830281
599066,1656421
601176,1611231
601946,1040281
602490,1120161
604937,1847831
604951,1847811
605378,1832581
605629,1028501
607309,1622261
607910,1626261
608583,1701971
609451,1846341
615515,1701981
617233,1597911
620713,1046381
620774,1568511
622180,1884571
624381,1856131
627638,1064611
627910,1821471
628528,1821931
629964,1823391
629965,1809661
630253,1862641
630403,1817051
631170,1699811
632255,1810371
633683,1381071
636402,1363901
636442,1047131
636458,1596271
636472,1839361
636475,1108501
636516,1698451
636537,1628131
636630,1442561
636641,1872481
636687,1038171
636750,1635391
636822,1290501
636970,1870001
637090,1231971
637195,1052801
637213,1280351
637234,1701611
637304,1876741
637308,1831741
637497,1279961
637511,1092691
637511,1002632
637511,1002631
637513,1670931
637514,1257891
637516,1140171
637517,1242511
637518,1384751
637520,1417571
637520,1008271
637523,1002591
637523,1002592
637528,1075801
637540,1176751
637540,1417081
637541,1190661
637542,1203781
637563,1375541
637563,1001152
637563,1001151
637564,1440861
637564,1026221
637566,1006991
637566,1006992
637568,1239431
637572,1311381
637668,1191361
637723,1582761
637753,1623091
637757,1123091
637758,1551521
637759,1291231
637760,1011801
637775,1548161
637776,1011132
637776,1435071
637776,1011131
637794,1492491
637796,1533531
637817,1218441
637820,1291241
637851,1568841
637858,1672441
637866,1146251
637915,1123711
637920,1009161
637920,1123851
637922,1298121
637922,1232001
637986,1295741
638011,1015961
638011,1041341
638012,1096951
638014,1006631
638014,1131301
638014,1006632
638015,1784341
638024,1033851
638034,1309561
638066,1698101
638066,1290961
638072,1284311
638072,1585241
638079,1310031
638088,1291471
638097,1141181
638098,1123791
638099,1130751
638113,1139631
638122,1048831
638127,1698111
638127,1218131
638129,1257141
638132,1502391
638132,1032381
638144,1237541
638144,1018941
638228,1577111
638232,1659791
638276,1416851
638278,1700091
638296,1000061
638303,1626421
638303,1626431
638500,1290091
638567,1881631
638759,1885031
638877,1267861
639661,1290651
639661,1176361
639662,1290641
639662,1120561
639665,1500861
639970,1135961
640038,1122911
640199,1139851
641003,1076961
641248,1451381
641248,1451511
641256,1040171
641256,1044441
641294,1031801
641296,1416601
641297,1432961
641297,1417181
641298,1128821
641301,1888461
641351,1586651
641354,1130581
641423,1117191
641818,1194081
641819,1540691
641832,1037541
642039,1516231
642108,1119051
642110,1636631
642117,1036411
642274,1546771
642290,1592241
642376,1125581
642376,1027291
642507,1506381
642516,1076041
642520,1852601
642771,1117491
642783,1555211
642793,1031001
642875,1577061
642876,1596001
643001,1623791
643007,1476181
643139,1051871
643139,1444501
643329,1177651
643402,1247701
643460,1068981
643537,1541311
643537,1129541
643723,1491531
643723,1491571
643731,1031611
643756,1244211
643757,1057191
643779,1331191
643783,1698091
643789,1041881
643791,1458831
643792,1099241
643793,1077831
643801,1259681
643820,1008952
643820,1008951
643835,1698081
643836,1230241
643915,1010801
643941,1013911
643949,1127611
643950,1346181
644019,1399301
644162,1699481
644216,1623801
644227,1264371
656467,1594651
656537,1868221
656539,1868011
656568,1694191
656582,1034461
656584,1486791
656641,1308981
656641,1307921
656657,1253451
656671,1099931
656760,1876271
656852,1299621
657220,1365541
657272,1661511
667422,1141571
667491,1801751
667495,1560211
667639,1588591
673160,1407661
676432,1697511
688020,1266571
688053,1014731
688053,1563421
688054,1563431
688655,1698501
688659,1701061
688674,1700951
688676,1699631
688703,1700791
688798,1698641
689014,1700941
689043,1622341
689051,1687241
689075,1627011
695688,1535311
697335,1620721
697337,1620731
697993,1177451
699414,1417131
699414,1204511
699486,1495501
699489,1597541
700611,1221701
700653,1097511
700861,1619721
700999,1288981
717229,1018051
717531,1183541
717531,1417471
719704,1001641
