stimulus_1,stimulus_2,delay,mouse_id,response
58,129,5000.0,202,0
20,20,3000.0,202,1
1,30,3000.0,202,1
101,103,5000.0,202,1
100,131,5000.0,202,0
110,142,5000.0,202,0
119,63,3000.0,202,0
1,30,3000.0,202,0
65,41,3000.0,202,1
16,117,3000.0,202,0
70,70,3000.0,202,1
144,100,3000.0,202,0
65,65,5000.0,202,1
86,1,3000.0,202,1
60,34,3000.0,202,0
2,87,5000.0,202,0
115,5,3000.0,202,0
30,1,5000.0,202,0
99,70,3000.0,202,1
67,87,5000.0,202,0
99,119,5000.0,202,0
116,142,3000.0,202,1
110,110,3000.0,202,1
70,87,3000.0,202,0
30,60,3000.0,202,0
99,107,3000.0,202,0
109,93,5000.0,202,1
70,99,5000.0,202,1
116,142,5000.0,202,1
115,109,3000.0,202,0
52,52,3000.0,202,1
55,6,5000.0,202,1
108,108,5000.0,202,0
72,100,5000.0,202,1
23,115,5000.0,202,1
20,99,3000.0,202,0
72,72,5000.0,202,1
93,79,5000.0,202,1
1,1,5000.0,202,1
103,144,5000.0,202,0
87,41,3000.0,202,0
87,1,5000.0,202,1
144,67,3000.0,202,0
131,137,5000.0,202,0
67,67,3000.0,202,0
117,93,3000.0,202,0
143,23,5000.0,202,0
130,117,3000.0,202,1
115,62,3000.0,202,0
6,6,5000.0,202,1
20,58,3000.0,202,0
41,41,3000.0,202,1
5,107,3000.0,202,0
55,60,5000.0,202,1
14,14,5000.0,202,0
16,16,3000.0,202,1
49,49,5000.0,202,1
103,110,3000.0,202,0
79,63,5000.0,202,1
110,16,3000.0,202,0
5,63,3000.0,202,0
14,119,5000.0,202,0
107,119,5000.0,202,0
20,14,5000.0,202,1
110,110,3000.0,202,1
109,17,3000.0,202,0
34,23,5000.0,202,0
49,72,3000.0,202,0
14,14,5000.0,202,1
87,34,3000.0,202,1
107,107,5000.0,202,1
100,87,3000.0,202,1
2,100,3000.0,202,0
14,67,3000.0,202,0
130,49,5000.0,202,0
55,55,3000.0,202,1
93,119,5000.0,202,0
93,119,3000.0,202,0
115,52,3000.0,202,0
16,5,3000.0,202,0
30,30,3000.0,202,0
60,60,3000.0,202,1
103,103,3000.0,202,1
110,49,5000.0,202,0
58,58,3000.0,202,0
67,67,5000.0,202,1
14,45,3000.0,202,0
5,5,5000.0,202,1
115,130,3000.0,202,0
129,129,5000.0,202,1
45,89,5000.0,202,1
52,115,5000.0,202,1
101,108,3000.0,202,1
100,87,3000.0,202,0
14,20,3000.0,202,0
72,100,5000.0,202,0
93,93,5000.0,202,0
49,49,5000.0,202,1
93,143,3000.0,202,0
130,79,5000.0,202,0
131,131,3000.0,202,1
131,93,3000.0,202,0
2,115,3000.0,202,0
142,23,5000.0,202,0
5,5,3000.0,202,1
89,89,3000.0,202,1
142,116,5000.0,202,1
87,52,5000.0,202,0
23,58,3000.0,202,1
79,86,5000.0,202,0
52,115,3000.0,202,1
110,129,5000.0,202,0
63,129,3000.0,202,1
60,14,3000.0,202,0
130,14,5000.0,202,0
129,143,3000.0,202,0
30,1,3000.0,202,0
16,137,3000.0,202,0
93,109,3000.0,202,0
119,119,5000.0,202,0
79,79,3000.0,202,0
100,72,3000.0,202,0
130,117,5000.0,202,1
89,70,5000.0,202,0
41,72,5000.0,202,0
109,89,5000.0,202,1
117,117,5000.0,202,1
99,14,3000.0,202,0
116,41,5000.0,202,0
23,49,5000.0,202,0
45,45,5000.0,202,0
23,23,5000.0,202,1
63,6,5000.0,202,1
55,101,3000.0,202,0
52,52,3000.0,202,1
55,17,3000.0,202,0
5,137,5000.0,202,0
116,116,5000.0,202,0
63,63,5000.0,202,1
115,115,3000.0,202,1
20,14,5000.0,202,1
119,63,3000.0,202,0
130,1,5000.0,202,0
99,131,3000.0,202,0
62,62,3000.0,202,1
20,41,5000.0,202,0
16,137,3000.0,202,1
49,60,5000.0,202,1
100,72,5000.0,202,0
143,143,3000.0,202,1
65,107,5000.0,202,0
129,115,3000.0,202,1
143,6,5000.0,202,0
52,101,5000.0,202,0
89,101,5000.0,202,0
130,130,3000.0,202,1
45,67,3000.0,202,0
55,87,3000.0,202,0
70,2,3000.0,202,0
55,55,3000.0,202,1
144,131,3000.0,202,0
87,87,5000.0,202,0
87,87,5000.0,202,1
65,137,3000.0,202,0
65,62,3000.0,202,0
87,103,3000.0,202,0
89,45,3000.0,202,0
65,65,3000.0,202,1
99,70,5000.0,202,1
109,67,3000.0,202,0
86,79,3000.0,202,1
34,99,5000.0,202,1
41,41,5000.0,202,1
60,89,5000.0,202,0
58,5,3000.0,202,1
52,58,5000.0,202,1
2,20,3000.0,202,0
23,79,5000.0,202,0
6,63,5000.0,202,1
6,58,3000.0,202,0
34,34,5000.0,202,1
79,86,5000.0,202,0
60,20,3000.0,202,0
108,17,3000.0,202,0
87,45,3000.0,202,0
1,1,5000.0,202,0
99,99,3000.0,202,0
129,129,5000.0,202,0
17,17,5000.0,202,1
30,99,3000.0,202,0
89,45,5000.0,202,1
5,58,5000.0,202,1
131,131,5000.0,202,0
109,93,3000.0,202,0
129,110,5000.0,202,1
49,14,3000.0,202,0
143,2,3000.0,202,1
70,89,3000.0,202,0
58,5,3000.0,202,1
49,41,3000.0,202,1
129,119,5000.0,202,0
103,131,5000.0,202,0
137,2,3000.0,202,0
99,70,5000.0,202,1
45,58,5000.0,202,1
89,45,3000.0,202,1
58,16,5000.0,202,0
87,87,5000.0,202,1
72,17,5000.0,202,1
60,119,5000.0,202,0
17,89,3000.0,202,0
130,130,3000.0,202,1
87,14,5000.0,202,0
89,41,3000.0,202,1
79,49,5000.0,202,0
108,86,3000.0,202,1
16,16,5000.0,202,1
109,107,3000.0,202,0
34,58,3000.0,202,0
65,34,3000.0,202,1
89,89,5000.0,202,1
99,99,5000.0,202,1
49,89,5000.0,202,0
119,1,5000.0,202,0
86,63,3000.0,202,1
60,41,5000.0,202,0
117,109,3000.0,202,0
52,63,3000.0,202,0
110,110,3000.0,202,1
34,63,3000.0,202,0
20,101,5000.0,202,1
109,109,3000.0,202,1
144,131,5000.0,202,1
45,87,5000.0,202,0
119,16,5000.0,202,0
34,137,5000.0,202,1
63,1,3000.0,202,1
129,110,3000.0,202,0
108,62,5000.0,202,1
86,34,3000.0,202,0
14,20,3000.0,202,1
20,20,3000.0,202,1
55,55,3000.0,202,1
137,117,5000.0,202,0
65,41,3000.0,202,1
131,99,5000.0,202,1
107,45,5000.0,202,0
100,93,3000.0,202,1
110,103,5000.0,202,0
117,103,3000.0,202,0
6,109,5000.0,202,0
130,117,5000.0,202,1
103,101,5000.0,202,0
93,109,3000.0,202,1
72,110,5000.0,202,1
62,60,5000.0,202,0
131,100,5000.0,202,0
89,101,5000.0,202,0
20,14,5000.0,202,1
60,101,3000.0,202,0
52,23,3000.0,202,1
142,86,5000.0,202,0
101,101,3000.0,202,0
6,70,5000.0,202,1
87,34,5000.0,202,1
2,142,5000.0,202,0
110,67,3000.0,202,0
119,119,3000.0,202,1
130,143,5000.0,202,0
5,17,5000.0,202,1
17,55,3000.0,202,1
100,100,5000.0,202,1
130,87,5000.0,202,0
60,119,3000.0,202,1
55,55,5000.0,202,1
117,130,3000.0,202,0
142,116,5000.0,202,1
1,101,5000.0,202,0
58,101,3000.0,202,0
99,72,3000.0,202,0
6,63,3000.0,202,1
65,41,3000.0,202,1
41,65,5000.0,202,1
144,14,3000.0,202,0
16,89,3000.0,202,0
72,89,5000.0,202,0
70,99,3000.0,202,1
142,142,5000.0,202,1
110,17,3000.0,202,0
34,34,3000.0,202,1
2,131,3000.0,202,0
108,67,5000.0,202,0
60,45,5000.0,202,0
70,70,3000.0,202,1
144,101,3000.0,202,0
60,49,5000.0,202,1
72,100,5000.0,202,0
137,137,5000.0,202,1
143,23,3000.0,202,1
62,45,5000.0,202,0
20,79,5000.0,202,1
117,60,5000.0,202,1
67,34,3000.0,202,0
116,17,5000.0,202,1
17,45,5000.0,202,1
107,5,5000.0,202,0
16,55,3000.0,202,0
52,115,3000.0,202,1
137,86,5000.0,202,0
93,100,5000.0,202,0
67,23,5000.0,202,1
129,14,5000.0,202,0
60,5,3000.0,202,0
129,119,5000.0,202,0
116,116,3000.0,202,1
41,41,5000.0,202,1
30,30,5000.0,202,1
86,52,5000.0,202,0
117,108,3000.0,202,0
100,2,3000.0,202,0
144,131,3000.0,202,0
110,110,5000.0,202,0
6,63,5000.0,202,1
130,117,3000.0,202,1
130,52,5000.0,202,0
129,129,5000.0,202,1
129,30,5000.0,202,0
60,89,3000.0,202,1
117,23,3000.0,202,0
6,110,5000.0,202,0
143,117,3000.0,202,1
34,34,3000.0,202,0
62,108,3000.0,202,0
131,144,3000.0,202,1
20,20,5000.0,202,1
60,109,3000.0,202,0
116,60,5000.0,202,1
143,143,5000.0,202,1
103,101,3000.0,202,1
49,23,3000.0,202,0
142,60,5000.0,202,0
103,86,5000.0,202,1
79,100,3000.0,202,0
55,17,5000.0,202,1
129,115,5000.0,202,1
99,70,5000.0,202,1
72,117,5000.0,202,0
137,129,5000.0,202,1
108,110,3000.0,202,1
79,101,5000.0,202,1
62,70,5000.0,202,0
60,62,5000.0,202,0
52,101,3000.0,202,0
93,93,5000.0,202,1
142,55,5000.0,202,1
58,1,3000.0,202,0
116,142,3000.0,202,1
129,137,3000.0,202,0
107,89,5000.0,202,0
137,23,5000.0,202,0
67,2,5000.0,202,1
72,119,5000.0,202,1
79,62,3000.0,202,0
137,30,3000.0,202,0
115,142,5000.0,202,0
34,87,5000.0,202,0
103,103,3000.0,202,0
30,1,5000.0,202,1
65,67,5000.0,202,0
142,142,3000.0,202,1
101,5,5000.0,202,0
89,129,3000.0,202,0
101,129,5000.0,202,1
79,86,3000.0,202,0
63,87,3000.0,202,0
79,103,3000.0,202,1
86,79,5000.0,202,1
86,79,5000.0,202,0
2,2,3000.0,202,1
117,34,5000.0,202,0
79,2,3000.0,202,1
143,23,5000.0,202,0
5,58,3000.0,202,1
1,1,5000.0,202,0
131,131,3000.0,202,1
62,1,5000.0,202,1
89,86,3000.0,202,0
14,49,5000.0,202,0
143,14,3000.0,202,0
60,60,5000.0,202,1
2,67,5000.0,202,1
16,62,3000.0,202,0
100,100,3000.0,202,1
109,45,5000.0,202,0
137,41,3000.0,202,0
63,101,5000.0,202,0
17,55,3000.0,202,0
41,41,5000.0,202,0
62,108,3000.0,202,1
119,107,3000.0,202,1
144,110,5000.0,202,0
62,109,5000.0,202,0
86,119,3000.0,202,0
45,89,5000.0,202,1
129,23,5000.0,202,0
115,115,5000.0,202,1
6,117,3000.0,202,0
49,79,3000.0,202,0
23,23,3000.0,202,1
86,16,5000.0,202,0
62,62,5000.0,202,1
115,52,3000.0,202,1
45,45,3000.0,202,1
99,130,5000.0,202,0
14,14,5000.0,202,0
52,52,5000.0,202,1
144,144,5000.0,202,1
109,93,5000.0,202,0
107,119,5000.0,202,0
14,14,5000.0,202,1
119,87,3000.0,202,0
107,34,5000.0,202,1
41,65,5000.0,202,0
45,89,3000.0,202,1
108,62,3000.0,202,0
16,137,3000.0,202,1
131,143,5000.0,202,0
34,79,5000.0,202,0
49,119,3000.0,202,0
23,143,3000.0,202,1
117,130,3000.0,202,1
108,108,3000.0,202,1
70,41,5000.0,202,0
5,79,3000.0,202,0
103,137,3000.0,202,1
130,6,5000.0,202,0
72,70,5000.0,202,0
5,103,3000.0,202,1
63,63,3000.0,202,1
107,142,5000.0,202,1
5,144,5000.0,202,0
1,30,3000.0,202,0
131,144,5000.0,202,1
116,107,3000.0,202,0
30,131,5000.0,202,0
142,144,3000.0,202,0
131,131,5000.0,202,1
34,129,3000.0,202,0
107,107,3000.0,202,1
60,14,3000.0,202,0
86,86,5000.0,202,1
20,14,3000.0,202,1
67,67,5000.0,202,1
63,101,3000.0,202,0
5,45,5000.0,202,0
60,41,3000.0,202,1
116,116,5000.0,202,1
100,130,5000.0,202,0
67,116,3000.0,202,0
70,65,5000.0,202,0
1,30,3000.0,202,1
107,119,3000.0,202,0
79,79,3000.0,202,1
130,130,3000.0,202,1
30,72,3000.0,202,0
2,67,3000.0,202,1
101,103,5000.0,202,0
6,6,3000.0,202,1
119,52,3000.0,202,0
89,109,3000.0,202,0
101,116,3000.0,202,0
5,58,5000.0,202,1
86,30,5000.0,202,1
65,65,3000.0,202,1
58,45,5000.0,202,1
87,6,5000.0,202,0
103,72,5000.0,202,0
17,79,3000.0,202,0
87,34,3000.0,202,1
137,87,5000.0,202,1
72,62,3000.0,202,0
5,5,5000.0,202,0
87,87,5000.0,202,1
79,63,3000.0,202,0
67,2,3000.0,202,1
49,129,3000.0,202,0
143,1,3000.0,202,0
79,79,5000.0,202,0
52,115,3000.0,202,1
70,100,3000.0,202,1
58,5,5000.0,202,1
87,2,3000.0,202,1
101,1,5000.0,202,0
131,101,3000.0,202,0
30,23,3000.0,202,0
115,52,5000.0,202,1
23,107,3000.0,202,0
143,143,5000.0,202,1
142,45,5000.0,202,0
45,20,3000.0,202,0
17,17,3000.0,202,1
99,99,5000.0,202,0
5,17,3000.0,202,0
34,144,3000.0,202,0
16,72,5000.0,202,0
60,60,5000.0,202,1
65,65,5000.0,202,1
1,1,3000.0,202,1
110,16,3000.0,202,1
62,67,3000.0,202,0
17,60,3000.0,202,0
143,144,3000.0,202,0
58,58,5000.0,202,1
115,115,5000.0,202,1
99,117,3000.0,202,0
63,6,5000.0,202,1
45,52,5000.0,202,0
119,107,5000.0,202,1
72,100,3000.0,202,1
6,87,3000.0,202,0
23,143,3000.0,202,1
6,6,5000.0,202,1
49,60,3000.0,202,1
142,70,5000.0,202,0
45,108,3000.0,202,0
99,86,5000.0,202,0
2,2,3000.0,202,1
49,129,5000.0,202,0
2,109,5000.0,202,0
101,101,3000.0,202,1
143,119,5000.0,202,0
131,16,5000.0,202,0
137,117,3000.0,202,0
58,58,5000.0,202,1
86,86,5000.0,202,1
109,93,3000.0,202,0
103,103,3000.0,202,0
30,1,3000.0,202,0
86,2,3000.0,202,0
16,117,5000.0,202,0
49,49,3000.0,202,1
107,107,3000.0,202,0
65,129,3000.0,202,0
117,117,5000.0,202,1
101,103,5000.0,202,0
62,30,5000.0,202,0
62,2,5000.0,202,0
58,101,3000.0,202,0
79,86,5000.0,202,0
6,63,3000.0,202,1
6,79,5000.0,202,0
17,144,3000.0,202,0
115,130,5000.0,202,1
129,93,3000.0,202,1
100,87,3000.0,202,1
49,109,5000.0,202,0
16,93,5000.0,202,0
30,5,3000.0,202,0
87,34,5000.0,202,0
129,129,5000.0,202,1
117,63,5000.0,202,0
119,107,3000.0,202,0
14,14,3000.0,202,1
87,130,5000.0,202,1
131,99,3000.0,202,0
58,2,5000.0,202,1
63,93,5000.0,202,0
2,20,3000.0,202,0
6,110,3000.0,202,0
45,45,3000.0,202,1
117,116,3000.0,202,0
89,100,5000.0,202,0
79,131,3000.0,202,1
63,6,5000.0,202,1
87,87,5000.0,202,1
65,1,3000.0,202,0
107,103,3000.0,202,0
93,55,3000.0,202,0
137,137,5000.0,202,1
86,86,3000.0,202,1
119,107,3000.0,202,0
52,52,3000.0,202,1
60,142,3000.0,202,0
108,62,3000.0,202,0
41,65,3000.0,202,1
65,108,5000.0,202,1
34,49,3000.0,202,0
58,144,3000.0,202,1
87,143,3000.0,202,1
62,108,5000.0,202,1
130,107,5000.0,202,1
2,100,3000.0,202,0
49,115,5000.0,202,0
16,110,3000.0,202,1
143,131,3000.0,202,0
137,34,3000.0,202,1
101,14,3000.0,202,1
142,89,3000.0,202,1
116,41,5000.0,202,1
30,52,3000.0,202,0
63,60,5000.0,202,0
107,110,5000.0,202,0
67,2,3000.0,202,1
55,30,5000.0,202,0
5,101,5000.0,202,0
63,6,3000.0,202,1
129,144,5000.0,202,0
109,109,5000.0,202,0
6,6,5000.0,202,1
144,16,5000.0,202,1
129,30,5000.0,202,0
14,23,3000.0,202,1
6,130,5000.0,202,1
30,65,3000.0,202,1
109,63,3000.0,202,0
109,6,3000.0,202,0
70,108,3000.0,202,0
2,2,5000.0,202,0
107,107,5000.0,202,0
14,14,5000.0,202,0
65,41,5000.0,202,1
110,129,3000.0,202,0
58,58,5000.0,202,1
93,115,5000.0,202,0
6,65,5000.0,202,1
109,108,5000.0,202,0
60,16,3000.0,202,0
103,34,3000.0,202,0
137,16,3000.0,202,1
23,23,5000.0,202,1
72,72,3000.0,202,1
142,1,3000.0,202,0
129,100,3000.0,202,0
109,1,5000.0,202,0
34,87,3000.0,202,1
58,5,3000.0,202,1
6,30,5000.0,202,0
119,108,3000.0,202,0
63,63,5000.0,202,0
6,6,5000.0,202,1
130,63,5000.0,202,1
86,79,3000.0,202,1
108,16,5000.0,202,1
144,6,3000.0,202,0
55,17,3000.0,202,1
142,131,3000.0,202,0
30,30,3000.0,202,1
55,1,3000.0,202,0
108,108,3000.0,202,1
23,20,3000.0,202,1
41,65,3000.0,202,1
100,41,3000.0,202,0
93,23,5000.0,202,0
86,115,5000.0,202,1
5,62,3000.0,202,0
103,41,3000.0,202,0
108,109,3000.0,202,0
107,119,5000.0,202,0
45,89,5000.0,202,1
144,103,3000.0,202,0
131,129,5000.0,202,0
115,62,3000.0,202,0
67,67,3000.0,202,1
65,41,3000.0,202,1
109,20,5000.0,202,0
2,2,3000.0,202,1
41,41,5000.0,202,0
131,144,5000.0,202,1
62,62,5000.0,202,1
143,41,5000.0,202,0
62,101,3000.0,202,0
14,117,3000.0,202,1
65,65,5000.0,202,1
70,70,5000.0,202,1
62,130,3000.0,202,0
100,115,3000.0,202,0
1,119,5000.0,202,0
60,49,5000.0,202,1
129,110,3000.0,202,1
116,116,5000.0,202,1
115,86,5000.0,202,0
107,119,5000.0,202,0
86,86,3000.0,202,1
107,55,3000.0,202,0
17,17,5000.0,202,1
100,23,5000.0,202,0
60,49,5000.0,202,1
130,117,3000.0,202,1
129,119,3000.0,202,0
2,101,5000.0,202,0
130,86,5000.0,202,0
101,103,3000.0,202,0
131,131,3000.0,202,1
109,67,3000.0,202,1
45,49,5000.0,202,0
101,6,5000.0,202,1
5,110,3000.0,202,0
89,14,3000.0,202,0
70,87,5000.0,202,0
16,16,5000.0,202,1
49,99,5000.0,202,0
65,30,3000.0,202,0
16,23,5000.0,202,0
115,52,3000.0,202,0
110,110,3000.0,202,1
14,20,5000.0,202,0
5,58,5000.0,202,1
131,144,5000.0,202,1
129,20,5000.0,202,0
70,72,5000.0,202,0
6,45,5000.0,202,0
17,17,3000.0,202,1
89,45,3000.0,202,1
60,60,3000.0,202,1
144,72,3000.0,202,0
20,14,5000.0,202,1
49,45,5000.0,202,0
86,79,3000.0,202,0
144,131,3000.0,202,0
110,129,5000.0,202,1
103,103,3000.0,202,1
108,62,5000.0,202,0
89,107,5000.0,202,0
20,20,5000.0,202,1
93,60,5000.0,202,0
1,116,3000.0,202,0
79,86,3000.0,202,1
99,144,5000.0,202,0
49,41,5000.0,202,0
63,45,5000.0,202,1
1,30,5000.0,202,1
101,101,3000.0,202,1
130,63,5000.0,202,0
62,108,5000.0,202,1
89,89,5000.0,202,1
55,5,5000.0,202,0
100,1,3000.0,202,0
117,52,5000.0,202,1
144,23,5000.0,202,1
60,60,3000.0,202,1
117,116,3000.0,202,0
117,129,5000.0,202,0
60,143,3000.0,202,0
16,137,5000.0,202,0
58,5,3000.0,202,1
23,99,3000.0,202,0
45,17,5000.0,202,0
100,5,5000.0,202,0
5,58,5000.0,202,1
137,137,5000.0,202,1
14,20,5000.0,202,0
67,2,3000.0,202,1
2,52,5000.0,202,0
142,116,3000.0,202,0
2,67,5000.0,202,1
17,55,3000.0,202,1
2,49,5000.0,202,0
93,93,5000.0,202,1
109,130,5000.0,202,1
17,116,5000.0,202,0
1,137,5000.0,202,0
23,6,3000.0,202,0
70,99,3000.0,202,1
55,108,5000.0,202,0
20,14,5000.0,202,1
143,55,5000.0,202,1
101,101,5000.0,202,1
142,67,3000.0,202,0
55,107,5000.0,202,0
49,49,5000.0,202,1
55,115,3000.0,202,1
103,119,3000.0,202,0
49,49,5000.0,202,1
144,55,5000.0,202,1
131,131,5000.0,202,1
58,89,5000.0,202,0
93,30,5000.0,202,1
70,142,3000.0,202,0
117,107,5000.0,202,0
20,99,3000.0,202,0
70,99,5000.0,202,1
130,60,5000.0,202,0
65,137,3000.0,202,0
87,2,5000.0,202,0
100,100,5000.0,202,1
17,55,5000.0,202,1
115,52,3000.0,202,1
17,129,5000.0,202,0
41,2,5000.0,202,0
93,109,5000.0,202,1
130,87,5000.0,202,0
55,87,5000.0,202,1
17,130,5000.0,202,0
119,119,5000.0,202,0
86,109,5000.0,202,0
60,143,3000.0,202,0
52,52,3000.0,202,1
89,89,5000.0,202,1
23,23,5000.0,202,1
55,67,3000.0,202,0
116,142,5000.0,202,0
115,93,3000.0,202,0
89,70,3000.0,202,0
87,87,5000.0,202,1
117,130,5000.0,202,1
142,116,3000.0,202,1
86,41,5000.0,202,0
144,144,3000.0,202,0
5,5,3000.0,202,1
100,72,5000.0,202,0
137,107,5000.0,202,0
65,65,3000.0,202,1
142,142,5000.0,202,1
99,20,5000.0,202,0
6,63,5000.0,202,1
63,70,3000.0,202,0
143,41,5000.0,202,0
137,20,3000.0,202,0
58,58,3000.0,202,1
52,63,3000.0,202,0
65,79,3000.0,202,0
116,142,5000.0,202,1
45,89,5000.0,202,0
72,72,5000.0,202,1
117,117,5000.0,202,1
109,86,3000.0,202,0
116,116,5000.0,202,1
93,109,3000.0,202,1
55,129,3000.0,202,0
115,143,5000.0,202,1
17,65,3000.0,202,0
60,41,5000.0,202,0
87,117,3000.0,202,0
101,103,3000.0,202,1
87,45,5000.0,202,0
49,17,5000.0,202,1
55,55,3000.0,202,1
55,55,5000.0,202,1
20,101,5000.0,202,0
20,103,5000.0,202,1
30,1,3000.0,202,1
2,17,5000.0,202,0
93,14,5000.0,202,0
17,87,5000.0,202,1
52,115,3000.0,202,0
89,58,3000.0,202,1
17,5,5000.0,202,0
116,34,3000.0,202,0
17,129,5000.0,202,0
5,5,5000.0,202,0
137,16,5000.0,202,1
119,41,5000.0,202,0
86,115,3000.0,202,0
20,49,3000.0,202,0
34,34,3000.0,202,1
110,110,5000.0,202,1
107,107,5000.0,202,0
34,34,3000.0,202,1
107,87,3000.0,202,1
131,130,5000.0,202,0
16,137,5000.0,202,0
129,110,5000.0,202,0
144,144,5000.0,202,1
144,131,3000.0,202,1
67,17,5000.0,202,0
99,70,5000.0,202,1
6,101,3000.0,202,0
86,34,5000.0,202,1
62,109,3000.0,202,0
93,103,5000.0,202,0
30,58,5000.0,202,0
117,130,3000.0,202,1
55,17,3000.0,202,1
109,55,3000.0,202,0
130,65,3000.0,202,0
30,30,5000.0,202,1
34,17,5000.0,202,1
1,1,3000.0,202,1
55,101,3000.0,202,0
89,45,3000.0,202,1
116,119,3000.0,202,0
23,20,5000.0,202,0
6,72,5000.0,202,0
52,115,5000.0,202,1
89,23,3000.0,202,0
16,119,3000.0,202,0
117,62,3000.0,202,0
130,117,3000.0,202,1
142,142,5000.0,202,1
93,93,3000.0,202,1
116,72,5000.0,202,0
143,100,5000.0,202,1
143,143,5000.0,202,1
79,86,3000.0,202,0
115,115,3000.0,202,0
62,62,3000.0,202,1
86,62,3000.0,202,1
107,99,5000.0,202,0
99,99,5000.0,202,1
58,70,3000.0,202,1
65,23,5000.0,202,0
2,115,3000.0,202,0
23,101,3000.0,202,0
109,109,3000.0,202,1
20,115,5000.0,202,0
45,45,5000.0,202,1
93,14,5000.0,202,0
14,131,5000.0,202,0
100,100,5000.0,202,1
49,60,3000.0,202,1
103,49,5000.0,202,0
16,16,5000.0,202,1
119,89,3000.0,202,0
89,2,3000.0,202,0
30,72,3000.0,202,0
119,119,5000.0,202,0
63,63,3000.0,202,1
144,41,5000.0,202,0
70,14,5000.0,202,0
99,130,3000.0,202,0
117,117,5000.0,202,1
109,93,5000.0,202,0
72,100,5000.0,202,1
143,23,5000.0,202,1
116,142,5000.0,202,1
129,63,5000.0,202,0
6,63,3000.0,202,1
101,1,3000.0,202,1
17,99,3000.0,202,0
142,67,3000.0,202,0
58,70,5000.0,202,1
101,144,3000.0,202,0
14,17,5000.0,202,1
79,79,3000.0,202,1
143,99,3000.0,202,0
45,5,3000.0,202,1
115,17,5000.0,202,1
100,116,3000.0,202,0
101,142,3000.0,202,0
79,107,3000.0,202,0
117,130,3000.0,202,1
119,1,3000.0,202,0
45,63,3000.0,202,0
101,99,3000.0,202,0
130,117,3000.0,202,1
86,72,5000.0,202,1
20,20,3000.0,202,1
14,6,5000.0,202,0
60,16,5000.0,202,0
23,1,3000.0,202,0
117,130,5000.0,202,0
67,2,3000.0,202,1
55,5,3000.0,202,0
110,16,5000.0,202,1
87,142,3000.0,202,1
62,62,3000.0,202,0
20,14,5000.0,202,1
2,116,3000.0,202,0
116,116,5000.0,202,1
89,89,3000.0,202,0
86,86,5000.0,202,1
101,101,3000.0,202,1
65,131,3000.0,202,0
100,14,5000.0,202,0
130,130,3000.0,202,0
49,49,3000.0,202,1
108,108,5000.0,202,1
2,89,5000.0,202,0
99,70,5000.0,202,1
58,14,5000.0,202,1
103,99,3000.0,202,0
100,117,3000.0,202,0
30,30,3000.0,202,1
109,143,3000.0,202,0
115,72,5000.0,202,0
30,79,5000.0,202,0
79,79,5000.0,202,1
87,100,3000.0,202,0
89,34,5000.0,202,1
116,143,5000.0,202,0
6,6,3000.0,202,1
129,129,5000.0,202,1
17,17,3000.0,202,1
52,16,3000.0,202,0
119,6,3000.0,202,0
107,1,5000.0,202,0
115,115,5000.0,202,0
99,99,3000.0,202,1
89,89,3000.0,202,1
79,65,5000.0,202,1
17,117,3000.0,202,0
109,109,5000.0,202,1
65,144,5000.0,202,1
16,137,5000.0,202,1
119,62,5000.0,202,0
86,62,3000.0,202,0
41,86,5000.0,202,0
107,107,5000.0,202,0
87,34,5000.0,202,1
137,99,3000.0,202,1
110,107,5000.0,202,0
110,129,3000.0,202,1
45,142,5000.0,202,0
20,60,5000.0,202,1
93,109,3000.0,202,1
86,86,3000.0,202,1
45,65,5000.0,202,1
115,100,3000.0,202,1
62,67,5000.0,202,0
60,6,5000.0,202,1
34,55,3000.0,202,1
137,101,3000.0,202,0
16,129,5000.0,202,1
16,70,3000.0,202,0
101,62,5000.0,202,1
93,49,3000.0,202,0
119,109,3000.0,202,0
23,23,3000.0,202,1
110,86,5000.0,202,0
129,58,5000.0,202,0
55,109,3000.0,202,0
137,16,5000.0,202,1
129,110,5000.0,202,1
99,93,3000.0,202,1
16,52,3000.0,202,1
72,131,3000.0,202,0
17,142,3000.0,202,0
17,1,5000.0,202,1
130,58,3000.0,202,0
67,14,3000.0,202,1
110,110,5000.0,202,1
16,2,5000.0,202,0
63,101,5000.0,202,0
58,93,3000.0,202,0
137,137,3000.0,202,1
14,14,5000.0,202,1
30,23,5000.0,202,0
52,52,5000.0,202,0
45,89,5000.0,202,1
67,2,5000.0,202,1
116,116,3000.0,202,1
79,14,5000.0,202,1
70,16,3000.0,202,0
34,34,5000.0,202,1
89,30,5000.0,202,0
79,72,5000.0,202,0
16,137,3000.0,202,1
129,101,3000.0,202,0
16,16,3000.0,202,1
14,16,5000.0,202,1
79,101,5000.0,202,1
23,70,5000.0,202,1
99,5,5000.0,202,0
72,143,3000.0,202,0
144,110,5000.0,202,0
101,103,5000.0,202,1
52,143,5000.0,202,1
99,117,5000.0,202,0
86,144,5000.0,202,0
93,1,3000.0,202,1
45,1,5000.0,202,0
67,67,3000.0,202,1
130,49,5000.0,202,0
109,101,5000.0,202,0
144,6,5000.0,202,0
23,143,3000.0,202,1
5,58,5000.0,202,0
72,100,5000.0,202,1
72,108,3000.0,202,1
108,131,5000.0,202,0
63,45,3000.0,202,0
129,142,5000.0,202,0
49,60,5000.0,202,1
72,131,5000.0,202,0
137,16,3000.0,202,1
