stimulus,subject,rep,intensity
IP59,498,1,5.0
IP59,498,2,5.0
IP59,500,1,3.0
IP59,500,2,1.0
IP59,501,1,6.0
IP59,501,2,5.0
IP59,502,1,5.0
IP59,502,2,4.0
IP59,503,1,4.0
IP59,503,2,5.0
IP59,504,1,4.0
IP59,504,2,4.0
IP59,505,1,3.0
IP59,505,2,5.0
IP59,506,1,5.0
IP59,506,2,5.0
IP59,507,1,5.0
IP59,507,2,6.0
IP59,508,1,4.0
IP59,508,2,2.0
IP59,509,1,5.0
IP59,509,2,6.0
IP59,510,1,5.0
IP59,510,2,6.0
IP59,511,1,3.0
IP59,511,2,2.0
IP59,516,1,1.0
IP59,516,2,3.0
IP59,519,1,4.0
IP59,519,2,0.0
IP59,520,1,3.0
IP59,520,2,3.0
IP59,523,1,5.0
IP59,523,2,3.0
IP59,524,1,5.0
IP59,524,2,5.0
IP59,526,1,5.0
IP59,526,2,5.0
IP59,527,1,4.0
IP59,527,2,5.0
IP59,529,1,5.0
IP59,529,2,6.0
IP59,530,1,6.0
IP59,530,2,6.0
IP59,532,1,4.0
IP59,532,2,4.0
IP59,535,1,5.0
IP59,535,2,3.0
IP59,537,1,4.0
IP59,537,2,4.0
IP59,539,1,2.0
IP59,539,2,5.0
IP59,540,1,5.0
IP59,540,2,5.0
IP59,541,1,4.0
IP59,541,2,3.0
IP59,542,1,3.0
IP59,542,2,5.0
IP59,544,1,6.0
IP59,544,2,5.0
IP59,545,1,5.0
IP59,545,2,4.0
IP59,548,1,3.0
IP59,548,2,4.0
IP59,549,1,6.0
IP59,549,2,5.0
IP59,551,1,0.0
IP59,551,2,5.0
IP59,552,1,5.0
IP59,552,2,3.0
IP59,553,1,5.0
IP59,553,2,5.0
IP59,554,1,5.0
IP59,554,2,3.0
IP59,555,1,2.0
IP59,555,2,5.0
IP59,556,1,6.0
IP59,556,2,5.0
IP59,557,1,4.0
IP59,557,2,4.0
IP59,558,1,4.0
IP59,558,2,1.0
IP59,559,1,3.0
IP59,559,2,3.0
IP59,562,1,5.0
IP59,562,2,5.0
IP59,563,1,5.0
IP59,563,2,3.0
IP59,564,1,5.0
IP59,564,2,4.0
IP59,565,1,2.0
IP59,565,2,5.0
IP59,567,1,5.0
IP59,567,2,5.0
IP59,568,1,4.0
IP59,568,2,4.0
IP59,570,1,3.0
IP59,570,2,2.0
IP59,572,1,3.0
IP59,572,2,3.0
IP59,573,1,5.0
IP59,573,2,3.0
IP59,574,1,3.0
IP59,574,2,5.0
IP59,575,1,4.0
IP59,575,2,2.0
IP59,576,1,5.0
IP59,576,2,5.0
IP59,577,1,5.0
IP59,577,2,4.0
IP59,580,1,5.0
IP59,580,2,4.0
IP59,581,1,4.0
IP59,581,2,2.0
IP59,582,1,4.0
IP59,582,2,4.0
IP59,583,1,4.0
IP59,583,2,1.0
IP59,700,1,5.0
IP59,700,2,2.0
IP59,701,1,3.0
IP59,701,2,1.0
IP59,702,1,4.0
IP59,702,2,1.0
IP59,703,1,3.0
IP59,703,2,3.0
IP59,704,1,6.0
IP59,704,2,5.0
IP59,705,1,4.0
IP59,705,2,4.0
IP59,706,1,5.0
IP59,706,2,2.0
IP59,707,1,6.0
IP59,707,2,6.0
IP59,708,1,5.0
IP59,708,2,6.0
IP59,709,1,3.0
IP59,709,2,3.0
IP59,710,1,5.0
IP59,710,2,4.0
IP59,711,1,3.0
IP59,711,2,5.0
IP59,712,1,3.0
IP59,712,2,3.0
IP59,713,1,4.0
IP59,713,2,1.0
IP59,714,1,4.0
IP59,714,2,4.0
IP59,715,1,6.0
IP59,715,2,5.0
IP59,716,1,4.0
IP59,716,2,5.0
IP59,719,1,4.0
IP59,719,2,5.0
IP59,720,1,6.0
IP59,720,2,6.0
IP59,721,1,5.0
IP59,721,2,5.0
IP59,723,1,5.0
IP59,723,2,4.0
IP59,724,1,5.0
IP59,724,2,4.0
IP59,725,1,3.0
IP59,725,2,3.0
IP59,727,1,5.0
IP59,727,2,5.0
IP59,728,1,0.0
IP59,728,2,0.0
IP59,731,1,5.0
IP59,731,2,4.0
IP59,732,1,6.0
IP59,732,2,4.0
IP59,733,1,4.0
IP59,733,2,4.0
IP59,735,1,5.0
IP59,735,2,5.0
IP59,737,1,4.0
IP59,737,2,4.0
IP59,738,1,4.0
IP59,738,2,4.0
IP59,739,1,5.0
IP59,739,2,3.0
IP59,740,1,5.0
IP59,740,2,5.0
IP59,743,1,3.0
IP59,743,2,4.0
IP59,745,1,6.0
IP59,745,2,6.0
IP59,746,1,5.0
IP59,746,2,4.0
IP59,748,1,6.0
IP59,748,2,5.0
IP59,749,1,3.0
IP59,749,2,3.0
IP59,750,1,4.0
IP59,750,2,3.0
IP59,751,1,5.0
IP59,751,2,5.0
IP59,752,1,5.0
IP59,752,2,3.0
IP59,753,1,3.0
IP59,753,2,5.0
IP59,754,1,6.0
IP59,754,2,6.0
IP59,755,1,3.0
IP59,755,2,6.0
IP59,756,1,4.0
IP59,756,2,3.0
IP59,760,1,3.0
IP59,760,2,3.0
IP59,761,1,2.0
IP59,761,2,1.0
IP59,762,1,4.0
IP59,762,2,4.0
IP59,763,1,5.0
IP59,763,2,5.0
IP59,764,1,5.0
IP59,764,2,5.0
IP59,765,1,5.0
IP59,765,2,1.0
IP59,766,1,2.0
IP59,766,2,5.0
IP59,767,1,0.0
IP59,767,2,3.0
IP59,771,1,1.0
IP59,771,2,1.0
IP59,772,1,5.0
IP59,772,2,2.0
IP59,774,1,5.0
IP59,774,2,5.0
IP59,775,1,4.0
IP59,775,2,3.0
IP59,776,1,3.0
IP59,776,2,2.0
IP59,778,1,3.0
IP59,778,2,2.0
IP59,782,1,5.0
IP59,782,2,5.0
IP59,783,1,7.0
IP59,783,2,0.0
IP59,784,1,4.0
IP59,784,2,5.0
IP59,787,1,6.0
IP59,787,2,5.0
IP59,788,1,2.0
IP59,788,2,3.0
IP59,789,1,2.0
IP59,789,2,0.0
IP59,790,1,3.0
IP59,790,2,3.0
IP59,791,1,5.0
IP59,791,2,1.0
IP59,792,1,5.0
IP59,792,2,4.0
IP59,793,1,3.0
IP59,793,2,0.0
IP59,794,1,2.0
IP59,794,2,1.0
IP59,795,1,1.0
IP59,795,2,5.0
IP59,796,1,4.0
IP59,796,2,3.0
IP59,797,1,5.0
IP59,797,2,5.0
IP59,798,1,2.0
IP59,798,2,3.0
IP59,799,1,1.0
IP59,799,2,5.0
IP59,800,1,5.0
IP59,800,2,5.0
IP59,801,1,3.0
IP59,801,2,4.0
IP59,804,1,5.0
IP59,804,2,6.0
IP59,805,1,5.0
IP59,805,2,4.0
IP59,806,1,3.0
IP59,806,2,4.0
IP59,807,1,4.0
IP59,807,2,4.0
IP59,809,1,1.0
IP59,809,2,3.0
IP59,810,1,5.0
IP59,810,2,2.0
IP59,812,1,3.0
IP59,812,2,5.0
IP59,813,1,1.0
IP59,813,2,3.0
IP59,814,1,3.0
IP59,814,2,2.0
IP59,815,1,3.0
IP59,815,2,3.0
IP59,816,1,4.0
IP59,816,2,2.0
IP59,901,1,3.0
IP59,901,2,3.0
IP59,902,1,2.0
IP59,902,2,3.0
IP59,903,1,3.0
IP59,903,2,4.0
IP59,905,1,5.0
IP59,905,2,4.0
IP59,906,1,5.0
IP59,906,2,3.0
IP59,909,1,4.0
IP59,909,2,3.0
IP59,911,1,6.0
IP59,911,2,6.0
IP59,912,1,2.0
IP59,912,2,3.0
IP59,914,1,4.0
IP59,914,2,5.0
IP59,917,1,4.0
IP59,917,2,2.0
IP59,918,1,3.0
IP59,918,2,3.0
IP6,33,1,6.0
IP6,33,2,3.0
IP6,36,1,4.0
IP6,36,2,5.0
IP6,37,1,5.0
IP6,37,2,6.0
IP6,38,1,5.0
IP6,38,2,2.0
IP6,39,1,7.0
IP6,39,2,6.0
IP6,42,1,6.0
IP6,42,2,4.0
IP6,45,1,5.0
IP6,45,2,5.0
IP6,46,1,6.0
IP6,46,2,5.0
IP6,52,1,7.0
IP6,52,2,7.0
IP6,53,1,5.0
IP6,53,2,6.0
IP6,55,1,5.0
IP6,55,2,5.0
IP6,56,1,3.0
IP6,56,2,6.0
IP6,61,1,5.0
IP6,61,2,7.0
IP6,66,1,5.0
IP6,66,2,6.0
IP6,67,1,6.0
IP6,67,2,5.0
IP6,68,1,6.0
IP6,68,2,6.0
IP6,77,1,7.0
IP6,77,2,6.0
IP6,107,1,5.0
IP6,107,2,5.0
IP6,108,1,5.0
IP6,108,2,5.0
IP6,110,1,5.0
IP6,110,2,6.0
IP6,111,1,5.0
IP6,111,2,4.0
IP6,112,1,7.0
IP6,112,2,6.0
IP6,113,1,6.0
IP6,113,2,6.0
IP6,114,1,5.0
IP6,114,2,6.0
IP6,115,1,5.0
IP6,115,2,7.0
IP6,117,1,6.0
IP6,117,2,5.0
IP6,118,1,6.0
IP6,118,2,6.0
IP6,124,1,3.0
IP6,124,2,5.0
IP6,125,1,6.0
IP6,125,2,6.0
IP6,126,1,3.0
IP6,126,2,5.0
IP6,127,1,7.0
IP6,127,2,7.0
IP6,178,1,3.0
IP6,178,2,5.0
IP6,179,1,2.0
IP6,179,2,3.0
IP6,181,1,3.0
IP6,181,2,6.0
IP6,183,1,5.0
IP6,183,2,5.0
IP6,184,1,7.0
IP6,184,2,7.0
IP6,185,1,3.0
IP6,185,2,6.0
IP6,186,1,7.0
IP6,186,2,7.0
IP6,188,1,6.0
IP6,188,2,6.0
IP6,190,1,5.0
IP6,190,2,4.0
IP6,193,1,6.0
IP6,193,2,4.0
IP6,194,1,6.0
IP6,194,2,6.0
IP6,195,1,5.0
IP6,195,2,6.0
IP6,196,1,4.0
IP6,196,2,5.0
IP6,199,1,4.0
IP6,199,2,7.0
IP6,200,1,5.0
IP6,200,2,5.0
IP6,201,1,6.0
IP6,201,2,6.0
IP6,202,1,6.0
IP6,202,2,7.0
IP6,205,1,6.0
IP6,205,2,5.0
IP6,208,1,4.0
IP6,208,2,4.0
IP6,211,1,6.0
IP6,211,2,6.0
IP6,212,1,6.0
IP6,212,2,5.0
IP6,213,1,6.0
IP6,213,2,6.0
IP6,217,1,6.0
IP6,217,2,3.0
IP6,218,1,1.0
IP6,218,2,3.0
IP6,220,1,6.0
IP6,220,2,7.0
IP6,221,1,7.0
IP6,221,2,6.0
IP6,222,1,6.0
IP6,222,2,6.0
IP6,224,1,5.0
IP6,224,2,5.0
IP6,226,1,7.0
IP6,226,2,5.0
IP6,228,1,6.0
IP6,228,2,7.0
IP6,233,1,7.0
IP6,233,2,6.0
IP6,235,1,6.0
IP6,235,2,6.0
IP6,239,1,4.0
IP6,239,2,5.0
IP6,240,1,7.0
IP6,240,2,7.0
IP6,242,1,6.0
IP6,242,2,7.0
IP6,243,1,5.0
IP6,243,2,3.0
IP6,246,1,3.0
IP6,246,2,5.0
IP6,247,1,5.0
IP6,247,2,6.0
IP6,249,1,6.0
IP6,249,2,6.0
IP6,251,1,7.0
IP6,251,2,7.0
IP6,253,1,3.0
IP6,253,2,3.0
IP6,256,1,6.0
IP6,256,2,7.0
IP6,257,1,3.0
IP6,257,2,5.0
IP6,258,1,6.0
IP6,258,2,5.0
IP6,259,1,5.0
IP6,259,2,5.0
IP6,260,1,6.0
IP6,260,2,6.0
IP6,264,1,6.0
IP6,264,2,5.0
IP6,265,1,6.0
IP6,265,2,6.0
IP6,266,1,2.0
IP6,266,2,7.0
IP6,267,1,6.0
IP6,267,2,6.0
IP6,269,1,3.0
IP6,269,2,5.0
IP6,270,1,6.0
IP6,270,2,6.0
IP6,272,1,6.0
IP6,272,2,5.0
IP6,273,1,5.0
IP6,273,2,2.0
IP6,274,1,5.0
IP6,274,2,5.0
IP6,275,1,6.0
IP6,275,2,5.0
IP6,276,1,7.0
IP6,276,2,5.0
IP6,278,1,6.0
IP6,278,2,5.0
IP6,280,1,5.0
IP6,280,2,7.0
IP6,283,1,5.0
IP6,283,2,5.0
IP6,287,1,4.0
IP6,287,2,6.0
IP6,288,1,6.0
IP6,288,2,3.0
IP6,290,1,5.0
IP6,290,2,5.0
IP6,292,1,7.0
IP6,292,2,7.0
IP6,297,1,5.0
IP6,297,2,4.0
IP6,298,1,5.0
IP6,298,2,5.0
IP6,299,1,5.0
IP6,299,2,5.0
IP6,301,1,5.0
IP6,301,2,6.0
IP6,302,1,7.0
IP6,302,2,7.0
IP6,307,1,5.0
IP6,307,2,6.0
IP6,308,1,6.0
IP6,308,2,5.0
IP6,309,1,3.0
IP6,309,2,6.0
IP6,310,1,5.0
IP6,310,2,5.0
IP6,311,1,6.0
IP6,311,2,7.0
IP6,313,1,5.0
IP6,313,2,6.0
IP6,315,1,6.0
IP6,315,2,6.0
IP6,317,1,5.0
IP6,317,2,6.0
IP6,318,1,5.0
IP6,318,2,5.0
IP6,319,1,5.0
IP6,319,2,5.0
IP6,320,1,1.0
IP6,320,2,0.0
IP6,321,1,5.0
IP6,321,2,5.0
IP6,323,1,4.0
IP6,323,2,4.0
IP6,324,1,7.0
IP6,324,2,6.0
IP6,325,1,5.0
IP6,325,2,4.0
IP6,326,1,5.0
IP6,326,2,5.0
IP6,328,1,3.0
IP6,328,2,4.0
IP6,329,1,5.0
IP6,329,2,5.0
IP6,330,1,6.0
IP6,330,2,6.0
IP6,331,1,2.0
IP6,331,2,2.0
IP6,332,1,5.0
IP6,332,2,7.0
IP6,333,1,4.0
IP6,333,2,4.0
IP6,334,1,6.0
IP6,334,2,5.0
IP6,335,1,5.0
IP6,335,2,5.0
IP6,336,1,6.0
IP6,336,2,5.0
IP6,337,1,5.0
IP6,337,2,6.0
IP6,338,1,5.0
IP6,338,2,5.0
IP6,341,1,1.0
IP6,341,2,5.0
IP6,342,1,5.0
IP6,342,2,5.0
IP6,343,1,5.0
IP6,343,2,2.0
IP6,344,1,7.0
IP6,344,2,6.0
IP6,345,1,5.0
IP6,345,2,6.0
IP6,346,1,7.0
IP6,346,2,7.0
IP6,347,1,6.0
IP6,347,2,6.0
IP6,348,1,6.0
IP6,348,2,6.0
IP6,349,1,5.0
IP6,349,2,5.0
IP6,350,1,5.0
IP6,350,2,4.0
IP6,351,1,6.0
IP6,351,2,7.0
IP6,352,1,5.0
IP6,352,2,5.0
IP6,354,1,5.0
IP6,354,2,4.0
IP6,356,1,5.0
IP6,356,2,6.0
IP6,357,1,4.0
IP6,357,2,5.0
IP6,359,1,6.0
IP6,359,2,6.0
IP6,360,1,6.0
IP6,360,2,6.0
IP6,363,1,6.0
IP6,363,2,3.0
IP6,364,1,5.0
IP6,364,2,3.0
IP6,365,1,5.0
IP6,365,2,6.0
IP6,366,1,5.0
IP6,366,2,5.0
IP6,369,1,6.0
IP6,369,2,2.0
IP6,371,1,5.0
IP6,371,2,7.0
IP6,373,1,6.0
IP6,373,2,6.0
IP6,374,1,7.0
IP6,374,2,7.0
IP6,376,1,5.0
IP6,376,2,6.0
IP6,377,1,5.0
IP6,377,2,6.0
IP6,379,1,5.0
IP6,379,2,5.0
IP6,380,1,5.0
IP6,380,2,5.0
IP6,381,1,5.0
IP6,381,2,6.0
IP6,382,1,7.0
IP6,382,2,7.0
IP6,384,1,6.0
IP6,384,2,6.0
IP6,385,1,6.0
IP6,385,2,7.0
IP6,386,1,6.0
IP6,386,2,6.0
IP6,388,1,7.0
IP6,388,2,6.0
IP6,391,1,7.0
IP6,391,2,6.0
IP6,393,1,6.0
IP6,393,2,5.0
IP6,394,1,4.0
IP6,394,2,6.0
IP6,396,1,6.0
IP6,396,2,5.0
IP6,397,1,6.0
IP6,397,2,3.0
IP6,399,1,3.0
IP6,399,2,5.0
IP6,401,1,6.0
IP6,401,2,5.0
IP6,403,1,6.0
IP6,403,2,5.0
IP6,404,1,6.0
IP6,404,2,6.0
IP6,405,1,5.0
IP6,405,2,6.0
IP6,406,1,6.0
IP6,406,2,6.0
IP6,407,1,5.0
IP6,407,2,6.0
IP6,409,1,7.0
IP6,409,2,6.0
IP6,410,1,7.0
IP6,410,2,6.0
IP6,411,1,6.0
IP6,411,2,5.0
IP6,413,1,6.0
IP6,413,2,6.0
IP6,414,1,0.0
IP6,414,2,3.0
IP6,417,1,5.0
IP6,417,2,6.0
IP6,420,1,5.0
IP6,420,2,6.0
IP6,421,1,5.0
IP6,421,2,4.0
IP6,422,1,5.0
IP6,422,2,5.0
IP6,425,1,6.0
IP6,425,2,7.0
IP6,426,1,6.0
IP6,426,2,5.0
IP6,427,1,5.0
IP6,427,2,3.0
IP6,429,1,5.0
IP6,429,2,6.0
IP6,431,1,4.0
IP6,431,2,4.0
IP6,432,1,5.0
IP6,432,2,1.0
IP6,433,1,7.0
IP6,433,2,6.0
IP6,434,1,5.0
IP6,434,2,6.0
IP6,435,1,5.0
IP6,435,2,2.0
IP6,436,1,5.0
IP6,436,2,5.0
IP6,439,1,7.0
IP6,439,2,6.0
IP6,441,1,6.0
IP6,441,2,6.0
IP6,442,1,1.0
IP6,442,2,5.0
IP6,445,1,
IP6,445,2,7.0
IP6,448,1,6.0
IP6,448,2,7.0
IP6,449,1,5.0
IP6,449,2,5.0
IP6,454,1,6.0
IP6,454,2,6.0
IP6,455,1,5.0
IP6,455,2,7.0
IP6,456,1,7.0
IP6,456,2,6.0
IP6,457,1,5.0
IP6,457,2,5.0
IP6,458,1,5.0
IP6,458,2,6.0
IP6,459,1,0.0
IP6,459,2,6.0
IP6,460,1,6.0
IP6,460,2,6.0
IP6,461,1,6.0
IP6,461,2,6.0
IP6,463,1,5.0
IP6,463,2,5.0
IP6,464,1,5.0
IP6,464,2,6.0
IP6,465,1,5.0
IP6,465,2,6.0
IP6,466,1,2.0
IP6,466,2,5.0
IP6,468,1,5.0
IP6,468,2,5.0
IP6,469,1,1.0
IP6,469,2,5.0
IP6,470,1,4.0
IP6,470,2,4.0
IP6,471,1,6.0
IP6,471,2,5.0
IP6,472,1,5.0
IP6,472,2,3.0
IP6,473,1,3.0
IP6,473,2,5.0
IP6,474,1,7.0
IP6,474,2,7.0
IP6,475,1,6.0
IP6,475,2,6.0
IP6,476,1,7.0
IP6,476,2,3.0
IP6,477,1,6.0
IP6,477,2,7.0
IP6,480,1,6.0
IP6,480,2,6.0
IP6,481,1,5.0
IP6,481,2,6.0
IP6,482,1,6.0
IP6,482,2,5.0
IP6,483,1,3.0
IP6,483,2,6.0
IP6,484,1,5.0
IP6,484,2,5.0
IP6,490,1,5.0
IP6,490,2,6.0
IP6,491,1,6.0
IP6,491,2,5.0
IP6,493,1,5.0
IP6,493,2,6.0
IP6,494,1,4.0
IP6,494,2,3.0
IP6,495,1,5.0
IP6,495,2,5.0
IP6,496,1,5.0
IP6,496,2,5.0
IP6,497,1,7.0
IP6,497,2,7.0
IP6,498,1,4.0
IP6,498,2,4.0
IP6,500,1,4.0
IP6,500,2,4.0
IP6,501,1,6.0
IP6,501,2,6.0
IP6,502,1,6.0
IP6,502,2,6.0
IP6,503,1,6.0
IP6,503,2,6.0
IP6,504,1,7.0
IP6,504,2,7.0
IP6,505,1,5.0
IP6,505,2,6.0
IP6,506,1,6.0
IP6,506,2,7.0
IP6,507,1,3.0
IP6,507,2,5.0
IP6,508,1,2.0
IP6,508,2,5.0
IP6,509,1,6.0
IP6,509,2,6.0
IP6,510,1,7.0
IP6,510,2,6.0
IP6,511,1,5.0
IP6,511,2,6.0
IP6,516,1,6.0
IP6,516,2,6.0
IP6,519,1,6.0
IP6,519,2,6.0
IP6,520,1,6.0
IP6,520,2,6.0
IP6,523,1,3.0
IP6,523,2,3.0
IP6,524,1,5.0
IP6,524,2,0.0
IP6,526,1,5.0
IP6,526,2,5.0
IP6,527,1,5.0
IP6,527,2,5.0
IP6,529,1,5.0
IP6,529,2,6.0
IP6,530,1,7.0
IP6,530,2,7.0
IP6,532,1,5.0
IP6,532,2,6.0
IP6,535,1,6.0
IP6,535,2,6.0
IP6,537,1,6.0
IP6,537,2,6.0
IP6,539,1,3.0
IP6,539,2,5.0
IP6,540,1,5.0
IP6,540,2,5.0
IP6,541,1,5.0
IP6,541,2,5.0
IP6,542,1,6.0
IP6,542,2,6.0
IP6,544,1,6.0
IP6,544,2,7.0
IP6,545,1,7.0
IP6,545,2,6.0
IP6,548,1,5.0
IP6,548,2,5.0
IP6,549,1,7.0
IP6,549,2,5.0
IP6,551,1,6.0
IP6,551,2,6.0
IP6,552,1,6.0
IP6,552,2,7.0
IP6,553,1,0.0
IP6,553,2,1.0
IP6,554,1,5.0
IP6,554,2,3.0
IP6,555,1,6.0
IP6,555,2,5.0
IP6,556,1,6.0
IP6,556,2,6.0
IP6,557,1,6.0
IP6,557,2,6.0
IP6,558,1,4.0
IP6,558,2,4.0
IP6,559,1,5.0
IP6,559,2,3.0
IP6,562,1,5.0
IP6,562,2,6.0
IP6,563,1,5.0
IP6,563,2,5.0
IP6,564,1,6.0
IP6,564,2,7.0
IP6,565,1,6.0
IP6,565,2,6.0
IP6,567,1,7.0
IP6,567,2,6.0
IP6,568,1,6.0
IP6,568,2,5.0
IP6,570,1,5.0
IP6,570,2,6.0
IP6,572,1,5.0
IP6,572,2,5.0
IP6,573,1,7.0
IP6,573,2,6.0
IP6,574,1,5.0
IP6,574,2,6.0
IP6,575,1,5.0
IP6,575,2,6.0
IP6,576,1,5.0
IP6,576,2,6.0
IP6,577,1,7.0
IP6,577,2,6.0
IP6,580,1,5.0
IP6,580,2,5.0
IP6,581,1,4.0
IP6,581,2,4.0
IP6,582,1,5.0
IP6,582,2,6.0
IP6,583,1,7.0
IP6,583,2,6.0
IP6,700,1,7.0
IP6,700,2,7.0
IP6,701,1,5.0
IP6,701,2,4.0
IP6,702,1,6.0
IP6,702,2,4.0
IP6,703,1,4.0
IP6,703,2,5.0
IP6,704,1,7.0
IP6,704,2,6.0
IP6,705,1,5.0
IP6,705,2,3.0
IP6,706,1,6.0
IP6,706,2,6.0
IP6,707,1,5.0
IP6,707,2,5.0
IP6,708,1,5.0
IP6,708,2,5.0
IP6,709,1,4.0
IP6,709,2,3.0
IP6,710,1,6.0
IP6,710,2,6.0
IP6,711,1,5.0
IP6,711,2,5.0
IP6,712,1,4.0
IP6,712,2,6.0
IP6,713,1,5.0
IP6,713,2,7.0
IP6,714,1,5.0
IP6,714,2,5.0
IP6,715,1,7.0
IP6,715,2,7.0
IP6,716,1,5.0
IP6,716,2,5.0
IP6,719,1,6.0
IP6,719,2,7.0
IP6,720,1,6.0
IP6,720,2,7.0
IP6,721,1,6.0
IP6,721,2,6.0
IP6,723,1,6.0
IP6,723,2,5.0
IP6,724,1,5.0
IP6,724,2,7.0
IP6,725,1,5.0
IP6,725,2,5.0
IP6,727,1,5.0
IP6,727,2,6.0
IP6,728,1,6.0
IP6,728,2,6.0
IP6,731,1,7.0
IP6,731,2,5.0
IP6,732,1,7.0
IP6,732,2,7.0
IP6,733,1,3.0
IP6,733,2,2.0
IP6,735,1,6.0
IP6,735,2,5.0
IP6,737,1,4.0
IP6,737,2,4.0
IP6,738,1,6.0
IP6,738,2,5.0
IP6,739,1,3.0
IP6,739,2,5.0
IP6,740,1,6.0
IP6,740,2,5.0
IP6,743,1,5.0
IP6,743,2,5.0
IP6,745,1,6.0
IP6,745,2,6.0
IP6,746,1,5.0
IP6,746,2,6.0
IP6,748,1,7.0
IP6,748,2,7.0
IP6,749,1,5.0
IP6,749,2,6.0
IP6,750,1,3.0
IP6,750,2,4.0
IP6,751,1,5.0
IP6,751,2,7.0
IP6,752,1,5.0
IP6,752,2,5.0
IP6,753,1,5.0
IP6,753,2,5.0
IP6,754,1,6.0
IP6,754,2,7.0
IP6,755,1,3.0
IP6,755,2,6.0
IP6,756,1,5.0
IP6,756,2,5.0
IP6,760,1,5.0
IP6,760,2,5.0
IP6,761,1,5.0
IP6,761,2,7.0
IP6,762,1,6.0
IP6,762,2,5.0
IP6,763,1,6.0
IP6,763,2,6.0
IP6,764,1,5.0
IP6,764,2,6.0
IP6,765,1,6.0
IP6,765,2,5.0
IP6,766,1,5.0
IP6,766,2,3.0
IP6,767,1,5.0
IP6,767,2,5.0
IP6,771,1,3.0
IP6,771,2,5.0
IP6,772,1,7.0
IP6,772,2,6.0
IP6,774,1,7.0
IP6,774,2,6.0
IP6,775,1,7.0
IP6,775,2,7.0
IP6,776,1,3.0
IP6,776,2,5.0
IP6,778,1,5.0
IP6,778,2,6.0
IP6,782,1,5.0
IP6,782,2,6.0
IP6,783,1,7.0
IP6,783,2,4.0
IP6,784,1,5.0
IP6,784,2,6.0
IP6,787,1,5.0
IP6,787,2,5.0
IP6,788,1,6.0
IP6,788,2,5.0
IP6,789,1,3.0
IP6,789,2,3.0
IP6,790,1,5.0
IP6,790,2,6.0
IP6,791,1,5.0
IP6,791,2,4.0
IP6,792,1,5.0
IP6,792,2,4.0
IP6,793,1,5.0
IP6,793,2,5.0
IP6,794,1,6.0
IP6,794,2,6.0
IP6,795,1,5.0
IP6,795,2,3.0
IP6,796,1,2.0
IP6,796,2,1.0
IP6,797,1,5.0
IP6,797,2,6.0
IP6,798,1,6.0
IP6,798,2,6.0
IP6,799,1,5.0
IP6,799,2,7.0
IP6,800,1,6.0
IP6,800,2,6.0
IP6,801,1,3.0
IP6,801,2,5.0
IP6,804,1,6.0
IP6,804,2,7.0
IP6,805,1,5.0
IP6,805,2,5.0
IP6,806,1,4.0
IP6,806,2,6.0
IP6,807,1,6.0
IP6,807,2,6.0
IP6,809,1,1.0
IP6,809,2,7.0
IP6,810,1,5.0
IP6,810,2,5.0
IP6,812,1,5.0
IP6,812,2,3.0
IP6,813,1,5.0
IP6,813,2,5.0
IP6,814,1,5.0
IP6,814,2,5.0
IP6,815,1,5.0
IP6,815,2,6.0
IP6,816,1,5.0
IP6,816,2,4.0
IP6,901,1,3.0
IP6,901,2,5.0
IP6,902,1,5.0
IP6,902,2,2.0
IP6,903,1,5.0
IP6,903,2,5.0
IP6,905,1,5.0
IP6,905,2,5.0
IP6,906,1,5.0
IP6,906,2,5.0
IP6,909,1,6.0
IP6,909,2,6.0
IP6,911,1,7.0
IP6,911,2,7.0
IP6,912,1,6.0
IP6,912,2,5.0
IP6,914,1,5.0
IP6,914,2,6.0
IP6,917,1,5.0
IP6,917,2,4.0
IP6,918,1,3.0
IP6,918,2,6.0
IP60,33,1,7.0
IP60,33,2,7.0
IP60,36,1,5.0
IP60,36,2,5.0
IP60,37,1,6.0
IP60,37,2,6.0
IP60,38,1,6.0
IP60,38,2,4.0
IP60,39,1,6.0
IP60,39,2,7.0
IP60,42,1,5.0
IP60,42,2,5.0
IP60,45,1,5.0
IP60,45,2,5.0
IP60,46,1,7.0
IP60,46,2,5.0
IP60,52,1,7.0
IP60,52,2,6.0
IP60,53,1,6.0
IP60,53,2,6.0
IP60,55,1,5.0
IP60,55,2,7.0
IP60,56,1,5.0
IP60,56,2,5.0
IP60,61,1,6.0
IP60,61,2,7.0
IP60,66,1,6.0
IP60,66,2,5.0
IP60,67,1,6.0
IP60,67,2,6.0
IP60,68,1,7.0
IP60,68,2,6.0
IP60,77,1,6.0
IP60,77,2,6.0
IP60,107,1,5.0
IP60,107,2,4.0
IP60,108,1,5.0
IP60,108,2,5.0
IP60,110,1,5.0
IP60,110,2,5.0
IP60,111,1,5.0
IP60,111,2,5.0
IP60,112,1,7.0
IP60,112,2,7.0
IP60,113,1,7.0
IP60,113,2,7.0
IP60,114,1,5.0
IP60,114,2,5.0
IP60,115,1,5.0
IP60,115,2,7.0
IP60,117,1,6.0
IP60,117,2,7.0
IP60,118,1,6.0
IP60,118,2,5.0
IP60,124,1,5.0
IP60,124,2,6.0
IP60,125,1,5.0
IP60,125,2,6.0
IP60,126,1,6.0
IP60,126,2,6.0
IP60,127,1,7.0
IP60,127,2,6.0
IP60,178,1,5.0
IP60,178,2,5.0
IP60,179,1,2.0
IP60,179,2,5.0
IP60,181,1,5.0
