stimulus,subject,rep,descriptor,value
D4,705,1,caramel,2
D4,705,1,chocolate,0
D4,705,1,molasses,0
D4,705,1,honey,2
D4,705,1,coconut,0
D4,705,1,fruity other,0
D4,705,1,almond,0
D4,705,1,cinnamon,0
D4,705,1,vanilla,2
D4,705,1,maple syrup,0
D4,705,2,sweet,3
D4,705,2,fragrant,0
D4,705,2,perfumery,0
D4,705,2,floral,0
D4,705,2,cologne,0
D4,705,2,aromatic,3
D4,705,2,musky,0
D4,705,2,incense,0
D4,705,2,light,2
D4,705,2,heavy,0
D4,705,2,cool,1
D4,705,2,warm,0
D4,705,2,buttery fresh,3
D4,705,2,caramel,0
D4,705,2,chocolate,0
D4,705,2,molasses,0
D4,705,2,honey,3
D4,705,2,coconut,0
D4,705,2,fruity other,0
D4,705,2,almond,0
D4,705,2,cinnamon,0
D4,705,2,vanilla,0
D4,705,2,maple syrup,0
D4,706,1,sweet,5
D4,706,1,fragrant,0
D4,706,1,perfumery,0
D4,706,1,floral,0
D4,706,1,cologne,0
D4,706,1,aromatic,0
D4,706,1,musky,0
D4,706,1,incense,0
D4,706,1,light,3
D4,706,1,heavy,0
D4,706,1,cool,0
D4,706,1,warm,0
D4,706,1,buttery fresh,0
D4,706,1,caramel,0
D4,706,1,chocolate,0
D4,706,1,molasses,0
D4,706,1,honey,0
D4,706,1,coconut,0
D4,706,1,fruity other,0
D4,706,1,almond,0
D4,706,1,cinnamon,0
D4,706,1,vanilla,5
D4,706,1,maple syrup,0
D4,706,2,sweet,5
D4,706,2,fragrant,0
D4,706,2,perfumery,0
D4,706,2,floral,0
D4,706,2,cologne,0
D4,706,2,aromatic,0
D4,706,2,musky,0
D4,706,2,incense,0
D4,706,2,light,0
D4,706,2,heavy,0
D4,706,2,cool,0
D4,706,2,warm,0
D4,706,2,buttery fresh,0
D4,706,2,caramel,5
D4,706,2,chocolate,0
D4,706,2,molasses,0
D4,706,2,honey,0
D4,706,2,coconut,0
D4,706,2,fruity other,0
D4,706,2,almond,0
D4,706,2,cinnamon,0
D4,706,2,vanilla,5
D4,706,2,maple syrup,0
D4,707,1,sweet,3
D4,707,1,fragrant,0
D4,707,1,perfumery,0
D4,707,1,floral,0
D4,707,1,cologne,1
D4,707,1,aromatic,0
D4,707,1,musky,0
D4,707,1,incense,0
D4,707,1,light,0
D4,707,1,heavy,1
D4,707,1,cool,0
D4,707,1,warm,0
D4,707,1,buttery fresh,0
D4,707,1,caramel,0
D4,707,1,chocolate,0
D4,707,1,molasses,0
D4,707,1,honey,0
D4,707,1,coconut,0
D4,707,1,fruity other,0
D4,707,1,almond,0
D4,707,1,cinnamon,0
D4,707,1,vanilla,1
D4,707,1,maple syrup,0
D4,707,2,sweet,3
D4,707,2,fragrant,0
D4,707,2,perfumery,0
D4,707,2,floral,0
D4,707,2,cologne,0
D4,707,2,aromatic,0
D4,707,2,musky,0
D4,707,2,incense,0
D4,707,2,light,2
D4,707,2,heavy,0
D4,707,2,cool,0
D4,707,2,warm,0
D4,707,2,buttery fresh,0
D4,707,2,caramel,0
D4,707,2,chocolate,0
D4,707,2,molasses,0
D4,707,2,honey,0
D4,707,2,coconut,0
D4,707,2,fruity other,0
D4,707,2,almond,0
D4,707,2,cinnamon,0
D4,707,2,vanilla,0
D4,707,2,maple syrup,0
D4,708,1,sweet,5
D4,708,1,fragrant,0
D4,708,1,perfumery,0
D4,708,1,floral,0
D4,708,1,cologne,0
D4,708,1,aromatic,0
D4,708,1,musky,0
D4,708,1,incense,0
D4,708,1,light,0
D4,708,1,heavy,0
D4,708,1,cool,0
D4,708,1,warm,0
D4,708,1,buttery fresh,0
D4,708,1,caramel,2
D4,708,1,chocolate,0
D4,708,1,molasses,0
D4,708,1,honey,3
D4,708,1,coconut,0
D4,708,1,fruity other,0
D4,708,1,almond,0
D4,708,1,cinnamon,0
D4,708,1,vanilla,3
D4,708,1,maple syrup,0
D4,708,2,sweet,4
D4,708,2,fragrant,0
D4,708,2,perfumery,0
D4,708,2,floral,0
D4,708,2,cologne,0
D4,708,2,aromatic,0
D4,708,2,musky,0
D4,708,2,incense,0
D4,708,2,light,0
D4,708,2,heavy,0
D4,708,2,cool,4
D4,708,2,warm,0
D4,708,2,buttery fresh,0
D4,708,2,caramel,3
D4,708,2,chocolate,0
D4,708,2,molasses,0
D4,708,2,honey,0
D4,708,2,coconut,0
D4,708,2,fruity other,0
D4,708,2,almond,0
D4,708,2,cinnamon,0
D4,708,2,vanilla,0
D4,708,2,maple syrup,0
D4,709,1,sweet,0
D4,709,1,fragrant,2
D4,709,1,perfumery,3
D4,709,1,floral,0
D4,709,1,cologne,3
D4,709,1,aromatic,4
D4,709,1,musky,0
D4,709,1,incense,5
D4,709,1,light,2
D4,709,1,heavy,0
D4,709,1,cool,0
D4,709,1,warm,0
D4,709,1,buttery fresh,0
D4,709,1,caramel,0
D4,709,1,chocolate,0
D4,709,1,molasses,2
D4,709,1,honey,0
D4,709,1,coconut,0
D4,709,1,fruity other,0
D4,709,1,almond,0
D4,709,1,cinnamon,0
D4,709,1,vanilla,2
D4,709,1,maple syrup,0
D4,709,2,sweet,0
D4,709,2,fragrant,0
D4,709,2,perfumery,0
D4,709,2,floral,0
D4,709,2,cologne,0
D4,709,2,aromatic,0
D4,709,2,musky,2
D4,709,2,incense,0
D4,709,2,light,0
D4,709,2,heavy,2
D4,709,2,cool,0
D4,709,2,warm,0
D4,709,2,buttery fresh,0
D4,709,2,caramel,0
D4,709,2,chocolate,0
D4,709,2,molasses,0
D4,709,2,honey,0
D4,709,2,coconut,0
D4,709,2,fruity other,0
D4,709,2,almond,0
D4,709,2,cinnamon,0
D4,709,2,vanilla,0
D4,709,2,maple syrup,0
D4,710,1,sweet,0
D4,710,1,fragrant,0
D4,710,1,perfumery,0
D4,710,1,floral,0
D4,710,1,cologne,0
D4,710,1,aromatic,0
D4,710,1,musky,2
D4,710,1,incense,0
D4,710,1,light,0
D4,710,1,heavy,3
D4,710,1,cool,3
D4,710,1,warm,0
D4,710,1,buttery fresh,0
D4,710,1,caramel,0
D4,710,1,chocolate,0
D4,710,1,molasses,0
D4,710,1,honey,0
D4,710,1,coconut,0
D4,710,1,fruity other,0
D4,710,1,almond,0
D4,710,1,cinnamon,0
D4,710,1,vanilla,0
D4,710,1,maple syrup,0
D4,710,2,sweet,0
D4,710,2,fragrant,0
D4,710,2,perfumery,0
D4,710,2,floral,0
D4,710,2,cologne,0
D4,710,2,aromatic,0
D4,710,2,musky,0
D4,710,2,incense,0
D4,710,2,light,0
D4,710,2,heavy,3
D4,710,2,cool,0
D4,710,2,warm,0
D4,710,2,buttery fresh,0
D4,710,2,caramel,0
D4,710,2,chocolate,0
D4,710,2,molasses,0
D4,710,2,honey,0
D4,710,2,coconut,0
D4,710,2,fruity other,0
D4,710,2,almond,0
D4,710,2,cinnamon,0
D4,710,2,vanilla,0
D4,710,2,maple syrup,0
D4,711,1,sweet,4
D4,711,1,fragrant,0
D4,711,1,perfumery,0
D4,711,1,floral,0
D4,711,1,cologne,0
D4,711,1,aromatic,3
D4,711,1,musky,0
D4,711,1,incense,0
D4,711,1,light,0
D4,711,1,heavy,0
D4,711,1,cool,0
D4,711,1,warm,0
D4,711,1,buttery fresh,0
D4,711,1,caramel,4
D4,711,1,chocolate,0
D4,711,1,molasses,4
D4,711,1,honey,0
D4,711,1,coconut,0
D4,711,1,fruity other,0
D4,711,1,almond,0
D4,711,1,cinnamon,0
D4,711,1,vanilla,5
D4,711,1,maple syrup,0
D4,711,2,sweet,0
D4,711,2,fragrant,0
D4,711,2,perfumery,0
D4,711,2,floral,0
D4,711,2,cologne,0
D4,711,2,aromatic,5
D4,711,2,musky,0
D4,711,2,incense,0
D4,711,2,light,0
D4,711,2,heavy,0
D4,711,2,cool,0
D4,711,2,warm,0
D4,711,2,buttery fresh,0
D4,711,2,caramel,0
D4,711,2,chocolate,0
D4,711,2,molasses,1
D4,711,2,honey,0
D4,711,2,coconut,0
D4,711,2,fruity other,1
D4,711,2,almond,0
D4,711,2,cinnamon,0
D4,711,2,vanilla,5
D4,711,2,maple syrup,0
D4,712,1,sweet,2
D4,712,1,fragrant,3
D4,712,1,perfumery,2
D4,712,1,floral,0
D4,712,1,cologne,0
D4,712,1,aromatic,2
D4,712,1,musky,0
D4,712,1,incense,0
D4,712,1,light,0
D4,712,1,heavy,0
D4,712,1,cool,0
D4,712,1,warm,2
D4,712,1,buttery fresh,0
D4,712,1,caramel,0
D4,712,1,chocolate,0
D4,712,1,molasses,0
D4,712,1,honey,0
D4,712,1,coconut,0
D4,712,1,fruity other,0
D4,712,1,almond,0
D4,712,1,cinnamon,0
D4,712,1,vanilla,5
D4,712,1,maple syrup,0
D4,712,2,sweet,3
D4,712,2,fragrant,3
D4,712,2,perfumery,2
D4,712,2,floral,0
D4,712,2,cologne,0
D4,712,2,aromatic,2
D4,712,2,musky,0
D4,712,2,incense,0
D4,712,2,light,0
D4,712,2,heavy,0
D4,712,2,cool,0
D4,712,2,warm,2
D4,712,2,buttery fresh,0
D4,712,2,caramel,0
D4,712,2,chocolate,0
D4,712,2,molasses,0
D4,712,2,honey,0
D4,712,2,coconut,0
D4,712,2,fruity other,0
D4,712,2,almond,0
D4,712,2,cinnamon,0
D4,712,2,vanilla,5
D4,712,2,maple syrup,0
D4,713,1,sweet,5
D4,713,1,fragrant,3
D4,713,1,perfumery,0
D4,713,1,floral,0
D4,713,1,cologne,0
D4,713,1,aromatic,3
D4,713,1,musky,0
D4,713,1,incense,0
D4,713,1,light,0
D4,713,1,heavy,0
D4,713,1,cool,0
D4,713,1,warm,0
D4,713,1,buttery fresh,0
D4,713,1,caramel,0
D4,713,1,chocolate,0
D4,713,1,molasses,0
D4,713,1,honey,0
D4,713,1,coconut,0
D4,713,1,fruity other,0
D4,713,1,almond,0
D4,713,1,cinnamon,0
D4,713,1,vanilla,4
D4,713,1,maple syrup,0
D4,713,2,sweet,4
D4,713,2,fragrant,3
D4,713,2,perfumery,0
D4,713,2,floral,0
D4,713,2,cologne,0
D4,713,2,aromatic,2
D4,713,2,musky,0
D4,713,2,incense,0
D4,713,2,light,4
D4,713,2,heavy,0
D4,713,2,cool,0
D4,713,2,warm,0
D4,713,2,buttery fresh,0
D4,713,2,caramel,0
D4,713,2,chocolate,0
D4,713,2,molasses,0
D4,713,2,honey,0
D4,713,2,coconut,0
D4,713,2,fruity other,0
D4,713,2,almond,0
D4,713,2,cinnamon,0
D4,713,2,vanilla,3
D4,713,2,maple syrup,0
D4,714,1,sweet,0
D4,714,1,fragrant,0
D4,714,1,perfumery,0
D4,714,1,floral,0
D4,714,1,cologne,0
D4,714,1,aromatic,0
D4,714,1,musky,0
D4,714,1,incense,3
D4,714,1,light,0
D4,714,1,heavy,0
D4,714,1,cool,4
D4,714,1,warm,0
D4,714,1,buttery fresh,0
D4,714,1,caramel,0
D4,714,1,chocolate,0
D4,714,1,molasses,0
D4,714,1,honey,0
D4,714,1,coconut,0
D4,714,1,fruity other,0
D4,714,1,almond,0
D4,714,1,cinnamon,0
D4,714,1,vanilla,0
D4,714,1,maple syrup,0
D4,714,2,sweet,4
D4,714,2,fragrant,4
D4,714,2,perfumery,0
D4,714,2,floral,0
D4,714,2,cologne,0
D4,714,2,aromatic,0
D4,714,2,musky,0
D4,714,2,incense,0
D4,714,2,light,0
D4,714,2,heavy,0
D4,714,2,cool,0
D4,714,2,warm,0
D4,714,2,buttery fresh,0
D4,714,2,caramel,0
D4,714,2,chocolate,0
D4,714,2,molasses,0
D4,714,2,honey,0
D4,714,2,coconut,0
D4,714,2,fruity other,0
D4,714,2,almond,0
D4,714,2,cinnamon,0
D4,714,2,vanilla,0
D4,714,2,maple syrup,0
D4,715,1,sweet,0
D4,715,1,fragrant,0
D4,715,1,perfumery,0
D4,715,1,floral,0
D4,715,1,cologne,0
D4,715,1,aromatic,0
D4,715,1,musky,0
D4,715,1,incense,0
D4,715,1,light,0
D4,715,1,heavy,0
D4,715,1,cool,0
D4,715,1,warm,0
D4,715,1,buttery fresh,0
D4,715,1,caramel,1
D4,715,1,chocolate,0
D4,715,1,molasses,0
D4,715,1,honey,0
D4,715,1,coconut,0
D4,715,1,fruity other,0
D4,715,1,almond,0
D4,715,1,cinnamon,0
D4,715,1,vanilla,2
D4,715,1,maple syrup,0
D4,715,2,sweet,0
D4,715,2,fragrant,0
D4,715,2,perfumery,0
D4,715,2,floral,0
D4,715,2,cologne,0
D4,715,2,aromatic,0
D4,715,2,musky,0
D4,715,2,incense,0
D4,715,2,light,0
D4,715,2,heavy,0
D4,715,2,cool,0
D4,715,2,warm,0
D4,715,2,buttery fresh,0
D4,715,2,caramel,0
D4,715,2,chocolate,0
D4,715,2,molasses,0
D4,715,2,honey,0
D4,715,2,coconut,0
D4,715,2,fruity other,0
D4,715,2,almond,0
D4,715,2,cinnamon,0
D4,715,2,vanilla,0
D4,715,2,maple syrup,0
D4,716,1,sweet,5
D4,716,1,fragrant,5
D4,716,1,perfumery,5
D4,716,1,floral,0
D4,716,1,cologne,5
D4,716,1,aromatic,5
D4,716,1,musky,4
D4,716,1,incense,5
D4,716,1,light,5
D4,716,1,heavy,0
D4,716,1,cool,0
D4,716,1,warm,4
D4,716,1,buttery fresh,0
D4,716,1,caramel,0
D4,716,1,chocolate,2
D4,716,1,molasses,2
D4,716,1,honey,2
D4,716,1,coconut,0
D4,716,1,fruity other,5
D4,716,1,almond,0
D4,716,1,cinnamon,3
D4,716,1,vanilla,3
D4,716,1,maple syrup,3
D4,716,2,sweet,3
D4,716,2,fragrant,3
D4,716,2,perfumery,3
D4,716,2,floral,3
D4,716,2,cologne,2
D4,716,2,aromatic,4
D4,716,2,musky,0
D4,716,2,incense,0
D4,716,2,light,5
D4,716,2,heavy,0
D4,716,2,cool,0
D4,716,2,warm,2
D4,716,2,buttery fresh,0
D4,716,2,caramel,4
D4,716,2,chocolate,0
D4,716,2,molasses,4
D4,716,2,honey,4
D4,716,2,coconut,0
D4,716,2,fruity other,5
D4,716,2,almond,0
D4,716,2,cinnamon,0
D4,716,2,vanilla,4
D4,716,2,maple syrup,4
D4,719,1,sweet,5
D4,719,1,fragrant,5
D4,719,1,perfumery,5
D4,719,1,floral,5
D4,719,1,cologne,0
D4,719,1,aromatic,5
D4,719,1,musky,5
D4,719,1,incense,5
D4,719,1,light,0
D4,719,1,heavy,0
D4,719,1,cool,0
D4,719,1,warm,5
D4,719,1,buttery fresh,4
D4,719,1,caramel,5
D4,719,1,chocolate,5
D4,719,1,molasses,0
D4,719,1,honey,3
D4,719,1,coconut,0
D4,719,1,fruity other,0
D4,719,1,almond,1
D4,719,1,cinnamon,1
D4,719,1,vanilla,5
D4,719,1,maple syrup,0
D4,719,2,sweet,4
D4,719,2,fragrant,4
D4,719,2,perfumery,3
D4,719,2,floral,2
D4,719,2,cologne,0
D4,719,2,aromatic,4
D4,719,2,musky,0
D4,719,2,incense,3
D4,719,2,light,0
D4,719,2,heavy,0
D4,719,2,cool,0
D4,719,2,warm,3
D4,719,2,buttery fresh,3
D4,719,2,caramel,3
D4,719,2,chocolate,0
D4,719,2,molasses,2
D4,719,2,honey,2
D4,719,2,coconut,0
D4,719,2,fruity other,0
D4,719,2,almond,0
D4,719,2,cinnamon,1
D4,719,2,vanilla,5
D4,719,2,maple syrup,4
D4,720,1,sweet,3
D4,720,1,fragrant,0
D4,720,1,perfumery,0
D4,720,1,floral,0
D4,720,1,cologne,0
D4,720,1,aromatic,0
D4,720,1,musky,1
D4,720,1,incense,2
D4,720,1,light,0
D4,720,1,heavy,3
D4,720,1,cool,0
D4,720,1,warm,0
D4,720,1,buttery fresh,0
D4,720,1,caramel,1
D4,720,1,chocolate,0
D4,720,1,molasses,1
D4,720,1,honey,0
D4,720,1,coconut,0
D4,720,1,fruity other,0
D4,720,1,almond,0
D4,720,1,cinnamon,0
D4,720,1,vanilla,4
D4,720,1,maple syrup,0
D4,720,2,sweet,4
D4,720,2,fragrant,2
D4,720,2,perfumery,0
D4,720,2,floral,0
D4,720,2,cologne,0
D4,720,2,aromatic,0
D4,720,2,musky,0
D4,720,2,incense,2
D4,720,2,light,0
D4,720,2,heavy,3
D4,720,2,cool,0
D4,720,2,warm,0
D4,720,2,buttery fresh,0
D4,720,2,caramel,0
D4,720,2,chocolate,0
D4,720,2,molasses,0
D4,720,2,honey,0
D4,720,2,coconut,1
D4,720,2,fruity other,0
D4,720,2,almond,1
D4,720,2,cinnamon,0
D4,720,2,vanilla,5
D4,720,2,maple syrup,2
D4,721,1,sweet,5
D4,721,1,fragrant,0
D4,721,1,perfumery,0
D4,721,1,floral,0
D4,721,1,cologne,0
D4,721,1,aromatic,0
D4,721,1,musky,0
D4,721,1,incense,0
D4,721,1,light,0
D4,721,1,heavy,0
D4,721,1,cool,0
D4,721,1,warm,0
D4,721,1,buttery fresh,0
D4,721,1,caramel,0
D4,721,1,chocolate,0
D4,721,1,molasses,0
D4,721,1,honey,0
D4,721,1,coconut,0
D4,721,1,fruity other,0
D4,721,1,almond,0
D4,721,1,cinnamon,0
D4,721,1,vanilla,4
D4,721,1,maple syrup,0
D4,721,2,sweet,5
D4,721,2,fragrant,0
D4,721,2,perfumery,0
D4,721,2,floral,0
D4,721,2,cologne,0
D4,721,2,aromatic,0
D4,721,2,musky,0
D4,721,2,incense,0
D4,721,2,light,0
D4,721,2,heavy,0
D4,721,2,cool,0
D4,721,2,warm,5
D4,721,2,buttery fresh,0
D4,721,2,caramel,2
D4,721,2,chocolate,0
D4,721,2,molasses,0
D4,721,2,honey,0
D4,721,2,coconut,0
D4,721,2,fruity other,0
D4,721,2,almond,0
D4,721,2,cinnamon,0
D4,721,2,vanilla,5
D4,721,2,maple syrup,0
D4,723,1,sweet,3
D4,723,1,fragrant,5
D4,723,1,perfumery,5
D4,723,1,floral,5
D4,723,1,cologne,0
D4,723,1,aromatic,5
D4,723,1,musky,0
D4,723,1,incense,0
D4,723,1,light,0
D4,723,1,heavy,0
D4,723,1,cool,4
D4,723,1,warm,0
D4,723,1,buttery fresh,0
D4,723,1,caramel,0
D4,723,1,chocolate,0
D4,723,1,molasses,0
D4,723,1,honey,0
D4,723,1,coconut,0
D4,723,1,fruity other,0
D4,723,1,almond,0
D4,723,1,cinnamon,0
D4,723,1,vanilla,0
D4,723,1,maple syrup,0
D4,723,2,sweet,5
D4,723,2,fragrant,4
D4,723,2,perfumery,2
D4,723,2,floral,1
D4,723,2,cologne,0
D4,723,2,aromatic,3
D4,723,2,musky,0
D4,723,2,incense,0
D4,723,2,light,4
D4,723,2,heavy,0
D4,723,2,cool,3
D4,723,2,warm,0
D4,723,2,buttery fresh,0
D4,723,2,caramel,0
D4,723,2,chocolate,0
D4,723,2,molasses,0
D4,723,2,honey,0
D4,723,2,coconut,0
D4,723,2,fruity other,5
D4,723,2,almond,0
D4,723,2,cinnamon,0
D4,723,2,vanilla,0
D4,723,2,maple syrup,0
D4,724,1,sweet,4
D4,724,1,fragrant,0
D4,724,1,perfumery,0
D4,724,1,floral,0
D4,724,1,cologne,0
D4,724,1,aromatic,0
D4,724,1,musky,0
D4,724,1,incense,0
D4,724,1,light,0
D4,724,1,heavy,0
D4,724,1,cool,0
D4,724,1,warm,0
D4,724,1,buttery fresh,0
D4,724,1,caramel,4
D4,724,1,chocolate,0
D4,724,1,molasses,0
D4,724,1,honey,0
D4,724,1,coconut,4
D4,724,1,fruity other,0
D4,724,1,almond,0
D4,724,1,cinnamon,0
D4,724,1,vanilla,5
D4,724,1,maple syrup,0
D4,724,2,sweet,5
D4,724,2,fragrant,0
D4,724,2,perfumery,0
D4,724,2,floral,0
D4,724,2,cologne,0
D4,724,2,aromatic,0
D4,724,2,musky,0
D4,724,2,incense,0
D4,724,2,light,0
D4,724,2,heavy,0
D4,724,2,cool,0
D4,724,2,warm,0
D4,724,2,buttery fresh,0
D4,724,2,caramel,0
D4,724,2,chocolate,5
D4,724,2,molasses,0
D4,724,2,honey,0
D4,724,2,coconut,5
D4,724,2,fruity other,0
D4,724,2,almond,0
D4,724,2,cinnamon,0
D4,724,2,vanilla,5
D4,724,2,maple syrup,0
D4,725,1,sweet,2
D4,725,1,fragrant,0
D4,725,1,perfumery,0
D4,725,1,floral,3
D4,725,1,cologne,0
D4,725,1,aromatic,4
D4,725,1,musky,0
D4,725,1,incense,0
D4,725,1,light,1
D4,725,1,heavy,0
D4,725,1,cool,0
D4,725,1,warm,2
D4,725,1,buttery fresh,0
D4,725,1,caramel,2
D4,725,1,chocolate,0
D4,725,1,molasses,0
D4,725,1,honey,0
D4,725,1,coconut,0
D4,725,1,fruity other,1
D4,725,1,almond,0
D4,725,1,cinnamon,0
D4,725,1,vanilla,5
D4,725,1,maple syrup,0
D4,725,2,sweet,0
D4,725,2,fragrant,2
D4,725,2,perfumery,0
D4,725,2,floral,0
D4,725,2,cologne,0
D4,725,2,aromatic,2
D4,725,2,musky,0
D4,725,2,incense,0
D4,725,2,light,0
D4,725,2,heavy,0
D4,725,2,cool,0
D4,725,2,warm,2
D4,725,2,buttery fresh,0
D4,725,2,caramel,0
D4,725,2,chocolate,0
D4,725,2,molasses,0
D4,725,2,honey,0
D4,725,2,coconut,0
D4,725,2,fruity other,0
D4,725,2,almond,0
D4,725,2,cinnamon,0
D4,725,2,vanilla,3
D4,725,2,maple syrup,1
D4,727,1,sweet,3
D4,727,1,fragrant,2
D4,727,1,perfumery,1
D4,727,1,floral,1
D4,727,1,cologne,1
D4,727,1,aromatic,1
D4,727,1,musky,2
D4,727,1,incense,0
D4,727,1,light,0
D4,727,1,heavy,2
D4,727,1,cool,1
D4,727,1,warm,2
D4,727,1,buttery fresh,0
D4,727,1,caramel,1
D4,727,1,chocolate,0
D4,727,1,molasses,0
D4,727,1,honey,0
D4,727,1,coconut,0
D4,727,1,fruity other,1
D4,727,1,almond,0
D4,727,1,cinnamon,0
D4,727,1,vanilla,3
D4,727,1,maple syrup,1
D4,727,2,sweet,3
D4,727,2,fragrant,2
D4,727,2,perfumery,1
D4,727,2,floral,0
D4,727,2,cologne,2
D4,727,2,aromatic,2
D4,727,2,musky,3
D4,727,2,incense,2
D4,727,2,light,1
D4,727,2,heavy,1
D4,727,2,cool,1
D4,727,2,warm,1
D4,727,2,buttery fresh,0
D4,727,2,caramel,1
D4,727,2,chocolate,0
D4,727,2,molasses,0
D4,727,2,honey,0
D4,727,2,coconut,0
D4,727,2,fruity other,0
D4,727,2,almond,3
D4,727,2,cinnamon,0
D4,727,2,vanilla,5
D4,727,2,maple syrup,0
D4,728,1,sweet,4
D4,728,1,fragrant,2
D4,728,1,perfumery,0
D4,728,1,floral,0
D4,728,1,cologne,0
D4,728,1,aromatic,0
D4,728,1,musky,0
D4,728,1,incense,0
D4,728,1,light,0
D4,728,1,heavy,0
D4,728,1,cool,0
D4,728,1,warm,0
D4,728,1,buttery fresh,0
D4,728,1,caramel,2
D4,728,1,chocolate,0
D4,728,1,molasses,2
D4,728,1,honey,0
D4,728,1,coconut,0
D4,728,1,fruity other,0
D4,728,1,almond,0
D4,728,1,cinnamon,0
D4,728,1,vanilla,4
D4,728,1,maple syrup,3
D4,728,2,sweet,5
D4,728,2,fragrant,0
D4,728,2,perfumery,0
D4,728,2,floral,0
D4,728,2,cologne,0
D4,728,2,aromatic,0
D4,728,2,musky,0
D4,728,2,incense,0
D4,728,2,light,2
D4,728,2,heavy,0
D4,728,2,cool,0
D4,728,2,warm,0
D4,728,2,buttery fresh,0
D4,728,2,caramel,1
D4,728,2,chocolate,0
D4,728,2,molasses,0
D4,728,2,honey,1
D4,728,2,coconut,0
D4,728,2,fruity other,0
D4,728,2,almond,0
D4,728,2,cinnamon,0
D4,728,2,vanilla,5
D4,728,2,maple syrup,0
D4,731,1,sweet,2
D4,731,1,fragrant,1
D4,731,1,perfumery,1
D4,731,1,floral,3
D4,731,1,cologne,1
D4,731,1,aromatic,3
D4,731,1,musky,1
D4,731,1,incense,0
D4,731,1,light,2
D4,731,1,heavy,0
D4,731,1,cool,0
D4,731,1,warm,0
D4,731,1,buttery fresh,2
D4,731,1,caramel,0
D4,731,1,chocolate,0
D4,731,1,molasses,0
D4,731,1,honey,0
D4,731,1,coconut,0
D4,731,1,fruity other,0
D4,731,1,almond,0
D4,731,1,cinnamon,0
D4,731,1,vanilla,0
D4,731,1,maple syrup,0
D4,731,2,sweet,0
D4,731,2,fragrant,4
D4,731,2,perfumery,0
D4,731,2,floral,0
D4,731,2,cologne,0
D4,731,2,aromatic,0
D4,731,2,musky,4
D4,731,2,incense,0
D4,731,2,light,0
D4,731,2,heavy,4
D4,731,2,cool,0
D4,731,2,warm,0
D4,731,2,buttery fresh,0
D4,731,2,caramel,0
D4,731,2,chocolate,0
D4,731,2,molasses,0
D4,731,2,honey,2
D4,731,2,coconut,0
D4,731,2,fruity other,0
D4,731,2,almond,3
D4,731,2,cinnamon,0
D4,731,2,vanilla,3
D4,731,2,maple syrup,0
D4,732,1,sweet,5
D4,732,1,fragrant,5
D4,732,1,perfumery,5
D4,732,1,floral,5
D4,732,1,cologne,0
D4,732,1,aromatic,0
D4,732,1,musky,0
D4,732,1,incense,0
D4,732,1,light,5
D4,732,1,heavy,0
D4,732,1,cool,0
D4,732,1,warm,0
D4,732,1,buttery fresh,0
D4,732,1,caramel,5
D4,732,1,chocolate,0
D4,732,1,molasses,0
D4,732,1,honey,5
D4,732,1,coconut,1
D4,732,1,fruity other,0
D4,732,1,almond,0
D4,732,1,cinnamon,0
D4,732,1,vanilla,5
D4,732,1,maple syrup,0
D4,732,2,sweet,5
D4,732,2,fragrant,5
D4,732,2,perfumery,0
D4,732,2,floral,5
D4,732,2,cologne,0
D4,732,2,aromatic,0
D4,732,2,musky,0
D4,732,2,incense,0
D4,732,2,light,5
D4,732,2,heavy,0
D4,732,2,cool,0
D4,732,2,warm,5
D4,732,2,buttery fresh,0
D4,732,2,caramel,0
D4,732,2,chocolate,0
D4,732,2,molasses,0
D4,732,2,honey,0
D4,732,2,coconut,0
D4,732,2,fruity other,5
D4,732,2,almond,5
D4,732,2,cinnamon,0
D4,732,2,vanilla,0
D4,732,2,maple syrup,0
D4,733,1,sweet,5
D4,733,1,fragrant,4
D4,733,1,perfumery,0
D4,733,1,floral,0
D4,733,1,cologne,0
D4,733,1,aromatic,3
D4,733,1,musky,0
D4,733,1,incense,0
D4,733,1,light,0
D4,733,1,heavy,0
D4,733,1,cool,0
D4,733,1,warm,4
D4,733,1,buttery fresh,0
D4,733,1,caramel,0
D4,733,1,chocolate,3
D4,733,1,molasses,2
D4,733,1,honey,2
D4,733,1,coconut,0
D4,733,1,fruity other,0
D4,733,1,almond,3
D4,733,1,cinnamon,2
D4,733,1,vanilla,5
D4,733,1,maple syrup,2
D4,733,2,sweet,4
D4,733,2,fragrant,2
D4,733,2,perfumery,0
D4,733,2,floral,0
D4,733,2,cologne,0
D4,733,2,aromatic,0
D4,733,2,musky,0
D4,733,2,incense,0
D4,733,2,light,0
D4,733,2,heavy,0
D4,733,2,cool,0
D4,733,2,warm,3
D4,733,2,buttery fresh,4
D4,733,2,caramel,3
D4,733,2,chocolate,1
D4,733,2,molasses,2
D4,733,2,honey,3
D4,733,2,coconut,0
D4,733,2,fruity other,0
D4,733,2,almond,4
D4,733,2,cinnamon,3
D4,733,2,vanilla,5
D4,733,2,maple syrup,2
D4,735,1,sweet,0
D4,735,1,fragrant,0
D4,735,1,perfumery,0
D4,735,1,floral,2
D4,735,1,cologne,0
D4,735,1,aromatic,0
D4,735,1,musky,0
D4,735,1,incense,0
D4,735,1,light,0
D4,735,1,heavy,0
D4,735,1,cool,0
D4,735,1,warm,0
D4,735,1,buttery fresh,0
D4,735,1,caramel,0
D4,735,1,chocolate,0
D4,735,1,molasses,0
