199,1,6.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,,3.0,5.0,2.0,7.0,6.0,5.0,3.0,,6.0,6.0,3.0,5.0,5.0,,5.0,,,4.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,,5.0,4.0,6.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,7.0,7.0,3.0,3.0,5.0,5.0,3.0,4.0,5.0,3.0,,4.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0,6.0,,3.0,5.0,,2.0,3.0,,5.0,2.0,4.0,2.0,3.0,5.0,6.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,6.0,,5.0,5.0,3.0,5.0,5.0,5.0,6.0,7.0,,,3.0,4.0,4.0,5.0,6.0,7.0,5.0,5.0,1.0,,3.0,5.0,,,5.0,5.0,5.0,,3.0,4.0,4.0,4.0,3.0,7.0,7.0
199,2,3.0,3.0,5.0,3.0,4.0,3.0,,4.0,3.0,2.0,3.0,3.0,3.0,4.0,,2.0,,3.0,5.0,1.0,,1.0,5.0,3.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,2.0,,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,1.0,4.0,3.0,3.0,3.0,7.0,7.0,5.0,5.0,5.0,6.0,3.0,6.0,4.0,1.0,3.0,3.0,5.0,3.0,5.0,5.0,,2.0,4.0,4.0,,1.0,,,3.0,2.0,,3.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,,5.0,,2.0,5.0,2.0,,3.0,5.0,5.0,5.0,4.0,,3.0,2.0,5.0,5.0,4.0,5.0,7.0,,4.0,,4.0,5.0,4.0,4.0,6.0,5.0,4.0,3.0,2.0,,3.0,5.0,,,2.0,5.0,5.0,5.0,4.0,,2.0,4.0,5.0,7.0,7.0
200,1,,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,,4.0,3.0,3.0,,2.0,,2.0,,2.0,4.0,3.0,4.0,4.0,,4.0,3.0,5.0,4.0,3.0,,2.0,,4.0,4.0,,4.0,3.0,4.0,3.0,4.0,3.0,,3.0,,4.0,4.0,3.0,3.0,2.0,,3.0,3.0,2.0,6.0,4.0,4.0,3.0,3.0,2.0,,3.0,3.0,3.0,,2.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,,3.0,,4.0,3.0,3.0,,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,,3.0,,2.0,4.0,,4.0,3.0,4.0,3.0,,3.0,3.0,3.0,4.0,3.0,4.0,4.0,,,,,4.0,,3.0,4.0,3.0,4.0,3.0,3.0,,3.0,4.0,,,5.0,4.0,4.0,4.0,3.0,,,4.0,3.0,5.0,6.0
200,2,4.0,3.0,4.0,3.0,3.0,2.0,4.0,,3.0,2.0,,4.0,4.0,3.0,,1.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,,3.0,3.0,3.0,,3.0,,1.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,,3.0,2.0,2.0,,3.0,3.0,2.0,6.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,,2.0,,,3.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,2.0,4.0,3.0,3.0,2.0,,4.0,3.0,2.0,4.0,3.0,,4.0,3.0,3.0,3.0,3.0,4.0,2.0,,4.0,,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,2.0,,3.0,3.0,3.0,,3.0,,4.0,4.0,2.0,,3.0,3.0,3.0,5.0,4.0
201,1,5.0,5.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,5.0,6.0,6.0,,2.0,3.0,3.0,2.0,1.0,5.0,1.0,4.0,4.0,,6.0,2.0,3.0,4.0,3.0,,2.0,,3.0,3.0,5.0,6.0,5.0,3.0,5.0,5.0,6.0,4.0,5.0,2.0,3.0,3.0,2.0,5.0,2.0,,3.0,5.0,4.0,6.0,6.0,,3.0,4.0,7.0,3.0,7.0,4.0,2.0,2.0,1.0,3.0,2.0,5.0,4.0,3.0,2.0,3.0,5.0,,5.0,,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,6.0,6.0,2.0,1.0,3.0,3.0,,3.0,4.0,2.0,4.0,3.0,5.0,6.0,3.0,2.0,4.0,6.0,2.0,3.0,3.0,2.0,5.0,5.0,5.0,4.0,,5.0,5.0,3.0,3.0,4.0,5.0,5.0,3.0,1.0,,5.0,3.0,,3.0,3.0,4.0,6.0,3.0,2.0,2.0,2.0,3.0,2.0,6.0,7.0
201,2,5.0,5.0,5.0,2.0,3.0,2.0,5.0,3.0,4.0,3.0,2.0,4.0,6.0,5.0,,2.0,,3.0,3.0,2.0,5.0,1.0,5.0,5.0,,6.0,5.0,5.0,6.0,2.0,,1.0,5.0,3.0,5.0,5.0,5.0,5.0,7.0,6.0,5.0,5.0,6.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,7.0,3.0,6.0,3.0,4.0,3.0,1.0,2.0,2.0,5.0,3.0,5.0,5.0,5.0,6.0,,6.0,2.0,3.0,5.0,6.0,3.0,3.0,2.0,1.0,2.0,1.0,6.0,6.0,2.0,1.0,2.0,7.0,3.0,3.0,3.0,3.0,5.0,3.0,7.0,7.0,6.0,4.0,5.0,6.0,3.0,3.0,6.0,5.0,5.0,6.0,3.0,3.0,,5.0,5.0,3.0,3.0,5.0,5.0,6.0,3.0,1.0,,5.0,5.0,2.0,3.0,2.0,7.0,6.0,3.0,2.0,2.0,2.0,3.0,3.0,6.0,7.0
202,1,2.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,5.0,4.0,3.0,4.0,2.0,3.0,,1.0,,5.0,,1.0,,1.0,5.0,4.0,,6.0,5.0,7.0,,3.0,3.0,2.0,,2.0,3.0,,,6.0,5.0,5.0,5.0,4.0,,4.0,,2.0,4.0,3.0,3.0,2.0,4.0,6.0,4.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,2.0,5.0,5.0,3.0,,5.0,5.0,3.0,7.0,5.0,3.0,2.0,4.0,3.0,,3.0,,5.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,6.0,6.0,2.0,1.0,,5.0,,3.0,6.0,1.0,4.0,,5.0,5.0,3.0,3.0,,6.0,2.0,2.0,4.0,4.0,5.0,5.0,,,,5.0,5.0,,3.0,3.0,4.0,4.0,,2.0,,6.0,,3.0,5.0,5.0,4.0,6.0,2.0,3.0,4.0,5.0,4.0,1.0,5.0,6.0
202,2,4.0,6.0,4.0,6.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,,4.0,1.0,1.0,5.0,1.0,3.0,5.0,4.0,7.0,5.0,6.0,3.0,2.0,3.0,2.0,4.0,,4.0,5.0,2.0,6.0,6.0,5.0,4.0,3.0,4.0,2.0,3.0,2.0,,2.0,6.0,2.0,,,6.0,3.0,6.0,7.0,6.0,6.0,7.0,6.0,2.0,6.0,5.0,3.0,,4.0,3.0,5.0,7.0,,3.0,1.0,3.0,5.0,,3.0,,,4.0,2.0,,2.0,3.0,1.0,1.0,1.0,6.0,6.0,1.0,1.0,,5.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,6.0,2.0,2.0,,2.0,2.0,3.0,3.0,3.0,3.0,6.0,,,4.0,4.0,6.0,4.0,4.0,5.0,5.0,3.0,,3.0,,6.0,4.0,,,2.0,3.0,6.0,3.0,3.0,4.0,3.0,3.0,2.0,6.0,7.0
205,1,6.0,6.0,5.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,,1.0,3.0,4.0,3.0,3.0,6.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,5.0,2.0,2.0,,3.0,4.0,5.0,5.0,2.0,6.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,5.0,2.0,,3.0,4.0,5.0,2.0,5.0,4.0,3.0,4.0,2.0,6.0,5.0,,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0,3.0,1.0,2.0,3.0,3.0,,3.0,5.0,2.0,5.0,3.0,6.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,6.0,5.0,5.0,,6.0,5.0,3.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0,5.0,4.0,6.0,4.0,4.0,3.0,2.0,4.0,6.0,4.0,5.0,4.0,2.0,3.0,2.0,6.0,6.0
205,2,2.0,5.0,2.0,5.0,5.0,2.0,4.0,2.0,3.0,2.0,5.0,3.0,2.0,2.0,,2.0,,2.0,5.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,2.0,3.0,2.0,,3.0,3.0,2.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,3.0,5.0,6.0,2.0,3.0,2.0,2.0,4.0,5.0,3.0,2.0,6.0,6.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,2.0,4.0,3.0,5.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,6.0,5.0,2.0,1.0,4.0,2.0,5.0,5.0,5.0,2.0,4.0,2.0,6.0,6.0,3.0,2.0,3.0,6.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,3.0,6.0,4.0,3.0,5.0,3.0,3.0,,6.0,5.0,2.0,3.0,2.0,6.0,6.0,6.0,4.0,3.0,2.0,2.0,2.0,6.0,6.0
208,1,4.0,6.0,5.0,4.0,,1.0,,,4.0,3.0,,,2.0,3.0,,,,4.0,4.0,2.0,3.0,1.0,4.0,4.0,,5.0,,4.0,,6.0,,2.0,,,6.0,4.0,,5.0,,4.0,,4.0,,6.0,,6.0,,5.0,,2.0,6.0,2.0,4.0,5.0,6.0,5.0,,5.0,,4.0,,4.0,,4.0,,3.0,4.0,,5.0,,,6.0,,4.0,,4.0,,,,3.0,,4.0,2.0,2.0,2.0,3.0,5.0,5.0,2.0,2.0,,2.0,,5.0,,2.0,,,5.0,5.0,,,,6.0,4.0,6.0,,,,5.0,,,,,,,,,,,,6.0,,3.0,,,,5.0,,4.0,,2.0,,,6.0,5.0,,5.0
208,2,4.0,6.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,6.0,2.0,3.0,2.0,5.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,7.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,6.0,6.0,4.0,4.0,2.0,4.0,4.0,6.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,6.0,4.0,4.0,7.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,6.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,6.0,4.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,6.0
211,1,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,5.0,1.0,4.0,3.0,4.0,2.0,5.0,2.0,6.0,3.0,,4.0,6.0,5.0,4.0,4.0,,2.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,6.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,6.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,6.0,5.0,3.0,2.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,4.0,1.0,1.0,4.0,1.0,5.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,6.0,5.0,6.0,1.0,,5.0,4.0,,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,6.0,6.0
211,2,5.0,4.0,3.0,3.0,4.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,,1.0,4.0,3.0,5.0,2.0,3.0,1.0,5.0,4.0,4.0,5.0,6.0,6.0,4.0,4.0,,2.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,,3.0,4.0,4.0,5.0,5.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,5.0,1.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,,6.0,6.0,,4.0,5.0,6.0,5.0,5.0,2.0,4.0,6.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,6.0,6.0
212,1,5.0,5.0,3.0,4.0,6.0,6.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,,4.0,5.0,3.0,5.0,3.0,5.0,3.0,6.0,6.0,6.0,6.0,6.0,5.0,,2.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,6.0,,3.0,2.0,2.0,5.0,7.0,6.0,5.0,3.0,3.0,4.0,3.0,,3.0,3.0,3.0,5.0,2.0,5.0,6.0,5.0,3.0,4.0,2.0,3.0,3.0,,4.0,2.0,2.0,,3.0,7.0,3.0,2.0,2.0,5.0,5.0,1.0,2.0,4.0,6.0,4.0,2.0,6.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,3.0,2.0,5.0,6.0,5.0,6.0,,4.0,5.0,6.0,6.0,,3.0,3.0,5.0,5.0,5.0,3.0,,6.0,4.0,5.0,4.0,3.0,5.0,6.0,4.0,5.0,3.0,2.0,3.0,2.0,6.0,3.0
212,2,3.0,3.0,4.0,3.0,6.0,7.0,,5.0,5.0,4.0,3.0,2.0,2.0,2.0,,2.0,3.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,6.0,6.0,6.0,4.0,6.0,,2.0,4.0,,3.0,3.0,4.0,4.0,4.0,5.0,3.0,,4.0,3.0,,5.0,4.0,5.0,3.0,3.0,,4.0,3.0,3.0,6.0,6.0,5.0,6.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,6.0,5.0,4.0,2.0,4.0,3.0,3.0,2.0,,4.0,3.0,2.0,,2.0,,3.0,2.0,2.0,5.0,5.0,1.0,2.0,5.0,6.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,7.0,2.0,3.0,4.0,3.0,5.0,6.0,4.0,4.0,,6.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,,6.0,4.0,,5.0,3.0,5.0,5.0,4.0,3.0,,3.0,3.0,2.0,6.0,6.0
213,1,2.0,6.0,4.0,6.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,6.0,6.0,4.0,6.0,6.0,6.0,2.0,1.0,,1.0,4.0,3.0,4.0,4.0,3.0,6.0,6.0,5.0,5.0,3.0,4.0,4.0,,6.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,6.0,6.0,,3.0,5.0,5.0,,3.0,5.0,5.0,,5.0,3.0,5.0,6.0,,3.0,4.0,4.0,5.0,4.0,3.0,2.0,,,2.0,3.0,6.0,3.0,3.0,3.0,3.0,5.0,6.0,2.0,2.0,,7.0,4.0,3.0,5.0,6.0,3.0,,4.0,5.0,3.0,2.0,4.0,6.0,5.0,4.0,4.0,3.0,5.0,5.0,,,,6.0,6.0,5.0,2.0,3.0,4.0,5.0,5.0,3.0,2.0,6.0,4.0,1.0,4.0,1.0,,4.0,3.0,2.0,,1.0,6.0,5.0,6.0,6.0
213,2,3.0,5.0,3.0,6.0,3.0,2.0,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,5.0,2.0,3.0,2.0,3.0,1.0,6.0,5.0,4.0,6.0,5.0,7.0,,3.0,3.0,1.0,5.0,3.0,6.0,5.0,5.0,7.0,5.0,7.0,5.0,5.0,4.0,5.0,,6.0,2.0,3.0,1.0,4.0,3.0,2.0,5.0,3.0,6.0,6.0,5.0,5.0,5.0,6.0,4.0,6.0,3.0,4.0,3.0,5.0,4.0,5.0,6.0,,3.0,5.0,4.0,5.0,,2.0,2.0,,3.0,4.0,4.0,6.0,3.0,3.0,3.0,5.0,6.0,5.0,2.0,2.0,3.0,5.0,4.0,2.0,3.0,5.0,4.0,3.0,5.0,5.0,4.0,3.0,,5.0,3.0,2.0,3.0,3.0,5.0,5.0,3.0,3.0,,5.0,5.0,,2.0,,,5.0,3.0,2.0,3.0,5.0,5.0,2.0,,1.0,,3.0,5.0,3.0,4.0,2.0,5.0,4.0,6.0,6.0
217,1,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,,3.0,5.0,3.0,6.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,6.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0,2.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,5.0,2.0,3.0,5.0,3.0,2.0,2.0,2.0,5.0,5.0,6.0,2.0,3.0,2.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,6.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,2.0,4.0,5.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,6.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,2.0,5.0,5.0,5.0,6.0,5.0
217,2,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,1.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,2.0,5.0,5.0,4.0,2.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,2.0,6.0,5.0,3.0,2.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,6.0,5.0
218,1,,3.0,,4.0,4.0,6.0,,,1.0,1.0,,,,4.0,,1.0,,1.0,,1.0,3.0,3.0,,4.0,,7.0,4.0,1.0,,1.0,,7.0,,,4.0,3.0,1.0,,4.0,5.0,,,,,,4.0,,,,3.0,,,4.0,1.0,6.0,5.0,,,,1.0,,,,1.0,,4.0,,,,,,,,,,3.0,,,,,,1.0,,1.0,3.0,1.0,,7.0,1.0,1.0,,1.0,,1.0,4.0,3.0,,,,7.0,,1.0,,3.0,4.0,,,1.0,,4.0,,,,,,,1.0,,,,,1.0,,3.0,,,,,,1.0,,3.0,,,1.0,4.0,5.0,7.0
218,2,4.0,4.0,4.0,4.0,4.0,2.0,3.0,,3.0,1.0,4.0,,4.0,3.0,,2.0,,1.0,3.0,2.0,3.0,1.0,4.0,4.0,3.0,5.0,4.0,3.0,,1.0,4.0,3.0,,,,4.0,,3.0,,4.0,,4.0,,,,3.0,4.0,,,1.0,,,4.0,1.0,5.0,7.0,4.0,4.0,1.0,4.0,,4.0,4.0,2.0,,2.0,4.0,3.0,4.0,,,2.0,,,,3.0,4.0,,4.0,4.0,4.0,2.0,4.0,1.0,3.0,1.0,4.0,4.0,2.0,1.0,,1.0,,3.0,4.0,2.0,,,,4.0,,3.0,,3.0,3.0,4.0,,3.0,3.0,4.0,,,,4.0,4.0,,3.0,1.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,,,5.0,,3.0,,3.0,,,4.0,3.0,5.0,5.0
220,1,5.0,5.0,4.0,5.0,3.0,1.0,4.0,4.0,2.0,1.0,3.0,7.0,5.0,6.0,3.0,1.0,5.0,3.0,5.0,4.0,3.0,2.0,5.0,4.0,4.0,5.0,6.0,5.0,4.0,2.0,3.0,1.0,,2.0,5.0,2.0,4.0,5.0,7.0,7.0,3.0,5.0,5.0,5.0,6.0,5.0,3.0,2.0,1.0,3.0,4.0,3.0,5.0,5.0,6.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,2.0,3.0,5.0,5.0,3.0,4.0,3.0,2.0,5.0,6.0,4.0,2.0,,,3.0,1.0,4.0,5.0,3.0,1.0,2.0,1.0,5.0,5.0,2.0,1.0,3.0,3.0,,7.0,7.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,3.0,6.0,,4.0,4.0,2.0,5.0,3.0,2.0,4.0,4.0,5.0,5.0,2.0,4.0,7.0,4.0,5.0,4.0,2.0,,5.0,4.0,5.0,5.0,3.0,6.0,2.0,5.0,5.0
220,2,5.0,5.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,5.0,3.0,1.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,7.0,2.0,6.0,3.0,5.0,4.0,5.0,3.0,2.0,2.0,2.0,5.0,3.0,6.0,5.0,6.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,5.0,4.0,5.0,2.0,3.0,6.0,5.0,3.0,4.0,5.0,3.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,6.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,6.0,4.0,3.0,2.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,4.0,3.0,5.0,6.0,4.0,,3.0,4.0,3.0,5.0,7.0,5.0,2.0,2.0,2.0,6.0,5.0
221,1,5.0,5.0,5.0,2.0,4.0,6.0,,4.0,2.0,2.0,,3.0,5.0,5.0,,1.0,,2.0,4.0,2.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,5.0,,2.0,,1.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,,2.0,5.0,2.0,,,3.0,3.0,4.0,3.0,4.0,3.0,5.0,1.0,4.0,4.0,4.0,2.0,,2.0,5.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,,1.0,3.0,1.0,5.0,5.0,2.0,2.0,4.0,2.0,4.0,5.0,5.0,2.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,2.0,,3.0,5.0,5.0,6.0,,4.0,4.0,3.0,3.0,4.0,,4.0,4.0,4.0,,6.0,,3.0,4.0,,,3.0,4.0,3.0,,2.0,4.0,,4.0,6.0,5.0,5.0
221,2,5.0,6.0,5.0,2.0,2.0,2.0,3.0,3.0,5.0,2.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,2.0,5.0,3.0,5.0,3.0,2.0,5.0,4.0,6.0,5.0,2.0,5.0,2.0,4.0,2.0,,3.0,5.0,3.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,,3.0,3.0,2.0,,4.0,5.0,2.0,5.0,6.0,4.0,3.0,,5.0,4.0,5.0,,2.0,4.0,3.0,3.0,2.0,6.0,,3.0,2.0,4.0,5.0,4.0,3.0,,5.0,3.0,5.0,4.0,5.0,3.0,2.0,2.0,2.0,5.0,5.0,2.0,2.0,3.0,3.0,4.0,6.0,5.0,2.0,3.0,4.0,4.0,5.0,2.0,5.0,5.0,5.0,3.0,2.0,4.0,5.0,6.0,6.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,,,5.0,,2.0,4.0,5.0,3.0,,3.0,3.0,,3.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0
222,1,4.0,5.0,4.0,3.0,3.0,6.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,1.0,4.0,2.0,4.0,1.0,5.0,3.0,,5.0,4.0,5.0,3.0,5.0,4.0,2.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,2.0,3.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,5.0,4.0,5.0,4.0,,3.0,5.0,2.0,3.0,3.0,2.0,2.0,1.0,5.0,5.0,2.0,2.0,4.0,3.0,4.0,5.0,5.0,2.0,2.0,2.0,3.0,6.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,5.0,5.0,3.0,6.0
