CID,Primary Odor,Sub Odor
999,Earthy/Musty/Moldy,Earthy/ Musty
999,Earthy/Musty/Moldy,Musty
999,Earthy/Musty/Moldy,Musty/Moldy
999,Floral,Floral
999,Floral,Rose
999,Food,Meaty
999,Foul,Disagreeable
999,Fragrant,Floral
999,Fragrant,Herbal
999,Fragrant,Rose
999,Fragrant,Sweet
999,Fragrant/Fruity,Green
999,Fruity,Raspberry
999,Fruity,Strawberry
999,Grassy/Woody,Sweet Tobacco
999,Green,Green
999,Herbaceous,Herbal
999,Herbaceous,Tobacco
999,Lemon,Sour
999,Lemon,Sweet
999,Minty,Sweet
999,Nature,Floral
999,Nauseating,Disgusting
999,Non-citrusfruity,Strawberry
999,Non-citrusfruity,Sweet
999,Non-vegetarian,Meaty
999,People&animals,Animal
999,People&animals,Civet
999,Popcorn,Musty
999,Sharp/Pungent,Musty
999,Sharp/Pungent,Sour
999,Softfloral,Powdery
999,Sweet,Chocolate
999,Sweet,Sweet
999,Sweet,Vanilla
999,Terpenes/Pine/Lemon,Sweet
999,Tobaccosmoke,Sweet Tobacco
999,Tobaccosmoke,Tobacco
999,Vegetation,Herbal
999,Waxy,Waxy
999,Woody,Vanilla
999,Woody/Resinous,Herbal
999,Woody/Resinous,Musty
1001,Ammonia,Ammonia
1001,Ammonia,Fishy
1001,Fishy/Ammonia,Ammonia
1001,Fishy/Ammonia,Fishy
1001,Fishy/Rancid,Fishy
1001,Food,Fishy
1004,Odorless,
1030,Odorless,
1031,Beverage,Tequila
1031,Chemical/Hydrocarbon,Alcohol
1031,Chemical/Hydrocarbon,Fusel
1031,Earthy,Earthy
1031,Earthy/Musty/Moldy,Earthy
1031,Earthy/Musty/Moldy,Earthy/ Musty
1031,Earthy/Musty/Moldy,Musty
1031,Earthy/Musty/Moldy,Musty/Moldy
1031,Foul,Fermented
1031,Fragrant,Sweet
1031,Fragrant/Fruity,Fruity
1031,Fruity,Apple
1031,Fruity,Pear
1031,Lemon,Fruity
1031,Lemon,Sweet
1031,Medicinal/Alcohol,Alcohol
1031,Microbiological,Yeasty
1031,Minty,Sweet
1031,Nature,Fruity
1031,Non-citrusfruity,Sweet
1031,Nutty,Peanut
1031,Popcorn,Earthy
1031,Popcorn,Musty
1031,Pungent,Alcohol
1031,Rancid,Yeasty
1031,Rancid/Putrid,Yeasty
1031,Sharp/Pungent,Earthy
1031,Sharp/Pungent,Musty
1031,Sweet,Fruity
1031,Sweet,Sweet
1031,Terpenes/Pine/Lemon,Sweet
1031,Woody/Resinous,Earthy
1031,Woody/Resinous,Musty
1032,Caramel,Soy Sauce
1032,Dairy,Cheese
1032,Dairy,Dairy
1032,Fishy/Rancid,Rancid
1032,Foul,Disagreeable
1032,Foul,Pungent
1032,Lemon,Acid
1032,NoseFeel,Pungent
1032,Pungent,Pungent
1032,Rancid,Rancid
1032,Rancid,Vinegar
1032,Rancid/Putrid,Rancid
1032,Sharp/Pungent,Acid
1032,Sharp/Pungent,Pungent
1032,Sharp/Pungent,Rancid
1032,Sharp/Pungent,Vinegar
1032,Sickening,Acid
1032,Sickening,Pungent
1045,Fishy/Rancid,Rotten Fish
1045,People&animals,Animal
1045,Rotten,Rotten
1045,Rotten,Rotten Fish
1045,Sulphur/Cabbage/Garlic,Rotten
1049,Ammonia,Ammonia
1049,Ammonia,Fishy
1049,Burnt,Burnt
1049,Fishy/Ammonia,Ammonia
1049,Fishy/Ammonia,Fishy
1049,Fishy/Rancid,Fishy
1049,Food,Fishy
1049,Foul,Sickening
1049,Lemon,Sour
1049,Popcorn,Burnt
1049,Putrid/DeadAnimal,Putrid
1049,Rancid/Putrid,Putrid
1049,Sharp/Pungent,Putrid
1049,Sharp/Pungent,Sour
1049,Sickening,Burnt
1049,Sickening,Putrid
1054,Odorless,
1057,Odorless,
1060,Beverage,Winey
1060,Caramel,Caramel
1060,Chemical/Hydrocarbon,Acetic
1060,Dairy,Creamy
1060,Food,Meaty
1060,Fragrant/Fruity,Green
1060,Grassy/Woody,"'Grassy(Green, Sharp)'"
1060,Green,Green
1060,Lemon,Acid
1060,Lemon,Sharp
1060,Lemon,Sour
1060,Non-vegetarian,Meaty
1060,NoseFeel,Sharp
1060,Restaurant,Coffee
1060,Sharp/Pungent,Acid
1060,Sharp/Pungent,Sharp
1060,Sharp/Pungent,Sour
1060,Sickening,Acid
1060,Sickening,Sharp
1060,Sweet,Caramel
1060,Woody,Coffee
1066,Odorless,
1068,Alliaceous,Onion
1068,Ammonia,Fishy
1068,Chemical/Hydrocarbon,Sulphurous
1068,Dairy,Creamy
1068,Fishy/Ammonia,Fishy
1068,Fishy/Rancid,Fishy
1068,Food,Fishy
1068,Food,Food
1068,Food,Vegetable
1068,Fragrant,Sweet
1068,Fragrant/Fruity,Fruity
1068,Fragrant/Fruity,Green
1068,Fruity,Berry
1068,Green,Green
1068,Lemon,Fruity
1068,Lemon,Sweet
1068,Marshy/Septic/Sulphurous,Onion
1068,Marshy/Septic/Sulphurous,Sulphurous
1068,Minty,Sweet
1068,Nature,Fruity
1068,Nature,Sea
1068,Nature,Sulphurous
1068,Non-citrusfruity,Sweet
1068,Popcorn,Corn
1068,Rotten,Rotten Vegetables
1068,Sickening,Onion
1068,Sickening,Sulphurous
1068,Sulphur/Cabbage/Garlic,Cabbage
1068,Sulphur/Cabbage/Garlic,Corn
1068,Sulphur/Cabbage/Garlic,Rotten Vegetables
1068,Sulphur/Cabbage/Garlic,Sulphurous
1068,Sweet,Fruity
1068,Sweet,Sweet
1068,Terpenes/Pine/Lemon,Sweet
1068,Vegetables,Cabbage
1068,Vegetables,Onion
1068,Vegetables,Radish
1068,Vegetables,Tomato
1091,Odorless,
1110,Odorless,
1123,Odorless,
1127,Chemical/Hydrocarbon,Sulphurous
1127,Foul,Stench
1127,Marshy/Septic/Sulphurous,Sulphurous
1127,Nature,Sulphurous
1127,Sickening,Sulphurous
1127,Sulphur/Cabbage/Garlic,Cabbage
1127,Sulphur/Cabbage/Garlic,Sulphurous
1127,Vegetables,Cabbage
1136,Bakery,Bready
1136,Chemical/Hydrocarbon,Sulphurous
1136,Cooked,Cooked
1136,Food,Meaty
1136,Fruity,Juicy
1136,Marshy/Septic/Sulphurous,Sulphurous
1136,Microbiological,Yeasty
1136,Nature,Sulphurous
1136,Non-fooditems,Oily
1136,Non-vegetarian,Beefy
1136,Non-vegetarian,Brothy
1136,Non-vegetarian,Meaty
1136,Nutty,Nutty
1136,Popcorn,Fatty
1136,Popcorn,Nutty
1136,Popcorn,Oily
1136,Rancid,Yeasty
1136,Rancid/Putrid,Fatty/ Oily
1136,Rancid/Putrid,Yeasty
1136,Restaurant,Beefy
1136,Sickening,Sulphurous
1136,Sulphur/Cabbage/Garlic,Sulphurous
1140,Chemical/Hydrocarbon,Benzene
1140,Chemical/Hydrocarbon,Paint
1140,Fragrant,Sweet
1140,Lemon,Sweet
1140,Minty,Sweet
1140,Non-citrusfruity,Sweet
1140,Solvent/Hydrocarbon,Paint
1140,Sweet,Sweet
1140,Terpenes/Pine/Lemon,Sweet
1145,Ammonia,Fishy
1145,Fishy/Ammonia,Fishy
1145,Fishy/Rancid,Fishy
1145,Food,Fishy
1146,Ammonia,Fishy
1146,Fishy/Ammonia,Fishy
1146,Fishy/Rancid,Fishy
1146,Fishy/Rancid,Rancid
1146,Fishy/Rancid,Rotten Fish
1146,Food,Fishy
1146,Food,Meaty
1146,Fragrant/Fruity,Fruity
1146,Lemon,Fruity
1146,Microbiological,Sweaty
1146,Nature,Fruity
1146,Non-fooditems,Oily
1146,Non-vegetarian,Meaty
1146,Popcorn,Oily
1146,Rancid,Rancid
1146,Rancid/Putrid,Rancid
1146,Rancid/Putrid,Sweaty
1146,Rotten,Rotten
1146,Rotten,Rotten Fish
1146,Sharp/Pungent,Rancid
1146,Sharp/Pungent,Sweaty
1146,Sulphur/Cabbage/Garlic,Rotten
1146,Sweet,Fruity
1175,Odorless,
1176,Odorless,
1182,Odorless,
1183,Caramel,Caramel
1183,Caramel,Chocolate
1183,Chocolate,Chocolate
1183,Dairy,Creamy
1183,Fragrant,Sweet
1183,Lemon,Sweet
1183,Medicinal/Phenolic,Phenolic
1183,Minty,Sweet
1183,Non-citrusfruity,Sweet
1183,Sweet,Caramel
1183,Sweet,Chocolate
1183,Sweet,Sweet
1183,Sweet,Vanilla
1183,Terpenes/Pine/Lemon,Sweet
1183,Woody,Phenolic
1183,Woody,Vanilla
1206,Odorless,
1213,Earthy,Earthy
1213,Earthy/Musty/Moldy,Earthy
1213,Earthy/Musty/Moldy,Earthy/ Musty
1213,Other,Humus
1213,Popcorn,Earthy
1213,Sharp/Pungent,Earthy
1213,Waste,Dirt
1213,Woody/Resinous,Earthy
1245,Fragrant,Sweet
1245,Lemon,Sweet
1245,Minty,Sweet
1245,Non-citrusfruity,Sweet
1245,Sweet,Sweet
1245,Sweet,Vanilla
1245,Terpenes/Pine/Lemon,Sweet
1245,Woody,Vanilla
1254,Lemon,Cool
1254,Minty,Cool
1254,Minty,Menthol
1254,Pungent,Cool
1254,Sweet,Minty
1254,Terpenes/Pine/Lemon,Minty
1302,Odorless,
1480,Odorless,
1486,Odorless,
1491,Medicinal/Phenolic,Phenolic
1491,Other,Mild
1491,Woody,Phenolic
1639,Odorless,
1727,Odorless,
1752,Medicinal/Phenolic,Phenolic
1752,Woody,Phenolic
1775,Odorless,
1839,Odorless,
1983,Odorless,
1986,Odorless,
1989,Odorless,
2078,Odorless,
2153,Odorless,
2164,Odorless,
2176,Odorless,
2200,Odorless,
2214,Burnt,Burnt
2214,Dryfruit,Almond
2214,Earthy/Musty/Moldy,Earthy/ Musty
2214,Earthy/Musty/Moldy,Musty
2214,Earthy/Musty/Moldy,Musty/Moldy
2214,Floral,Floral
2214,Fragrant,Floral
2214,Fragrant,Sweet
2214,Lemon,Sweet
2214,Minty,Sweet
2214,Nature,Floral
2214,Non-citrusfruity,Sweet
2214,Nutty,Almond
2214,Other,Powerful
2214,Popcorn,Almond
2214,Popcorn,Burnt
2214,Popcorn,Musty
2214,Restaurant,Coffee
2214,Sharp/Pungent,Musty
2214,Sickening,Burnt
2214,Sweet,Sweet
2214,Sweet,Vanilla
2214,Terpenes/Pine/Lemon,Sweet
2214,Vegetation,Hawthorn
2214,Woody,Coffee
2214,Woody,Vanilla
2214,Woody/Resinous,Musty
2242,Odorless,
2244,Odorless,
2256,Odorless,
2268,Odorless,
2286,Odorless,
2314,Odorless,
2319,Odorless,
2328,Odorless,
2336,Odorless,
2337,Odorless,
2345,Aromatic,Herbal
2345,Balsamic,Balsamic
2345,Dairy,Cheese
2345,Dryfruit,Almond
2345,Floral,Floral
2345,Fragrant,Floral
2345,Fragrant,Herbal
2345,Fragrant,Sweet
2345,Fragrant/Fruity,Fruity
2345,Fruity,Cherry
2345,Fruity,Pineapple
2345,Fruity,Strawberry
2345,Herbaceous,Herbal
2345,Lemon,Fruity
2345,Lemon,Sweet
2345,Minty,Sweet
2345,Nature,Floral
2345,Nature,Fruity
2345,Non-citrusfruity,Cherry
2345,Non-citrusfruity,Pineapple
2345,Non-citrusfruity,Strawberry
2345,Non-citrusfruity,Sweet
2345,Non-fooditems,Oily
2345,Nutty,Almond
2345,Popcorn,Almond
2345,Popcorn,Oily
2345,Sweet,Fruity
2345,Sweet,Sweet
2345,Terpenes/Pine/Lemon,Sweet
2345,Vegetation,Herbal
2345,Woody/Resinous,Herbal
2346,Buildingmaterials&construction,Dusty
2346,Chemical/Hydrocarbon,Medicinal
2346,Earthy,Dusty
2346,Food,Vegetable
2346,Medicinal/Alcohol,Medicinal
2346,Medicinal/Phenolic,Medicinal
2346,Minty,Medicinal
2346,Non-fooditems,Oily
2346,Popcorn,Oily
2346,Sulphur/Cabbage/Garlic,Cabbage
2346,Vegetables,Cabbage
2346,Vegetables,Horseradish
2346,Vegetables,Radish
2346,Vegetables,Watercress
2346,Woody,Medicinal
2355,Odorless,
2450,Odorless,
2479,Odorless,
2482,Odorless,
2513,Odorless,
2519,Odorless,
2529,Odorless,
2537,Chemical/Hydrocarbon,Medicinal
2537,Medicinal/Alcohol,Medicinal
2537,Medicinal/Phenolic,Medicinal
2537,Minty,Camphor
2537,Minty,Medicinal
2537,Sweet,Minty
2537,Terpenes/Pine/Lemon,Minty
2537,Woody,Medicinal
2551,Odorless,
2566,Odorless,
2682,Clean,Clean
2682,Floral,Floral
2682,Food,Grease
2682,Fragrant,Floral
2682,Fragrant/Fruity,Fruity
2682,Lemon,Fruity
2682,Nature,Floral
2682,Nature,Fruity
2682,Non-fooditems,Oily
2682,Popcorn,Oily
2682,Sweet,Fruity
2682,Waxy,Waxy
2712,Odorless,
2714,Odorless,
2719,Odorless,
2720,Odorless,
2724,Odorless,
2758,Aromatic,Herbal
2758,Chemical/Hydrocarbon,Medicinal
2758,Fragrant,Herbal
2758,Herbaceous,Eucalyptus
2758,Herbaceous,Herbal
2758,Medicinal/Alcohol,Medicinal
2758,Medicinal/Phenolic,Medicinal
2758,Minty,Camphor
2758,Minty,Eucalyptus
2758,Minty,Medicinal
2758,Sweet,Eucalyptus
2758,Terpenes/Pine/Lemon,Eucalyptus
2758,Vegetation,Herbal
2758,Woody,Medicinal
2758,Woody/Resinous,Herbal
2775,Odorless,
2788,Odorless,
2812,Odorless,
2879,Bakery,Smokey
2879,Beverage,Mimosa
2879,Chemical/Hydrocarbon,Medicinal
2879,Floral,Narcissus
2879,Medicinal/Alcohol,Medicinal
2879,Medicinal/Phenolic,Medicinal
2879,Medicinal/Phenolic,Phenolic
2879,Minty,Medicinal
2879,People&animals,Animal
2879,People&animals,Smokey
2879,Popcorn,Smokey
2879,Sickening,Smokey
2879,Smokey,Smokey
2879,Woody,Medicinal
2879,Woody,Phenolic
2879,Woody,Smokey
2879,Woody/Resinous,Smokey
2907,Odorless,
2910,Odorless,
2912,Odorless,
2943,Odorless,
2955,Odorless,
2969,Citrus,Citrus
2969,Dairy,Cheese
2969,Fishy/Rancid,Rancid
2969,Foul,Unpleasant
2969,Fragrant/Fruity,Citrus
2969,Fruity,Citrus
2969,Lemon,Citrus
2969,Lemon,Sour
2969,Popcorn,Fatty
2969,Rancid,Rancid
2969,Rancid/Putrid,Rancid
2969,Sharp/Pungent,Rancid
2969,Sharp/Pungent,Sour
2969,Waxy,Waxy
2998,Odorless,
3016,Odorless,
3025,Odorless,
3030,Odorless,
3037,Odorless,
3055,Odorless,
3092,Odorless,
3102,Aromatic,Herbal
3102,Balsamic,Balsamic
3102,Buildingmaterials&construction,Metallic
3102,Dryfruit,Apricot
3102,Floral,Geranium
3102,Floral,Rose
3102,Fragrant,Geranium
3102,Fragrant,Herbal
3102,Fragrant,Rose
3102,Fragrant,Sweet
3102,Fruity,Apricot
3102,Fruity,Peach
3102,Herbaceous,Herbal
3102,Lemon,Sweet
3102,Metallic,Metallic
3102,Minty,Sweet
3102,Non-citrusfruity,Sweet
3102,NoseFeel,Metallic
3102,Softfloral,Powdery
3102,Sweet,Sweet
3102,Terpenes/Pine/Lemon,Sweet
3102,Vegetation,Herbal
3102,Woody/Resinous,Herbal
3117,Odorless,
3120,Odorless,
3168,Odorless,
3225,Odorless,
3279,Odorless,
3283,Chemical/Hydrocarbon,Ether
3284,Odorless,
3286,Odorless,
3295,Odorless,
3314,Aromatic,Clove
3314,Bakery,Smokey
3314,Buildingmaterials&construction,Woody
3314,Caramel,Honey
3314,Dry,Dry
3314,Food,Spices
3314,Foul,Pungent
3314,Fragrant,Sweet
3314,Grassy/Woody,Woody
3314,Lemon,Sweet
3314,Medicinal/Phenolic,Phenolic
3314,Minty,Spices
3314,Minty,Sweet
3314,Non-citrusfruity,Sweet
3314,Non-vegetarian,Bacon
3314,Non-vegetarian,Ham
3314,NoseFeel,Pungent
3314,Other,Strong
3314,People&animals,Smokey
3314,Popcorn,Smokey
3314,Popcorn,Woody
3314,Pungent,Pungent
3314,Salty,Savory
3314,Sharp/Pungent,Pungent
3314,Sickening,Pungent
3314,Sickening,Smokey
3314,Smokey,Smokey
3314,Spices,Allspice
3314,Spices,Cinnamyl
3314,Spices,Clove
3314,Spices,Spices
3314,Sweet,Sweet
3314,Terpenes/Pine/Lemon,Sweet
3314,Woody,Phenolic
3314,Woody,Smokey
3314,Woody,Woody
3314,Woody/Resinous,Smokey
3314,Woody/Resinous,Spices
3331,Odorless,
3366,Odorless,
3385,Odorless,
3392,Odorless,
3435,Odorless,
3440,Odorless,
3444,Odorless,
3450,Odorless,
3485,Chemical/Hydrocarbon,Medicinal
3485,Foul,Pungent
3485,Medicinal/Alcohol,Medicinal
3485,Medicinal/Phenolic,Medicinal
3485,Minty,Medicinal
3485,NoseFeel,Pungent
3485,Pungent,Pungent
3485,Sharp/Pungent,Pungent
3485,Sickening,Pungent
3485,Woody,Medicinal
3496,Odorless,
3512,Odorless,
3611,Buildingmaterials&construction,Woody
3611,Grassy/Woody,Woody
3611,Medicinal/Phenolic,Phenolic
3611,Popcorn,Woody
3611,Woody,Phenolic
3611,Woody,Woody
3637,Odorless,
3639,Odorless,
3647,Odorless,
3696,Odorless,
3715,Odorless,
3728,Odorless,
3739,Odorless,
3776,Bakery,Buttery
3776,Buildingmaterials&construction,Woody
3776,Caramel,Buttery
3776,Chemical/Hydrocarbon,Alcohol
3776,Dairy,Buttery
3776,Earthy/Musty/Moldy,Earthy/ Musty
3776,Earthy/Musty/Moldy,Musty
3776,Earthy/Musty/Moldy,Musty/Moldy
3776,Grassy/Woody,Woody
3776,Medicinal/Alcohol,Alcohol
3776,Popcorn,Musty
3776,Popcorn,Woody
3776,Pungent,Alcohol
3776,Sharp/Pungent,Musty
3776,Woody,Woody
3776,Woody/Resinous,Musty
3883,Odorless,
3893,Buildingmaterials&construction,Metallic
3893,Metallic,Metallic
3893,NoseFeel,Metallic
3893,Popcorn,Fatty
3893,Waxy,Waxy
3902,Odorless,
4053,Odorless,
4101,Odorless,
4114,Odorless,
4133,Aromatic,Aromatic
4133,Aromatic,Herbal
4133,Beverage,Beer
4133,Beverage,Root beer
4133,Food,Spices
4133,Fragrant,Aromatic
4133,Fragrant,Herbal
4133,Fragrant,Sweet
4133,Herbaceous,Herbal
4133,Lemon,Sweet
4133,Medicinal/Phenolic,Phenolic
4133,Minty,Aromatic
4133,Minty,Camphor
4133,Minty,Peppermint
4133,Minty,Spices
4133,Minty,Sweet
4133,Non-citrusfruity,Aromatic
4133,Non-citrusfruity,Sweet
4133,Spices,Spices
4133,Sweet,Minty
4133,Sweet,Sweet
4133,Sweet,Vanilla
4133,Terpenes/Pine/Lemon,Minty
4133,Terpenes/Pine/Lemon,Sweet
4133,Vegetation,Herbal
4133,Woody,Phenolic
4133,Woody,Vanilla
4133,Woody/Resinous,Aromatic
4133,Woody/Resinous,Herbal
4133,Woody/Resinous,Spices
4138,Odorless,
4159,Odorless,
4170,Odorless,
4173,Odorless,
4201,Odorless,
4276,Balsamic,Balsamic
4276,Buildingmaterials&construction,Woody
4276,Food,Spices
4276,Grassy/Woody,Woody
4276,Minty,Spices
4276,Popcorn,Warm
4276,Popcorn,Woody
4276,Spices,Spices
4276,Sweet,Warm
4276,Woody,Woody
4276,Woody/Resinous,Spices
4411,Odorless,
4421,Odorless,
4436,Odorless,
4510,Odorless,
4537,Odorless,
4544,Odorless,
4567,Odorless,
4616,Odorless,
4630,Odorless,
4641,Odorless,
4649,Odorless,
4685,Fuel/GasStation/Solvent,Moth Balls
4685,Other,Penetrating
4685,Solvent/Hydrocarbon,Moth Balls
4696,Odorless,
4736,Odorless,
4737,Odorless,
4748,Odorless,
4753,Odorless,
4754,Odorless,
4760,Odorless,
4763,Odorless,
4764,Odorless,
4781,Odorless,
4788,Odorless,
4837,Ammonia,Ammonia
4837,Fishy/Ammonia,Ammonia
4906,Odorless,
4909,Odorless,
4911,Odorless,
4929,Odorless,
4933,Odorless,
4943,Medicinal/Phenolic,Phenolic
4943,Woody,Phenolic
4947,Odorless,
4991,Odorless,
5054,Dairy,Creamy
5054,Earthy/Musty/Moldy,Earthy/ Musty
5054,Earthy/Musty/Moldy,Musty
5054,Earthy/Musty/Moldy,Musty/Moldy
5054,Medicinal/Phenolic,Phenolic
5054,Nutty,Nutty
5054,Popcorn,Musty
5054,Popcorn,Nutty
5054,Sharp/Pungent,Musty
5054,Sweet,Vanilla
5054,Vegetation,Hawthorn
5054,Woody,Phenolic
5054,Woody,Vanilla
5054,Woody/Resinous,Musty
5143,Odorless,
5144,Buildingmaterials&construction,Woody
5144,Floral,Floral
5144,Food,Spices
5144,Fragrant,Floral
5144,Fragrant,Sweet
5144,Grassy/Woody,Woody
5144,Lemon,Sweet
5144,Minty,Anisic
5144,Minty,Spices
5144,Minty,Sweet
5144,Nature,Floral
5144,Non-citrusfruity,Sweet
5144,Plants,Sassafrass
5144,Popcorn,Warm
5144,Popcorn,Woody
5144,Spices,Anisic
5144,Spices,Spices
5144,Sweet,Sweet
5144,Sweet,Warm
5144,Terpenes/Pine/Lemon,Sweet
5144,Woody,Woody
5144,Woody/Resinous,Spices
5192,Characteristic,Characteristic
5193,Odorless,
5236,Odorless,
5238,Odorless,
5251,Odorless,
5281,Fried,Fried
5281,Non-fooditems,Oily
5281,Non-vegetarian,Lard
5281,Non-vegetarian,Tallow
5281,Popcorn,Fatty
5281,Popcorn,Oily
5281,Rancid/Putrid,Fatty/ Oily
5281,Salty,Savory
5281,Waxy,Waxy
5304,Odorless,
5327,Odorless,
5329,Odorless,
5344,Odorless,
5345,Odorless,
5383,Odorless,
5407,Odorless,
5429,Odorless,
5430,Odorless,
5454,Odorless,
5503,Odorless,
5510,Odorless,
5541,Clean,Clean
5541,Dairy,Creamy
5541,Fragrant/Fruity,Fruity
5541,Fruity,Tropical
5541,Lemon,Acid
5541,Lemon,Fruity
5541,Nature,Fruity
5541,Other,Mild
5541,Sharp/Pungent,Acid
5541,Sickening,Acid
5541,Sweet,Fruity
5546,Odorless,
5560,Odorless,
5569,Odorless,
5578,Odorless,
5610,Chemical/Hydrocarbon,Rubbery
5610,Cooked,Cooked
5610,Food,Meaty
5610,Fuel/GasStation/Solvent,Rubbery
5610,Marshy/Septic/Sulphurous,Rubbery
5610,Medicinal/Phenolic,Phenolic
5610,Non-vegetarian,Meaty
5610,Solvent/Hydrocarbon,Rubbery
5610,Waste,Dirt
5610,Woody,Phenolic
5634,Buildingmaterials&construction,Woody
5634,Fragrant,Sweet
5634,Fragrant/Fruity,Soapy
5634,Grassy/Woody,Woody
5634,Lemon,Sweet
5634,Minty,Sweet
5634,Non-citrusfruity,Sweet
5634,Popcorn,Woody
5634,Sweet,Sweet
5634,Terpenes/Pine/Lemon,Sweet
5634,Waxy,Waxy
5634,Woody,Woody
5641,Odorless,
5727,Odorless,
5734,Odorless,
5754,Odorless,
5755,Odorless,
5756,Odorless,
5757,Odorless,
5761,Odorless,
5770,Odorless,
5780,Caramel,Caramel
5780,Fragrant,Sweet
5780,Lemon,Sweet
5780,Minty,Sweet
5780,Non-citrusfruity,Sweet
5780,Sweet,Caramel
5780,Sweet,Sweet
5780,Terpenes/Pine/Lemon,Sweet
5790,Odorless,
5799,Odorless,
5816,Odorless,
5831,Odorless,
5862,Chemical/Hydrocarbon,Sulphurous
5862,Marshy/Septic/Sulphurous,Sulphurous
5862,Nature,Sulphurous
5862,Sickening,Sulphurous
5862,Sulphur/Cabbage/Garlic,Sulphurous
5865,Odorless,
5870,Odorless,
5876,Odorless,
5878,Odorless,
5950,Odorless,
5960,Odorless,
5961,Chocolate,Cocoa
5961,Dairy,Milky
5961,Food,Cocoa
5961,Non-fooditems,Oily
5961,Popcorn,Oily
5962,Odorless,
5971,Alliaceous,Garlic
5971,Alliaceous,Onion
5971,Chemical/Hydrocarbon,Sulphurous
5971,Foul,Pungent
5971,Marshy/Septic/Sulphurous,Onion
5971,Marshy/Septic/Sulphurous,Sulphurous
5971,Nature,Sulphurous
5971,NoseFeel,Pungent
5971,Pungent,Pungent
5971,Sharp/Pungent,Pungent
5971,Sickening,Garlic
5971,Sickening,Onion
5971,Sickening,Pungent
5971,Sickening,Sulphurous
5971,Sulphur/Cabbage/Garlic,Garlic
5971,Sulphur/Cabbage/Garlic,Sulphurous
5971,Vegetables,Garlic
5971,Vegetables,Onion
5983,Odorless,
5987,Odorless,
5988,Odorless,
5991,Odorless,
5993,Odorless,
5994,Odorless,
5997,Odorless,
6001,Odorless,
6009,Odorless,
6010,Odorless,
6013,Odorless,
6017,Odorless,
6019,Odorless,
6037,Odorless,
6047,Odorless,
6050,Caramel,Caramel
6050,Dairy,Cheese
6050,Dairy,Creamy
6050,Lemon,Acid
6050,Popcorn,Fatty
6050,Sharp/Pungent,Acid
6050,Sickening,Acid
6050,Sweet,Caramel
6050,Waxy,Waxy
6054,Bakery,Bready
6054,Caramel,Honey
6054,Floral,Floral
6054,Floral,Lilac
6054,Floral,Rose
6054,Food,Spices
6054,Fragrant,Floral
6054,Fragrant,Rose
6054,Fragrant,Sweet
6054,Fresh,Fresh
6054,Lemon,Sweet
6054,Minty,Spices
6054,Minty,Sweet
6054,Nature,Floral
6054,Non-citrusfruity,Sweet
6054,Spices,Spices
6054,Sweet,Sweet
6054,Terpenes/Pine/Lemon,Sweet
6054,Woody/Resinous,Spices
6057,Odorless,
6082,Odorless,
6106,Odorless,
6129,Odorless,
6134,Odorless,
6143,Odorless,
6167,Odorless,
6172,Odorless,
6184,Buildingmaterials&construction,Woody
6184,Chemical/Hydrocarbon,Aldehydic
6184,Clean,Clean
6184,Food,Vegetable
6184,Fragrant/Fruity,Fruity
6184,Fragrant/Fruity,Green
6184,Fruity,Unripe fruit
6184,Grassy/Woody,Grassy
6184,Grassy/Woody,"'Grassy(Green, Sharp)'"
6184,Grassy/Woody,Woody
6184,Green,Green
6184,Lemon,Fruity
6184,Microbiological,Sweaty
6184,Nature,Fruity
6184,Non-vegetarian,Tallow
6184,Other,Penetrating
6184,Other,Strong
6184,Popcorn,Fatty
6184,Popcorn,Woody
6184,Rancid/Putrid,Sweaty
6184,Ripe/Unripe,Unripe
6184,Ripe/Unripe,Unripe fruit
6184,Sharp/Pungent,Sweaty
6184,Sweet,Fruity
6184,Terpenes/Pine/Lemon,Grassy
6184,Vegetation,Leafy
6184,Woody,Woody
6194,Odorless,
6202,Lemon,Sour
6202,Sharp/Pungent,Sour
6213,Burnt,Burnt
6213,Chemical/Hydrocarbon,Sulphurous
6213,Marshy/Septic/Sulphurous,Sulphurous
6213,Nature,Sulphurous
6213,Popcorn,Burnt
6213,Sickening,Burnt
6213,Sickening,Sulphurous
6213,Sulphur/Cabbage/Garlic,Sulphurous
6215,Odorless,
6224,Odorless,
6230,Odorless,
6231,Odorless,
6234,Odorless,
6251,Odorless,
6252,Odorless,
6253,Odorless,
6267,Odorless,
6274,Odorless,
6276,Bakery,Bready
6276,Balsamic,Balsamic
6276,Beverage,Winey
6276,Chemical/Hydrocarbon,Alcohol
6276,Chemical/Hydrocarbon,Ether
6276,Chemical/Hydrocarbon,Fusel
6276,Chemical/Hydrocarbon,Solvent
6276,Chemical/Hydrocarbon,Sweet Organic Chemical
6276,Chemical/Hydrocarbon,Sweet Solvent
6276,Foul,Fermented
6276,Foul,Pungent
6276,Fragrant,Sweet
6276,Fuel/GasStation/Solvent,Solvent
6276,Lemon,Sweet
6276,Medicinal/Alcohol,Alcohol
6276,Microbiological,Yeasty
6276,Minty,Sweet
6276,Non-citrusfruity,Sweet
6276,Non-fooditems,Oily
6276,NoseFeel,Pungent
6276,Popcorn,Oily
6276,Pungent,Alcohol
6276,Pungent,Pungent
6276,Rancid,Yeasty
6276,Rancid/Putrid,Yeasty
6276,Sharp/Pungent,Pungent
6276,Sickening,Pungent
6276,Solvent/Hydrocarbon,Chemical
6276,Solvent/Hydrocarbon,Solvent
