Stimulus,Subject,Normalization,Ave EAG Response
Et. Isovalerate,HsOr55,No-UAS,0.9859983679079156
Et. Isovalerate,HsOr59,No-UAS,1.0479749173216508
Et. Isovalerate,NoUAS,No-UAS,1.0
EtOH,HsOr161,No-UAS,0.9904009759542842
EtOH,HsOr170,No-UAS,0.9759542842466853
EtOH,HsOr174,No-UAS,0.9615075925390862
EtOH,HsOr175,No-UAS,1.075475938232367
EtOH,HsOr177,No-UAS,0.9669652316286238
EtOH,HsOr182,No-UAS,1.2077434267552731
EtOH,HsOr183,No-UAS,1.115605637420142
EtOH,HsOr188,No-UAS,1.0131946450929403
EtOH,HsOr190,No-UAS,0.9823750361167293
EtOH,HsOr20,No-UAS,0.995617836848695
EtOH,HsOr209,No-UAS,0.9130309159202542
EtOH,HsOr210,No-UAS,0.9746701338726765
EtOH,HsOr212,No-UAS,1.0382355773861118
EtOH,HsOr224,No-UAS,1.059424058557257
EtOH,HsOr236,No-UAS,1.0497929307521912
EtOH,HsOr259-L2,No-UAS,1.1056534720215738
EtOH,HsOr271,No-UAS,0.9663231564416193
EtOH,HsOr32,No-UAS,1.0995537580660695
EtOH,HsOr35,No-UAS,1.0048476676618832
EtOH,HsOr36,No-UAS,0.9269960512376
EtOH,HsOr37,No-UAS,1.019294359369482
EtOH,HsOr378,No-UAS,1.030530675142059
EtOH,HsOr4,No-UAS,1.0706603743298342
EtOH,HsOr55,No-UAS,1.1364730809977848
EtOH,HsOr59,No-UAS,1.088317441972455
EtOH,NoUAS,No-UAS,1.0
Ethyl Acetate,HsOr161,No-UAS,1.712839974699557
Ethyl Acetate,HsOr170,No-UAS,0.9734345351043643
Ethyl Acetate,HsOr174,No-UAS,1.465528146742568
Ethyl Acetate,HsOr175,No-UAS,0.8311195445920304
Ethyl Acetate,HsOr177,No-UAS,0.7795066413662239
Ethyl Acetate,HsOr182,No-UAS,0.7939278937381403
Ethyl Acetate,HsOr183,No-UAS,1.1562302340290955
Ethyl Acetate,HsOr188,No-UAS,0.6990512333965844
Ethyl Acetate,HsOr190,No-UAS,0.7027197975964579
Ethyl Acetate,HsOr20,No-UAS,1.0588235294117647
Ethyl Acetate,HsOr209,No-UAS,0.9821631878557875
Ethyl Acetate,HsOr210,No-UAS,0.8546489563567362
Ethyl Acetate,HsOr212,No-UAS,0.8053130929791271
Ethyl Acetate,HsOr224,No-UAS,0.7501581277672359
Ethyl Acetate,HsOr236,No-UAS,0.7033523086654017
Ethyl Acetate,HsOr259-L2,No-UAS,1.067931688804554
Ethyl Acetate,HsOr271,No-UAS,0.8368121442125237
Ethyl Acetate,HsOr32,No-UAS,0.7438330170777988
Ethyl Acetate,HsOr35,No-UAS,0.7912713472485768
Ethyl Acetate,HsOr36,No-UAS,0.5920303605313093
Ethyl Acetate,HsOr37,No-UAS,0.629348513598988
Ethyl Acetate,HsOr378,No-UAS,0.8823529411764706
Ethyl Acetate,HsOr4,No-UAS,0.715370018975332
Ethyl Acetate,HsOr55,No-UAS,0.8614800759013282
Ethyl Acetate,HsOr59,No-UAS,1.0765338393421886
Ethyl Acetate,NoUAS,No-UAS,1.0
Ethylpyrazine,HsOr161,No-UAS,1.510948905109489
Ethylpyrazine,HsOr170,No-UAS,1.0940794809407948
Ethylpyrazine,HsOr174,No-UAS,1.0746147607461476
Ethylpyrazine,HsOr175,No-UAS,0.8167072181670723
Ethylpyrazine,HsOr177,No-UAS,1.0715328467153284
Ethylpyrazine,HsOr182,No-UAS,0.8632603406326035
Ethylpyrazine,HsOr183,No-UAS,0.8402270884022708
Ethylpyrazine,HsOr188,No-UAS,0.9381995133819951
Ethylpyrazine,HsOr190,No-UAS,0.8288726682887267
Ethylpyrazine,HsOr20,No-UAS,0.9981751824817519
Ethylpyrazine,HsOr209,No-UAS,1.016058394160584
Ethylpyrazine,HsOr210,No-UAS,0.848661800486618
Ethylpyrazine,HsOr212,No-UAS,0.8817518248175182
Ethylpyrazine,HsOr224,No-UAS,0.9781021897810219
Ethylpyrazine,HsOr236,No-UAS,0.7842660178426601
Ethylpyrazine,HsOr259-L2,No-UAS,1.003406326034063
Ethylpyrazine,HsOr271,No-UAS,0.821573398215734
Ethylpyrazine,HsOr32,No-UAS,0.7331711274939173
Ethylpyrazine,HsOr35,No-UAS,1.0016220600162207
Ethylpyrazine,HsOr36,No-UAS,0.9099756690997567
Ethylpyrazine,HsOr37,No-UAS,0.8029197080291971
Ethylpyrazine,HsOr378,No-UAS,0.9042984590429847
Ethylpyrazine,HsOr4,No-UAS,0.959448499594485
Ethylpyrazine,HsOr55,No-UAS,1.0525060827250607
Ethylpyrazine,HsOr59,No-UAS,0.9716139497161395
Ethylpyrazine,NoUAS,No-UAS,1.0
Farnesol,HsOr161,No-UAS,0.6634926098013346
Farnesol,HsOr170,No-UAS,0.7753494330675538
Farnesol,HsOr174,No-UAS,0.7447561138836306
Farnesol,HsOr175,No-UAS,0.8212394118434386
Farnesol,HsOr177,No-UAS,0.9487753111914186
Farnesol,HsOr182,No-UAS,0.7009694258016406
Farnesol,HsOr183,No-UAS,0.7026903000057362
Farnesol,HsOr188,No-UAS,0.8638788504560315
Farnesol,HsOr190,No-UAS,0.7313715367406642
Farnesol,HsOr20,No-UAS,0.8554178856192278
Farnesol,HsOr209,No-UAS,0.8558481041702517
Farnesol,HsOr210,No-UAS,0.6780244364136981
Farnesol,HsOr212,No-UAS,0.7525956519245108
Farnesol,HsOr224,No-UAS,0.8508766898028642
Farnesol,HsOr236,No-UAS,0.6902617640872674
Farnesol,HsOr259-L2,No-UAS,0.8122526243331611
Farnesol,HsOr271,No-UAS,0.7906460926595155
Farnesol,HsOr32,No-UAS,0.7533604847129007
Farnesol,HsOr35,No-UAS,0.6080422187804738
Farnesol,HsOr36,No-UAS,0.6266850226581769
Farnesol,HsOr37,No-UAS,0.8633052257213331
Farnesol,HsOr378,No-UAS,0.8403602363333906
Farnesol,HsOr4,No-UAS,0.7562286085776019
Farnesol,HsOr55,No-UAS,1.0472666781391613
Farnesol,HsOr59,No-UAS,1.0267882751104227
Farnesol,NoUAS,No-UAS,1.0
Formic acid,HsOr161,No-UAS,0.303666253298992
Formic acid,HsOr170,No-UAS,0.42449680434989984
Formic acid,HsOr174,No-UAS,0.4515246907691819
Formic acid,HsOr175,No-UAS,0.7170339279468346
Formic acid,HsOr177,No-UAS,0.9730039110941524
Formic acid,HsOr182,No-UAS,0.5151197176380807
Formic acid,HsOr183,No-UAS,0.40382842061750773
Formic acid,HsOr188,No-UAS,1.1866832013736526
Formic acid,HsOr190,No-UAS,0.8648923654170244
Formic acid,HsOr20,No-UAS,0.764332729180578
Formic acid,HsOr209,No-UAS,0.6734713345416388
Formic acid,HsOr210,No-UAS,0.5380139273108843
Formic acid,HsOr212,No-UAS,0.9787274635123533
Formic acid,HsOr224,No-UAS,0.4880918312187987
Formic acid,HsOr236,No-UAS,0.748831441381284
Formic acid,HsOr259-L2,No-UAS,1.222932366688925
Formic acid,HsOr271,No-UAS,0.9571051543769277
Formic acid,HsOr32,No-UAS,0.4737829502050939
Formic acid,HsOr35,No-UAS,0.48332220420363126
Formic acid,HsOr36,No-UAS,0.3076409424782982
Formic acid,HsOr37,No-UAS,0.3163852586727718
Formic acid,HsOr378,No-UAS,0.6629781551082705
Formic acid,HsOr4,No-UAS,0.9730039110941524
Formic acid,HsOr55,No-UAS,0.5900982543165124
Formic acid,HsOr59,No-UAS,1.154249737670514
Formic acid,NoUAS,No-UAS,1.0
Geosmin,HsOr161,No-UAS,1.0915847332972053
Geosmin,HsOr170,No-UAS,1.0206188227400586
Geosmin,HsOr174,No-UAS,0.8051405125029032
Geosmin,HsOr175,No-UAS,0.929008283657196
Geosmin,HsOr177,No-UAS,0.856235968104049
Geosmin,HsOr182,No-UAS,0.7524967097623289
Geosmin,HsOr183,No-UAS,0.9599752264457693
Geosmin,HsOr188,No-UAS,1.0637144847874895
Geosmin,HsOr190,No-UAS,0.8838481587571935
Geosmin,HsOr20,No-UAS,1.0141673763257724
Geosmin,HsOr209,No-UAS,0.9537818378880546
Geosmin,HsOr210,No-UAS,0.8670743980800496
Geosmin,HsOr212,No-UAS,0.8004954710846173
Geosmin,HsOr224,No-UAS,1.0399731619829167
Geosmin,HsOr236,No-UAS,0.9741684085571986
Geosmin,HsOr259-L2,No-UAS,0.860881009522335
Geosmin,HsOr271,No-UAS,0.9548140693143403
Geosmin,HsOr32,No-UAS,0.8735258442362779
Geosmin,HsOr35,No-UAS,0.881267580191479
Geosmin,HsOr36,No-UAS,0.8109468142757607
Geosmin,HsOr37,No-UAS,0.839978323140048
Geosmin,HsOr378,No-UAS,0.8554617945343347
Geosmin,HsOr4,No-UAS,0.9328791515057677
Geosmin,HsOr55,No-UAS,1.0141673763257724
Geosmin,HsOr59,No-UAS,1.0361022941343452
Geosmin,NoUAS,No-UAS,1.0
Ger. Acetate,HsOr161,No-UAS,0.6630434782608695
Ger. Acetate,HsOr170,No-UAS,0.9804347826086957
Ger. Acetate,HsOr174,No-UAS,1.2246376811594204
Ger. Acetate,HsOr175,No-UAS,0.9891304347826086
Ger. Acetate,HsOr177,No-UAS,1.0304347826086957
Ger. Acetate,HsOr182,No-UAS,1.042608695652174
Ger. Acetate,HsOr183,No-UAS,1.0057971014492755
Ger. Acetate,HsOr188,No-UAS,1.0347826086956522
Ger. Acetate,HsOr190,No-UAS,0.8492753623188406
Ger. Acetate,HsOr20,No-UAS,1.2016304347826088
Ger. Acetate,HsOr209,No-UAS,0.9947826086956523
Ger. Acetate,HsOr210,No-UAS,0.9626086956521739
Ger. Acetate,HsOr212,No-UAS,0.9095652173913042
Ger. Acetate,HsOr224,No-UAS,0.9471014492753623
Ger. Acetate,HsOr236,No-UAS,0.8094202898550724
Ger. Acetate,HsOr259-L2,No-UAS,1.1
Ger. Acetate,HsOr271,No-UAS,0.8920289855072463
Ger. Acetate,HsOr32,No-UAS,1.117391304347826
Ger. Acetate,HsOr35,No-UAS,1.108695652173913
Ger. Acetate,HsOr36,No-UAS,0.7086956521739131
Ger. Acetate,HsOr37,No-UAS,1.0115942028985507
Ger. Acetate,HsOr378,No-UAS,0.9173913043478261
Ger. Acetate,HsOr4,No-UAS,0.9028985507246376
Ger. Acetate,HsOr55,No-UAS,1.2012608695652174
Ger. Acetate,HsOr59,No-UAS,1.0289855072463767
Ger. Acetate,NoUAS,No-UAS,1.0
Geraniol,HsOr161,No-UAS,0.4942263279445728
Geraniol,HsOr170,No-UAS,0.8175519630484989
Geraniol,HsOr174,No-UAS,0.8306389530408007
Geraniol,HsOr175,No-UAS,0.6682063125481139
Geraniol,HsOr177,No-UAS,1.1648960739030023
Geraniol,HsOr182,No-UAS,0.8572748267898384
Geraniol,HsOr183,No-UAS,0.6335642802155503
Geraniol,HsOr188,No-UAS,1.1131639722863742
Geraniol,HsOr190,No-UAS,0.7359507313317938
Geraniol,HsOr20,No-UAS,1.0190531177829099
Geraniol,HsOr209,No-UAS,0.7630484988452655
Geraniol,HsOr210,No-UAS,0.8027713625866051
Geraniol,HsOr212,No-UAS,0.9884526558891455
Geraniol,HsOr224,No-UAS,0.9253271747498076
Geraniol,HsOr236,No-UAS,0.6612779060816012
Geraniol,HsOr259-L2,No-UAS,1.002309468822171
Geraniol,HsOr271,No-UAS,0.7482678983833718
Geraniol,HsOr32,No-UAS,0.7913779829099307
Geraniol,HsOr35,No-UAS,0.7975365665896843
Geraniol,HsOr36,No-UAS,0.6224018475750578
Geraniol,HsOr37,No-UAS,1.0985373364126252
Geraniol,HsOr378,No-UAS,0.7498075442648191
Geraniol,HsOr4,No-UAS,0.8914549653579676
Geraniol,HsOr55,No-UAS,0.9818475750577367
Geraniol,HsOr59,No-UAS,1.2401847575057736
Geraniol,NoUAS,No-UAS,1.0
Henkel 100,HsOr161,No-UAS,1.2069623271340009
Henkel 100,HsOr170,No-UAS,1.0453028135431568
Henkel 100,HsOr174,No-UAS,1.189794945159752
Henkel 100,HsOr175,No-UAS,0.7687172150691465
Henkel 100,HsOr177,No-UAS,1.0363376251788268
Henkel 100,HsOr182,No-UAS,1.1032904148783977
Henkel 100,HsOr183,No-UAS,1.0
Henkel 100,HsOr188,No-UAS,0.8949928469241775
Henkel 100,HsOr190,No-UAS,0.78206962327134
Henkel 100,HsOr20,No-UAS,0.9849785407725322
Henkel 100,HsOr209,No-UAS,1.115307582260372
Henkel 100,HsOr210,No-UAS,0.9682403433476394
Henkel 100,HsOr212,No-UAS,1.0391988555078684
Henkel 100,HsOr224,No-UAS,0.876967095851216
Henkel 100,HsOr236,No-UAS,0.7067238912732475
Henkel 100,HsOr259-L2,No-UAS,1.1233190271816882
Henkel 100,HsOr271,No-UAS,0.7830233667143539
Henkel 100,HsOr32,No-UAS,0.863614687553648
Henkel 100,HsOr35,No-UAS,0.9470672389127325
Henkel 100,HsOr36,No-UAS,0.7997138769670958
Henkel 100,HsOr37,No-UAS,0.8845970433953267
Henkel 100,HsOr378,No-UAS,0.9675727229375298
Henkel 100,HsOr4,No-UAS,0.7854077253218884
Henkel 100,HsOr55,No-UAS,1.06068669527897
Henkel 100,HsOr59,No-UAS,1.2327134000953743
Henkel 100,NoUAS,No-UAS,1.0
Heptanone,HsOr161,No-UAS,1.0083549409392105
Heptanone,HsOr170,No-UAS,0.9117015641118577
Heptanone,HsOr174,No-UAS,1.151011607698813
Heptanone,HsOr175,No-UAS,0.7276884043828589
Heptanone,HsOr177,No-UAS,0.958541277497421
Heptanone,HsOr182,No-UAS,1.011514762873951
Heptanone,HsOr183,No-UAS,0.8331706954396334
Heptanone,HsOr188,No-UAS,0.8598433100064125
Heptanone,HsOr190,No-UAS,0.7862380461148131
Heptanone,HsOr20,No-UAS,0.9096105054785736
Heptanone,HsOr209,No-UAS,1.1419968215908773
Heptanone,HsOr210,No-UAS,0.8927426325034153
Heptanone,HsOr212,No-UAS,0.9507346585998271
Heptanone,HsOr224,No-UAS,0.8396762111876284
Heptanone,HsOr236,No-UAS,0.6366111839109302
Heptanone,HsOr259-L2,No-UAS,1.0126299941450358
Heptanone,HsOr271,No-UAS,0.6863319114134626
Heptanone,HsOr32,No-UAS,0.7327998809490618
Heptanone,HsOr35,No-UAS,0.8907909777790168
Heptanone,HsOr36,No-UAS,0.7207182089385786
Heptanone,HsOr37,No-UAS,0.9446938225481175
Heptanone,HsOr378,No-UAS,1.0339123242349049
Heptanone,HsOr4,No-UAS,0.685402552020892
Heptanone,HsOr55,No-UAS,1.0901385674854323
Heptanone,HsOr59,No-UAS,1.1486882092173865
Heptanone,NoUAS,No-UAS,1.0
Linalool,HsOr161,No-UAS,0.5977448716207037
Linalool,HsOr170,No-UAS,0.8520883334088061
Linalool,HsOr174,No-UAS,0.9139760600160002
Linalool,HsOr175,No-UAS,0.7607662002445319
Linalool,HsOr177,No-UAS,1.0016754969886337
Linalool,HsOr182,No-UAS,0.8649187157542
Linalool,HsOr183,No-UAS,0.7879364216818366
Linalool,HsOr188,No-UAS,0.893900285287325
Linalool,HsOr190,No-UAS,0.8203897417319506
Linalool,HsOr20,No-UAS,0.9549200742652719
Linalool,HsOr209,No-UAS,1.0442421772404111
Linalool,HsOr210,No-UAS,0.8486165828918172
Linalool,HsOr212,No-UAS,0.9038626998143368
Linalool,HsOr224,No-UAS,0.9751090582499359
Linalool,HsOr236,No-UAS,0.7200108680885748
Linalool,HsOr259-L2,No-UAS,1.0505818955757822
Linalool,HsOr271,No-UAS,0.7871816933085782
Linalool,HsOr32,No-UAS,0.8490694199157722
Linalool,HsOr35,No-UAS,0.8702018143670093
Linalool,HsOr36,No-UAS,0.8252954761581306
Linalool,HsOr37,No-UAS,0.9660523177708342
Linalool,HsOr378,No-UAS,0.8860511102054369
Linalool,HsOr4,No-UAS,0.7094446708629564
Linalool,HsOr55,No-UAS,0.9839695693519901
Linalool,HsOr59,No-UAS,0.9426557381998217
Linalool,NoUAS,No-UAS,1.0
M. salic,HsOr161,No-UAS,1.2611824846976527
M. salic,HsOr170,No-UAS,1.0605143382435371
M. salic,HsOr174,No-UAS,1.187193112262057
M. salic,HsOr175,No-UAS,0.9248671554449452
M. salic,HsOr177,No-UAS,0.9484092284926348
M. salic,HsOr182,No-UAS,0.9766597161498621
M. salic,HsOr183,No-UAS,1.0818143090962087
M. salic,HsOr188,No-UAS,0.9484092284926348
M. salic,HsOr190,No-UAS,0.8923566736171835
M. salic,HsOr20,No-UAS,1.1678549808300263
M. salic,HsOr209,No-UAS,0.7950494383534003
M. salic,HsOr210,No-UAS,0.8152283581085626
M. salic,HsOr212,No-UAS,0.8757651173740499
M. salic,HsOr224,No-UAS,1.1120826887289523
M. salic,HsOr236,No-UAS,0.9484092284926348
M. salic,HsOr259-L2,No-UAS,0.804466267572476
M. salic,HsOr271,No-UAS,0.8654514472769669
M. salic,HsOr32,No-UAS,1.2970561195937311
M. salic,HsOr35,No-UAS,1.2096141342122375
M. salic,HsOr36,No-UAS,0.8273357099616602
M. salic,HsOr37,No-UAS,1.1019932288513712
M. salic,HsOr378,No-UAS,1.2152193896997825
M. salic,HsOr4,No-UAS,1.0795722069011906
M. salic,HsOr55,No-UAS,1.2338064168964822
M. salic,HsOr59,No-UAS,0.8217304544741151
M. salic,NoUAS,No-UAS,1.0
Menthol,HsOr161,No-UAS,0.42276422764227645
Menthol,HsOr170,No-UAS,0.6729900632339657
Menthol,HsOr174,No-UAS,0.7416440831074977
Menthol,HsOr175,No-UAS,0.7028003613369467
Menthol,HsOr177,No-UAS,0.7902439024390244
Menthol,HsOr182,No-UAS,0.5409214092140922
Menthol,HsOr183,No-UAS,0.4950316169828365
Menthol,HsOr188,No-UAS,0.7403794037940379
Menthol,HsOr190,No-UAS,0.7244805781391147
Menthol,HsOr20,No-UAS,0.9227642276422764
Menthol,HsOr209,No-UAS,0.6157181571815717
Menthol,HsOr210,No-UAS,0.5517615176151761
Menthol,HsOr212,No-UAS,0.7035230352303523
Menthol,HsOr224,No-UAS,0.990063233965673
Menthol,HsOr236,No-UAS,0.7651309846431797
Menthol,HsOr259-L2,No-UAS,0.6536585365853658
Menthol,HsOr271,No-UAS,0.7461607949412827
Menthol,HsOr32,No-UAS,0.8464317978319783
Menthol,HsOr35,No-UAS,0.6395663956639567
Menthol,HsOr36,No-UAS,0.7493224932249323
Menthol,HsOr37,No-UAS,0.9656729900632339
Menthol,HsOr378,No-UAS,0.7786811201445347
Menthol,HsOr4,No-UAS,0.7497741644083108
Menthol,HsOr55,No-UAS,1.094850948509485
Menthol,HsOr59,No-UAS,0.974706413730804
Menthol,NoUAS,No-UAS,1.0
Pentanol,HsOr161,No-UAS,0.9407590267929573
Pentanol,HsOr170,No-UAS,0.6705534254250048
Pentanol,HsOr174,No-UAS,0.6933137244603184
Pentanol,HsOr175,No-UAS,0.5357424234466096
Pentanol,HsOr177,No-UAS,0.48181802265525153
Pentanol,HsOr182,No-UAS,0.5301398882994556
Pentanol,HsOr183,No-UAS,0.6066495089027786
Pentanol,HsOr188,No-UAS,0.738134005637551
Pentanol,HsOr190,No-UAS,0.4905136240815636
Pentanol,HsOr20,No-UAS,0.7429924540854738
Pentanol,HsOr209,No-UAS,0.7423359069979166
Pentanol,HsOr210,No-UAS,0.5378433741267924
Pentanol,HsOr212,No-UAS,0.5077297477108392
Pentanol,HsOr224,No-UAS,0.5675484823549324
Pentanol,HsOr236,No-UAS,0.4149377593360996
Pentanol,HsOr259-L2,No-UAS,0.670903583871702
Pentanol,HsOr271,No-UAS,0.5500405600200758
Pentanol,HsOr32,No-UAS,0.44382583118861285
Pentanol,HsOr35,No-UAS,0.5955611580907028
Pentanol,HsOr36,No-UAS,0.3142672059106746
Pentanol,HsOr37,No-UAS,0.4543305845895268
Pentanol,HsOr378,No-UAS,0.4336128764932799
Pentanol,HsOr4,No-UAS,0.5468307742586854
Pentanol,HsOr55,No-UAS,0.8884045030376246
Pentanol,HsOr59,No-UAS,0.589433385273503
Pentanol,NoUAS,No-UAS,1.0
Pyrazine,HsOr161,No-UAS,0.9768054437696643
Pyrazine,HsOr170,No-UAS,0.8938806370576329
Pyrazine,HsOr174,No-UAS,0.7292505060852176
Pyrazine,HsOr175,No-UAS,0.730469988536865
Pyrazine,HsOr177,No-UAS,0.8238823443330651
Pyrazine,HsOr182,No-UAS,0.8633935757664448
Pyrazine,HsOr183,No-UAS,0.9158313211872883
Pyrazine,HsOr188,No-UAS,0.7521767761761908
Pyrazine,HsOr190,No-UAS,0.7975415233774786
Pyrazine,HsOr20,No-UAS,0.7947976878612717
Pyrazine,HsOr209,No-UAS,0.8077851759713179
Pyrazine,HsOr210,No-UAS,0.7902246286675936
Pyrazine,HsOr212,No-UAS,0.8429062705787664
Pyrazine,HsOr224,No-UAS,0.6792517255676691
Pyrazine,HsOr236,No-UAS,0.7475427428599304
Pyrazine,HsOr259-L2,No-UAS,0.930709007097388
Pyrazine,HsOr271,No-UAS,0.789005146215946
Pyrazine,HsOr32,No-UAS,0.846320821687276
Pyrazine,HsOr35,No-UAS,0.8182727250554865
Pyrazine,HsOr36,No-UAS,0.7627862735055243
Pyrazine,HsOr37,No-UAS,0.7780298041511183
Pyrazine,HsOr378,No-UAS,0.730469988536865
Pyrazine,HsOr4,No-UAS,0.7743713567961757
Pyrazine,HsOr55,No-UAS,0.9114655740103901
Pyrazine,HsOr59,No-UAS,0.8268091022170192
Pyrazine,NoUAS,No-UAS,1.0
Terpineol,HsOr161,No-UAS,0.627906976744186
Terpineol,HsOr170,No-UAS,0.8475452196382428
Terpineol,HsOr174,No-UAS,1.0704134366925064
Terpineol,HsOr175,No-UAS,0.8701550387596899
Terpineol,HsOr177,No-UAS,0.7093023255813954
Terpineol,HsOr182,No-UAS,0.6868217054263566
Terpineol,HsOr183,No-UAS,0.7189922480620154
Terpineol,HsOr188,No-UAS,0.8713178294573644
Terpineol,HsOr190,No-UAS,0.8255813953488372
Terpineol,HsOr20,No-UAS,1.060077519379845
Terpineol,HsOr209,No-UAS,0.6209302325581395
Terpineol,HsOr210,No-UAS,0.6263565891472868
Terpineol,HsOr212,No-UAS,0.6178294573643411
Terpineol,HsOr224,No-UAS,0.9909560723514211
Terpineol,HsOr236,No-UAS,0.8643410852713178
Terpineol,HsOr259-L2,No-UAS,0.6821705426356589
Terpineol,HsOr271,No-UAS,0.8527131782945736
Terpineol,HsOr32,No-UAS,1.0071059430232558
Terpineol,HsOr35,No-UAS,1.0148578811369509
Terpineol,HsOr36,No-UAS,0.8042635658914729
Terpineol,HsOr37,No-UAS,1.0568475452196384
Terpineol,HsOr378,No-UAS,1.0807493540051678
Terpineol,HsOr4,No-UAS,0.9082687338501292
Terpineol,HsOr55,No-UAS,1.3073255813953488
Terpineol,HsOr59,No-UAS,0.6815245478036176
Terpineol,NoUAS,No-UAS,1.0
Tetra-MP,HsOr161,No-UAS,1.215306290031204
Tetra-MP,HsOr170,No-UAS,1.369500556559187
Tetra-MP,HsOr174,No-UAS,1.1477892739183593
Tetra-MP,HsOr175,No-UAS,1.169686684549552
Tetra-MP,HsOr177,No-UAS,1.3324574369080857
Tetra-MP,HsOr182,No-UAS,1.3784419992335908
Tetra-MP,HsOr183,No-UAS,1.6888377949307496
Tetra-MP,HsOr188,No-UAS,0.9930475721245964
Tetra-MP,HsOr190,No-UAS,1.019141986460101
Tetra-MP,HsOr20,No-UAS,1.2645754639513878
Tetra-MP,HsOr209,No-UAS,1.405813762522582
Tetra-MP,HsOr210,No-UAS,1.3138446378715718
Tetra-MP,HsOr212,No-UAS,1.2185909016258827
Tetra-MP,HsOr224,No-UAS,1.1468768818087263
Tetra-MP,HsOr236,No-UAS,0.9479754019087243
Tetra-MP,HsOr259-L2,No-UAS,1.4977828871735919
Tetra-MP,HsOr271,No-UAS,1.221693034798635
Tetra-MP,HsOr32,No-UAS,1.0684111605627635
Tetra-MP,HsOr35,No-UAS,1.2472400138683601
Tetra-MP,HsOr36,No-UAS,1.0209667706793673
Tetra-MP,HsOr37,No-UAS,1.1249794711775334
Tetra-MP,HsOr378,No-UAS,1.041039397091294
Tetra-MP,HsOr4,No-UAS,1.0775350814766156
Tetra-MP,HsOr55,No-UAS,1.0901625882739365
Tetra-MP,HsOr59,No-UAS,1.270049816609186
Tetra-MP,NoUAS,No-UAS,1.0
Veratrole,HsOr161,No-UAS,0.9652463414049964
Veratrole,HsOr170,No-UAS,0.9939881679480732
Veratrole,HsOr174,No-UAS,0.971234221934804
Veratrole,HsOr175,No-UAS,0.79638811046442
Veratrole,HsOr177,No-UAS,0.9226126320327658
Veratrole,HsOr182,No-UAS,0.9829704677732272
Veratrole,HsOr183,No-UAS,1.26464036789538
Veratrole,HsOr188,No-UAS,0.8565064309836891
Veratrole,HsOr190,No-UAS,0.8526741874446122
Veratrole,HsOr20,No-UAS,0.9592584608751887
Veratrole,HsOr209,No-UAS,0.8766257095638429
Veratrole,HsOr210,No-UAS,0.8363871524035353
Veratrole,HsOr212,No-UAS,0.8737515269095352
Veratrole,HsOr224,No-UAS,0.9293190582261505
Veratrole,HsOr236,No-UAS,0.8909966228353813
Veratrole,HsOr259-L2,No-UAS,0.8953078968168428
Veratrole,HsOr271,No-UAS,0.847883883020766
Veratrole,HsOr32,No-UAS,1.1089554738808651
Veratrole,HsOr35,No-UAS,1.1388948767694187
Veratrole,HsOr36,No-UAS,0.7616584033915356
Veratrole,HsOr37,No-UAS,0.989197863524227
Veratrole,HsOr378,No-UAS,0.9820124068884578
Veratrole,HsOr4,No-UAS,0.8550693396565352
Veratrole,HsOr55,No-UAS,1.1322124020981534
Veratrole,HsOr59,No-UAS,0.9568633086632655
Veratrole,NoUAS,No-UAS,1.0
