sub ID,recording,cell,odor series,region
170614_bank2_36_35_P,170614_bank2,36,35,P
170614_bank2_37_35_P,170614_bank2,37,35,P
170614_bank2_38_35_P,170614_bank2,38,35,P
170614_bank2_39_35_P,170614_bank2,39,35,P
170614_bank2_40_35_P,170614_bank2,40,35,P
170614_bank2_41_35_P,170614_bank2,41,35,P
170614_bank2_42_35_P,170614_bank2,42,35,P
170614_bank2_43_35_P,170614_bank2,43,35,P
170614_bank2_44_35_P,170614_bank2,44,35,P
170614_bank2_45_35_P,170614_bank2,45,35,P
170614_bank2_46_35_P,170614_bank2,46,35,P
170614_bank2_47_35_P,170614_bank2,47,35,P
170614_bank2_48_35_P,170614_bank2,48,35,P
170614_bank2_49_35_P,170614_bank2,49,35,P
170614_bank2_50_35_P,170614_bank2,50,35,P
170614_bank2_51_35_P,170614_bank2,51,35,P
170614_bank2_52_35_P,170614_bank2,52,35,P
170619_bank1_0_0_P,170619_bank1,0,0,P
170619_bank1_1_0_P,170619_bank1,1,0,P
170619_bank1_2_0_P,170619_bank1,2,0,P
170619_bank1_3_0_P,170619_bank1,3,0,P
170619_bank1_4_0_P,170619_bank1,4,0,P
170619_bank1_5_0_P,170619_bank1,5,0,P
170619_bank1_6_0_P,170619_bank1,6,0,P
170619_bank1_7_0_P,170619_bank1,7,0,P
170619_bank1_8_0_P,170619_bank1,8,0,P
170619_bank1_9_0_P,170619_bank1,9,0,P
170619_bank1_10_0_P,170619_bank1,10,0,P
170619_bank1_11_0_P,170619_bank1,11,0,P
170619_bank1_12_0_P,170619_bank1,12,0,P
170619_bank1_13_0_P,170619_bank1,13,0,P
170619_bank1_14_0_P,170619_bank1,14,0,P
170619_bank1_15_0_P,170619_bank1,15,0,P
170619_bank1_16_0_P,170619_bank1,16,0,P
170619_bank1_17_0_P,170619_bank1,17,0,P
170619_bank1_18_0_P,170619_bank1,18,0,P
170619_bank1_19_0_P,170619_bank1,19,0,P
170619_bank1_20_0_P,170619_bank1,20,0,P
170619_bank1_21_0_P,170619_bank1,21,0,P
170619_bank1_22_0_P,170619_bank1,22,0,P
170619_bank1_23_0_P,170619_bank1,23,0,P
170619_bank1_24_0_P,170619_bank1,24,0,P
170619_bank1_25_0_P,170619_bank1,25,0,P
170619_bank1_26_0_P,170619_bank1,26,0,P
170619_bank1_27_0_P,170619_bank1,27,0,P
170619_bank1_28_0_P,170619_bank1,28,0,P
170619_bank1_29_0_P,170619_bank1,29,0,P
170619_bank1_30_0_P,170619_bank1,30,0,P
170619_bank1_31_0_P,170619_bank1,31,0,P
170619_bank1_32_0_P,170619_bank1,32,0,P
170619_bank1_33_0_P,170619_bank1,33,0,P
170619_bank1_34_0_P,170619_bank1,34,0,P
170619_bank1_35_0_P,170619_bank1,35,0,P
170619_bank1_36_0_P,170619_bank1,36,0,P
170619_bank1_37_0_P,170619_bank1,37,0,P
170619_bank1_38_0_P,170619_bank1,38,0,P
170619_bank1_39_0_P,170619_bank1,39,0,P
170619_bank1_40_0_P,170619_bank1,40,0,P
170619_bank1_41_0_P,170619_bank1,41,0,P
170619_bank1_42_0_P,170619_bank1,42,0,P
170619_bank1_43_0_P,170619_bank1,43,0,P
170619_bank1_44_0_P,170619_bank1,44,0,P
170619_bank1_45_0_P,170619_bank1,45,0,P
170619_bank1_46_0_P,170619_bank1,46,0,P
170619_bank1_47_0_P,170619_bank1,47,0,P
170619_bank1_48_0_P,170619_bank1,48,0,P
170619_bank1_49_0_P,170619_bank1,49,0,P
170619_bank1_50_0_P,170619_bank1,50,0,P
170619_bank1_51_0_P,170619_bank1,51,0,P
170619_bank1_52_0_P,170619_bank1,52,0,P
170619_bank1_53_0_P,170619_bank1,53,0,P
170619_bank1_54_0_P,170619_bank1,54,0,P
170619_bank1_55_0_P,170619_bank1,55,0,P
170619_bank1_56_0_P,170619_bank1,56,0,P
170619_bank1_57_0_P,170619_bank1,57,0,P
170619_bank1_58_0_P,170619_bank1,58,0,P
170619_bank1_59_0_P,170619_bank1,59,0,P
170619_bank1_60_0_P,170619_bank1,60,0,P
170619_bank1_61_0_P,170619_bank1,61,0,P
170619_bank1_62_0_P,170619_bank1,62,0,P
170619_bank1_63_0_P,170619_bank1,63,0,P
170619_bank1_64_0_P,170619_bank1,64,0,P
170619_bank1_65_0_P,170619_bank1,65,0,P
170619_bank1_66_0_P,170619_bank1,66,0,P
170619_bank1_67_0_P,170619_bank1,67,0,P
170619_bank1_68_0_P,170619_bank1,68,0,P
170619_bank1_69_0_P,170619_bank1,69,0,P
170619_bank1_70_0_P,170619_bank1,70,0,P
170619_bank1_71_0_P,170619_bank1,71,0,P
170619_bank1_72_0_P,170619_bank1,72,0,P
170619_bank1_73_0_P,170619_bank1,73,0,P
170619_bank1_74_0_P,170619_bank1,74,0,P
170619_bank1_75_0_P,170619_bank1,75,0,P
170619_bank1_76_0_P,170619_bank1,76,0,P
170619_bank1_77_0_P,170619_bank1,77,0,P
170619_bank1_78_0_P,170619_bank1,78,0,P
170619_bank1_0_1_P,170619_bank1,0,1,P
170619_bank1_1_1_P,170619_bank1,1,1,P
170619_bank1_2_1_P,170619_bank1,2,1,P
170619_bank1_3_1_P,170619_bank1,3,1,P
170619_bank1_4_1_P,170619_bank1,4,1,P
170619_bank1_5_1_P,170619_bank1,5,1,P
170619_bank1_6_1_P,170619_bank1,6,1,P
170619_bank1_7_1_P,170619_bank1,7,1,P
170619_bank1_8_1_P,170619_bank1,8,1,P
170619_bank1_9_1_P,170619_bank1,9,1,P
170619_bank1_10_1_P,170619_bank1,10,1,P
170619_bank1_11_1_P,170619_bank1,11,1,P
170619_bank1_12_1_P,170619_bank1,12,1,P
170619_bank1_13_1_P,170619_bank1,13,1,P
170619_bank1_14_1_P,170619_bank1,14,1,P
170619_bank1_15_1_P,170619_bank1,15,1,P
170619_bank1_16_1_P,170619_bank1,16,1,P
170619_bank1_17_1_P,170619_bank1,17,1,P
170619_bank1_18_1_P,170619_bank1,18,1,P
170619_bank1_19_1_P,170619_bank1,19,1,P
170619_bank1_20_1_P,170619_bank1,20,1,P
170619_bank1_21_1_P,170619_bank1,21,1,P
170619_bank1_22_1_P,170619_bank1,22,1,P
170619_bank1_23_1_P,170619_bank1,23,1,P
170619_bank1_24_1_P,170619_bank1,24,1,P
170619_bank1_25_1_P,170619_bank1,25,1,P
170619_bank1_26_1_P,170619_bank1,26,1,P
170619_bank1_27_1_P,170619_bank1,27,1,P
170619_bank1_28_1_P,170619_bank1,28,1,P
170619_bank1_29_1_P,170619_bank1,29,1,P
170619_bank1_30_1_P,170619_bank1,30,1,P
170619_bank1_31_1_P,170619_bank1,31,1,P
170619_bank1_32_1_P,170619_bank1,32,1,P
170619_bank1_33_1_P,170619_bank1,33,1,P
170619_bank1_34_1_P,170619_bank1,34,1,P
170619_bank1_35_1_P,170619_bank1,35,1,P
170619_bank1_36_1_P,170619_bank1,36,1,P
170619_bank1_37_1_P,170619_bank1,37,1,P
170619_bank1_38_1_P,170619_bank1,38,1,P
170619_bank1_39_1_P,170619_bank1,39,1,P
170619_bank1_40_1_P,170619_bank1,40,1,P
170619_bank1_41_1_P,170619_bank1,41,1,P
170619_bank1_42_1_P,170619_bank1,42,1,P
170619_bank1_43_1_P,170619_bank1,43,1,P
170619_bank1_44_1_P,170619_bank1,44,1,P
170619_bank1_45_1_P,170619_bank1,45,1,P
170619_bank1_46_1_P,170619_bank1,46,1,P
170619_bank1_47_1_P,170619_bank1,47,1,P
170619_bank1_48_1_P,170619_bank1,48,1,P
170619_bank1_49_1_P,170619_bank1,49,1,P
170619_bank1_50_1_P,170619_bank1,50,1,P
170619_bank1_51_1_P,170619_bank1,51,1,P
170619_bank1_52_1_P,170619_bank1,52,1,P
170619_bank1_53_1_P,170619_bank1,53,1,P
170619_bank1_54_1_P,170619_bank1,54,1,P
170619_bank1_55_1_P,170619_bank1,55,1,P
170619_bank1_56_1_P,170619_bank1,56,1,P
170619_bank1_57_1_P,170619_bank1,57,1,P
170619_bank1_58_1_P,170619_bank1,58,1,P
170619_bank1_59_1_P,170619_bank1,59,1,P
170619_bank1_60_1_P,170619_bank1,60,1,P
170619_bank1_61_1_P,170619_bank1,61,1,P
170619_bank1_62_1_P,170619_bank1,62,1,P
170619_bank1_63_1_P,170619_bank1,63,1,P
170619_bank1_64_1_P,170619_bank1,64,1,P
170619_bank1_65_1_P,170619_bank1,65,1,P
170619_bank1_66_1_P,170619_bank1,66,1,P
170619_bank1_67_1_P,170619_bank1,67,1,P
170619_bank1_68_1_P,170619_bank1,68,1,P
170619_bank1_69_1_P,170619_bank1,69,1,P
170619_bank1_70_1_P,170619_bank1,70,1,P
170619_bank1_71_1_P,170619_bank1,71,1,P
170619_bank1_72_1_P,170619_bank1,72,1,P
170619_bank1_73_1_P,170619_bank1,73,1,P
170619_bank1_74_1_P,170619_bank1,74,1,P
170619_bank1_75_1_P,170619_bank1,75,1,P
170619_bank1_76_1_P,170619_bank1,76,1,P
170619_bank1_77_1_P,170619_bank1,77,1,P
170619_bank1_78_1_P,170619_bank1,78,1,P
170619_bank1_0_2_P,170619_bank1,0,2,P
170619_bank1_1_2_P,170619_bank1,1,2,P
170619_bank1_2_2_P,170619_bank1,2,2,P
170619_bank1_3_2_P,170619_bank1,3,2,P
170619_bank1_4_2_P,170619_bank1,4,2,P
170619_bank1_5_2_P,170619_bank1,5,2,P
170619_bank1_6_2_P,170619_bank1,6,2,P
170619_bank1_7_2_P,170619_bank1,7,2,P
170619_bank1_8_2_P,170619_bank1,8,2,P
170619_bank1_9_2_P,170619_bank1,9,2,P
170619_bank1_10_2_P,170619_bank1,10,2,P
170619_bank1_11_2_P,170619_bank1,11,2,P
170619_bank1_12_2_P,170619_bank1,12,2,P
170619_bank1_13_2_P,170619_bank1,13,2,P
170619_bank1_14_2_P,170619_bank1,14,2,P
170619_bank1_15_2_P,170619_bank1,15,2,P
170619_bank1_16_2_P,170619_bank1,16,2,P
170619_bank1_17_2_P,170619_bank1,17,2,P
170619_bank1_18_2_P,170619_bank1,18,2,P
170619_bank1_19_2_P,170619_bank1,19,2,P
170619_bank1_20_2_P,170619_bank1,20,2,P
170619_bank1_21_2_P,170619_bank1,21,2,P
170619_bank1_22_2_P,170619_bank1,22,2,P
170619_bank1_23_2_P,170619_bank1,23,2,P
170619_bank1_24_2_P,170619_bank1,24,2,P
170619_bank1_25_2_P,170619_bank1,25,2,P
170619_bank1_26_2_P,170619_bank1,26,2,P
170619_bank1_27_2_P,170619_bank1,27,2,P
170619_bank1_28_2_P,170619_bank1,28,2,P
170619_bank1_29_2_P,170619_bank1,29,2,P
170619_bank1_30_2_P,170619_bank1,30,2,P
170619_bank1_31_2_P,170619_bank1,31,2,P
170619_bank1_32_2_P,170619_bank1,32,2,P
170619_bank1_33_2_P,170619_bank1,33,2,P
170619_bank1_34_2_P,170619_bank1,34,2,P
170619_bank1_35_2_P,170619_bank1,35,2,P
170619_bank1_36_2_P,170619_bank1,36,2,P
170619_bank1_37_2_P,170619_bank1,37,2,P
170619_bank1_38_2_P,170619_bank1,38,2,P
170619_bank1_39_2_P,170619_bank1,39,2,P
170619_bank1_40_2_P,170619_bank1,40,2,P
170619_bank1_41_2_P,170619_bank1,41,2,P
170619_bank1_42_2_P,170619_bank1,42,2,P
170619_bank1_43_2_P,170619_bank1,43,2,P
170619_bank1_44_2_P,170619_bank1,44,2,P
170619_bank1_45_2_P,170619_bank1,45,2,P
170619_bank1_46_2_P,170619_bank1,46,2,P
170619_bank1_47_2_P,170619_bank1,47,2,P
170619_bank1_48_2_P,170619_bank1,48,2,P
170619_bank1_49_2_P,170619_bank1,49,2,P
170619_bank1_50_2_P,170619_bank1,50,2,P
170619_bank1_51_2_P,170619_bank1,51,2,P
170619_bank1_52_2_P,170619_bank1,52,2,P
170619_bank1_53_2_P,170619_bank1,53,2,P
170619_bank1_54_2_P,170619_bank1,54,2,P
170619_bank1_55_2_P,170619_bank1,55,2,P
170619_bank1_56_2_P,170619_bank1,56,2,P
170619_bank1_57_2_P,170619_bank1,57,2,P
170619_bank1_58_2_P,170619_bank1,58,2,P
170619_bank1_59_2_P,170619_bank1,59,2,P
170619_bank1_60_2_P,170619_bank1,60,2,P
170619_bank1_61_2_P,170619_bank1,61,2,P
170619_bank1_62_2_P,170619_bank1,62,2,P
170619_bank1_63_2_P,170619_bank1,63,2,P
170619_bank1_64_2_P,170619_bank1,64,2,P
170619_bank1_65_2_P,170619_bank1,65,2,P
170619_bank1_66_2_P,170619_bank1,66,2,P
170619_bank1_67_2_P,170619_bank1,67,2,P
170619_bank1_68_2_P,170619_bank1,68,2,P
170619_bank1_69_2_P,170619_bank1,69,2,P
170619_bank1_70_2_P,170619_bank1,70,2,P
170619_bank1_71_2_P,170619_bank1,71,2,P
170619_bank1_72_2_P,170619_bank1,72,2,P
170619_bank1_73_2_P,170619_bank1,73,2,P
170619_bank1_74_2_P,170619_bank1,74,2,P
170619_bank1_75_2_P,170619_bank1,75,2,P
170619_bank1_76_2_P,170619_bank1,76,2,P
170619_bank1_77_2_P,170619_bank1,77,2,P
170619_bank1_78_2_P,170619_bank1,78,2,P
170619_bank1_0_3_P,170619_bank1,0,3,P
170619_bank1_1_3_P,170619_bank1,1,3,P
170619_bank1_2_3_P,170619_bank1,2,3,P
170619_bank1_3_3_P,170619_bank1,3,3,P
170619_bank1_4_3_P,170619_bank1,4,3,P
170619_bank1_5_3_P,170619_bank1,5,3,P
170619_bank1_6_3_P,170619_bank1,6,3,P
170619_bank1_7_3_P,170619_bank1,7,3,P
170619_bank1_8_3_P,170619_bank1,8,3,P
170619_bank1_9_3_P,170619_bank1,9,3,P
170619_bank1_10_3_P,170619_bank1,10,3,P
170619_bank1_11_3_P,170619_bank1,11,3,P
170619_bank1_12_3_P,170619_bank1,12,3,P
170619_bank1_13_3_P,170619_bank1,13,3,P
170619_bank1_14_3_P,170619_bank1,14,3,P
170619_bank1_15_3_P,170619_bank1,15,3,P
170619_bank1_16_3_P,170619_bank1,16,3,P
170619_bank1_17_3_P,170619_bank1,17,3,P
170619_bank1_18_3_P,170619_bank1,18,3,P
170619_bank1_19_3_P,170619_bank1,19,3,P
170619_bank1_20_3_P,170619_bank1,20,3,P
170619_bank1_21_3_P,170619_bank1,21,3,P
170619_bank1_22_3_P,170619_bank1,22,3,P
170619_bank1_23_3_P,170619_bank1,23,3,P
170619_bank1_24_3_P,170619_bank1,24,3,P
170619_bank1_25_3_P,170619_bank1,25,3,P
170619_bank1_26_3_P,170619_bank1,26,3,P
170619_bank1_27_3_P,170619_bank1,27,3,P
170619_bank1_28_3_P,170619_bank1,28,3,P
170619_bank1_29_3_P,170619_bank1,29,3,P
170619_bank1_30_3_P,170619_bank1,30,3,P
170619_bank1_31_3_P,170619_bank1,31,3,P
170619_bank1_32_3_P,170619_bank1,32,3,P
170619_bank1_33_3_P,170619_bank1,33,3,P
170619_bank1_34_3_P,170619_bank1,34,3,P
170619_bank1_35_3_P,170619_bank1,35,3,P
170619_bank1_36_3_P,170619_bank1,36,3,P
170619_bank1_37_3_P,170619_bank1,37,3,P
170619_bank1_38_3_P,170619_bank1,38,3,P
170619_bank1_39_3_P,170619_bank1,39,3,P
170619_bank1_40_3_P,170619_bank1,40,3,P
170619_bank1_41_3_P,170619_bank1,41,3,P
170619_bank1_42_3_P,170619_bank1,42,3,P
170619_bank1_43_3_P,170619_bank1,43,3,P
170619_bank1_44_3_P,170619_bank1,44,3,P
170619_bank1_45_3_P,170619_bank1,45,3,P
170619_bank1_46_3_P,170619_bank1,46,3,P
170619_bank1_47_3_P,170619_bank1,47,3,P
170619_bank1_48_3_P,170619_bank1,48,3,P
170619_bank1_49_3_P,170619_bank1,49,3,P
170619_bank1_50_3_P,170619_bank1,50,3,P
170619_bank1_51_3_P,170619_bank1,51,3,P
170619_bank1_52_3_P,170619_bank1,52,3,P
170619_bank1_53_3_P,170619_bank1,53,3,P
170619_bank1_54_3_P,170619_bank1,54,3,P
170619_bank1_55_3_P,170619_bank1,55,3,P
170619_bank1_56_3_P,170619_bank1,56,3,P
170619_bank1_57_3_P,170619_bank1,57,3,P
170619_bank1_58_3_P,170619_bank1,58,3,P
170619_bank1_59_3_P,170619_bank1,59,3,P
170619_bank1_60_3_P,170619_bank1,60,3,P
170619_bank1_61_3_P,170619_bank1,61,3,P
170619_bank1_62_3_P,170619_bank1,62,3,P
170619_bank1_63_3_P,170619_bank1,63,3,P
170619_bank1_64_3_P,170619_bank1,64,3,P
170619_bank1_65_3_P,170619_bank1,65,3,P
170619_bank1_66_3_P,170619_bank1,66,3,P
170619_bank1_67_3_P,170619_bank1,67,3,P
170619_bank1_68_3_P,170619_bank1,68,3,P
170619_bank1_69_3_P,170619_bank1,69,3,P
170619_bank1_70_3_P,170619_bank1,70,3,P
170619_bank1_71_3_P,170619_bank1,71,3,P
170619_bank1_72_3_P,170619_bank1,72,3,P
170619_bank1_73_3_P,170619_bank1,73,3,P
170619_bank1_74_3_P,170619_bank1,74,3,P
170619_bank1_75_3_P,170619_bank1,75,3,P
170619_bank1_76_3_P,170619_bank1,76,3,P
170619_bank1_77_3_P,170619_bank1,77,3,P
170619_bank1_78_3_P,170619_bank1,78,3,P
170619_bank1_0_4_P,170619_bank1,0,4,P
170619_bank1_1_4_P,170619_bank1,1,4,P
170619_bank1_2_4_P,170619_bank1,2,4,P
170619_bank1_3_4_P,170619_bank1,3,4,P
170619_bank1_4_4_P,170619_bank1,4,4,P
170619_bank1_5_4_P,170619_bank1,5,4,P
170619_bank1_6_4_P,170619_bank1,6,4,P
170619_bank1_7_4_P,170619_bank1,7,4,P
170619_bank1_8_4_P,170619_bank1,8,4,P
170619_bank1_9_4_P,170619_bank1,9,4,P
170619_bank1_10_4_P,170619_bank1,10,4,P
170619_bank1_11_4_P,170619_bank1,11,4,P
170619_bank1_12_4_P,170619_bank1,12,4,P
170619_bank1_13_4_P,170619_bank1,13,4,P
170619_bank1_14_4_P,170619_bank1,14,4,P
170619_bank1_15_4_P,170619_bank1,15,4,P
170619_bank1_16_4_P,170619_bank1,16,4,P
170619_bank1_17_4_P,170619_bank1,17,4,P
170619_bank1_18_4_P,170619_bank1,18,4,P
170619_bank1_19_4_P,170619_bank1,19,4,P
170619_bank1_20_4_P,170619_bank1,20,4,P
170619_bank1_21_4_P,170619_bank1,21,4,P
170619_bank1_22_4_P,170619_bank1,22,4,P
170619_bank1_23_4_P,170619_bank1,23,4,P
170619_bank1_24_4_P,170619_bank1,24,4,P
170619_bank1_25_4_P,170619_bank1,25,4,P
170619_bank1_26_4_P,170619_bank1,26,4,P
170619_bank1_27_4_P,170619_bank1,27,4,P
170619_bank1_28_4_P,170619_bank1,28,4,P
170619_bank1_29_4_P,170619_bank1,29,4,P
170619_bank1_30_4_P,170619_bank1,30,4,P
170619_bank1_31_4_P,170619_bank1,31,4,P
170619_bank1_32_4_P,170619_bank1,32,4,P
170619_bank1_33_4_P,170619_bank1,33,4,P
170619_bank1_34_4_P,170619_bank1,34,4,P
170619_bank1_35_4_P,170619_bank1,35,4,P
170619_bank1_36_4_P,170619_bank1,36,4,P
170619_bank1_37_4_P,170619_bank1,37,4,P
170619_bank1_38_4_P,170619_bank1,38,4,P
170619_bank1_39_4_P,170619_bank1,39,4,P
170619_bank1_40_4_P,170619_bank1,40,4,P
170619_bank1_41_4_P,170619_bank1,41,4,P
170619_bank1_42_4_P,170619_bank1,42,4,P
170619_bank1_43_4_P,170619_bank1,43,4,P
170619_bank1_44_4_P,170619_bank1,44,4,P
170619_bank1_45_4_P,170619_bank1,45,4,P
170619_bank1_46_4_P,170619_bank1,46,4,P
170619_bank1_47_4_P,170619_bank1,47,4,P
170619_bank1_48_4_P,170619_bank1,48,4,P
170619_bank1_49_4_P,170619_bank1,49,4,P
170619_bank1_50_4_P,170619_bank1,50,4,P
170619_bank1_51_4_P,170619_bank1,51,4,P
170619_bank1_52_4_P,170619_bank1,52,4,P
170619_bank1_53_4_P,170619_bank1,53,4,P
170619_bank1_54_4_P,170619_bank1,54,4,P
170619_bank1_55_4_P,170619_bank1,55,4,P
170619_bank1_56_4_P,170619_bank1,56,4,P
170619_bank1_57_4_P,170619_bank1,57,4,P
170619_bank1_58_4_P,170619_bank1,58,4,P
170619_bank1_59_4_P,170619_bank1,59,4,P
170619_bank1_60_4_P,170619_bank1,60,4,P
170619_bank1_61_4_P,170619_bank1,61,4,P
170619_bank1_62_4_P,170619_bank1,62,4,P
170619_bank1_63_4_P,170619_bank1,63,4,P
170619_bank1_64_4_P,170619_bank1,64,4,P
170619_bank1_65_4_P,170619_bank1,65,4,P
170619_bank1_66_4_P,170619_bank1,66,4,P
170619_bank1_67_4_P,170619_bank1,67,4,P
170619_bank1_68_4_P,170619_bank1,68,4,P
170619_bank1_69_4_P,170619_bank1,69,4,P
170619_bank1_70_4_P,170619_bank1,70,4,P
170619_bank1_71_4_P,170619_bank1,71,4,P
170619_bank1_72_4_P,170619_bank1,72,4,P
170619_bank1_73_4_P,170619_bank1,73,4,P
170619_bank1_74_4_P,170619_bank1,74,4,P
170619_bank1_75_4_P,170619_bank1,75,4,P
170619_bank1_76_4_P,170619_bank1,76,4,P
170619_bank1_77_4_P,170619_bank1,77,4,P
170619_bank1_78_4_P,170619_bank1,78,4,P
170619_bank1_0_5_P,170619_bank1,0,5,P
170619_bank1_1_5_P,170619_bank1,1,5,P
170619_bank1_2_5_P,170619_bank1,2,5,P
170619_bank1_3_5_P,170619_bank1,3,5,P
170619_bank1_4_5_P,170619_bank1,4,5,P
170619_bank1_5_5_P,170619_bank1,5,5,P
170619_bank1_6_5_P,170619_bank1,6,5,P
170619_bank1_7_5_P,170619_bank1,7,5,P
170619_bank1_8_5_P,170619_bank1,8,5,P
170619_bank1_9_5_P,170619_bank1,9,5,P
170619_bank1_10_5_P,170619_bank1,10,5,P
170619_bank1_11_5_P,170619_bank1,11,5,P
170619_bank1_12_5_P,170619_bank1,12,5,P
170619_bank1_13_5_P,170619_bank1,13,5,P
170619_bank1_14_5_P,170619_bank1,14,5,P
170619_bank1_15_5_P,170619_bank1,15,5,P
170619_bank1_16_5_P,170619_bank1,16,5,P
170619_bank1_17_5_P,170619_bank1,17,5,P
170619_bank1_18_5_P,170619_bank1,18,5,P
170619_bank1_19_5_P,170619_bank1,19,5,P
170619_bank1_20_5_P,170619_bank1,20,5,P
170619_bank1_21_5_P,170619_bank1,21,5,P
170619_bank1_22_5_P,170619_bank1,22,5,P
170619_bank1_23_5_P,170619_bank1,23,5,P
170619_bank1_24_5_P,170619_bank1,24,5,P
170619_bank1_25_5_P,170619_bank1,25,5,P
170619_bank1_26_5_P,170619_bank1,26,5,P
170619_bank1_27_5_P,170619_bank1,27,5,P
170619_bank1_28_5_P,170619_bank1,28,5,P
170619_bank1_29_5_P,170619_bank1,29,5,P
170619_bank1_30_5_P,170619_bank1,30,5,P
170619_bank1_31_5_P,170619_bank1,31,5,P
170619_bank1_32_5_P,170619_bank1,32,5,P
170619_bank1_33_5_P,170619_bank1,33,5,P
170619_bank1_34_5_P,170619_bank1,34,5,P
170619_bank1_35_5_P,170619_bank1,35,5,P
170619_bank1_36_5_P,170619_bank1,36,5,P
170619_bank1_37_5_P,170619_bank1,37,5,P
170619_bank1_38_5_P,170619_bank1,38,5,P
170619_bank1_39_5_P,170619_bank1,39,5,P
170619_bank1_40_5_P,170619_bank1,40,5,P
170619_bank1_41_5_P,170619_bank1,41,5,P
170619_bank1_42_5_P,170619_bank1,42,5,P
170619_bank1_43_5_P,170619_bank1,43,5,P
170619_bank1_44_5_P,170619_bank1,44,5,P
170619_bank1_45_5_P,170619_bank1,45,5,P
170619_bank1_46_5_P,170619_bank1,46,5,P
170619_bank1_47_5_P,170619_bank1,47,5,P
170619_bank1_48_5_P,170619_bank1,48,5,P
170619_bank1_49_5_P,170619_bank1,49,5,P
170619_bank1_50_5_P,170619_bank1,50,5,P
170619_bank1_51_5_P,170619_bank1,51,5,P
170619_bank1_52_5_P,170619_bank1,52,5,P
170619_bank1_53_5_P,170619_bank1,53,5,P
170619_bank1_54_5_P,170619_bank1,54,5,P
170619_bank1_55_5_P,170619_bank1,55,5,P
170619_bank1_56_5_P,170619_bank1,56,5,P
170619_bank1_57_5_P,170619_bank1,57,5,P
170619_bank1_58_5_P,170619_bank1,58,5,P
170619_bank1_59_5_P,170619_bank1,59,5,P
170619_bank1_60_5_P,170619_bank1,60,5,P
170619_bank1_61_5_P,170619_bank1,61,5,P
170619_bank1_62_5_P,170619_bank1,62,5,P
170619_bank1_63_5_P,170619_bank1,63,5,P
170619_bank1_64_5_P,170619_bank1,64,5,P
170619_bank1_65_5_P,170619_bank1,65,5,P
170619_bank1_66_5_P,170619_bank1,66,5,P
170619_bank1_67_5_P,170619_bank1,67,5,P
170619_bank1_68_5_P,170619_bank1,68,5,P
170619_bank1_69_5_P,170619_bank1,69,5,P
170619_bank1_70_5_P,170619_bank1,70,5,P
170619_bank1_71_5_P,170619_bank1,71,5,P
170619_bank1_72_5_P,170619_bank1,72,5,P
170619_bank1_73_5_P,170619_bank1,73,5,P
170619_bank1_74_5_P,170619_bank1,74,5,P
170619_bank1_75_5_P,170619_bank1,75,5,P
170619_bank1_76_5_P,170619_bank1,76,5,P
170619_bank1_77_5_P,170619_bank1,77,5,P
170619_bank1_78_5_P,170619_bank1,78,5,P
170619_bank1_0_6_P,170619_bank1,0,6,P
170619_bank1_1_6_P,170619_bank1,1,6,P
170619_bank1_2_6_P,170619_bank1,2,6,P
170619_bank1_3_6_P,170619_bank1,3,6,P
170619_bank1_4_6_P,170619_bank1,4,6,P
170619_bank1_5_6_P,170619_bank1,5,6,P
170619_bank1_6_6_P,170619_bank1,6,6,P
170619_bank1_7_6_P,170619_bank1,7,6,P
170619_bank1_8_6_P,170619_bank1,8,6,P
170619_bank1_9_6_P,170619_bank1,9,6,P
170619_bank1_10_6_P,170619_bank1,10,6,P
170619_bank1_11_6_P,170619_bank1,11,6,P
170619_bank1_12_6_P,170619_bank1,12,6,P
170619_bank1_13_6_P,170619_bank1,13,6,P
170619_bank1_14_6_P,170619_bank1,14,6,P
170619_bank1_15_6_P,170619_bank1,15,6,P
170619_bank1_16_6_P,170619_bank1,16,6,P
170619_bank1_17_6_P,170619_bank1,17,6,P
170619_bank1_18_6_P,170619_bank1,18,6,P
170619_bank1_19_6_P,170619_bank1,19,6,P
170619_bank1_20_6_P,170619_bank1,20,6,P
170619_bank1_21_6_P,170619_bank1,21,6,P
170619_bank1_22_6_P,170619_bank1,22,6,P
170619_bank1_23_6_P,170619_bank1,23,6,P
170619_bank1_24_6_P,170619_bank1,24,6,P
170619_bank1_25_6_P,170619_bank1,25,6,P
170619_bank1_26_6_P,170619_bank1,26,6,P
170619_bank1_27_6_P,170619_bank1,27,6,P
170619_bank1_28_6_P,170619_bank1,28,6,P
170619_bank1_29_6_P,170619_bank1,29,6,P
170619_bank1_30_6_P,170619_bank1,30,6,P
170619_bank1_31_6_P,170619_bank1,31,6,P
170619_bank1_32_6_P,170619_bank1,32,6,P
170619_bank1_33_6_P,170619_bank1,33,6,P
170619_bank1_34_6_P,170619_bank1,34,6,P
170619_bank1_35_6_P,170619_bank1,35,6,P
170619_bank1_36_6_P,170619_bank1,36,6,P
170619_bank1_37_6_P,170619_bank1,37,6,P
170619_bank1_38_6_P,170619_bank1,38,6,P
170619_bank1_39_6_P,170619_bank1,39,6,P
170619_bank1_40_6_P,170619_bank1,40,6,P
170619_bank1_41_6_P,170619_bank1,41,6,P
170619_bank1_42_6_P,170619_bank1,42,6,P
170619_bank1_43_6_P,170619_bank1,43,6,P
170619_bank1_44_6_P,170619_bank1,44,6,P
170619_bank1_45_6_P,170619_bank1,45,6,P
