Stimulus,CID
92298482,92298482
92308786,92308786
92308787,92308787
92308791,92308791
92308796,92308796
92308799,92308799
92308800,92308800
92308804,92308804
92308811,92308811
92323595,92323595
92323600,92323600
92323710,92323710
92323711,92323711
92332178,92332178
92332179,92332179
92332180,92332180
92341128,92341128
92341815,92341815
92341816,92341816
92341924,92341924
92341925,92341925
92341926,92341926
92341927,92341927
92346531,92346531
92354764,92354764
92354765,92354765
92354766,92354766
92354767,92354767
92403968,92403968
92403969,92403969
92435261,92435261
92435262,92435262
92435448,92435448
92435449,92435449
92435450,92435450
92435451,92435451
92435456,92435456
92435457,92435457
92436381,92436381
92436439,92436439
92436440,92436440
92436442,92436442
92436443,92436443
92436444,92436444
92436450,92436450
92436451,92436451
92436452,92436452
92436485,92436485
92436517,92436517
92436518,92436518
92436526,92436526
92436527,92436527
92436558,92436558
92436559,92436559
92436597,92436597
92436598,92436598
92436612,92436612
92436642,92436642
92436643,92436643
92436691,92436691
92436692,92436692
92436702,92436702
92436703,92436703
92436722,92436722
92436726,92436726
92436727,92436727
92436729,92436729
92436730,92436730
92436779,92436779
92436785,92436785
92436786,92436786
92448951,92448951
92448952,92448952
92448953,92448953
92448954,92448954
92448958,92448958
92448961,92448961
92448962,92448962
92449115,92449115
92449116,92449116
92449117,92449117
92449118,92449118
92449119,92449119
92449120,92449120
92449121,92449121
92449122,92449122
92449123,92449123
92449669,92449669
92449670,92449670
92449671,92449671
92449672,92449672
92450077,92450077
92450259,92450259
92460667,92460667
92460668,92460668
92467509,92467509
92467510,92467510
92467511,92467511
92467512,92467512
92468370,92468370
92468390,92468390
92468391,92468391
92468684,92468684
92468685,92468685
92470477,92470477
92470478,92470478
92471071,92471071
92471072,92471072
92471089,92471089
92471090,92471090
92471124,92471124
92471125,92471125
92472035,92472035
92525910,92525910
92526854,92526854
92530121,92530121
92530122,92530122
92535855,92535855
92535856,92535856
92535857,92535857
92535858,92535858
92536002,92536002
92536003,92536003
92536004,92536004
92536005,92536005
92536012,92536012
92843727,92843727
92843728,92843728
92843780,92843780
92843796,92843796
92844198,92844198
92844199,92844199
92852914,92852914
92854535,92854535
92854979,92854979
92855694,92855694
92856405,92856405
92860437,92860437
92906860,92906860
92906863,92906863
92954120,92954120
92954121,92954121
92961758,92961758
92961759,92961759
92961760,92961760
92961761,92961761
92962723,92962723
92962724,92962724
92965357,92965357
92965358,92965358
92965359,92965359
92965360,92965360
92966431,92966431
92969702,92969702
92972563,92972563
92973609,92973609
92978843,92978843
93005803,93005803
93019029,93019029
93019031,93019031
93019033,93019033
93019035,93019035
93019379,93019379
93019380,93019380
93029578,93029578
93029579,93029579
93090040,93090040
93091914,93091914
93151057,93151057
93233208,93233208
93233209,93233209
93233210,93233210
93233211,93233211
93233493,93233493
93234246,93234246
93234247,93234247
93266349,93266349
93266350,93266350
93286457,93286457
93286458,93286458
93286489,93286489
93286491,93286491
93286494,93286494
93286496,93286496
93287821,93287821
93287823,93287823
93287828,93287828
93287830,93287830
93472781,93472781
93472782,93472782
93472783,93472783
93472784,93472784
93473245,93473245
93473246,93473246
93473247,93473247
93473248,93473248
93473867,93473867
93476290,93476290
93476291,93476291
93481165,93481165
93481166,93481166
93481170,93481170
93481369,93481369
93481370,93481370
93481372,93481372
93481373,93481373
93482988,93482988
93482989,93482989
93483189,93483189
93484960,93484960
93484961,93484961
93485152,93485152
93485153,93485153
93485154,93485154
93485155,93485155
93485626,93485626
93485627,93485627
93485676,93485676
93485689,93485689
93485756,93485756
93485769,93485769
93485770,93485770
93485835,93485835
93485836,93485836
93493140,93493140
93493141,93493141
93504016,93504016
93504017,93504017
93517222,93517222
93517223,93517223
93520065,93520065
93520072,93520072
93532282,93532282
93532283,93532283
93532285,93532285
93532286,93532286
93532287,93532287
93532288,93532288
93532320,93532320
93532321,93532321
93532858,93532858
93532870,93532870
93532871,93532871
93532872,93532872
93621150,93621150
93621151,93621151
93951080,93951080
93955971,93955971
93955972,93955972
93955973,93955973
93955974,93955974
93963260,93963260
93970200,93970200
93972527,93972527
93972529,93972529
93972531,93972531
93972532,93972532
93981192,93981192
94001653,94001653
94001675,94001675
94001676,94001676
94001677,94001677
94001678,94001678
94005023,94005023
94008900,94008900
94011385,94011385
94011386,94011386
94011387,94011387
94038906,94038906
94038907,94038907
94435752,94435752
94435753,94435753
94435754,94435754
94435755,94435755
94827838,94827838
94840640,94840640
94855606,94855606
94855607,94855607
94855608,94855608
94855609,94855609
94855614,94855614
94855615,94855615
94855616,94855616
94855617,94855617
94856579,94856579
94856826,94856826
94858662,94858662
94858707,94858707
95048713,95048713
95048714,95048714
95048715,95048715
95048716,95048716
95048717,95048717
95048718,95048718
95048752,95048752
95048753,95048753
95048767,95048767
95048952,95048952
95049172,95049172
95162202,95162202
95162203,95162203
95162258,95162258
95162259,95162259
95162390,95162390
95162391,95162391
95162392,95162392
95162393,95162393
95162394,95162394
95162395,95162395
95162396,95162396
95162406,95162406
95162407,95162407
95162408,95162408
95162409,95162409
95162410,95162410
95162411,95162411
95162412,95162412
95162413,95162413
95162414,95162414
95162415,95162415
95162416,95162416
95162421,95162421
95162422,95162422
95162423,95162423
95162424,95162424
95162425,95162425
95162426,95162426
95162427,95162427
95162428,95162428
95162429,95162429
95162430,95162430
95162434,95162434
95162435,95162435
95162563,95162563
95162564,95162564
95162565,95162565
95162566,95162566
95162567,95162567
95162568,95162568
95162569,95162569
95162570,95162570
95162571,95162571
95162572,95162572
95162573,95162573
95162574,95162574
95162575,95162575
95223128,95223128
95223129,95223129
95223130,95223130
95223131,95223131
95224181,95224181
95224182,95224182
95224183,95224183
95224184,95224184
95224257,95224257
95224258,95224258
95224259,95224259
95224260,95224260
95239936,95239936
95239937,95239937
95239938,95239938
95239939,95239939
95369535,95369535
95369536,95369536
95369537,95369537
95369538,95369538
95400964,95400964
95400965,95400965
95400966,95400966
95400997,95400997
95400998,95400998
95400999,95400999
95479525,95479525
95479526,95479526
95479937,95479937
95479938,95479938
95479939,95479939
95479940,95479940
95566304,95566304
95566311,95566311
95566325,95566325
95566326,95566326
95566327,95566327
95566328,95566328
95566337,95566337
95566421,95566421
95566482,95566482
95731630,95731630
95731631,95731631
95731632,95731632
95731633,95731633
95790293,95790293
95790294,95790294
95790295,95790295
95858802,95858802
95858803,95858803
95858804,95858804
95858805,95858805
95964584,95964584
96122502,96122502
96361113,96361113
96361114,96361114
96361115,96361115
96361116,96361116
96361126,96361126
96361127,96361127
96361128,96361128
96361129,96361129
96361162,96361162
96361163,96361163
96361164,96361164
96361165,96361165
96365186,96365186
96365188,96365188
96365189,96365189
96365191,96365191
96365193,96365193
96365196,96365196
96365683,96365683
96367908,96367908
96367909,96367909
96367911,96367911
96367913,96367913
96503784,96503784
96538813,96538813
96559682,96559682
96561582,96561582
96561583,96561583
96561584,96561584
96561586,96561586
96866127,96866127
96866363,96866363
96866364,96866364
96866369,96866369
96873724,96873724
96879480,96879480
96885403,96885403
97012111,97012111
97012112,97012112
97012113,97012113
97032057,97032057
97041847,97041847
97041848,97041848
97041853,97041853
97043248,97043248
97043249,97043249
97043250,97043250
97043251,97043251
97043714,97043714
97045529,97045529
97045530,97045530
97045531,97045531
97045532,97045532
97046469,97046469
97046470,97046470
97046471,97046471
97046472,97046472
97046473,97046473
97046474,97046474
97046475,97046475
97046476,97046476
97046481,97046481
97046482,97046482
97046483,97046483
97046484,97046484
97046587,97046587
97046588,97046588
97046589,97046589
97046590,97046590
97049565,97049565
97049941,97049941
97049942,97049942
97050023,97050023
97050062,97050062
97050063,97050063
97050064,97050064
97050065,97050065
97050066,97050066
97050130,97050130
97050131,97050131
97050132,97050132
97050408,97050408
97050409,97050409
97050410,97050410
97050411,97050411
97050428,97050428
97052224,97052224
97054139,97054139
97054443,97054443
97054444,97054444
97054445,97054445
97054446,97054446
97054473,97054473
97054474,97054474
97054475,97054475
97054476,97054476
97054497,97054497
97054509,97054509
97054510,97054510
97054511,97054511
97054512,97054512
97054524,97054524
97054525,97054525
97054526,97054526
97054530,97054530
97054532,97054532
97054534,97054534
97054535,97054535
97054540,97054540
97054541,97054541
97267886,97267886
97267887,97267887
97289621,97289621
97289622,97289622
97289623,97289623
97289787,97289787
97297352,97297352
97297353,97297353
97297354,97297354
97299238,97299238
97301495,97301495
97302378,97302378
97302379,97302379
97302383,97302383
97302384,97302384
97541138,97541138
97543949,97543949
97545873,97545873
97545874,97545874
97546171,97546171
97546172,97546172
97546477,97546477
97546499,97546499
97546500,97546500
97547105,97547105
97549014,97549014
97549042,97549042
97549043,97549043
97549121,97549121
97549122,97549122
97549123,97549123
97549190,97549190
97549191,97549191
97550280,97550280
97550281,97550281
97550373,97550373
97550374,97550374
97641303,97641303
97952648,97952648
97952649,97952649
97952650,97952650
97952651,97952651
97960688,97960688
97960689,97960689
97960691,97960691
97960692,97960692
97960693,97960693
97960694,97960694
97961389,97961389
97961390,97961390
98042572,98042572
98042586,98042586
98045201,98045201
98045203,98045203
98045204,98045204
98045367,98045367
98047596,98047596
98047597,98047597
98047598,98047598
98051089,98051089
98052074,98052074
98052075,98052075
98052076,98052076
98052077,98052077
98053885,98053885
98064991,98064991
98064992,98064992
98064993,98064993
98064994,98064994
98072678,98072678
98072679,98072679
98072731,98072731
98072732,98072732
98072733,98072733
98072734,98072734
98072738,98072738
98072739,98072739
98072740,98072740
98072741,98072741
98072759,98072759
98072760,98072760
98072761,98072761
98072762,98072762
98072763,98072763
98072764,98072764
98072765,98072765
98072766,98072766
98072791,98072791
98072792,98072792
98072793,98072793
98072794,98072794
98072825,98072825
98072828,98072828
98072831,98072831
98072834,98072834
98072870,98072870
98072872,98072872
98072887,98072887
98072889,98072889
98092657,98092657
98092658,98092658
98092659,98092659
98092661,98092661
98092727,98092727
98092728,98092728
98100510,98100510
98100513,98100513
98100516,98100516
98113746,98113746
98113747,98113747
98116796,98116796
98116797,98116797
98116798,98116798
98116799,98116799
98117076,98117076
98118376,98118376
98118377,98118377
98126229,98126229
98126239,98126239
98126240,98126240
98126241,98126241
98137963,98137963
98138983,98138983
98138984,98138984
98138985,98138985
98138986,98138986
98145185,98145185
98145186,98145186
98145696,98145696
98145697,98145697
98148765,98148765
98148766,98148766
98148767,98148767
98148768,98148768
98158547,98158547
98158548,98158548
98158549,98158549
98170437,98170437
98171412,98171412
98171413,98171413
98172400,98172400
98172401,98172401
98175187,98175187
98175188,98175188
98175189,98175189
98175190,98175190
98175191,98175191
98192026,98192026
98192027,98192027
98192028,98192028
98207156,98207156
98328820,98328820
98328821,98328821
98328823,98328823
98328824,98328824
98362691,98362691
98362693,98362693
98367443,98367443
98367444,98367444
98367445,98367445
98367522,98367522
98392259,98392259
98392260,98392260
98392261,98392261
98392262,98392262
98427556,98427556
98427557,98427557
98427558,98427558
98467040,98467040
98467041,98467041
98467042,98467042
98467044,98467044
98482744,98482744
98482746,98482746
98482749,98482749
98498403,98498403
98498405,98498405
98498407,98498407
98498409,98498409
98527966,98527966
98527968,98527968
98527969,98527969
98527970,98527970
98598196,98598196
98598197,98598197
98598198,98598198
98598213,98598213
98598214,98598214
98615029,98615029
98615030,98615030
98617437,98617437
98617438,98617438
98617439,98617439
98617440,98617440
98617441,98617441
98617443,98617443
98618675,98618675
98618676,98618676
98618760,98618760
98642840,98642840
98642841,98642841
98651570,98651570
98651571,98651571
98669468,98669468
98669469,98669469
98669470,98669470
98669471,98669471
98683201,98683201
98683202,98683202
98710937,98710937
98710938,98710938
98724490,98724490
98724491,98724491
98743026,98743026
98754213,98754213
98760144,98760144
98760145,98760145
98760146,98760146
98769512,98769512
98769513,98769513
98769514,98769514
98769515,98769515
98860466,98860466
98860467,98860467
98957934,98957934
98957936,98957936
99118573,99118573
99134536,99134536
99643478,99643478
99647917,99647917
99649224,99649224
99649225,99649225
99649226,99649226
99649227,99649227
99651730,99651730
99652662,99652662
99652663,99652663
99652664,99652664
99652665,99652665
99653118,99653118
99653119,99653119
99653120,99653120
99653121,99653121
99656571,99656571
99656572,99656572
99656573,99656573
99656574,99656574
99668048,99668048
99679879,99679879
99679882,99679882
99679884,99679884
99679885,99679885
99692810,99692810
99692811,99692811
99692812,99692812
99694347,99694347
99694348,99694348
99694349,99694349
99694350,99694350
99713500,99713500
99713501,99713501
99713502,99713502
99713503,99713503
99719265,99719265
99719266,99719266
99719267,99719267
99719268,99719268
99721432,99721432
99721433,99721433
99721434,99721434
99721435,99721435
99722039,99722039
99726334,99726334
99733498,99733498
99733499,99733499
99733500,99733500
99733516,99733516
99733517,99733517
99733518,99733518
99733519,99733519
99733524,99733524
99733525,99733525
99733526,99733526
99733527,99733527
99733528,99733528
99733529,99733529
99733530,99733530
99733531,99733531
99733536,99733536
99733537,99733537
99733559,99733559
99733560,99733560
99733644,99733644
99733684,99733684
99733685,99733685
99733686,99733686
99733687,99733687
99804288,99804288
99804289,99804289
99906173,99906173
99906174,99906174
99933010,99933010
99933011,99933011
99933012,99933012
99933013,99933013
99933019,99933019
99933020,99933020
99939143,99939143
99940264,99940264
99947932,99947932
99947934,99947934
99948707,99948707
99948708,99948708
99948709,99948709
99948710,99948710
99957894,99957894
99975109,99975109
99975111,99975111
99975112,99975112
99975115,99975115
99975718,99975718
99975954,99975954
99975970,99975970
100081134,100081134
100090580,100090580
100090583,100090583
100262007,100262007
100262017,100262017
100618036,100618036
100805109,100805109
100805110,100805110
100824251,100824251
100824252,100824252
100845559,100845559
100845560,100845560
100845561,100845561
100845562,100845562
100853427,100853427
100853429,100853429
100853430,100853430
100853431,100853431
100853927,100853927
100853929,100853929
100853931,100853931
100853932,100853932
100854000,100854000
100854003,100854003
100854006,100854006
100854007,100854007
100867003,100867003
100867005,100867005
100867007,100867007
100867009,100867009
100875474,100875474
100875477,100875477
100875480,100875480
100902915,100902915
100902918,100902918
100902921,100902921
100902923,100902923
100903514,100903514
100903516,100903516
100903535,100903535
100903537,100903537
100903549,100903549
100903550,100903550
100903551,100903551
100903552,100903552
100903558,100903558
100903559,100903559
100903560,100903560
100912308,100912308
100912382,100912382
100912383,100912383
100913347,100913347
100915284,100915284
100916137,100916137
100916138,100916138
100916139,100916139
100917514,100917514
100917515,100917515
100917516,100917516
100917517,100917517
100917653,100917653
100918547,100918547
100918548,100918548
100921413,100921413
100922253,100922253
100924013,100924013
100924512,100924512
100924513,100924513
100925474,100925474
100927001,100927001
100927068,100927068
100929561,100929561
100929562,100929562
100929762,100929762
100929763,100929763
100929764,100929764
100930489,100930489
100934026,100934026
100934252,100934252
100935579,100935579
100935580,100935580
100938761,100938761
100938762,100938762
100938763,100938763
100938764,100938764
100938765,100938765
100938966,100938966
100943801,100943801
100944092,100944092
100944093,100944093
100945520,100945520
100945993,100945993
100946327,100946327
100952311,100952311
100954261,100954261
100955403,100955403
100955404,100955404
100955405,100955405
100955406,100955406
100956093,100956093
100956296,100956296
100956297,100956297
100958117,100958117
100958904,100958904
100958911,100958911
100961010,100961010
100961627,100961627
100964344,100964344
100966758,100966758
100968221,100968221
100968222,100968222
100974136,100974136
100974137,100974137
100974138,100974138
100974139,100974139
100974140,100974140
100974141,100974141
100974142,100974142
100974143,100974143
100974147,100974147
100974148,100974148
100974149,100974149
100974150,100974150
100974151,100974151
100974152,100974152
100974153,100974153
100977783,100977783
100982376,100982376
100984390,100984390
100984391,100984391
100984392,100984392
100984394,100984394
100984395,100984395
100984396,100984396
100984936,100984936
100984956,100984956
100986593,100986593
100987892,100987892
100987893,100987893
100988315,100988315
100990071,100990071
100992698,100992698
100993159,100993159
100993160,100993160
100993306,100993306
100994798,100994798
100997096,100997096
100998068,100998068
100998069,100998069
100998070,100998070
101001971,101001971
101002408,101002408
101004540,101004540
101009545,101009545
101010452,101010452
101010456,101010456
101010556,101010556
101011400,101011400
101011940,101011940
101011941,101011941
101011942,101011942
101014422,101014422
101014423,101014423
101014664,101014664
101014665,101014665
101014890,101014890
101014891,101014891
101015849,101015849
101016723,101016723
101017345,101017345
101021685,101021685
101022693,101022693
101027459,101027459
101027460,101027460
101027461,101027461
101027462,101027462
101028787,101028787
101029238,101029238
101029446,101029446
101029521,101029521
101031078,101031078
101031079,101031079
101033892,101033892
101035588,101035588
101035589,101035589
101035590,101035590
101035882,101035882
101035999,101035999
101036023,101036023
101036024,101036024
101036026,101036026
101039054,101039054
101040535,101040535
101041457,101041457
101041458,101041458
101041460,101041460
101041461,101041461
101044994,101044994
101046110,101046110
101047272,101047272
101048509,101048509
101048510,101048510
101053275,101053275
101053276,101053276
101053277,101053277
101053408,101053408
101055346,101055346
101056970,101056970
101060730,101060730
101060808,101060808
101065574,101065574
101065575,101065575
101067596,101067596
101072096,101072096
101072271,101072271
101072516,101072516
101072517,101072517
101072518,101072518
101072519,101072519
101072520,101072520
101072521,101072521
101072522,101072522
101072523,101072523
101076877,101076877
101079827,101079827
101081401,101081401
101088270,101088270
101088271,101088271
101088272,101088272
101088273,101088273
101088404,101088404
101088405,101088405
101088406,101088406
101088407,101088407
101088853,101088853
101090530,101090530
101090990,101090990
101090991,101090991
101091381,101091381
101091382,101091382
101093296,101093296
101094129,101094129
101094442,101094442
101094443,101094443
101095888,101095888
101100886,101100886
101100887,101100887
101100888,101100888
101100889,101100889
101100890,101100890
101100891,101100891
101101153,101101153
101103673,101103673
101104340,101104340
101105716,101105716
101105717,101105717
101105728,101105728
101106575,101106575
101108707,101108707
101108713,101108713
101108714,101108714
101109455,101109455
101109456,101109456
101109457,101109457
101111195,101111195
101113358,101113358
101113359,101113359
101113399,101113399
101113789,101113789
101113790,101113790
101115127,101115127
101115128,101115128
101115129,101115129
101116747,101116747
101117002,101117002
101117003,101117003
101117929,101117929
101117930,101117930
101117931,101117931
101117932,101117932
101121603,101121603
101121604,101121604
101121605,101121605
101122762,101122762
101128134,101128134
101128702,101128702
101129024,101129024
101129025,101129025
101129026,101129026
101129027,101129027
101130014,101130014
101131699,101131699
101134371,101134371
101134979,101134979
101135147,101135147
101138855,101138855
101140985,101140985
101143223,101143223
101147707,101147707
101147710,101147710
101151128,101151128
101152994,101152994
101154423,101154423
101155902,101155902
101158984,101158984
101159096,101159096
101163494,101163494
101164520,101164520
101165429,101165429
101165430,101165430
101165433,101165433
101165434,101165434
101168080,101168080
101169526,101169526
101169882,101169882
101169883,101169883
101170211,101170211
101171802,101171802
101171803,101171803
101171804,101171804
101171805,101171805
101172687,101172687
101173366,101173366
101177019,101177019
101177677,101177677
101177678,101177678
101178328,101178328
101178392,101178392
101181250,101181250
101183729,101183729
101183730,101183730
101187319,101187319
101188260,101188260
101188264,101188264
101188265,101188265
101188266,101188266
101188860,101188860
101188952,101188952
101188953,101188953
101189813,101189813
101190002,101190002
101190003,101190003
101190004,101190004
101192407,101192407
101193641,101193641
101193642,101193642
101196421,101196421
101196422,101196422
101198995,101198995
101199388,101199388
101199389,101199389
101199390,101199390
101199930,101199930
101204785,101204785
101206115,101206115
101206116,101206116
101206117,101206117
101206118,101206118
101206119,101206119
101206122,101206122
101206142,101206142
101207250,101207250
101210431,101210431
101212746,101212746
101213958,101213958
101215970,101215970
101220675,101220675
101220676,101220676
101220677,101220677
101220678,101220678
101220679,101220679
101220680,101220680
101220683,101220683
101220685,101220685
101220687,101220687
101220688,101220688
101220689,101220689
101220690,101220690
101220691,101220691
101220692,101220692
101220693,101220693
101223684,101223684
101223685,101223685
101223686,101223686
101228935,101228935
101234941,101234941
101239473,101239473
101241660,101241660
101243424,101243424
101243891,101243891
101243892,101243892
101243896,101243896
101244313,101244313
101244915,101244915
101244916,101244916
101244917,101244917
101244918,101244918
101244919,101244919
101244920,101244920
101244921,101244921
101245332,101245332
101246778,101246778
101248172,101248172
101248181,101248181
101248182,101248182
101248541,101248541
101249545,101249545
101251604,101251604
101251606,101251606
101251607,101251607
101251608,101251608
101251609,101251609
101252946,101252946
101252947,101252947
101254083,101254083
101254308,101254308
101254311,101254311
101255054,101255054
101256204,101256204
101258175,101258175
101260296,101260296
101260555,101260555
101260925,101260925
101261456,101261456
101265354,101265354
101265355,101265355
101265356,101265356
101267615,101267615
101272708,101272708
101272709,101272709
101273422,101273422
101274624,101274624
101274625,101274625
101274626,101274626
101274628,101274628
101274675,101274675
101277327,101277327
101285676,101285676
101288288,101288288
101297586,101297586
101316894,101316894
101326880,101326880
101326881,101326881
101332553,101332553
101333507,101333507
101334147,101334147
101334563,101334563
101334564,101334564
101335349,101335349
101335350,101335350
101336199,101336199
101336657,101336657
101337950,101337950
101337951,101337951
101337952,101337952
101341898,101341898
101341900,101341900
101341902,101341902
101341903,101341903
101341906,101341906
101341908,101341908
101342504,101342504
101343628,101343628
101351588,101351588
101351589,101351589
101352201,101352201
101352202,101352202
101352203,101352203
101352987,101352987
101354421,101354421
101355667,101355667
101358537,101358537
101359398,101359398
101361460,101361460
101361461,101361461
101363286,101363286
101363287,101363287
101364021,101364021
101369112,101369112
101371229,101371229
101374280,101374280
101374300,101374300
101374301,101374301
101374302,101374302
101374303,101374303
101374304,101374304
101378880,101378880
101380080,101380080
101380087,101380087
101385767,101385767
101386099,101386099
101386100,101386100
101386101,101386101
101387092,101387092
101387093,101387093
101387094,101387094
101393043,101393043
101393321,101393321
101396024,101396024
101396025,101396025
101396026,101396026
101396027,101396027
101400957,101400957
101405089,101405089
101406154,101406154
101410829,101410829
101410866,101410866
101410867,101410867
101411516,101411516
101414856,101414856
101414857,101414857
101414858,101414858
101415131,101415131
101415742,101415742
101416579,101416579
101416580,101416580
101416581,101416581
101416582,101416582
101416649,101416649
101417757,101417757
101417758,101417758
101418972,101418972
101418973,101418973
101418974,101418974
101420606,101420606
101422415,101422415
101422416,101422416
101422417,101422417
101422756,101422756
101422759,101422759
101422761,101422761
101423579,101423579
101423602,101423602
101423603,101423603
101423605,101423605
101423606,101423606
101423607,101423607
101423611,101423611
101423612,101423612
101423613,101423613
101423615,101423615
101423616,101423616
101423617,101423617
101423618,101423618
101423619,101423619
101423620,101423620
101423628,101423628
101423629,101423629
101423634,101423634
101424104,101424104
101424121,101424121
101424215,101424215
101428180,101428180
101428227,101428227
101428229,101428229
101428245,101428245
101428367,101428367
101429607,101429607
101429610,101429610
101429641,101429641
101429672,101429672
101429673,101429673
101429690,101429690
101429691,101429691
101429692,101429692
101429704,101429704
101429705,101429705
101432331,101432331
101432359,101432359
101432361,101432361
101444716,101444716
101446816,101446816
101448031,101448031
101450393,101450393
101450394,101450394
101450775,101450775
101451271,101451271
101451272,101451272
101453901,101453901
101458318,101458318
101465024,101465024
101469918,101469918
101470017,101470017
101471737,101471737
101473436,101473436
101479388,101479388
101483150,101483150
101483151,101483151
101483152,101483152
101483153,101483153
101484285,101484285
101484286,101484286
101486375,101486375
101486995,101486995
101488218,101488218
101488982,101488982
101490301,101490301
101490302,101490302
101496155,101496155
101496819,101496819
101496859,101496859
101497711,101497711
101497712,101497712
101500553,101500553
101500794,101500794
101503039,101503039
101504843,101504843
101504844,101504844
101510116,101510116
101513786,101513786
101518154,101518154
101518155,101518155
101518156,101518156
101518157,101518157
101524185,101524185
101524186,101524186
101524187,101524187
101527245,101527245
101527246,101527246
101527247,101527247
101527248,101527248
101527249,101527249
101527250,101527250
101527251,101527251
101527252,101527252
101528980,101528980
101531292,101531292
101532122,101532122
101532123,101532123
101532858,101532858
101532859,101532859
101532861,101532861
101532862,101532862
101532863,101532863
101533039,101533039
101533045,101533045
101534773,101534773
101534774,101534774
101535538,101535538
101536942,101536942
101537283,101537283
101537284,101537284
101537285,101537285
101537287,101537287
101537570,101537570
101537761,101537761
101537762,101537762
101538997,101538997
101541823,101541823
101542151,101542151
101542769,101542769
101542770,101542770
101542771,101542771
101542772,101542772
101542773,101542773
101542774,101542774
101548868,101548868
101552528,101552528
101557043,101557043
101557044,101557044
101557045,101557045
101561237,101561237
101561238,101561238
101561239,101561239
101563617,101563617
101572210,101572210
101576759,101576759
101576760,101576760
101578482,101578482
101578483,101578483
101586258,101586258
101589044,101589044
101589667,101589667
101589668,101589668
101589670,101589670
101589673,101589673
101592000,101592000
101592001,101592001
101592185,101592185
101593041,101593041
101599071,101599071
101599072,101599072
101599384,101599384
101599595,101599595
101600058,101600058
101600911,101600911
101600912,101600912
101601471,101601471
101601472,101601472
101601836,101601836
101601837,101601837
101601838,101601838
101601839,101601839
101601840,101601840
101601841,101601841
101601842,101601842
101601843,101601843
101601844,101601844
101601845,101601845
101601846,101601846
101602227,101602227
101602228,101602228
101602229,101602229
101602230,101602230
101602231,101602231
101602232,101602232
101602233,101602233
101602234,101602234
101603210,101603210
101604035,101604035
101606115,101606115
101606116,101606116
101606117,101606117
101606118,101606118
101606119,101606119
101606120,101606120
101606122,101606122
101607151,101607151
101607600,101607600
101609934,101609934
101610358,101610358
101610359,101610359
101610360,101610360
101610362,101610362
101611732,101611732
101612205,101612205
101612414,101612414
101613415,101613415
101613840,101613840
101613883,101613883
101613884,101613884
101613885,101613885
101613886,101613886
101613888,101613888
101614343,101614343
101614344,101614344
101614345,101614345
101614346,101614346
101614347,101614347
101614348,101614348
101614349,101614349
101614350,101614350
101615397,101615397
101615398,101615398
101615399,101615399
101615400,101615400
101615401,101615401
101615402,101615402
101616804,101616804
101616853,101616853
101617335,101617335
101617336,101617336
101617538,101617538
101617539,101617539
101618785,101618785
101618936,101618936
101618939,101618939
101620734,101620734
101620735,101620735
101620738,101620738
101620865,101620865
101623194,101623194
101623195,101623195
101623196,101623196
101623271,101623271
101623274,101623274
101623277,101623277
101623278,101623278
101623520,101623520
101623721,101623721
101623724,101623724
101623749,101623749
101623807,101623807
101625182,101625182
101625183,101625183
101625184,101625184
101629715,101629715
101629716,101629716
101630434,101630434
101630459,101630459
101630469,101630469
101630491,101630491
101630678,101630678
101630679,101630679
101630680,101630680
101630869,101630869
101630870,101630870
101630871,101630871
101630872,101630872
101630873,101630873
101630874,101630874
101631977,101631977
101631978,101631978
101631979,101631979
101631983,101631983
101631984,101631984
101632298,101632298
101632352,101632352
101634820,101634820
101635856,101635856
101635857,101635857
101635859,101635859
101635860,101635860
101635861,101635861
101636235,101636235
101638316,101638316
101638317,101638317
101638318,101638318
101638319,101638319
101638833,101638833
101638834,101638834
101639401,101639401
101639402,101639402
101639403,101639403
101639408,101639408
101639409,101639409
101639410,101639410
101639411,101639411
101639514,101639514
101641960,101641960
101641961,101641961
101641962,101641962
101641963,101641963
101642560,101642560
101642677,101642677
101643640,101643640
101643655,101643655
101643826,101643826
101643968,101643968
101643969,101643969
101643970,101643970
101649144,101649144
101655828,101655828
101656173,101656173
101656176,101656176
101657985,101657985
101657986,101657986
101658259,101658259
101660197,101660197
101660207,101660207
101660954,101660954
101661216,101661216
101664543,101664543
101664544,101664544
101664548,101664548
101664549,101664549
101664550,101664550
101665118,101665118
101665119,101665119
101665156,101665156
101665157,101665157
101665158,101665158
101665159,101665159
101665160,101665160
101667566,101667566
101668459,101668459
101668460,101668460
101668466,101668466
101669387,101669387
101669388,101669388
101669622,101669622
101669801,101669801
101670043,101670043
101670044,101670044
101670402,101670402
101670403,101670403
101670585,101670585
101670836,101670836
101671055,101671055
101671697,101671697
101672146,101672146
101674015,101674015
101674474,101674474
101675298,101675298
101675603,101675603
101675812,101675812
101676656,101676656
101676657,101676657
101676658,101676658
101677953,101677953
101679107,101679107
101679159,101679159
101679575,101679575
101680321,101680321
101680880,101680880
101681439,101681439
101681947,101681947
101682245,101682245
101682246,101682246
101682255,101682255
101682256,101682256
101682797,101682797
101683318,101683318
101683319,101683319
101683441,101683441
101683446,101683446
101683505,101683505
101683513,101683513
101683514,101683514
101683515,101683515
101683772,101683772
101683773,101683773
101683774,101683774
101683969,101683969
101684206,101684206
101685491,101685491
101685492,101685492
101685493,101685493
101685494,101685494
101687593,101687593
101688370,101688370
101688371,101688371
101688472,101688472
101688473,101688473
101689882,101689882
