Stimulus 1,Stimulus 2,Subject,TrialOrderInSession,Choice,CorrectChoiceOnScreen,IsCorrect,RT_Discrimination,Confidence,RT_Confidence
398,398,M101,44,1,1,1,18.81538675,0.902023121,1.179151322
398,398,M438,44,0,1,0,14.32420961,0.582080925,2.066383189
398,398,M438,44,1,1,1,9.508167411,0.705202312,1.179980144
398,398,M535,44,1,1,1,14.68202964,0.608959538,0.705381266
398,398,M535,44,0,1,0,10.15231672,0.608092486,0.765929863
398,398,M569,44,0,1,0,10.67389867,0.859537572,4.793209878
398,398,M569,44,1,1,1,7.158937431,0.655780347,0.591799962
398,398,M570,44,1,1,1,14.68342364,0.021965318,1.030111679
398,398,M570,44,1,1,1,12.06099029,0.149421965,1.00610059
398,398,M579,44,1,1,1,9.965092494,0.739017341,2.221816555
398,398,M579,44,1,1,1,7.376865877,0.646242775,1.269721406
398,398,W164,44,1,1,1,12.0829281,0.47283237,2.026149409
398,398,W164,44,1,1,1,15.85485508,0.337572254,1.728051237
398,398,W242,44,1,1,1,7.421200435,0.805780347,0.803559431
398,398,W242,44,1,1,1,6.548328255,0.983526012,1.399865628
398,398,W260,44,1,1,1,22.26860345,0.207514451,0.759704531
398,398,W260,44,0,1,0,25.2898144,0.139017341,0.980152896
398,398,W333,44,1,1,1,14.65728266,0.504046243,0.718327037
398,398,W333,44,0,1,0,7.49508665,0.360982659,0.583877047
398,398,W354,44,1,1,1,10.12694496,0.993063584,1.394360467
398,398,W354,44,0,1,0,11.18938689,0.902890173,0.972268359
398,398,W390,44,0,1,0,9.936469375,0.85867052,1.149804297
398,398,W390,44,1,1,1,14.66950465,0.765028902,1.852262655
398,398,W450,44,1,1,1,11.29157606,0.725144509,1.372347717
398,398,W450,44,1,1,1,13.56934631,0.580346821,1.464213656
398,398,W458,44,0,1,0,1.126241487,0.838728324,0.954138235
398,398,W458,44,1,1,1,1.558548867,0.308092486,1.108152865
398,398,W475,44,1,1,1,1.43444331,0.817052023,0.687572194
398,398,W475,44,1,1,1,1.212314481,0.739017341,0.661434581
398,398,W490,44,1,1,1,1.721949345,0.823988439,0.596357973
398,398,W490,44,1,1,1,2.594848646,0.930635838,1.249984898
398,398,W491,44,0,1,0,8.926019145,0.211849711,0.568005391
398,398,W491,44,1,1,1,8.214420175,0.901156069,0.683475274
398,398,W493,44,1,1,1,10.53452323,0.684393064,0.929829651
398,398,W493,44,0,1,0,8.977308272,0.737283237,1.362076518
398,398,W494,44,0,1,0,12.24657792,0.819653179,0.969848389
398,398,W494,44,1,1,1,20.68065592,0.665317919,1.684332874
398,398,W495,44,1,1,1,1.032823329,0.813583815,0.534143199
398,398,W495,44,1,1,1,1.176324205,0.810115607,0.623443133
398,398,W523,44,0,1,0,1.329771781,0.810982659,1.474244766
398,398,W523,44,0,1,0,2.12280448,0.629768786,0.910150871
398,398,W545,44,0,1,0,16.31557454,0.336705202,1.461826515
398,398,W545,44,0,1,0,13.30921599,0.63150289,0.906211194
398,398,W666,44,1,1,1,7.496987944,0.928901734,0.957845604
398,398,W666,44,1,1,1,5.998646825,0.984393064,1.13620967
398,398,W676,44,1,1,1,2.710625196,0.837861272,0.591453969
398,398,W676,44,1,1,1,5.318155519,0.843063584,0.791602392
398,398,W695,44,1,1,1,11.86739496,0.526589595,1.508109807
398,398,W695,44,0,1,0,11.38862272,0.726878613,1.1678891
398,398,W704,44,1,1,1,31.83588788,0.686127168,1.018430095
398,398,W704,44,1,1,1,9.231343694,0.921965318,0.536875394
398,398,W705,44,1,1,1,15.64986847,0.856069364,5.299970743
398,398,W705,44,1,1,1,23.73761759,0.907225434,1.10787344
398,398,W707,44,0,1,0,6.304817524,0.564739884,0.691640772
398,398,W707,44,1,1,1,5.270382573,0.787572254,0.628598514
398,398,W709,44,1,1,1,11.41061916,0.491040462,1.26233253
398,398,W709,44,1,1,1,29.23255316,0.354913295,1.07157527
398,398,W725,44,0,1,0,8.118280096,0.975722543,0.920341607
398,398,W725,44,0,1,0,8.384383088,0.974855491,0.93572035
399,399,M101,45,1,1,1,27.75723812,0.791040462,2.102466167
399,399,M101,45,0,1,0,37.79018509,0.506647399,1.684156242
399,399,M438,45,1,1,1,17.80957948,0.654046243,1.539673356
399,399,M438,45,1,1,1,8.128899717,0.680057803,1.074206085
399,399,M535,45,1,1,1,18.15043169,0.92716763,0.681950852
399,399,M535,45,1,1,1,9.513086518,0.471965318,2.158343315
399,399,M569,45,0,1,0,20.76104104,0.162427746,0.72084067
399,399,M569,45,1,1,1,8.177822797,0.907225434,0.713743176
399,399,M570,45,1,1,1,12.75254928,0.535260116,1.524904717
399,399,M570,45,0,1,0,10.51330184,0.720809249,0.768355924
399,399,M579,45,0,1,0,10.86655347,0.660982659,1.043531448
399,399,M579,45,0,1,0,8.01736294,0.752023121,0.881665813
399,399,W164,45,1,1,1,24.00870822,0.102601156,1.152654296
399,399,W164,45,0,1,0,15.26499556,0.817052023,1.467503906
399,399,W242,45,0,1,0,8.302242003,0.977456647,1.427161515
399,399,W242,45,1,1,1,5.814466609,0.996531792,0.695841235
399,399,W260,45,1,1,1,15.09960535,0.436416185,1.04385027
399,399,W260,45,1,1,1,23.64796425,0.054046243,0.671998238
399,399,W333,45,1,1,1,8.798932763,0.234393064,6.471985237
399,399,W333,45,1,1,1,13.74532455,0.003757225,0.975608203
399,399,W354,45,0,1,0,2.302164547,0.993063584,2.330204004
399,399,W354,45,0,1,0,17.86519199,0.859537572,1.852734397
399,399,W390,45,1,1,1,9.508605793,0.969653179,1.442014189
399,399,W390,45,1,1,1,9.196062107,0.917630058,1.244487135
399,399,W450,45,1,1,1,23.18165168,0.23699422,1.650378622
399,399,W450,45,1,1,1,10.64104105,0.300289017,1.088229396
399,399,W458,45,0,1,0,9.29756712,0.651445087,1.341556214
399,399,W458,45,1,1,1,1.178042254,0.209248555,0.832039626
399,399,W475,45,1,1,1,1.125069548,0.792774566,0.579481865
399,399,W475,45,0,1,0,1.571600453,0.810982659,0.686892611
399,399,W490,45,0,1,0,2.741561556,0.46416185,1.836368082
399,399,W490,45,1,1,1,5.758078269,0.883815029,0.559829631
399,399,W491,45,1,1,1,8.830280701,0.912427746,1.076279297
399,399,W491,45,1,1,1,7.529664459,0.69566474,0.605943617
399,399,W493,45,1,1,1,9.597284198,0.826589595,0.983614783
399,399,W493,45,1,1,1,10.79345561,0.679190751,1.523732348
399,399,W494,45,0,1,0,10.30967173,0.394797688,1.113714
399,399,W494,45,0,1,0,9.395296554,0.61416185,1.220320645
399,399,W495,45,1,1,1,8.376414147,0.960982659,0.941010916
399,399,W495,45,1,1,1,1.024702762,0.605491329,3.285769818
399,399,W523,45,1,1,1,0.947184651,0.743352601,1.179573337
399,399,W523,45,0,1,0,1.574884273,0.829190751,1.126954821
399,399,W545,45,0,1,0,10.6509666,0.257803468,1.577434884
399,399,W545,45,1,1,1,15.53451713,0.219653179,1.225812324
399,399,W666,45,1,1,1,10.93935084,0.971387283,0.797709441
399,399,W666,45,1,1,1,15.18705546,0.887283237,1.109917055
399,399,W676,45,1,1,1,29.41297614,0.650578035,2.197882209
399,399,W676,45,1,1,1,4.668621131,0.810115607,0.562192068
399,399,W695,45,1,1,1,14.22775469,0.711271676,1.559930307
399,399,W695,45,1,1,1,11.27933114,0.345375723,0.61352973
399,399,W704,45,1,1,1,12.92866254,0.825722543,0.54768049
399,399,W704,45,1,1,1,37.07105927,0.32283237,0.727301902
399,399,W705,45,1,1,1,11.78338713,0.85867052,0.741356504
399,399,W705,45,0,1,0,16.50094676,0.84132948,0.749529293
399,399,W707,45,0,1,0,7.878104075,0.69566474,0.689406974
399,399,W707,45,0,1,0,5.658173123,0.561271676,0.594076449
399,399,W709,45,1,1,1,25.4695459,0.810982659,1.132039675
399,399,W709,45,1,1,1,23.87326149,0.735549133,1.07424902
399,399,W725,45,0,1,0,6.927067984,0.978323699,1.328329267
399,399,W725,45,0,1,0,7.370717888,0.955780347,0.813820034
400,400,M101,46,1,1,1,3.619003492,0.764055214,4.407559421
400,400,M101,46,1,1,1,16.84642072,0.839208186,2.095717913
400,400,M438,46,1,1,1,10.53156487,0.896080705,2.16423746
400,400,M438,46,1,1,1,11.79541934,0.878815833,0.98207772
400,400,M535,46,1,1,1,13.55857123,0.668590628,1.317509705
400,400,M535,46,1,1,1,13.11652668,0.876784672,0.622377042
400,400,M569,46,0,1,0,16.14145263,0.94685974,1.308933216
400,400,M569,46,1,1,1,8.964506095,0.689917823,0.9156745
400,400,M570,46,0,1,0,11.95456462,0.301965995,0.796208744
400,400,M570,46,1,1,1,19.69655367,0.578203946,2.594703582
400,400,M579,46,1,1,1,7.384440189,0.971233677,0.918344604
400,400,M579,46,1,1,1,7.654467891,0.953968805,0.765804029
400,400,W164,46,1,1,1,12.98454941,0.608671367,1.718155678
400,400,W164,46,1,1,1,1.614272226,0.247124637,0.837638968
400,400,W242,46,1,1,1,62.79722949,0.968186935,0.970248272
400,400,W242,46,1,1,1,10.27416072,0.969202515,0.949425397
400,400,W260,46,1,1,1,13.0523082,0.392352677,1.544512989
400,400,W260,46,1,1,1,11.2989276,0.41063313,1.802964397
400,400,W333,46,1,1,1,10.89242698,0.308059479,1.302191247
400,400,W333,46,0,1,0,12.10551784,0.723431986,1.263436685
400,400,W354,46,1,1,1,13.25882772,0.99052971,1.680072064
400,400,W354,46,1,1,1,11.74814004,0.892018382,0.936159122
400,400,W390,46,1,1,1,10.30632897,0.936703933,1.189903211
400,400,W390,46,1,1,1,10.26281021,0.937719514,3.604498381
400,400,W450,46,1,1,1,17.67079341,0.341573642,2.29122475
400,400,W450,46,1,1,1,17.25124226,0.228844185,2.240074732
400,400,W458,46,0,1,0,1.271902419,0.656403659,1.079220915
400,400,W458,46,1,1,1,1.686515549,0.867644445,1.064178276
400,400,W475,46,1,1,1,1.440225428,0.778273344,0.82367395
400,400,W475,46,1,1,1,2.033160344,0.853426315,0.519468579
400,400,W490,46,1,1,1,1.540339775,0.898111866,0.974501451
400,400,W490,46,0,1,0,7.678691684,0.809756345,1.218329723
400,400,W491,46,0,1,0,8.59018955,0.12017705,0.906271408
400,400,W491,46,1,1,1,8.566362168,0.730541051,1.18576378
400,400,W493,46,1,1,1,15.98009011,0.459381004,0.947682817
400,400,W493,46,1,1,1,9.693398207,0.607655786,1.019776471
400,400,W494,46,0,1,0,7.481302005,0.827021217,0.617730446
400,400,W494,46,1,1,1,7.922808603,0.785382408,0.831567091
400,400,W495,46,0,1,0,13.60081865,0.667575047,1.44533044
400,400,W495,46,1,1,1,3.539401134,0.882878156,1.826121687
400,400,W523,46,1,1,1,6.610204637,0.790460312,1.665941981
400,400,W523,46,1,1,1,2.000862524,0.469536811,1.047735586
400,400,W545,46,1,1,1,14.01083992,0.211579313,1.73152715
400,400,W545,46,1,1,1,14.54171118,0.335480158,1.496170172
400,400,W666,46,0,1,0,2.527022612,0.457349842,1.639431239
400,400,W666,46,1,1,1,2.892224713,0.993576452,0.885756853
400,400,W676,46,1,1,1,9.20287699,0.940766256,0.919973436
400,400,W676,46,1,1,1,6.846422856,0.781320086,0.716312606
400,400,W695,46,1,1,1,8.773291779,0.973264838,0.834225221
400,400,W695,46,1,1,1,7.644814209,0.781320086,0.591893216
400,400,W704,46,0,1,0,19.18490126,0.981389484,2.780067531
400,400,W704,46,1,1,1,14.24805023,0.958031128,0.659685797
400,400,W705,46,1,1,1,16.75294956,0.335480158,1.491402985
400,400,W705,46,1,1,1,16.07520421,0.837177024,1.34154919
400,400,W707,46,1,1,1,8.456114768,0.711245017,0.553903252
400,400,W707,46,1,1,1,5.099527216,0.534533975,0.848126523
400,400,W709,46,1,1,1,18.75813411,0.803662861,0.980285108
400,400,W709,46,1,1,1,24.06114255,0.799600538,1.015893189
400,400,W725,46,1,1,1,7.930786842,0.960062289,0.887959988
400,400,W725,46,1,1,1,7.594441874,0.941781836,0.817806478
401,401,M101,47,1,1,1,24.66738608,0.398446162,4.962431676
401,401,M101,47,1,1,1,26.64220355,0.923501384,0.844349293
401,401,M438,47,1,1,1,1.91928239,0.793507054,2.163757234
401,401,M438,47,1,1,1,12.59139631,0.791475893,2.110363714
401,401,M535,47,1,1,1,9.232057408,0.931626029,5.919465415
401,401,M535,47,1,1,1,8.835350308,0.492895167,0.891440872
401,401,M569,47,1,1,1,11.92619926,0.843270508,1.081911972
401,401,M569,47,1,1,1,9.670347823,0.988498549,0.566095756
401,401,M570,47,0,1,0,12.32970734,0.698042468,1.276014054
401,401,M570,47,1,1,1,12.56871283,0.658434821,0.788253597
401,401,M579,47,1,1,1,3.59062744,0.61374927,2.505982931
401,401,M579,47,1,1,1,6.942179684,0.856473057,0.545088575
401,401,W164,47,0,1,0,8.822028441,0.784366828,2.031984369
401,401,W164,47,0,1,0,8.467220244,0.319230867,1.180338903
401,401,W242,47,1,1,1,10.82485548,0.994592033,0.88620244
401,401,W242,47,1,1,1,6.067972611,0.986467387,0.749761598
401,401,W260,47,1,1,1,8.191653061,0.535549556,1.658387521
401,401,W260,47,0,1,0,12.92589094,0.579219526,1.922622158
401,401,W333,47,1,1,1,14.21876676,0.451256358,0.581994932
401,401,W333,47,0,1,0,8.112556158,0.856473057,0.841566723
401,401,W354,47,0,1,0,12.89717236,0.99052971,2.47217858
401,401,W354,47,0,1,0,14.86393975,0.99052971,1.661769196
401,401,W390,47,1,1,1,10.15885834,0.835145863,1.438254067
401,401,W390,47,1,1,1,9.344280017,0.978342742,1.619818977
401,401,W450,47,0,1,0,25.43357169,0.020650141,1.576163707
401,401,W450,47,1,1,1,13.08481849,0.508128877,1.832014526
401,401,W458,47,1,1,1,1.488114105,0.662497144,0.820189644
401,401,W458,47,0,1,0,2.090197247,0.824990056,1.909545749
401,401,W475,47,1,1,1,1.998585837,0.645232272,0.85435705
401,401,W475,47,1,1,1,1.735853026,0.781320086,1.07422452
401,401,W490,47,1,1,1,3.048064859,0.64218553,1.208116705
401,401,W490,47,1,1,1,1.466304267,0.953968805,1.428172758
401,401,W491,47,1,1,1,8.918005924,0.089709629,1.036269193
401,401,W491,47,0,1,0,6.10847403,0.220719539,1.05359536
401,401,W493,47,1,1,1,13.81695892,0.734603373,1.328396663
401,401,W493,47,1,1,1,9.170133582,0.502035393,1.333923744
401,401,W494,47,0,1,0,10.62248438,0.7437436,1.588679599
401,401,W494,47,0,1,0,10.08332357,0.530471653,0.664251571
401,401,W495,47,1,1,1,14.73314828,0.786397989,1.355853317
401,401,W495,47,1,1,1,2.000558481,0.90318977,0.971167243
401,401,W523,47,1,1,1,1.812271701,0.405555226,1.701949894
401,401,W523,47,1,1,1,1.521985165,0.264389509,1.057748475
401,401,W545,47,1,1,1,16.96811014,0.610702528,1.006309638
401,401,W545,47,0,1,0,16.21867353,0.658434821,1.542381267
401,401,W666,47,1,1,1,2.767839106,0.70108921,1.584256224
401,401,W666,47,0,1,0,1.940183692,0.303997156,0.793790058
401,401,W676,47,0,1,0,10.07251572,0.548752105,9.860490933
401,401,W676,47,0,1,0,8.39642059,0.747805923,0.946052275
401,401,W695,47,1,1,1,9.950120482,0.925433526,0.800083335
401,401,W695,47,1,1,1,10.38336941,0.974280419,0.724307094
401,401,W704,47,0,1,0,11.75783947,0.858504219,1.835677015
401,401,W704,47,0,1,0,11.17456123,0.733587793,0.799617787
401,401,W705,47,1,1,1,11.97863874,0.770148698,5.320598883
401,401,W705,47,1,1,1,27.2367921,0.887956059,1.431948278
401,401,W707,47,1,1,1,5.054296669,0.590390914,0.602017288
401,401,W707,47,1,1,1,4.911869047,0.574141623,0.878357193
401,401,W709,47,0,1,0,16.4465201,0.629998561,1.281928992
401,401,W709,47,1,1,1,30.76711813,0.225797442,18.17684605
401,401,W725,47,0,1,0,13.13030995,0.995607613,1.765293869
401,401,W725,47,0,1,0,7.231901324,0.96209345,1.53217894
402,402,M101,48,1,1,1,16.69536444,0.835145863,1.527020046
402,402,M101,48,1,1,1,34.7867043,0.755930568,1.324305127
402,402,M438,48,1,1,1,14.54101671,0.714291759,1.767705686
402,402,M438,48,1,1,1,12.84978272,0.551798847,1.208109862
402,402,M535,48,0,1,0,8.966264498,0.257280444,1.622021256
402,402,M535,48,0,1,0,9.152683403,0.878815833,0.966010915
402,402,M569,48,1,1,1,15.25450484,0.29485693,1.213776777
402,402,M569,48,1,1,1,35.17963588,0.409617549,1.538322231
402,402,M570,48,0,1,0,12.5229221,0.250171379,1.049832242
402,402,M570,48,1,1,1,10.61749611,0.618827174,0.69342472
402,402,M579,48,1,1,1,1.82033632,0.558907912,1.052138863
402,402,M579,48,1,1,1,1.244602704,0.985451806,1.487691181
402,402,W164,48,0,1,0,30.08439691,0.055179885,1.769962275
402,402,W164,48,1,1,1,14.22826179,0.624920658,1.027481456
402,402,W242,48,0,1,0,8.099579386,0.973264838,0.782357046
402,402,W242,48,1,1,1,7.736825023,0.99052971,0.915576146
402,402,W260,48,0,1,0,9.248796871,0.611718109,1.529722222
402,402,W260,48,0,1,0,21.15709438,0.129317276,0.653479217
402,402,W333,48,1,1,1,11.4446116,0.233922088,0.955617438
402,402,W333,48,1,1,1,18.83304625,0.025728044,1.0514491
402,402,W354,48,1,1,1,11.92981827,0.933657191,1.765733043
402,402,W354,48,0,1,0,19.79551043,0.985451806,1.988191505
402,402,W390,48,1,1,1,9.340476274,0.981389484,1.096159652
402,402,W390,48,1,1,1,8.907982344,0.8595198,0.707826346
402,402,W450,48,1,1,1,13.09655606,0.480708198,2.292819371
402,402,W450,48,0,1,0,23.03418124,0.093771951,1.514135274
402,402,W458,48,1,1,1,2.404283797,0.486801682,2.001932447
402,402,W458,48,1,1,1,1.271778835,0.098849855,1.498259558
402,402,W475,48,1,1,1,1.567798995,0.778273344,0.914352705
402,402,W475,48,1,1,1,2.052609252,0.90420535,0.870397343
402,402,W490,48,0,1,0,2.632418582,0.740696858,1.985701432
402,402,W490,48,1,1,1,2.416339461,0.407586388,0.966271767
402,402,W491,48,0,1,0,6.738669378,0.887956059,0.647623719
402,402,W491,48,0,1,0,7.090031756,0.945844159,0.871674237
402,402,W493,48,0,1,0,27.98274525,0.160800278,1.173441705
402,402,W493,48,1,1,1,8.426673497,0.592422075,0.861873879
402,402,W494,48,0,1,0,10.48259173,0.889987221,0.790333147
402,402,W494,48,1,1,1,14.61908303,0.651325756,0.685868977
402,402,W495,48,1,1,1,2.219936318,0.87475351,0.748698089
402,402,W495,48,1,1,1,1.404365046,0.905220931,0.680295285
402,402,W523,48,1,1,1,3.661096966,0.869675607,1.247629449
402,402,W523,48,0,1,0,2.418566115,0.212594893,1.08149418
402,402,W545,48,1,1,1,11.0861489,0.467505649,0.897692353
402,402,W545,48,1,1,1,14.21498311,0.390321516,1.289974368
402,402,W666,48,1,1,1,8.506588451,0.919439061,0.762084528
402,402,W666,48,0,1,0,14.89081735,0.965140192,1.518183638
402,402,W676,48,0,1,0,8.055881883,0.75897731,3.004074859
402,402,W676,48,1,1,1,12.10020372,0.461412165,0.794079588
402,402,W695,48,1,1,1,1.972450694,0.784971098,0.751671622
402,402,W695,48,1,1,1,2.812383311,0.259311606,0.707483389
402,402,W704,48,0,1,0,15.86056406,0.974280419,1.590219484
402,402,W704,48,1,1,1,35.84323361,0.446178454,1.66640724
402,402,W705,48,1,1,1,1.640902704,0.902174189,7.329978884
402,402,W705,48,1,1,1,22.67820205,0.864597703,1.901914743
402,402,W707,48,1,1,1,6.876589811,0.6279674,0.651788379
402,402,W707,48,1,1,1,5.748402599,0.620858335,0.640785961
402,402,W709,48,0,1,0,29.63472606,0.927563707,1.581954735
402,402,W709,48,1,1,1,28.84163044,0.371025483,1.189594464
402,402,W725,48,0,1,0,13.85436817,0.981389484,2.575493289
402,402,W725,48,0,1,0,9.713411156,0.166893762,1.888326037
403,403,M101,49,1,1,1,19.07079324,0.696011307,1.056358687
403,403,M101,49,0,1,0,25.29835458,0.689917823,1.158043709
403,403,M438,49,1,1,1,15.06839682,0.796553796,1.415721539
403,403,M438,49,1,1,1,11.55684233,0.6858555,1.531639274
403,403,M535,49,0,1,0,11.72360835,0.46852123,0.892896943
403,403,M535,49,0,1,0,18.83110696,0.140488664,0.5873206
403,403,M569,49,1,1,1,12.66901405,0.884909317,1.38626915
403,403,M569,49,1,1,1,9.602928561,0.974280419,1.429703235
403,403,M570,49,0,1,0,16.428904,0.303997156,0.886144711
403,403,M570,49,1,1,1,12.81885887,0.187205376,0.897632058
403,403,M579,49,1,1,1,1.434157827,0.641169949,1.699572287
403,403,M579,49,0,1,0,14.36080609,0.690933403,1.070316008
403,403,W164,49,1,1,1,16.03342761,0.371025483,1.269828855
403,403,W164,49,1,1,1,16.34249425,0.250171379,1.03228884
403,403,W242,49,1,1,1,18.39692605,0.93264161,0.557664232
403,403,W242,49,1,1,1,6.936356685,0.947875321,0.753790273
403,403,W260,49,1,1,1,11.2562735,0.481723779,1.402052439
403,403,W260,49,0,1,0,10.98428043,0.658434821,0.800204919
403,403,W333,49,1,1,1,11.74070574,0.519300265,0.658362719
403,403,W333,49,0,1,0,20.74884263,0.006432011,1.072141976
403,403,W354,49,0,1,0,12.17551228,0.991545291,1.954663829
403,403,W354,49,1,1,1,15.84739314,0.984436226,1.018822435
403,403,W390,49,1,1,1,11.18236243,0.703120372,2.033833001
403,403,W390,49,1,1,1,9.816305935,0.795538215,1.23782396
403,403,W450,49,0,1,0,19.45297023,0.125254953,1.639633676
403,403,W450,49,1,1,1,13.91730341,0.334464577,1.774176002
403,403,W458,49,1,1,1,1.414270173,0.133379599,0.938239528
403,403,W458,49,1,1,1,1.489943493,0.597499979,0.89609987
403,403,W475,49,1,1,1,2.009794799,0.673668531,0.705538968
403,403,W475,49,1,1,1,1.676812262,0.777257763,0.772011036
403,403,W490,49,1,1,1,2.277831469,0.320246448,1.246284562
403,403,W490,49,0,1,0,3.319837707,0.44008497,0.799687918
403,403,W491,49,0,1,0,15.06462429,0.299934834,0.667770515
403,403,W491,49,0,1,0,8.175743195,0.718354082,1.078582467
403,403,W493,49,1,1,1,14.38635254,0.851395154,0.942292577
403,403,W493,49,1,1,1,12.63880263,0.75796173,1.253575604
403,403,W494,49,0,1,0,15.31296574,0.628982981,1.51948098
403,403,W494,49,0,1,0,11.08194447,0.91842348,1.075600624
403,403,W495,49,1,1,1,10.63615733,0.430944744,1.623415321
403,403,W495,49,1,1,1,2.561680079,0.86053538,1.331800148
403,403,W523,49,1,1,1,2.166662961,0.792491473,1.73834652
403,403,W523,49,0,1,0,1.620222657,0.81686541,0.767568846
403,403,W545,49,0,1,0,13.81587874,0.150644471,0.853396599
403,403,W545,49,0,1,0,13.86020186,0.355791772,0.950231474
403,403,W666,49,0,1,0,2.878861793,0.668590628,1.448226759
403,403,W666,49,1,1,1,9.422336171,0.99052971,4.576349725
403,403,W676,49,1,1,1,9.178635664,0.736634535,1.054355681
403,403,W676,49,1,1,1,9.368114669,0.67163737,0.865895284
403,403,W695,49,1,1,1,14.69687997,0.700867052,0.77559456
403,403,W695,49,0,1,0,25.47448306,0.181111892,1.552912012
403,403,W704,49,0,1,0,46.37669244,0.588359753,1.677887744
403,403,W704,49,0,1,0,17.61072292,0.838192605,0.819469092
403,403,W705,49,1,1,1,18.49576179,0.840223766,2.040382966
403,403,W705,49,1,1,1,37.44694986,0.862566542,1.07186188
403,403,W707,49,1,1,1,5.280222332,0.863582122,0.797838003
403,403,W707,49,1,1,1,5.148398152,0.48273936,0.659751651
403,403,W709,49,1,1,1,18.90785577,0.844286089,1.124576329
403,403,W709,49,1,1,1,23.114504,0.644216691,1.557933637
403,403,W725,49,0,1,0,15.91867259,0.942797417,2.104118648
403,403,W725,49,0,1,0,8.750233698,0.938735094,0.749825742
404,404,M101,50,1,1,1,30.47464471,0.728509889,0.905897662
404,404,M101,50,1,1,1,39.59141684,0.226813023,1.578273721
404,404,M438,50,1,1,1,10.12408926,0.77319544,1.301880362
404,404,M438,50,1,1,1,10.73317907,0.838192605,0.927984174
404,404,M535,50,1,1,1,9.430759047,0.64320111,1.751830885
404,404,M535,50,1,1,1,8.094002701,0.255249283,0.721536926
404,404,M569,50,1,1,1,14.05910063,0.6858555,1.865827719
404,404,M569,50,1,1,1,11.52305637,0.672652951,0.665865008
404,404,M570,50,1,1,1,11.02146089,0.409617549,0.994149206
404,404,M570,50,0,1,0,7.607549072,0.624920658,0.795645986
404,404,M579,50,1,1,1,1.946345199,0.709213856,1.526317455
404,404,M579,50,1,1,1,14.24201257,0.692964565,1.129625322
404,404,W164,50,1,1,1,13.58180036,0.453287519,2.218338703
404,404,W164,50,1,1,1,12.55664562,0.195330021,1.327818512
404,404,W242,50,1,1,1,12.2078751,0.950922063,0.566318977
404,404,W242,50,0,1,0,9.921615524,0.993576452,0.975873279
404,404,W260,50,1,1,1,7.286125296,0.364931998,1.540354315
404,404,W260,50,1,1,1,10.970436,0.229859765,4.412352266
404,404,W333,50,0,1,0,10.28632714,0.839208186,0.901353696
404,404,W333,50,1,1,1,14.97221022,0.153691213,0.636156043
404,404,W354,50,0,1,0,11.32632994,0.987482968,2.012060795
404,404,W354,50,0,1,0,11.51039177,0.435007067,1.672250336
404,404,W390,50,1,1,1,9.646253602,0.819912152,2.382046333
404,404,W390,50,1,1,1,9.552978294,0.927563707,1.258314995
404,404,W450,50,1,1,1,18.09433539,0.600546721,1.504329725
404,404,W450,50,0,1,0,11.86284871,0.810771926,1.183598207
404,404,W458,50,1,1,1,1.119854898,0.705151533,0.957761988
404,404,W458,50,1,1,1,1.841438862,0.75897731,1.185834339
404,404,W475,50,0,1,0,1.98992425,0.837177024,1.287462059
404,404,W475,50,0,1,0,1.831209595,0.80264728,0.95828968
404,404,W490,50,1,1,1,2.20990162,0.894049543,0.977929737
404,404,W490,50,1,1,1,1.002700038,0.065335692,1.173656374
404,404,W491,50,1,1,1,11.38489818,0.217672797,2.205781005
404,404,W491,50,0,1,0,6.28870175,0.689917823,0.594160068
404,404,W493,50,0,1,0,16.94852439,0.481723779,2.117529034
404,404,W493,50,1,1,1,10.74841158,0.885924898,0.843573577
404,404,W494,50,0,1,0,12.98275081,0.378134548,1.680329495
404,404,W494,50,1,1,1,11.12628812,0.664528305,1.496390827
404,404,W495,50,1,1,1,1.384219961,0.894049543,0.611531136
404,404,W495,50,1,1,1,1.306399525,0.830067959,1.057461965
404,404,W523,50,1,1,1,3.632470752,0.720385244,2.333431117
404,404,W523,50,1,1,1,2.070134266,0.420788937,2.722150999
404,404,W545,50,0,1,0,14.18246293,0.622889496,1.858201417
404,404,W545,50,0,1,0,14.91985541,0.676715273,1.609771023
404,404,W666,50,1,1,1,8.472711404,0.957015547,1.413698008
404,404,W666,50,0,1,0,9.142002313,0.968186935,1.262158346
404,404,W676,50,1,1,1,8.823774014,0.905220931,1.613786869
404,404,W676,50,1,1,1,8.477032148,0.895065124,0.672132311
404,404,W695,50,1,1,1,14.65217804,0.641907514,1.033861859
404,404,W695,50,1,1,1,7.67060611,0.597499979,0.810299057
404,404,W704,50,0,1,0,38.6837441,0.202439086,0.952295631
404,404,W704,50,0,1,0,11.61088285,0.727494309,1.278296727
404,404,W705,50,1,1,1,17.05687098,0.901158608,1.243548176
404,404,W705,50,1,1,1,36.64188771,0.690933403,1.575851965
404,404,W707,50,0,1,0,11.19844592,0.629998561,0.757044515
404,404,W707,50,0,1,0,4.997115227,0.810771926,0.516075786
404,404,W709,50,1,1,1,10.63409531,0.491879586,1.290865543
404,404,W709,50,1,1,1,23.38114318,0.766086375,0.927762236
404,404,W725,50,0,1,0,11.56912763,0.986467387,1.477878422
404,404,W725,50,0,1,0,6.272485275,0.970218096,0.755576471
405,405,M263,9,1,1,1,11.09804213,0.71530734,1.114032256
405,405,M263,18,0,1,1,16.61231684,0.052133143,0.993743439
405,405,M566,8,0,1,1,8.563943203,0.995607613,0.97943002
