"Subject","Comparison.number","TrialOrderInSession","Choice","CorrectChoiceOnScreen","IsCorrect","RT_Discrimination","Confidence","RT_Confidence","Mixture.number","Mixture.number.1","Experiment"
"W705",311,35,1,1,1,28.96884035,0.394383839,2.634166273,294,294,"Exp6"
"W705",313,6,1,1,1,11.52266199,0.817919075,0.912109036,295,295,"Exp6"
"W705",116,41,1,0,0,11.36851516,0.898843931,1.133386752,285,295,"Exp6"
"W705",297,5,1,1,1,12.39285746,0.838150289,1.179621867,285,285,"Exp6"
"W705",146,18,1,0,0,15.04188088,0.240847784,1.567480028,285,295,"Exp6"
"W705",147,8,0,0,0,11.85105697,0.792870906,0.974233789,285,295,"Exp6"
"W705",148,19,0,0,0,12.57471099,0.156069364,1.794307068,285,295,"Exp6"
"W705",297,17,1,1,1,12.46253323,0.848747592,0.74789786,285,285,"Exp6"
"W705",313,5,1,1,1,16.94233666,0.810115607,1.162408458,295,295,"Exp6"
"W705",149,45,0,0,0,12.97800971,0.908959538,0.988408818,286,296,"Exp6"
"W705",299,44,1,1,1,11.44082818,0.927745665,0.781696316,286,286,"Exp6"
"W705",315,53,1,1,1,18.3285234,0.25867052,0.952076658,296,296,"Exp6"
"W705",150,47,0,0,0,14.57478853,0.853564547,0.64611363,286,296,"Exp6"
"W705",315,24,1,1,1,12.87311214,0.932369942,0.851476881,296,296,"Exp6"
"W705",118,48,1,0,0,17.35722152,0.16416185,0.955744514,286,296,"Exp6"
"W705",152,42,1,0,0,20.24767564,0.895953757,0.738203975,286,296,"Exp6"
"W705",299,12,1,1,1,16.41154247,0.819845857,0.966113736,286,286,"Exp6"
"W705",317,51,1,1,1,11.01667671,0.870809249,1.216438867,297,297,"Exp6"
"W705",153,47,0,0,0,12.2044906,0.919364162,1.286297848,287,297,"Exp6"
"W705",301,46,1,1,1,11.34330696,0.942196532,0.670290573,287,287,"Exp6"
"W705",154,9,0,0,0,19.77227074,0.227456647,1.674012789,287,297,"Exp6"
"W705",317,49,1,1,1,14.13445656,0.921098266,0.883648905,297,297,"Exp6"
"W705",301,54,1,1,1,8.587083406,0.93256262,1.069948316,287,287,"Exp6"
"W705",121,15,0,0,0,11.5485715,0.710982659,1.021210892,287,297,"Exp6"
"W705",156,19,0,0,0,17.66542546,0.333333333,0.95788573,287,297,"Exp6"
"W705",319,44,1,1,1,9.052599789,0.886319846,0.592026444,298,298,"Exp6"
"W705",157,52,1,0,0,12.15084095,0.831406551,0.779522809,288,298,"Exp6"
"W705",158,49,1,0,0,10.6385782,0.893063584,0.777825968,288,298,"Exp6"
"W705",319,17,0,1,1,24.11312121,0.826589595,1.004118184,298,298,"Exp6"
"W705",303,7,1,1,1,18.29862622,0.804046243,1.043609112,288,288,"Exp6"
"W705",159,2,1,0,0,1.89592139,0.857803468,0.907971568,288,298,"Exp6"
"W705",303,6,0,1,1,29.38746798,0.124277457,1.035738383,288,288,"Exp6"
"W705",128,13,1,0,0,33.04426117,0.408477842,1.594230361,288,298,"Exp6"
"W762",161,42,1,1,1,1.71858773,0.886940479,0.657708236,201,201,"Exp6"
"W762",177,29,1,1,1,1.694328214,0.902174189,0.925827398,211,211,"Exp6"
"W762",177,21,1,1,1,1.616210356,0.871706768,0.711502862,211,211,"Exp6"
"W762",1,46,1,0,0,9.822549449,0.821943314,1.657449524,201,211,"Exp6"
"W762",161,13,0,1,1,10.2515774,0.964124612,2.777444564,201,201,"Exp6"
"W762",2,27,0,0,0,14.15238368,0.804678442,0.663491846,201,211,"Exp6"
"W762",3,45,1,0,0,11.35865521,0.833114701,0.733814125,201,211,"Exp6"
"W762",4,39,0,0,0,1.983536062,0.785382408,0.762224156,201,211,"Exp6"
"W762",163,31,1,1,1,1.95493745,0.865613284,0.68405926,202,202,"Exp6"
"W762",179,12,1,1,1,9.272579703,0.867644445,0.674125563,212,212,"Exp6"
"W762",179,22,0,1,1,11.49894013,0.704135952,3.198363057,212,212,"Exp6"
"W762",5,43,0,0,0,1.970337887,0.895065124,0.821554369,202,212,"Exp6"
"W762",6,9,0,0,0,1.782294244,0.832099121,0.735389491,202,212,"Exp6"
"W762",7,13,1,0,0,1.750318686,0.847332831,0.625961886,202,212,"Exp6"
"W762",163,23,1,1,1,7.149924845,0.878815833,1.703808202,202,202,"Exp6"
"W762",8,35,0,0,0,2.194446024,0.848348412,0.896299987,202,212,"Exp6"
"W762",9,34,0,0,0,1.635745059,0.747805923,0.63543717,203,213,"Exp6"
"W762",165,53,1,1,1,1.504628812,0.817880991,0.742754024,203,203,"Exp6"
"W762",181,32,1,1,1,1.556166012,0.886940479,0.571362901,213,213,"Exp6"
"W762",10,8,0,0,0,1.581616032,0.7437436,0.759512167,203,213,"Exp6"
"W762",181,28,1,1,1,11.93961227,0.793507054,0.637403811,213,213,"Exp6"
"W762",11,22,0,0,0,1.722028818,0.884909317,0.616301013,203,213,"Exp6"
"W762",165,52,1,1,1,1.654658425,0.823974475,0.712565934,203,203,"Exp6"
"W762",12,32,1,0,0,9.538133551,0.771164279,0.747963763,203,213,"Exp6"
"W762",13,23,0,0,0,17.27896156,0.683824338,1.271532454,204,214,"Exp6"
"W762",14,14,0,0,0,1.935811128,0.863582122,0.610333098,204,214,"Exp6"
"W762",15,7,0,0,0,2.304534735,0.749837084,0.70231323,204,214,"Exp6"
"W762",16,50,0,0,0,2.185763554,0.777257763,0.635595391,204,214,"Exp6"
"W762",167,39,0,1,1,13.98393717,0.767101956,1.030269766,204,204,"Exp6"
"W762",183,50,0,1,1,2.188188608,0.797569377,1.35805226,214,214,"Exp6"
"W762",183,15,1,1,1,1.974442646,0.877800252,0.729588348,214,214,"Exp6"
"W762",167,7,0,1,1,2.070421915,0.692964565,1.061413595,204,204,"Exp6"
"W762",169,17,0,1,1,3.460555344,0.798651252,0.805859054,205,205,"Exp6"
"W762",169,48,1,1,1,1.947950433,0.898843931,0.823692413,205,205,"Exp6"
"W762",17,32,0,0,0,1.674760909,0.852601156,0.753510719,205,215,"Exp6"
"W762",18,36,1,0,0,1.806636384,0.862235067,0.777688156,205,215,"Exp6"
"W762",19,36,1,0,0,1.500863236,0.774566474,0.81364946,205,215,"Exp6"
"W762",20,14,0,0,0,1.563917059,0.633911368,0.699614566,205,215,"Exp6"
"W762",185,2,1,1,1,1.685646571,0.776493256,0.750583473,215,215,"Exp6"
"W762",185,49,0,1,1,2.628575338,0.835260116,0.713524783,215,215,"Exp6"
"W762",21,5,1,0,0,1.85351452,0.775529865,1.29766953,206,216,"Exp6"
"W762",22,49,0,0,0,1.806843166,0.75433526,0.686037707,206,216,"Exp6"
"W762",23,39,0,0,0,1.722041584,0.753371869,0.825680401,206,216,"Exp6"
"W762",171,48,0,1,1,6.286293143,0.778420039,0.544227991,206,206,"Exp6"
"W762",24,37,1,0,0,2.93246693,0.801541426,0.739565531,206,216,"Exp6"
"W762",171,52,1,1,1,1.68239927,0.882466281,0.628214231,206,206,"Exp6"
"W762",187,20,1,1,1,1.562013456,0.835260116,0.726124753,216,216,"Exp6"
"W762",187,12,1,1,1,1.370139501,0.755298651,2.93746617,216,216,"Exp6"
"W762",173,28,1,1,1,1.534354189,0.816955684,0.677705641,207,207,"Exp6"
"W762",25,23,1,0,0,1.620837008,0.836223507,0.655768587,207,217,"Exp6"
"W762",26,2,0,0,0,2.093786301,0.768786127,0.806787289,207,217,"Exp6"
"W762",27,15,0,0,0,1.976490801,0.832369942,0.677745933,207,217,"Exp6"
"W762",189,7,0,1,1,3.499952866,0.69460501,1.058947468,217,217,"Exp6"
"W762",173,28,1,1,1,2.564579215,0.908477842,0.865643531,207,207,"Exp6"
"W762",28,24,0,0,0,1.770050935,0.755298651,0.951674015,207,217,"Exp6"
"W762",189,54,1,1,1,1.378032158,0.893063584,2.045345522,217,217,"Exp6"
"W762",175,33,1,1,1,1.474739243,0.843930636,0.63580964,208,208,"Exp6"
"W762",191,33,0,1,1,1.993930744,0.838150289,0.750349704,218,218,"Exp6"
"W762",29,40,0,0,0,1.900079063,0.653179191,0.853903375,208,218,"Exp6"
"W762",30,31,0,0,0,1.658056485,0.736030829,1.199581876,208,218,"Exp6"
"W762",175,13,1,1,1,1.580294587,0.850674374,2.596200395,208,208,"Exp6"
"W762",191,50,1,1,1,1.536231565,0.848747592,0.527545994,218,218,"Exp6"
"W762",31,32,1,0,0,1.690703968,0.791907514,0.779732021,208,218,"Exp6"
"W762",32,17,0,0,0,2.607402691,0.693641618,0.962103543,208,218,"Exp6"
"W762",33,19,0,0,0,1.834463044,0.837177024,0.907381853,221,231,"Exp6"
"W762",193,5,1,1,1,2.94461376,0.843270508,0.681682528,221,221,"Exp6"
"W762",34,35,0,0,0,12.1440912,0.804678442,0.70361235,221,231,"Exp6"
"W762",3,33,0,0,0,3.422669611,0.901158608,0.754334928,221,231,"Exp6"
"W762",36,15,1,0,0,11.34042177,0.537580718,2.033407241,221,231,"Exp6"
"W762",209,1,1,1,1,2.81696383,0.919439061,1.752738181,231,231,"Exp6"
"W762",193,14,0,1,1,2.046885937,0.776242182,0.700350865,221,221,"Exp6"
"W762",209,35,1,1,1,1.735862014,0.837177024,0.540195125,231,231,"Exp6"
"W762",211,30,1,1,1,1.920447893,0.756946149,0.965690045,232,232,"Exp6"
"W762",195,3,1,1,1,11.9291402,0.731556631,1.340612058,222,222,"Exp6"
"W762",37,21,0,0,0,1.553986414,0.838192605,0.950210498,222,232,"Exp6"
"W762",211,38,0,1,1,12.57839132,0.786397989,0.628159016,232,232,"Exp6"
"W762",38,34,0,0,0,10.4209852,0.861550961,0.675815104,222,232,"Exp6"
"W762",195,42,1,1,1,9.574184361,0.902174189,0.527655061,222,222,"Exp6"
"W762",39,49,0,0,0,1.839242165,0.690933403,0.694344036,222,232,"Exp6"
"W762",8,19,0,0,0,1.801997858,0.784366828,0.545441639,222,232,"Exp6"
"W762",213,46,1,1,1,1.570515778,0.853426315,0.50805707,233,233,"Exp6"
"W762",197,47,0,1,1,12.72278614,0.923501384,0.645937469,223,223,"Exp6"
"W762",41,2,1,0,0,16.09837396,0.71530734,1.091538825,223,233,"Exp6"
"W762",42,20,0,0,0,2.006088505,0.703120372,0.734074975,223,233,"Exp6"
"W762",197,32,1,1,1,1.511693582,0.88897164,0.597434686,223,223,"Exp6"
"W762",43,14,1,0,0,14.56390942,0.894049543,0.774008608,223,233,"Exp6"
"W762",10,1,0,0,0,2.553210277,0.805694022,0.860309899,223,233,"Exp6"
"W762",213,8,1,1,1,1.588069728,0.815849829,0.695941638,233,233,"Exp6"
"W762",45,36,0,0,0,1.618095322,0.756946149,1.459591491,224,234,"Exp6"
"W762",215,26,1,1,1,2.197900368,0.883893736,0.708104964,234,234,"Exp6"
"W762",46,34,0,0,0,1.897818906,0.902174189,0.605979889,224,234,"Exp6"
"W762",14,18,0,0,0,2.008413067,0.854441896,0.676031482,224,234,"Exp6"
"W762",215,51,1,1,1,3.148692006,0.84530167,0.753493364,234,234,"Exp6"
"W762",199,31,0,1,1,11.79902587,0.809756345,0.791805021,224,224,"Exp6"
"W762",48,54,1,0,0,1.5078052,0.785382408,0.610252704,224,234,"Exp6"
"W762",199,3,1,1,1,1.747083714,0.863582122,0.71870832,224,224,"Exp6"
"W762",201,3,0,1,1,1.520344762,0.770712909,0.993922381,225,225,"Exp6"
"W762",49,42,1,0,0,1.338297856,0.856454721,2.066017561,225,235,"Exp6"
"W762",20,1,0,0,0,1.841611297,0.773603083,1.772344914,225,235,"Exp6"
"W762",217,43,0,1,1,3.940256576,0.721579961,0.781468375,235,235,"Exp6"
"W762",51,47,0,0,0,2.308821271,0.82177264,1.012135472,225,235,"Exp6"
"W762",52,8,0,0,0,1.664752167,0.761078998,0.753439638,225,235,"Exp6"
"W762",201,25,0,1,1,1.482209594,0.891136802,2.199394101,225,225,"Exp6"
"W762",217,46,0,1,1,1.510459176,0.78805395,3.839349247,235,235,"Exp6"
"W762",219,45,1,1,1,2.958331686,0.842967245,0.67554052,236,236,"Exp6"
"W762",203,30,1,1,1,1.712856546,0.827552987,1.083340429,226,226,"Exp6"
"W762",23,47,0,0,0,6.572318686,0.83044316,0.645358826,226,236,"Exp6"
"W762",203,21,1,1,1,1.622058689,0.820809249,0.60989775,226,226,"Exp6"
"W762",54,1,0,0,0,10.70407177,0.626204239,1.056035427,226,236,"Exp6"
"W762",55,19,1,0,0,1.38047324,0.856454721,0.849677665,226,236,"Exp6"
"W762",56,9,1,0,0,1.527537251,0.790944123,1.439600502,226,236,"Exp6"
"W762",219,44,0,1,1,2.719936521,0.794797688,0.614135244,236,236,"Exp6"
"W762",57,8,1,0,0,1.592799529,0.794797688,0.742079976,227,237,"Exp6"
"W762",221,5,1,1,1,1.613668846,0.809248555,0.704093432,237,237,"Exp6"
"W762",205,23,0,1,1,1.772343394,0.780346821,0.855966246,227,227,"Exp6"
"W762",205,39,0,1,1,1.658790102,0.673410405,4.624374715,227,227,"Exp6"
"W762",58,7,1,0,0,1.418289874,0.748554913,0.709433252,227,237,"Exp6"
"W762",221,30,0,1,1,1.524098753,0.783236994,3.694307435,237,237,"Exp6"
"W762",27,42,0,0,0,1.994937662,0.784200385,0.941562642,227,237,"Exp6"
"W762",60,50,1,0,0,1.494910293,0.791907514,0.616300745,227,237,"Exp6"
"W762",30,43,1,0,0,1.84638665,0.876685934,0.63216246,228,238,"Exp6"
"W762",207,18,0,1,1,1.296072297,0.865125241,3.932414855,228,228,"Exp6"
"W762",223,24,1,1,1,1.590109472,0.837186898,0.889482287,238,238,"Exp6"
"W762",62,49,0,0,0,1.95300631,0.730250482,0.777992246,228,238,"Exp6"
"W762",223,41,0,1,1,1.90793941,0.829479769,1.003941387,238,238,"Exp6"
"W762",63,5,1,0,0,1.382291318,0.833333333,3.011552379,228,238,"Exp6"
"W762",64,8,0,0,0,1.547033602,0.798651252,0.922349475,228,238,"Exp6"
"W762",207,17,1,1,1,1.460832827,0.861271676,0.703607648,228,228,"Exp6"
"W762",65,25,1,0,0,11.96237425,0.850379573,0.687777875,241,251,"Exp6"
"W762",225,24,1,1,1,14.57644307,0.855457477,0.713660223,241,241,"Exp6"
"W762",241,10,0,1,1,1.968185229,0.631014142,1.96139927,251,251,"Exp6"
"W762",225,41,1,1,1,12.09276995,0.836161443,0.774265182,241,241,"Exp6"
"W762",66,40,0,0,0,11.64406918,0.788429151,0.701819325,241,251,"Exp6"
"W762",67,26,0,0,0,2.092624561,0.790460312,0.647835262,241,251,"Exp6"
"W762",34,54,0,0,0,2.160962238,0.778273344,0.794501188,241,251,"Exp6"
"W762",241,49,1,1,1,2.31043979,0.833114701,1.464413803,251,251,"Exp6"
"W762",243,11,1,1,1,1.773964991,0.858504219,0.591823836,252,252,"Exp6"
"W762",69,49,0,0,0,14.30541692,0.708198275,0.784338712,242,252,"Exp6"
"W762",39,28,0,0,0,1.817979008,0.881862575,0.675662443,242,252,"Exp6"
"W762",243,47,1,1,1,1.58456407,0.847332831,0.713437859,252,252,"Exp6"
"W762",71,2,1,0,0,1.808274945,0.912329996,5.594415663,242,252,"Exp6"
"W762",227,51,1,1,1,1.436469026,0.8595198,4.53384192,242,242,"Exp6"
"W762",227,43,0,1,1,19.62099119,0.952953224,0.917744884,242,242,"Exp6"
"W762",72,19,0,0,0,15.97640373,0.736634535,1.070198268,242,252,"Exp6"
"W762",245,38,1,1,1,2.194248462,0.86053538,1.380391318,253,253,"Exp6"
"W762",43,13,0,0,0,1.716477408,0.881862575,0.791560848,243,253,"Exp6"
"W762",74,45,0,0,0,1.728473106,0.871706768,0.645366591,243,253,"Exp6"
"W762",229,16,0,1,1,9.012108163,0.811787507,0.84000419,243,243,"Exp6"
"W762",75,6,0,0,0,2.032105555,0.711245017,0.704617694,243,253,"Exp6"
"W762",245,53,1,1,1,11.5752949,0.849363993,0.652311199,253,253,"Exp6"
"W762",76,51,0,0,0,2.138771993,0.847332831,0.814859066,243,253,"Exp6"
"W762",229,26,1,1,1,16.26256091,0.78741357,1.112160975,243,243,"Exp6"
"W762",231,27,1,1,1,1.636456625,0.881862575,0.534100633,244,244,"Exp6"
"W762",77,11,0,0,0,2.091767176,0.799600538,0.823933667,244,254,"Exp6"
"W762",45,17,0,0,0,11.00647807,0.826005636,0.781756293,244,254,"Exp6"
"W762",247,52,1,1,1,1.958500409,0.921470222,0.937445077,254,254,"Exp6"
"W762",247,4,1,1,1,1.69725658,0.882878156,0.686356882,254,254,"Exp6"
"W762",79,23,0,0,0,12.40623604,0.81686541,0.848058909,244,254,"Exp6"
"W762",231,42,1,1,1,1.84446174,0.820927733,0.683532855,244,244,"Exp6"
"W762",80,28,0,0,0,1.788523437,0.741712438,0.571801215,244,254,"Exp6"
"W762",233,29,1,1,1,2.001164285,0.859344894,0.909584157,245,245,"Exp6"
"W762",233,14,1,1,1,1.884510035,0.857418112,0.709538163,245,245,"Exp6"
"W762",249,6,1,1,1,1.422647104,0.772639692,1.38803938,255,255,"Exp6"
"W762",81,3,0,0,0,1.497243424,0.770712909,0.752216816,245,255,"Exp6"
"W762",82,19,0,0,0,1.922704501,0.786127168,1.865443971,245,255,"Exp6"
"W762",49,34,0,0,0,2.92050555,0.921001927,1.014104835,245,255,"Exp6"
"W762",249,40,1,1,1,2.112065912,0.648362235,0.63986506,255,255,"Exp6"
"W762",84,12,0,0,0,1.796155542,0.771676301,0.652133191,245,255,"Exp6"
"W762",251,14,1,1,1,1.880227687,0.833333333,0.69956097,256,256,"Exp6"
"W762",85,38,0,0,0,2.318156074,0.631984586,1.173549871,246,256,"Exp6"
"W762",251,45,1,1,1,1.848321803,0.868978805,0.76807397,256,256,"Exp6"
"W762",235,27,1,1,1,3.864350388,0.935452794,0.955850312,246,246,"Exp6"
"W762",86,3,0,0,0,1.92564125,0.683044316,2.485984111,246,256,"Exp6"
"W762",54,34,1,0,0,1.388660864,0.783236994,1.15432264,246,256,"Exp6"
"W762",235,50,1,1,1,2.242933328,0.862235067,1.045958644,246,246,"Exp6"
"W762",88,6,0,0,0,2.422281815,0.772639692,0.687688916,246,256,"Exp6"
"W762",89,37,0,0,0,1.433963813,0.727360308,0.703722822,247,257,"Exp6"
"W762",253,10,0,1,1,1.626049491,0.801541426,4.406049871,257,257,"Exp6"
"W762",58,51,1,0,0,1.454895089,0.894990366,0.74371788,247,257,"Exp6"
"W762",253,16,0,1,1,1.470542421,0.527938343,1.565750342,257,257,"Exp6"
"W762",237,41,0,1,1,1.584395621,0.809248555,1.003659343,247,247,"Exp6"
"W762",91,31,1,0,0,2.15996807,0.853564547,0.685522655,247,257,"Exp6"
"W762",237,21,1,1,1,1.288798844,0.882466281,0.699472404,247,247,"Exp6"
"W762",92,46,1,0,0,1.174462521,0.83911368,0.612181466,247,257,"Exp6"
"W762",239,27,0,1,1,1.914266003,0.797687861,1.201330394,248,248,"Exp6"
"W762",93,16,1,0,0,1.384500912,0.8477842,0.741052912,248,258,"Exp6"
"W762",64,32,0,0,0,1.462844382,0.722543353,0.731700623,248,258,"Exp6"
"W762",255,51,1,1,1,1.44594724,0.79672447,0.847521286,258,258,"Exp6"
"W762",255,21,1,1,1,2.51013532,0.778420039,0.747269272,258,258,"Exp6"
"W762",239,18,1,1,1,4.392268131,0.793834297,0.665650373,248,248,"Exp6"
"W762",95,20,0,0,0,1.79682302,0.743737958,0.929633191,248,258,"Exp6"
"W762",96,24,1,0,0,1.794820967,0.887283237,0.767683214,248,258,"Exp6"
"W762",97,10,0,0,0,1.697752196,0.838192605,0.735502383,261,271,"Exp6"
"W762",98,40,0,0,0,1.95399796,0.768117537,1.117911229,261,271,"Exp6"
"W762",257,25,1,1,1,1.862193581,0.843270508,0.717396371,261,261,"Exp6"
"W762",273,10,0,1,1,12.34852908,0.709213856,1.945480125,271,271,"Exp6"
"W762",273,50,1,1,1,1.819286253,0.785382408,0.724067727,271,271,"Exp6"
"W762",257,47,1,1,1,2.175714827,0.828036798,0.755340699,261,261,"Exp6"
"W762",67,37,0,0,0,1.746109159,0.843270508,0.591642524,261,271,"Exp6"
"W762",100,44,0,0,0,1.730001005,0.882878156,0.644317203,261,271,"Exp6"
"W762",71,6,0,0,0,9.966009053,0.716322921,0.7821078,262,272,"Exp6"
"W762",102,25,0,0,0,1.783854642,0.836161443,0.721763691,262,272,"Exp6"
"W762",259,41,1,1,1,2.148314842,0.838192605,1.279572633,262,262,"Exp6"
"W762",275,22,1,1,1,1.686370139,0.866628864,0.619782724,272,272,"Exp6"
"W762",275,17,1,1,1,1.731716204,0.881862575,1.064476664,272,272,"Exp6"
"W762",259,36,1,1,1,1.53998003,0.850379573,0.647986213,262,262,"Exp6"
"W762",103,7,0,0,0,9.224891971,0.799600538,1.199538167,262,272,"Exp6"
"W762",104,20,0,0,0,1.680001539,0.837177024,0.6943667,262,272,"Exp6"
"W762",105,5,1,0,0,10.06598489,0.821943314,1.151503204,263,273,"Exp6"
"W762",106,41,0,0,0,5.248635774,0.768117537,0.733667878,263,273,"Exp6"
"W762",277,17,1,1,1,6.077676977,0.843270508,0.733752975,273,273,"Exp6"
"W762",107,24,0,0,0,2.19303059,0.748821503,0.704979891,263,273,"Exp6"
"W762",261,39,0,1,1,1.993739163,0.783351247,0.673400741,263,263,"Exp6"
"W762",277,2,1,1,1,2.213782737,0.857488638,0.661856186,273,273,"Exp6"
"W762",261,4,1,1,1,1.932725395,0.842254928,0.646407855,263,263,"Exp6"
"W762",76,38,1,0,0,2.244903047,0.882878156,0.645627014,263,273,"Exp6"
"W762",77,37,0,0,0,11.85653783,0.734603373,1.018172721,264,274,"Exp6"
"W762",279,48,1,1,1,2.078346636,0.870691187,0.867364406,274,274,"Exp6"
"W762",263,27,1,1,1,1.450505344,0.823974475,0.66015125,264,264,"Exp6"
"W762",110,48,0,0,0,2.161162794,0.782335666,0.858534405,264,274,"Exp6"
"W762",111,9,0,0,0,11.08556022,0.930610449,0.750403783,264,274,"Exp6"
"W762",279,9,1,1,1,2.1858076,0.847332831,0.793463773,274,274,"Exp6"
"W762",263,24,1,1,1,2.722422231,0.871706768,0.692327363,264,264,"Exp6"
"W762",112,36,1,0,0,12.43225993,0.791475893,0.719667907,264,274,"Exp6"
"W762",265,37,1,1,1,2.340594876,0.889210019,0.835891744,265,265,"Exp6"
"W762",281,10,1,1,1,1.520691045,0.520231214,1.057640261,275,275,"Exp6"
"W762",113,18,0,0,0,3.124435153,0.858381503,0.667623156,265,275,"Exp6"
"W762",114,51,0,0,0,1.533980538,0.797687861,0.605685723,265,275,"Exp6"
"W762",81,43,0,0,0,1.734337464,0.775529865,0.709711114,265,275,"Exp6"
"W762",281,4,1,1,1,1.900685343,0.815992293,0.75952828,275,275,"Exp6"
"W762",265,26,0,1,1,11.55669226,0.771676301,0.615833587,265,265,"Exp6"
"W762",116,38,0,0,0,3.714466322,0.806358382,0.981501825,265,275,"Exp6"
"W762",117,48,0,0,0,2.422543333,0.769749518,1.932031321,266,276,"Exp6"
"W762",267,15,1,1,1,1.492832598,0.79672447,2.149278546,266,266,"Exp6"
"W762",118,4,0,0,0,2.302731488,0.753371869,0.822014216,266,276,"Exp6"
"W762",119,25,0,0,0,1.888092595,0.865125241,0.62374867,266,276,"Exp6"
"W762",283,1,1,1,1,1.812605291,0.803468208,0.833811008,276,276,"Exp6"
"W762",267,33,1,1,1,2.000161928,0.842967245,0.815612361,266,266,"Exp6"
"W762",283,39,1,1,1,6.854215068,0.862235067,0.649496731,276,276,"Exp6"
"W762",88,42,0,0,0,1.844419568,0.714836224,0.614193401,266,276,"Exp6"
"W762",121,11,0,0,0,1.480919492,0.759152216,0.596032386,267,277,"Exp6"
"W762",269,9,1,1,1,2.024328341,0.813102119,0.683354873,267,267,"Exp6"
"W762",269,41,1,1,1,1.396483579,0.820809249,0.617662688,267,267,"Exp6"
"W762",89,31,1,0,0,2.326150981,0.809248555,0.625822183,267,277,"Exp6"
"W762",123,34,0,0,0,2.050485784,0.747591522,3.436582788,267,277,"Exp6"
"W762",285,29,1,1,1,1.588046602,0.78805395,0.593453322,277,277,"Exp6"
"W762",285,9,1,1,1,4.022239243,0.827552987,0.811548198,277,277,"Exp6"
"W762",124,35,0,0,0,1.986306067,0.783236994,0.72182416,267,277,"Exp6"
"W762",125,20,1,0,0,4.678127186,0.865125241,0.725638969,268,278,"Exp6"
"W762",271,12,1,1,1,1.720313973,0.848747592,0.65820853,268,268,"Exp6"
"W762",96,52,0,0,0,1.842710202,0.793834297,0.83554128,268,278,"Exp6"
"W762",287,27,1,1,1,1.336005397,0.785163776,0.777687395,278,278,"Exp6"
"W762",271,35,0,1,1,2.104564391,0.869942197,0.658253383,268,268,"Exp6"
"W762",287,25,1,1,1,1.598251863,0.819845857,0.731540976,278,278,"Exp6"
"W762",127,10,0,0,0,2.824437053,0.76300578,0.992204653,268,278,"Exp6"
"W762",128,28,0,0,0,1.654093812,0.749518304,0.657685875,268,278,"Exp6"
"W762",129,15,0,0,0,1.558084332,0.897096286,0.634359131,281,291,"Exp6"
"W762",289,3,1,1,1,1.677258762,0.856473057,0.874414209,281,281,"Exp6"
"W762",289,40,1,1,1,1.646484399,0.872722349,0.734218657,281,281,"Exp6"
"W762",305,33,1,1,1,20.2661491,0.864597703,0.575852521,291,291,"Exp6"
"W762",97,12,0,0,0,1.718527863,0.892018382,0.853511538,281,291,"Exp6"
"W762",131,52,0,0,0,9.883917717,0.855457477,1.12766618,281,291,"Exp6"
"W762",305,20,1,1,1,11.90079901,0.811787507,0.628024742,291,291,"Exp6"
"W762",132,21,0,0,0,10.26870501,0.806709603,1.247684739,281,291,"Exp6"
"W762",307,16,1,1,1,11.2786092,0.826005636,1.871725312,292,292,"Exp6"
"W762",291,29,0,1,1,13.40900447,0.793507054,0.779622879,282,282,"Exp6"
"W762",133,43,0,0,0,2.352914362,0.810771926,0.7795938,282,292,"Exp6"
"W762",134,12,0,0,0,2.617429939,0.714291759,0.721600766,282,292,"Exp6"
"W762",104,29,0,0,0,1.719948856,0.733587793,0.837902421,282,292,"Exp6"
"W762",136,1,0,0,0,14.24334821,0.919439061,1.761995805,282,292,"Exp6"
"W762",291,5,1,1,1,1.66646212,0.814834249,0.775765713,282,282,"Exp6"
"W762",307,4,1,1,1,12.97491175,0.790460312,2.182614534,292,292,"Exp6"
"W762",137,11,0,0,0,14.5502956,0.894049543,1.492189241,283,293,"Exp6"
"W762",105,45,0,0,0,1.764475595,0.820927733,0.849293459,283,293,"Exp6"
"W762",139,30,0,0,0,1.82441902,0.876784672,0.7762036,283,293,"Exp6"
"W762",293,18,0,1,1,13.43908523,0.872722349,0.662349663,283,283,"Exp6"
"W762",309,31,1,1,1,1.621564632,0.844286089,0.751893197,293,293,"Exp6"
"W762",293,6,1,1,1,4.376237383,0.854441896,0.6680114,283,283,"Exp6"
"W762",140,8,0,0,0,13.86703856,0.915376738,0.973473651,283,293,"Exp6"
"W762",309,16,1,1,1,1.755814933,0.883893736,0.61534613,293,293,"Exp6"
"W762",141,30,0,0,0,10.65629537,0.096818693,6.283789429,284,294,"Exp6"
"W762",295,37,1,1,1,1.647813881,0.813818668,0.719783366,284,284,"Exp6"
"W762",110,18,0,0,0,1.701862087,0.849363993,0.805459898,284,294,"Exp6"
"W762",143,33,1,0,0,2.165890601,0.829052379,0.679588455,284,294,"Exp6"
"W762",144,46,0,0,0,1.941774766,0.781320086,0.696322223,284,294,"Exp6"
"W762",311,44,1,1,1,9.611267883,0.953968805,0.629403829,294,294,"Exp6"
"W762",295,44,1,1,1,1.974313076,0.867644445,0.734670655,284,284,"Exp6"
"W762",311,48,1,1,1,10.14795136,0.843270508,0.782192041,294,294,"Exp6"
"W762",313,30,0,1,1,1.468748289,0.695568401,0.749829329,295,295,"Exp6"
"W762",116,22,0,0,0,1.802959936,0.67822736,0.989384598,285,295,"Exp6"
