Stimulus,Subject,DeltaF/F
M33_5364729,M33_13_5,-0.0139936258272351
M33_5364729,M33_13_6,-0.025935643295815474
M33_5364729,M33_14_1,-0.07512291568166875
M33_5364729,M33_14_2,0.21414370358070722
M33_5364729,M33_14_3,0.09227641364522104
M33_5364729,M33_14_4,0.2585646354282238
M33_5364729,M33_14_5,-0.018913936884087473
M33_5364729,M33_14_6,-0.01774558509356506
M33_5364729,M33_15_1,-0.06123629272793941
M33_5364729,M33_15_2,-0.051769941979551905
M33_5364729,M33_15_3,0.04428388745817896
M33_5364729,M33_15_4,0.0012082038859623084
M33_5364729,M33_15_5,-0.02098326978605879
M33_5364729,M33_15_6,-0.005824393924595598
M33_5364729,M33_16_1,-0.015406102939337184
M33_5364729,M33_16_2,0.0752375323798659
M33_5364729,M33_16_3,-0.06121614179852527
M33_5364729,M33_16_4,0.03125552641733397
M33_5364729,M33_16_5,0.16232411784452558
M33_5364729,M33_16_6,0.06290457260896658
M33_5364729,M33_17_1,-0.12376109149644186
M33_5364729,M33_17_2,0.4345752417122748
M33_5364729,M33_17_3,0.02532050353783587
M33_5364729,M33_17_4,0.0466232862935315
M33_5364729,M33_17_5,0.00927675368116473
M33_5364729,M33_17_6,0.0038037483417975686
M33_5364729,M33_18_1,-0.0003950581567095333
M33_5364729,M33_18_2,0.4207149104647407
M33_5364729,M33_18_3,0.02812831132617466
M33_5364729,M33_18_4,-0.026280879726637525
M33_5364729,M33_18_5,-0.025354772708425913
M33_5364729,M33_18_6,-0.017223005912860315
M33_5364729,M33_19_1,0.22779381266021534
M33_5364729,M33_19_2,0.3329287448411221
M33_5364729,M33_19_3,-0.015878967018537197
M33_5364729,M33_19_4,0.01859065255524647
M33_5364729,M33_19_5,-0.034792125767774844
M33_5364729,M33_19_6,-0.07294036899965087
M33_5364729,M33_1_1,0.09845584851058346
M33_5364729,M33_1_2,0.3111714763178101
M33_5364729,M33_1_3,0.012849521327134237
M33_5364729,M33_1_4,-0.08221860355624093
M33_5364729,M33_1_5,-0.029239128407391724
M33_5364729,M33_1_6,-0.0024478838518368373
M33_5364729,M33_20_1,0.024859658696993425
M33_5364729,M33_20_2,-0.004566471079033564
M33_5364729,M33_20_3,-0.006053419828648128
M33_5364729,M33_20_4,-0.07855157450758359
M33_5364729,M33_20_5,0.026506239972016298
M33_5364729,M33_20_6,-0.02375871515032887
M33_5364729,M33_21_1,-0.004340744928024921
M33_5364729,M33_21_2,-0.03237327423071331
M33_5364729,M33_21_3,-0.04461490584139117
M33_5364729,M33_21_4,-0.06017149581835637
M33_5364729,M33_21_5,-0.010261738893000905
M33_5364729,M33_21_6,-0.07235916693562607
M33_5364729,M33_22_1,0.08496655465751697
M33_5364729,M33_22_2,-0.10770962991732623
M33_5364729,M33_22_3,-0.017659993172506668
M33_5364729,M33_22_4,-0.00701395595495986
M33_5364729,M33_22_5,-0.008415391926298223
M33_5364729,M33_22_6,-0.06396550652443585
M33_5364729,M33_23_1,-0.02115694186729013
M33_5364729,M33_23_2,0.09941697929662413
M33_5364729,M33_23_3,-0.034969678980402395
M33_5364729,M33_23_4,-0.03706398279426938
M33_5364729,M33_23_5,0.052989971374823246
M33_5364729,M33_23_6,-0.055342911467392175
M33_5364729,M33_24_1,-0.05417473027824834
M33_5364729,M33_24_2,-0.05176706975309466
M33_5364729,M33_24_3,0.08034750721005442
M33_5364729,M33_24_4,-0.008075127589058552
M33_5364729,M33_24_5,-0.0541968190529122
M33_5364729,M33_24_6,-0.014179029694573242
M33_5364729,M33_25_1,-0.06189972253093578
M33_5364729,M33_25_2,0.07952739297411703
M33_5364729,M33_25_3,0.29045672003836714
M33_5364729,M33_25_4,0.021266565191057723
M33_5364729,M33_25_5,-0.026264248561931727
M33_5364729,M33_25_6,-0.06486632129613563
M33_5364729,M33_26_1,-0.06189972253093578
M33_5364729,M33_26_2,0.2100009376732408
M33_5364729,M33_26_3,-0.025691984896206756
M33_5364729,M33_26_4,-0.00219684693838689
M33_5364729,M33_26_5,-0.010653586405416818
M33_5364729,M33_26_6,-0.026424896246503377
M33_5364729,M33_27_1,0.15440667711752798
M33_5364729,M33_27_2,-0.16756770741073632
M33_5364729,M33_27_3,0.02788104607251058
M33_5364729,M33_27_4,0.06769541684182402
M33_5364729,M33_27_5,0.030179656955363787
M33_5364729,M33_27_6,-0.03667525890459234
M33_5364729,M33_28_1,0.07676407284781926
M33_5364729,M33_28_2,0.035141009265698235
M33_5364729,M33_28_3,0.11581145036341103
M33_5364729,M33_28_4,0.09174627796543489
M33_5364729,M33_28_5,-0.022487760285518212
M33_5364729,M33_28_6,-0.01387677894526595
M33_5364729,M33_29_1,0.30480824177357596
M33_5364729,M33_29_2,-0.01317693853674616
M33_5364729,M33_29_3,0.010261757513709616
M33_5364729,M33_29_4,-0.029656587118911223
M33_5364729,M33_29_5,-0.08313988922116883
M33_5364729,M33_29_6,-0.06858833211842276
M33_5364729,M33_2_1,0.08078322587226502
M33_5364729,M33_2_2,0.19334369081427374
M33_5364729,M33_2_3,0.030016472944639497
M33_5364729,M33_2_4,0.08255221859754429
M33_5364729,M33_2_5,0.008764231336022296
M33_5364729,M33_2_6,0.0034848737941922136
M33_5364729,M33_30_1,0.2677866477155481
M33_5364729,M33_30_2,0.056481748698102775
M33_5364729,M33_30_3,-0.03255152118400321
M33_5364729,M33_30_4,-0.013868652315280743
M33_5364729,M33_30_5,-0.04095075409399205
M33_5364729,M33_30_6,-0.01856843481241093
M33_5364729,M33_31_1,0.3390982346329164
M33_5364729,M33_31_2,-0.04070993655981015
M33_5364729,M33_31_3,0.017576899732612918
M33_5364729,M33_31_4,-0.08196843326208447
M33_5364729,M33_31_5,0.04097978651196482
M33_5364729,M33_31_6,0.1595726972155245
M33_5364729,M33_32_1,0.02036342950836195
M33_5364729,M33_32_2,-0.07531772191033671
M33_5364729,M33_32_3,0.05385878067296448
M33_5364729,M33_32_4,-0.07245590401611277
M33_5364729,M33_32_5,-0.05518313654040354
M33_5364729,M33_32_6,0.07142660847305342
M33_5364729,M33_33_1,0.0030684914171882818
M33_5364729,M33_33_2,0.023571420259190887
M33_5364729,M33_33_3,-0.0041527589401062995
M33_5364729,M33_33_4,0.0016826455881004422
M33_5364729,M33_33_5,0.011721527583074534
M33_5364729,M33_33_6,-0.0337469627332373
M33_5364729,M33_34_1,0.02758517911469066
M33_5364729,M33_34_2,0.12115677599086298
M33_5364729,M33_34_3,-0.04249674777757384
M33_5364729,M33_34_4,0.03658162724861987
M33_5364729,M33_34_5,0.05508067460450757
M33_5364729,M33_34_6,-0.06885964129140548
M33_5364729,M33_35_1,0.07919420565276984
M33_5364729,M33_35_2,-0.06783837784566063
M33_5364729,M33_35_3,0.0021048114059853172
M33_5364729,M33_35_4,0.01671215929078517
M33_5364729,M33_35_5,0.00711152618405668
M33_5364729,M33_35_6,-0.09326868449206088
M33_5364729,M33_36_1,0.12285166645261196
M33_5364729,M33_36_2,0.06478274393271968
M33_5364729,M33_36_3,-0.04120566989992043
M33_5364729,M33_36_4,-0.019385430040399346
M33_5364729,M33_36_5,-0.05384517318000296
M33_5364729,M33_36_6,-0.027778309084287783
M33_5364729,M33_37_1,0.10470273002089252
M33_5364729,M33_37_2,0.010309442298420011
M33_5364729,M33_37_3,0.021701713357056448
M33_5364729,M33_37_4,-0.02541486676816261
M33_5364729,M33_37_5,-0.01299273351059467
M33_5364729,M33_37_6,-0.06760453938118359
M33_5364729,M33_38_1,0.048084238492498314
M33_5364729,M33_38_2,-0.044045756915187396
M33_5364729,M33_38_3,-0.020235368310844146
M33_5364729,M33_38_4,0.03725668105519716
M33_5364729,M33_38_5,-0.06279242062769397
M33_5364729,M33_38_6,-0.028998435634252858
M33_5364729,M33_39_1,-0.04522114095655505
M33_5364729,M33_39_2,0.037332662602891226
M33_5364729,M33_39_3,-0.023372454128133994
M33_5364729,M33_39_4,0.027330259689782147
M33_5364729,M33_39_5,-0.07243222728311349
M33_5364729,M33_39_6,0.04535232752875335
M33_5364729,M33_3_1,-0.03601837677021225
M33_5364729,M33_3_2,0.014929709041726205
M33_5364729,M33_3_3,-0.054091563894522424
M33_5364729,M33_3_4,0.07541799572692932
M33_5364729,M33_3_5,-0.017829792519570908
M33_5364729,M33_3_6,-0.005329820479138731
M33_5364729,M33_40_1,0.08520950184440212
M33_5364729,M33_40_2,0.01651562682576802
M33_5364729,M33_40_3,-0.04495642511469743
M33_5364729,M33_40_4,0.021159447783460687
M33_5364729,M33_40_5,0.006486391704827972
M33_5364729,M33_40_6,-0.013039837136881068
M33_5364729,M33_41_1,0.05475466293918979
M33_5364729,M33_41_2,0.29959555509622904
M33_5364729,M33_41_3,0.010880668144862698
M33_5364729,M33_41_4,0.14271173560721306
M33_5364729,M33_41_5,-0.02672774500231413
M33_5364729,M33_41_6,-0.020493295556340208
M33_5364729,M33_42_1,-0.05110348712258541
M33_5364729,M33_42_2,-0.008309589945737916
M33_5364729,M33_42_3,-0.05853942468233147
M33_5364729,M33_42_4,0.008690089228500225
M33_5364729,M33_42_5,-0.01240267575976777
M33_5364729,M33_42_6,-0.05365283038639127
M33_5364729,M33_43_1,0.27914656955047096
M33_5364729,M33_43_2,0.04491578053939235
M33_5364729,M33_43_3,0.22361635649660386
M33_5364729,M33_43_4,0.026124145532601232
M33_5364729,M33_43_5,-0.048246100397276004
M33_5364729,M33_43_6,-0.07351802247995813
M33_5364729,M33_44_1,-0.012629696996073655
M33_5364729,M33_44_2,0.10834890038968435
M33_5364729,M33_44_3,-0.0077971576959400355
M33_5364729,M33_44_4,0.04781458633510122
M33_5364729,M33_44_5,0.10730443709464192
M33_5364729,M33_44_6,0.030327755101676485
M33_5364729,M33_45_1,0.1538479388290959
M33_5364729,M33_45_2,-0.06376395924327795
M33_5364729,M33_45_3,-0.023685250847980042
M33_5364729,M33_45_4,-0.06637398015479998
M33_5364729,M33_45_5,-0.047700666395168324
M33_5364729,M33_45_6,0.08158028919147371
M33_5364729,M33_46_1,0.5816139628367384
M33_5364729,M33_46_2,0.20934246693535816
M33_5364729,M33_46_3,-0.05412609917117082
M33_5364729,M33_46_4,-0.02838454742523372
M33_5364729,M33_46_5,-0.025401782133084694
M33_5364729,M33_46_6,-0.08569523465908852
M33_5364729,M33_47_1,0.5266811100828023
M33_5364729,M33_47_2,0.00246476653850361
M33_5364729,M33_47_3,0.22908178766648157
M33_5364729,M33_47_4,0.01981665507089356
M33_5364729,M33_47_5,-0.019171660026472446
M33_5364729,M33_47_6,-0.06729414167443767
M33_5364729,M33_48_1,0.04201938542022949
M33_5364729,M33_48_2,-0.0007337141848073372
M33_5364729,M33_48_3,0.11540156763169596
M33_5364729,M33_48_4,-0.04810284769210199
M33_5364729,M33_48_5,0.011762924257939575
M33_5364729,M33_48_6,-0.07496089001522345
M33_5364729,M33_49_1,-0.038018101280001076
M33_5364729,M33_49_2,-0.026161921503398567
M33_5364729,M33_49_3,-0.023860820124763163
M33_5364729,M33_49_4,0.11928740704084628
M33_5364729,M33_49_5,0.22434682497772074
M33_5364729,M33_49_6,-0.053532066598273885
M33_5364729,M33_4_1,-0.09600667175572371
M33_5364729,M33_4_2,0.2081189055189737
M33_5364729,M33_4_3,-0.07321642864248121
M33_5364729,M33_4_4,1.025294189348733
M33_5364729,M33_4_5,0.014110602131830699
M33_5364729,M33_4_6,-0.024063150590638595
M33_5364729,M33_50_1,0.6228365982521665
M33_5364729,M33_50_2,0.16682904842008414
M33_5364729,M33_50_3,0.018319440410619812
M33_5364729,M33_50_4,0.5442302391929427
M33_5364729,M33_50_5,-0.05203122627406961
M33_5364729,M33_50_6,0.008272205770843023
M33_5364729,M33_51_1,-0.019043573939290848
M33_5364729,M33_51_2,0.5647489413593856
M33_5364729,M33_51_3,-0.06678016120230375
M33_5364729,M33_51_4,0.05955634105870508
M33_5364729,M33_51_5,-0.014959406276747892
M33_5364729,M33_51_6,-0.032750713569645484
M33_5364729,M33_52_1,0.11346852559786019
M33_5364729,M33_52_2,0.15617127544715495
M33_5364729,M33_52_3,-0.08572884568654054
M33_5364729,M33_52_4,-0.07401254993552828
M33_5364729,M33_52_5,-0.0569375480527918
M33_5364729,M33_52_6,-0.013887634673335307
M33_5364729,M33_53_1,-0.0241505525627061
M33_5364729,M33_53_2,0.3467753703191927
M33_5364729,M33_53_3,-0.041454733375741765
M33_5364729,M33_53_4,0.0048662634236324295
M33_5364729,M33_53_5,-0.045507130578324666
M33_5364729,M33_53_6,-0.058566654095963004
M33_5364729,M33_54_1,0.040455704109662156
M33_5364729,M33_54_2,0.01943313317197475
M33_5364729,M33_54_3,-0.08233738768638213
M33_5364729,M33_54_4,0.07386571162211693
M33_5364729,M33_54_5,-0.052438460643351614
M33_5364729,M33_54_6,0.030486301926813383
M33_5364729,M33_55_1,0.484516230235908
M33_5364729,M33_55_2,0.03720213461742893
M33_5364729,M33_55_3,0.03259990005190747
M33_5364729,M33_55_4,-0.08602382461226292
M33_5364729,M33_55_5,0.08358866855788614
M33_5364729,M33_55_6,0.003169984284038436
M33_5364729,M33_56_1,-0.11291532311909706
M33_5364729,M33_56_2,0.015526524597153
M33_5364729,M33_56_3,-0.03159625736964604
M33_5364729,M33_56_4,-0.04145816704522438
M33_5364729,M33_56_5,-0.02762571865000032
M33_5364729,M33_56_6,0.20015381857067785
M33_5364729,M33_57_1,0.12893176602232176
M33_5364729,M33_57_2,0.00756358131811342
M33_5364729,M33_57_3,0.010059088873886244
M33_5364729,M33_57_4,0.8450843513467841
M33_5364729,M33_57_5,-0.024702309248228832
M33_5364729,M33_57_6,-0.022628997584972475
M33_5364729,M33_58_1,0.08183455596437454
M33_5364729,M33_58_2,-0.048562362703852245
M33_5364729,M33_58_3,-0.02049722842008694
M33_5364729,M33_58_4,0.015329920277887524
M33_5364729,M33_58_5,-0.032000275992934674
M33_5364729,M33_58_6,0.13144163948234772
M33_5364729,M33_59_1,0.1457642362280173
M33_5364729,M33_59_2,0.01995372251042094
M33_5364729,M33_59_3,0.19070948529027743
M33_5364729,M33_59_4,0.15165747551216482
M33_5364729,M33_59_5,-0.030431322810511807
M33_5364729,M33_59_6,-0.02187935713829234
M33_5364729,M33_5_1,0.2119566016052368
M33_5364729,M33_5_2,0.0021434178084033216
M33_5364729,M33_5_3,0.05992563023670542
M33_5364729,M33_5_4,0.03670932722449919
M33_5364729,M33_5_5,-0.025809274652710625
M33_5364729,M33_5_6,-0.017141780200373647
M33_5364729,M33_60_1,0.05037404159496137
M33_5364729,M33_60_2,-0.0173714627744599
M33_5364729,M33_60_3,0.003069708680045435
M33_5364729,M33_60_4,0.04831089499233854
M33_5364729,M33_60_5,0.11278940759537985
M33_5364729,M33_60_6,-0.04417488511523998
M33_5364729,M33_61_1,0.18372249135142948
M33_5364729,M33_61_2,0.021973964371628546
M33_5364729,M33_61_3,0.020462117861330426
M33_5364729,M33_61_4,0.04676468078954952
M33_5364729,M33_61_5,-0.021644989183396548
M33_5364729,M33_61_6,0.16236848334445964
M33_5364729,M33_62_1,0.00283948626436656
M33_5364729,M33_62_2,-0.022147509592856204
M33_5364729,M33_62_3,-0.014326416630440887
M33_5364729,M33_62_4,-0.07278166743257143
M33_5364729,M33_62_5,-0.02300441499069135
M33_5364729,M33_62_6,-0.009108534830537958
M33_5364729,M33_63_1,-0.029963157974426304
M33_5364729,M33_63_2,-0.06778478346091281
M33_5364729,M33_63_3,-0.00640985738216051
M33_5364729,M33_63_4,-0.07581320758924716
M33_5364729,M33_63_5,0.04037044960793105
M33_5364729,M33_63_6,0.008784068797882476
M33_5364729,M33_64_1,0.05768173542316096
M33_5364729,M33_64_2,0.01692744594718039
M33_5364729,M33_64_3,-0.030319278045759658
M33_5364729,M33_64_4,0.0072898934367717294
M33_5364729,M33_64_5,0.017271916828012795
M33_5364729,M33_64_6,-0.05571178112223683
M33_5364729,M33_65_1,0.16055672498292775
M33_5364729,M33_65_2,-0.00970094112649334
M33_5364729,M33_65_3,-0.01657350549560337
M33_5364729,M33_65_4,0.021594878247775923
M33_5364729,M33_65_5,-0.03009454337986982
M33_5364729,M33_65_6,-0.009587932270250952
M33_5364729,M33_66_1,-0.06901773974287198
M33_5364729,M33_66_2,-0.12407537491439459
M33_5364729,M33_66_3,0.04304111416996654
M33_5364729,M33_66_4,0.03234584326690943
M33_5364729,M33_66_5,0.04115424959125035
M33_5364729,M33_66_6,-0.07135001628183314
M33_5364729,M33_67_1,0.08603096199400943
M33_5364729,M33_67_2,0.08933988718414998
M33_5364729,M33_67_3,0.002566940600042913
M33_5364729,M33_67_4,0.2310446464084677
M33_5364729,M33_67_5,-0.004759847287498296
M33_5364729,M33_67_6,-0.060270177809692564
M33_5364729,M33_68_1,-0.03694088699820886
M33_5364729,M33_68_3,-0.01615295572733052
M33_5364729,M33_68_4,-0.028639083155509195
M33_5364729,M33_68_5,-0.018303786547461308
M33_5364729,M33_68_6,-0.04143082357269646
M33_5364729,M33_69_1,0.2964997559473254
M33_5364729,M33_69_3,-0.047256587653440124
M33_5364729,M33_69_4,-0.07885050217647192
M33_5364729,M33_69_5,-0.04550206015515131
M33_5364729,M33_69_6,-0.02806184674680413
M33_5364729,M33_6_1,-0.05391364964387968
M33_5364729,M33_6_2,0.04489195222787221
M33_5364729,M33_6_3,0.058706401326411785
M33_5364729,M33_6_4,0.05686664860155181
M33_5364729,M33_6_5,-0.03690092326446808
M33_5364729,M33_6_6,-0.06769568927655685
M33_5364729,M33_70_1,0.18505905914732992
M33_5364729,M33_70_3,-0.002420853571289929
M33_5364729,M33_70_4,0.2724267105261133
M33_5364729,M33_70_5,0.037341808692696404
M33_5364729,M33_71_1,0.18735044027354478
M33_5364729,M33_71_3,-0.004567067369519279
M33_5364729,M33_71_4,0.09565591312524797
M33_5364729,M33_71_5,-0.04018787431033025
M33_5364729,M33_72_1,0.18864138074413986
M33_5364729,M33_72_3,-0.02746026292657555
M33_5364729,M33_72_4,-0.0964367084739225
M33_5364729,M33_72_5,-0.03145922488770741
M33_5364729,M33_73_1,0.0034279726768140003
M33_5364729,M33_73_3,-0.060065876112067235
M33_5364729,M33_73_4,-0.007761467152004567
M33_5364729,M33_73_5,0.011137308700771268
M33_5364729,M33_74_1,0.008182075758641685
M33_5364729,M33_74_3,0.08783359520555324
M33_5364729,M33_74_4,0.03687414853200733
M33_5364729,M33_74_5,0.07724506086222818
M33_5364729,M33_75_1,0.19829369006547845
M33_5364729,M33_75_3,0.1314106847888209
M33_5364729,M33_75_4,-0.004076929805573236
M33_5364729,M33_75_5,0.06900780161717493
M33_5364729,M33_76_1,0.05370404673942392
M33_5364729,M33_76_3,0.0017441511447636297
M33_5364729,M33_76_4,0.0016963645236931484
M33_5364729,M33_76_5,-0.03209513122244249
M33_5364729,M33_77_1,0.25888391980383924
M33_5364729,M33_77_3,0.018576556753084277
M33_5364729,M33_77_4,0.008269495648288704
M33_5364729,M33_77_5,-0.010022128927868303
M33_5364729,M33_78_1,0.0732449118096953
M33_5364729,M33_78_3,0.08421192947469673
M33_5364729,M33_78_4,0.03421341743362253
M33_5364729,M33_78_5,-0.01827428486097767
M33_5364729,M33_79_1,0.01041029112080033
M33_5364729,M33_79_3,0.024733194051755097
M33_5364729,M33_79_4,0.0015241371833084737
M33_5364729,M33_79_5,-0.03817168875891854
M33_5364729,M33_7_1,0.05176629436635344
M33_5364729,M33_7_2,0.07181180678712838
M33_5364729,M33_7_3,-0.02582534694844318
M33_5364729,M33_7_4,0.019847052110460357
M33_5364729,M33_7_5,-0.031422823527779184
M33_5364729,M33_7_6,-0.08567837387265233
M33_5364729,M33_80_1,0.03606688040016387
M33_5364729,M33_80_3,-0.006779666270787089
M33_5364729,M33_80_4,0.034795333774797155
M33_5364729,M33_80_5,-0.016927682581460702
M33_5364729,M33_81_1,0.0018020048639504054
M33_5364729,M33_81_3,-0.0032669373130224926
M33_5364729,M33_81_4,0.05126650584891417
M33_5364729,M33_81_5,-0.05360450918077222
M33_5364729,M33_82_1,0.0016892026423423786
M33_5364729,M33_82_3,0.14374242998465697
M33_5364729,M33_82_4,-0.031528853563382704
M33_5364729,M33_82_5,-0.048244405161947945
M33_5364729,M33_83_1,-0.09524873870045218
M33_5364729,M33_83_3,0.0737625586866629
M33_5364729,M33_83_4,-0.0334282083251413
M33_5364729,M33_83_5,-0.04419235601830862
M33_5364729,M33_84_1,0.07865021992850187
M33_5364729,M33_84_3,0.007702733262102055
M33_5364729,M33_84_4,0.12786753179372506
M33_5364729,M33_84_5,-0.01857678696998345
M33_5364729,M33_85_1,-0.016946455214338175
M33_5364729,M33_85_3,-0.08230965537727213
M33_5364729,M33_85_4,-0.02904897631678019
M33_5364729,M33_85_5,0.015311167814965394
M33_5364729,M33_86_1,0.3382092268998517
M33_5364729,M33_86_3,0.014142521907089393
M33_5364729,M33_86_4,-0.00403844223181325
M33_5364729,M33_86_5,0.01742078371033299
M33_5364729,M33_87_1,0.021449129058355998
M33_5364729,M33_87_3,0.0007035150880875442
M33_5364729,M33_87_4,-0.049744409266537094
M33_5364729,M33_87_5,0.0169983981159454
M33_5364729,M33_88_1,0.0036848467341255467
M33_5364729,M33_88_3,0.0007035150880875442
M33_5364729,M33_88_4,0.20350536644372622
M33_5364729,M33_88_5,0.09312038375320075
M33_5364729,M33_89_1,0.06580405466457298
M33_5364729,M33_89_3,-0.0843998832042383
M33_5364729,M33_89_4,0.04690193522885239
M33_5364729,M33_89_5,-0.000568540178955368
M33_5364729,M33_8_1,0.1818979447447547
M33_5364729,M33_8_2,-0.028207273831249723
M33_5364729,M33_8_3,0.00667554474560654
M33_5364729,M33_8_4,0.25526188405536704
M33_5364729,M33_8_5,0.018315091206792512
M33_5364729,M33_8_6,-0.02644056966412465
M33_5364729,M33_90_1,0.11722248175349533
M33_5364729,M33_90_3,-0.0843998832042383
M33_5364729,M33_90_5,-0.026523976630474174
M33_5364729,M33_91_1,0.005194481535637218
M33_5364729,M33_91_3,-0.04085061843916324
M33_5364729,M33_91_5,-0.026192718326386175
M33_5364729,M33_92_1,0.054043103009555
M33_5364729,M33_92_3,-0.054608483461349944
M33_5364729,M33_92_5,-0.0193883471170086
M33_5364729,M33_93_1,-0.011450091282571689
M33_5364729,M33_93_3,0.051098547228047075
M33_5364729,M33_93_5,-0.024974901110405942
M33_5364729,M33_94_1,0.21074623261957792
M33_5364729,M33_94_3,-0.022934125759333596
M33_5364729,M33_94_5,-0.009608903274379067
M33_5364729,M33_95_1,-0.01243479493514414
M33_5364729,M33_95_3,0.03160416417761346
M33_5364729,M33_95_5,-0.047046482652014145
M33_5364729,M33_96_1,-0.036730245059640766
M33_5364729,M33_96_3,0.026302615148734693
M33_5364729,M33_96_5,-0.02650596556987057
M33_5364729,M33_97_1,0.10953784886194018
M33_5364729,M33_97_3,-0.009522342695203818
M33_5364729,M33_97_5,-0.10189994924655245
M33_5364729,M33_98_1,0.043086293845030245
M33_5364729,M33_98_3,0.006712892501077136
M33_5364729,M33_98_5,-0.002513457712462858
M33_5364729,M33_99_1,0.09866999203607218
M33_5364729,M33_99_5,-0.021141136444600524
M33_5364729,M33_9_1,0.06981738109177725
M33_5364729,M33_9_2,-0.13710997873830622
M33_5364729,M33_9_3,-0.05636756571047609
M33_5364729,M33_9_4,0.32656633884422614
M33_5364729,M33_9_5,-0.050636673577982655
M33_5364729,M33_9_6,-0.017987286202348473
M33_5367762,M33_0_1,0.019692457373722497
M33_5367762,M33_0_2,0.09953898863292436
M33_5367762,M33_0_3,0.0020618170491168136
M33_5367762,M33_0_4,0.1238221003207881
M33_5367762,M33_0_5,-0.019345014255340427
M33_5367762,M33_0_6,-0.026906079443366444
M33_5367762,M33_100_1,0.09385529747960476
M33_5367762,M33_100_5,-0.008406171031662886
M33_5367762,M33_101_1,0.05538499316420381
M33_5367762,M33_101_5,-0.002778258340942136
M33_5367762,M33_102_5,-0.0832621438986364
M33_5367762,M33_103_5,-0.036006903727177
M33_5367762,M33_104_5,-0.051038878184818504
M33_5367762,M33_105_5,-0.0163884280491108
M33_5367762,M33_106_5,-0.01804501037415104
M33_5367762,M33_107_5,-0.030655837679030407
M33_5367762,M33_108_5,-0.02743143278810008
M33_5367762,M33_109_5,-0.020431341313757474
M33_5367762,M33_10_1,0.15834566235017264
M33_5367762,M33_10_2,-0.03915007327111458
M33_5367762,M33_10_3,-0.004864183902123944
M33_5367762,M33_10_4,0.01017546639993974
M33_5367762,M33_10_5,0.02537865781758601
M33_5367762,M33_10_6,-0.02953670844728484
M33_5367762,M33_110_5,0.014610369310763262
M33_5367762,M33_111_5,0.005086587223980443
M33_5367762,M33_112_5,0.01820513486139863
M33_5367762,M33_113_5,-0.019154171038612777
M33_5367762,M33_11_1,0.06383606544303937
M33_5367762,M33_11_2,0.0018541538600630135
M33_5367762,M33_11_3,0.012835067310236876
M33_5367762,M33_11_4,-0.018393117174484802
M33_5367762,M33_11_5,-0.041704704679351404
M33_5367762,M33_11_6,-0.0332051887973307
M33_5367762,M33_12_1,-0.030806908715098957
M33_5367762,M33_12_2,-0.057682404553560385
M33_5367762,M33_12_3,-0.06752119625696668
M33_5367762,M33_12_4,0.057462266878680474
M33_5367762,M33_12_5,-0.043308521062716085
M33_5367762,M33_12_6,-0.014394949673413886
M33_5367762,M33_13_1,0.025479026430166335
M33_5367762,M33_13_2,0.02730961224233085
M33_5367762,M33_13_3,0.051700123188877165
M33_5367762,M33_13_4,-0.0213127603566072
M33_5367762,M33_13_5,-0.014494057242845405
M33_5367762,M33_13_6,0.0029401663729777955
M33_5367762,M33_14_1,-0.052325701458388614
M33_5367762,M33_14_2,0.06342759664939089
M33_5367762,M33_14_3,-0.08363922537846688
M33_5367762,M33_14_4,0.01926466772906094
M33_5367762,M33_14_5,-0.04243460879469715
M33_5367762,M33_14_6,0.01566993846985793
M33_5367762,M33_15_1,-0.038111691196754914
M33_5367762,M33_15_2,0.00076911691573011
M33_5367762,M33_15_3,0.0697867587343246
M33_5367762,M33_15_4,-0.012649031340481016
M33_5367762,M33_15_5,-0.016070083549604527
M33_5367762,M33_15_6,-0.031635420635575756
M33_5367762,M33_16_1,0.012052203592378886
M33_5367762,M33_16_2,0.2559971099422958
M33_5367762,M33_16_3,0.01785031980937559
M33_5367762,M33_16_4,0.03065050140730359
M33_5367762,M33_16_5,0.013929367047925138
M33_5367762,M33_16_6,-0.016182236424830476
M33_5367762,M33_17_1,-0.05232095327601018
M33_5367762,M33_17_2,0.4943887318292286
M33_5367762,M33_17_3,0.025789801915136946
M33_5367762,M33_17_4,-0.009844838304794148
M33_5367762,M33_17_5,-0.05055968853698106
M33_5367762,M33_17_6,0.024654574099860507
M33_5367762,M33_18_1,0.00177614539165475
M33_5367762,M33_18_2,0.48308739946653917
M33_5367762,M33_18_3,0.03207144344915424
M33_5367762,M33_18_4,0.0782288239956508
M33_5367762,M33_18_5,-0.03746100418080751
M33_5367762,M33_18_6,-0.02408941495932648
M33_5367762,M33_19_1,0.2372625706464234
M33_5367762,M33_19_2,0.469150695446052
M33_5367762,M33_19_3,0.03037470921247902
M33_5367762,M33_19_4,0.05304900879480864
M33_5367762,M33_19_5,-0.0011307268688630365
M33_5367762,M33_19_6,-0.024651940669500477
M33_5367762,M33_1_1,0.02146189411391695
M33_5367762,M33_1_2,0.10485234867576665
M33_5367762,M33_1_3,-0.03981707736983411
M33_5367762,M33_1_4,-0.058898994741750386
M33_5367762,M33_1_5,-0.000284347166344295
M33_5367762,M33_1_6,0.015265131715458768
M33_5367762,M33_20_1,0.0890711677196696
M33_5367762,M33_20_2,0.00177431692506323
M33_5367762,M33_20_3,-0.06925051367811633
M33_5367762,M33_20_4,-0.10939635540667654
M33_5367762,M33_20_5,0.014356677197334643
M33_5367762,M33_20_6,-0.0539733596539288
M33_5367762,M33_21_1,0.05231468513026762
