Stimulus,Subject,DeltaF/F
G_27458,G_2_right_17,-0.0003755183144363667
G_27458,G_2_right_18,-0.00031384806876179534
G_27458,G_2_right_19,-0.00012781453270163982
G_27458,G_2_right_20,-0.00012394552755262396
G_27458,G_2_right_21,-0.0007614580238722503
G_27458,G_2_right_22,-0.00011823183919812866
G_27458,G_2_right_23,-0.00015688007165463505
G_27458,G_2_right_24,-0.0002501215142866852
G_27458,G_2_right_25,-0.001342896648016818
G_27458,G_2_right_26,0.0001654145188276533
G_27458,G_2_right_27,-0.0012699319434448732
G_27458,G_2_right_28,7.783079578095661e-05
G_27458,G_2_right_29,1.3634424734398883e-06
G_27458,G_2_right_30,-0.00017200753000232134
G_27458,G_2_right_31,-5.424281600180482e-05
G_27458,G_2_right_32,-0.00016778162114481666
G_27458,G_2_right_33,-0.0005546562375995544
G_27458,G_2_right_34,-0.0001139823898120252
G_27458,G_2_right_35,-1.3514763739311416e-05
G_27458,G_2_right_36,-0.0003022080887111104
G_27458,G_2_right_37,-0.00022389585277472833
G_27458,G_2_right_38,-0.00031289218060712425
G_27458,G_2_right_39,-7.462799530952038e-05
G_27458,G_2_right_40,-0.000358261991460372
G_27458,G_2_right_41,-4.734278527121119e-05
G_27458,G_2_right_42,-0.00010908556198088627
G_27458,G_2_right_43,5.982669952546465e-05
G_27458,G_2_right_44,-0.000907552562493347
G_27458,G_2_right_45,-0.0003896566377869263
G_27458,G_2_right_46,-0.00019234486260412742
G_27458,G_2_right_47,-3.0419071660096444e-05
G_27458,G_2_right_48,-0.00022963038209874797
G_27458,G_2_right_49,-0.00025085990270777233
G_27458,G_2_right_50,-5.5847631804501744e-06
G_27458,G_2_right_51,-0.00036979034026819757
G_27458,G_2_right_52,0.00014732981917089003
G_27458,G_2_right_53,-0.00012624963457718558
G_27458,G_2_right_54,0.00012538839387712253
G_27458,G_2_right_55,-0.000404810083687922
G_27458,G_2_right_56,-0.00026184153186831877
G_27458,G_2_right_57,-0.0004557711816108496
G_27458,G_2_right_58,-0.0006300769494240212
G_27458,G_2_right_59,-3.348955093745502e-05
G_27458,G_2_right_60,-0.00023745097123468239
G_27458,G_2_right_61,-0.00038847649202380333
G_27458,G_2_right_62,-0.0007175141353911351
G_27458,G_2_right_63,6.085246623832707e-05
G_27458,G_2_right_64,-0.00020999046623668182
G_27458,G_2_right_65,-0.00018617080328704478
G_27458,G_2_right_66,-3.55257901738054e-05
G_27458,G_2_right_67,-0.00019010039523157797
G_27458,G_2_right_68,-7.742376048477954e-05
G_27458,G_2_right_69,-5.467652988821251e-05
G_27458,G_2_right_70,8.521994097540713e-05
G_27458,G_2_right_71,-0.00025401453604428757
G_27458,G_2_right_72,0.0002392217542314796
G_27458,G_2_right_73,-0.0005912179110852471
G_27458,G_2_right_74,7.760838610822109e-05
G_27458,G_2_right_75,-8.36507866447301e-05
G_27458,G_2_right_76,-1.7101668115817307e-05
G_27458,G_2_right_77,-0.0005133205056272944
G_27458,G_2_right_78,-0.0001063212260276421
G_27458,G_2_right_79,-0.00029768987358867976
G_27458,G_2_right_80,0.001285665887721326
G_27458,G_2_right_81,-0.00012546119850592944
G_27458,G_2_right_82,-0.0002922007981653061
G_27458,G_2_right_83,-3.6705887659766575e-05
G_27458,G_3_left_00,-0.00028928241203577694
G_27458,G_3_left_01,2.4792613677181428e-05
G_27458,G_3_left_02,-0.0005568947263356033
G_27458,G_3_left_03,0.00020506533486938785
G_27458,G_3_left_04,8.872633484467472e-05
G_27458,G_3_left_05,0.00035989503972634173
G_27458,G_3_left_06,0.00018654687534419765
G_27458,G_3_left_07,0.00029976397386360015
G_27458,G_3_left_08,-3.2473894225815864e-05
G_27458,G_3_left_09,-0.0011476027117682925
G_27458,G_3_left_10,-7.873170857263998e-05
G_27458,G_3_left_11,-0.001129908322690433
G_27458,G_3_left_12,3.9182580335387085e-05
G_27458,G_3_left_13,6.247871733869514e-05
G_27458,G_3_left_14,-7.249162920688624e-05
G_27458,G_3_left_15,0.00019038087631739674
G_27458,G_3_left_16,-0.00030035201137510375
G_27458,G_3_left_17,-0.00028652152155613577
G_27458,G_3_left_18,-8.722528670338532e-05
G_27458,G_3_left_19,0.0008803749350412617
G_27458,G_3_left_20,0.00012391076373358692
G_27458,G_3_left_21,-0.0009075029035780196
G_27458,G_3_left_22,-6.388601125096735e-05
G_27458,G_3_left_23,0.00036285395349656166
G_27458,G_3_left_24,-0.00038670010508907223
G_27458,G_3_left_25,-0.000932495989695967
G_27458,G_3_left_26,-0.00012172181569571655
G_27458,G_3_left_27,0.0002589282788907701
G_27458,G_3_left_28,-0.0002440203083414313
G_27458,G_3_left_29,0.0002562867073155261
G_27458,G_3_left_30,4.445899102225789e-06
G_27458,G_3_left_31,0.0010813375448677552
G_27458,G_3_left_32,0.00030636850910817565
G_27458,G_3_left_33,0.00010143824011958424
G_27458,G_3_left_34,-0.0011536353787051931
G_27458,G_3_left_35,0.00029186939267627685
G_27458,G_3_left_36,4.4792335265663004e-05
G_27458,G_3_left_37,0.0003550294640488353
G_27458,G_3_left_38,-1.9442536446222738e-05
G_27458,G_3_left_39,-0.0003582079617924055
G_27458,G_3_left_40,-0.0005288536534716601
G_27458,G_3_left_41,0.0003967796011502433
G_27458,G_3_left_42,0.00034768112016043815
G_27458,G_3_left_43,7.510888376746234e-05
G_27458,G_3_left_44,0.00022962488730788222
G_27458,G_3_left_45,-0.00032099299705320435
G_27458,G_3_left_46,-5.533404719393151e-05
G_27458,G_3_left_47,-0.0017526547895306346
G_27458,G_3_left_48,-0.0009311028263681867
G_27458,G_3_left_49,-0.0002467924134963901
G_27458,G_3_left_50,-0.0003704181360096477
G_27458,G_3_left_51,-0.0006763903288860041
G_27458,G_3_left_52,-0.0009153924919574441
G_27458,G_3_left_53,-0.00016928106543673396
G_27458,G_3_left_54,-0.000739671119312565
G_27458,G_3_left_55,-0.0003542967198675302
G_27458,G_3_left_56,2.0001177263345537e-06
G_27458,G_3_left_57,-0.0006045649452116069
G_27458,G_3_left_58,0.00011455485049179301
G_27458,G_3_left_59,0.00010963413487228808
G_27458,G_3_left_60,-0.0004656704440198179
G_27458,G_3_left_61,0.00016972588838730252
G_27458,G_3_left_62,0.00016544098559352565
G_27458,G_3_left_63,0.00020444687928561177
G_27458,G_3_left_64,-0.0009110071278621315
G_27458,G_3_right_00,-0.0005708272929633512
G_27458,G_3_right_01,-0.0004439663732025709
G_27458,G_3_right_02,-8.049026325841853e-05
G_27458,G_3_right_03,0.0001373453667620726
G_27458,G_3_right_04,-9.430584862221918e-05
G_27458,G_3_right_05,-0.001152463247679225
G_27458,G_3_right_06,-2.8850737685494328e-05
G_27458,G_3_right_07,-0.002364891742710887
G_27458,G_3_right_08,-0.0014453430767888509
G_27458,G_3_right_09,-0.00038734983330179746
G_27458,G_3_right_10,-0.0008630410628287186
G_27458,G_3_right_11,7.341992407648106e-05
G_27458,G_3_right_12,9.193152329715115e-05
G_27458,G_3_right_13,-0.0004096690150716467
G_27458,G_3_right_14,-0.0008018897820729287
G_27458,G_3_right_15,6.465772367934289e-05
G_27458,G_3_right_16,-4.13345863975383e-05
G_27458,G_3_right_17,-0.0003356043327479064
G_27458,G_3_right_18,-0.0001549498995836853
G_27458,G_3_right_19,-0.00012297986967320482
G_27458,G_3_right_20,-5.3919963571845317e-05
G_27458,G_3_right_21,-0.00032371186047850043
G_27458,G_3_right_22,4.399696579731331e-05
G_27458,G_3_right_23,-0.00018330455132215705
G_27458,G_3_right_24,3.375278901272576e-05
G_27458,G_3_right_25,-0.0003729920833485369
G_27458,G_3_right_26,0.00015962654257974207
G_27458,G_3_right_27,-0.0004055653450616011
G_27458,G_3_right_28,8.29330176273873e-05
G_27458,G_3_right_29,0.00025601479576900624
G_27458,G_3_right_30,-0.00016700886072421243
G_27458,G_3_right_31,0.00017250978468878747
G_27458,G_3_right_32,-0.0013186860975303628
G_27458,G_3_right_33,-0.0002580820619533562
G_27458,G_3_right_34,-0.00010026757743948485
G_27458,G_3_right_35,0.0002922601515778978
G_27458,G_3_right_36,-0.0001986914546431841
G_27458,G_3_right_37,8.5437445738544e-06
G_27458,G_3_right_38,-0.0009819447968576675
G_27458,G_3_right_39,-0.0001551734178123656
G_27458,G_3_right_40,3.1661291872481574e-05
G_27458,G_3_right_41,-3.066815587517154e-05
G_27458,G_3_right_42,0.00018924628977656967
G_27458,G_3_right_43,-4.2066065818162064e-05
G_27458,G_3_right_44,1.2312596219497816e-05
G_27458,G_3_right_45,-1.6860898543271863e-05
G_27458,G_3_right_46,-1.5643335346988167e-05
G_27458,G_3_right_47,-0.0004027909332627398
G_27458,G_3_right_48,-0.00024701643219203793
G_27458,G_3_right_49,-0.0001165578545121477
G_27458,G_3_right_50,-0.00010074439708792795
G_27458,G_3_right_51,-0.00031683793636046946
G_27458,G_3_right_52,-3.5883869967994286e-05
G_27458,G_3_right_53,0.00032333560654824745
G_27458,G_3_right_54,-0.00027308517791202474
G_27458,G_3_right_55,0.00017896303615931797
G_27458,G_3_right_56,-0.0003045707779886875
G_27458,G_3_right_57,0.00021439424582540386
G_27458,G_3_right_58,0.00023056569698067382
G_27458,G_3_right_59,-0.000338256877428736
G_27458,G_3_right_60,-0.0002331322020567716
G_27458,G_3_right_61,0.00014481147906087
G_27458,G_3_right_62,-0.0006921008567300072
G_27458,G_3_right_63,-0.0012024535380313322
G_27458,G_3_right_64,-0.000603527492033135
G_27458,G_3_right_65,-0.0004248740428210533
G_27458,G_4_left_00,-5.962775936924942e-05
G_27458,G_4_left_01,-0.00019794181943503283
G_27458,G_4_left_02,-0.00018900930625603967
G_27458,G_4_left_03,0.00039692337944165207
G_27458,G_4_left_04,-0.0001627567286693577
G_27458,G_4_left_05,-0.0002709191863747195
G_27458,G_4_left_06,2.4887136605421715e-05
G_27458,G_4_left_07,-0.0011257016888692338
G_27458,G_4_left_08,-0.0003263727175532868
G_27458,G_4_left_09,-0.0003784154108198401
G_27458,G_4_left_10,-0.000647626278354032
G_27458,G_4_left_11,0.00011466584258310058
G_27458,G_4_left_12,-0.0005357291300381615
G_27458,G_4_left_13,-3.275888874539718e-05
G_27458,G_4_left_14,-0.0002443621133173781
G_27458,G_4_left_15,-0.00026306433939809424
G_27458,G_4_left_16,-0.0017480921862745842
G_27458,G_4_left_17,-0.0004600234076661433
G_27458,G_4_left_18,-0.0003849004526608037
G_27458,G_4_left_19,-0.001553338215840964
G_27458,G_4_left_20,8.309087355682317e-06
G_27458,G_4_left_21,-7.931143059620934e-05
G_27458,G_4_left_22,0.0002353862134985842
G_27458,G_4_left_23,-0.00012569585792820338
G_27458,G_4_left_24,-0.00010130403056883612
G_27458,G_4_left_25,-0.0001890286314057785
G_27458,G_4_left_26,-0.0004943773252442983
G_27458,G_4_left_27,-0.00023929823391717595
G_27458,G_4_left_28,0.00010353771040712989
G_27458,G_4_left_29,-0.00010120121941919266
G_27458,G_4_left_30,-3.52792815366988e-05
G_27458,G_4_left_31,-0.0005148076643287813
G_27458,G_4_left_32,0.00026248744045887103
G_27458,G_4_left_33,-1.0316557422970784e-05
G_27458,G_4_left_34,-0.00020638440635622275
G_27458,G_4_left_35,-0.0004347572895831785
G_27458,G_4_left_36,0.00010035894717561424
G_27458,G_4_left_37,0.0003112942897331065
G_27458,G_4_left_38,0.00043736798437317355
G_27458,G_4_left_39,-0.0004763150673160436
G_27458,G_4_left_40,-6.097903143472018e-05
G_27458,G_4_left_41,5.80006885901364e-05
G_27458,G_4_left_42,9.211855330812976e-05
G_27458,G_4_left_43,-0.0014045147047086147
G_27458,G_4_left_44,-0.0007809602558415257
G_27458,G_4_left_45,-6.649742319123337e-05
G_27458,G_4_left_46,-0.000315801465769216
G_27458,G_4_left_47,-9.763842378450066e-05
G_27458,G_4_left_48,-0.00017187740785165213
G_27458,G_4_left_49,-3.753295898169614e-05
G_27458,G_4_left_50,-4.68504021912705e-05
G_27458,G_4_left_51,-0.00041699887272268293
G_27458,G_4_left_52,-0.00046489911422430006
G_27458,G_4_left_53,-0.0004734409663282583
G_27458,G_4_left_54,-0.00045822325644172035
G_27458,G_4_left_55,0.00017346027551244642
G_27458,G_4_left_56,-0.00027019588086363945
G_27458,G_4_left_57,-0.00017106095317713908
G_27458,G_4_left_58,0.00019111736900601534
G_27458,G_4_left_59,0.000843553190913093
G_27458,G_4_left_60,0.0015720065044901985
G_27458,G_4_left_61,0.0016042418991518126
G_27458,G_4_left_62,2.302594542877564e-05
G_27458,G_4_left_63,-0.001316400027010826
G_27458,G_4_left_64,5.154646328809983e-05
G_27458,G_4_left_65,7.718002322689326e-05
G_27458,G_4_left_66,-0.00015925849120156126
G_27458,G_4_left_67,-0.00026015695568868557
G_27458,G_4_left_68,-0.00036921106991469674
G_27458,G_4_left_69,2.3381891152606453e-05
G_27458,G_4_left_70,-0.0002279799561426112
G_27458,G_4_left_71,-0.0002611653315279221
G_27458,G_4_right_00,2.3978575714461814e-05
G_27458,G_4_right_01,-3.157517150028101e-05
G_27458,G_4_right_02,0.0002878947557767476
G_27458,G_4_right_03,-0.00035499725166830947
G_27458,G_4_right_04,-0.0003389033073693857
G_27458,G_4_right_05,0.0014803373411917606
G_27458,G_4_right_06,5.607259864010182e-05
G_27458,G_4_right_07,-0.0003231941387630206
G_27458,G_4_right_08,0.000235952370783027
G_27458,G_4_right_09,-0.0009956003215537874
G_27458,G_4_right_10,-0.0004324267581014925
G_27458,G_4_right_11,-3.008121844618409e-05
G_27458,G_4_right_12,0.0001565970962597973
G_27458,G_4_right_13,9.975592024078167e-05
G_27458,G_4_right_14,-0.001386680184021528
G_27458,G_4_right_15,-6.411922381530461e-05
G_27458,G_4_right_16,-0.0002949052517889497
G_27458,G_4_right_17,0.0005668370632334614
G_27458,G_4_right_18,-9.470245480620746e-06
G_27458,G_4_right_19,-0.0006162309991760916
G_27458,G_4_right_20,-0.00014848866034417531
G_27458,G_4_right_21,-0.0003225269459655504
G_27458,G_4_right_22,0.0011290855306618248
G_27458,G_4_right_23,-0.00023890041139340164
G_27458,G_4_right_24,0.00016160689029374797
G_27458,G_4_right_25,5.111641918735177e-05
G_27458,G_4_right_26,-0.0002165727661927895
G_27458,G_4_right_27,0.00027772283350229805
G_27458,G_4_right_28,-4.74711692233024e-06
G_27458,G_4_right_29,-0.0004321439648393847
G_27458,G_4_right_30,-0.000281688446083531
G_27458,G_4_right_31,-0.00025154822807332025
G_27458,G_4_right_32,-0.001119767318511709
G_27458,G_4_right_33,-0.000665467276486272
G_27458,G_4_right_34,-8.866625088050194e-05
G_27458,G_4_right_35,-0.00011657540685044637
G_27458,G_4_right_36,-0.00031130891348691225
G_27458,G_4_right_37,-0.0005058668847084914
G_27458,G_4_right_38,-0.00020844233509650093
G_27458,G_4_right_39,-0.0005162583701525797
G_27458,G_4_right_40,-0.0001226266092622209
G_27458,G_4_right_41,-0.0004502679625753165
G_27458,G_4_right_42,-0.0005525594981512244
G_27458,G_4_right_43,-0.00026707510858354295
G_27458,G_4_right_44,9.178729495382128e-05
G_27458,G_4_right_45,-0.00031938809160824474
G_27458,G_4_right_46,7.738283155326983e-05
G_27458,G_4_right_47,-0.0001711328167154757
G_27458,G_4_right_48,-0.00016098642088983005
G_27458,G_4_right_49,-0.0007103169975558052
G_27458,G_4_right_50,-8.225222089568991e-06
G_27458,G_4_right_51,-0.0013401561588397028
G_27458,G_4_right_52,-0.0005381421961603626
G_27458,G_4_right_53,0.00011832343252929446
G_27458,G_4_right_54,-0.0003133561318289714
G_27458,G_4_right_55,-0.0002637579869327225
G_27458,G_4_right_56,0.00026175108982561077
G_27458,G_4_right_57,-0.00033274619910287023
G_27458,G_4_right_58,-0.00017301948968857336
G_27458,G_4_right_59,-0.00029566966032623063
G_27458,G_4_right_60,-0.0001369464757282286
G_27458,G_4_right_61,-0.0007101841162044072
G_27458,G_4_right_62,-0.00033226411336653277
G_27458,G_4_right_63,-0.0003123515116067519
G_27458,G_4_right_64,-0.0003904153218032648
G_27458,G_4_right_65,0.00014573366921593535
G_27458,G_4_right_66,-0.0002772072407983809
G_27458,G_4_right_67,-0.00038210681527186077
G_27458,G_4_right_68,-0.0002578691156479627
G_27458,G_4_right_69,-0.0008626693284939627
G_27458,G_4_right_70,-0.0008840115204992832
G_27458,G_4_right_71,8.670592968673224e-05
G_27458,G_4_right_72,-0.00028279174223421144
G_27458,G_4_right_73,-0.00018138119879542963
G_27458,G_4_right_74,-0.0005212389278554243
G_27458,G_4_right_75,-0.00021310354214841093
G_27458,G_4_right_76,-0.00045206356508069843
G_27458,G_5_left_00,-0.0007062416002171946
G_27458,G_5_left_01,-0.0010169959361911005
G_27458,G_5_left_02,-0.00040842017719643477
G_27458,G_5_left_03,-0.0005257197890677646
G_27458,G_5_left_04,-0.00020514466559369454
G_27458,G_5_left_05,-6.399733517150922e-05
G_27458,G_5_left_06,-7.954915192472807e-05
G_27458,G_5_left_07,-0.00015779531806323817
G_27458,G_5_left_08,-0.00024198049703994662
G_27458,G_5_left_09,-0.0002156889969299529
G_27458,G_5_left_10,-4.950365513446568e-05
G_27458,G_5_left_11,-0.0007748417955000362
G_27458,G_5_left_12,0.00020481687714077315
G_27458,G_5_left_13,-0.0007797249312625534
G_27458,G_5_left_14,-8.371273062409744e-05
G_27458,G_5_left_15,-3.62107417072249e-05
G_27458,G_5_left_16,-0.0005765986518925918
G_27458,G_5_left_17,-6.881309567737127e-05
G_27458,G_5_left_18,-0.000260767227031857
G_27458,G_5_left_19,-0.0003423605743701039
G_27458,G_5_left_20,-0.00021926153418147867
G_27458,G_5_left_21,-5.166789469353574e-05
G_27458,G_5_left_22,0.0003605732326596103
G_27458,G_5_left_23,-1.8256774511802054e-05
G_27458,G_5_left_24,-9.639841582065393e-05
G_27458,G_5_left_25,-0.00017284770108611232
G_27458,G_5_left_26,0.00012251981278956536
G_27458,G_5_left_27,-0.0006590714694988244
G_27458,G_5_left_28,0.0002715177207326326
G_27458,G_5_left_29,0.00011786422742589881
G_27458,G_5_left_30,0.00034488935903685474
G_27458,G_5_left_31,-0.0003396030094016038
G_27458,G_5_left_32,-6.278800063813628e-05
G_27458,G_5_left_33,-0.00030156971410659467
G_27458,G_5_left_34,-9.45830049957236e-05
G_27458,G_5_left_35,-0.0003039534156167871
G_27458,G_5_left_36,-0.0004444157246619502
G_27458,G_5_left_37,-9.953766472130104e-05
G_27458,G_5_left_38,-0.0002663832607020261
G_27458,G_5_left_39,0.00015990043137782545
G_27458,G_5_left_40,-0.00022507560474742015
G_27458,G_5_left_41,-0.00024058732894846868
G_27458,G_5_left_42,-0.0004411621361844898
G_27458,G_5_left_43,-0.00028008077026294727
G_27458,G_5_left_44,0.0002171709386300149
G_27458,G_5_left_45,0.00016159099363689236
G_27458,G_5_left_46,-0.00045496601552852276
G_27458,G_5_left_47,-0.00012229261944630537
G_27458,G_5_left_48,0.00012133812097989222
G_27458,G_5_left_49,-0.0003103077982193474
G_27458,G_5_left_50,2.6828096421990822e-05
G_27458,G_5_left_51,-0.0002011193429276755
G_27458,G_5_left_52,-0.000244300336051683
G_27458,G_5_left_53,0.00033249536987704754
G_27458,G_5_left_54,4.546244302448647e-05
G_27458,G_5_left_55,-0.0007176485775050903
G_27458,G_5_left_56,-0.0004425574570578651
G_27458,G_5_left_57,-0.0008524789912791714
G_27458,G_5_left_58,-0.00017397869321916404
G_27458,G_5_left_59,9.487185988048852e-05
G_27458,G_5_left_60,-0.00012285135102562444
G_27458,G_5_left_61,-8.507738237890014e-05
G_27458,G_5_left_62,-6.371112273098582e-05
G_27458,G_5_left_63,-2.2180829985233385e-05
G_27458,G_5_left_64,-9.729397063876991e-07
G_27458,G_5_left_65,-8.105042647760318e-05
G_27458,G_5_left_66,0.0013232408921861948
G_27458,G_5_left_67,-0.00022242122465002253
G_27458,G_5_left_68,-0.0002164207633922752
G_27458,G_5_left_69,-0.0009476922580170555
G_27458,G_5_left_70,0.00012018033974056041
G_27458,G_5_left_71,-0.00025319880843605204
G_27458,G_5_left_72,0.00027672447441900354
G_27458,G_5_left_73,-7.083127132544658e-05
G_27458,G_5_left_74,-0.0004770900491736903
G_27458,G_5_left_75,-0.00044413922464981836
G_27458,G_5_left_76,0.00038196054037936813
G_27458,G_5_left_77,-9.877454781118286e-05
G_27458,G_5_left_78,-0.0006910812217173904
G_27458,G_5_left_79,-0.00046822336549322665
G_27458,G_5_left_80,0.0001765535591513799
G_27458,G_5_left_81,-6.5870664140045405e-06
G_27458,G_5_left_82,-0.00013936316307817291
G_27458,G_5_left_83,-0.000282239856313847
G_27458,G_5_left_84,-0.00022592049989429767
G_27458,G_5_left_85,-0.0001650566191201663
G_27458,G_5_left_86,-0.0003969331270632981
G_27458,G_5_left_87,0.0006057991652919511
G_27458,G_5_left_88,3.774750629445635e-05
G_27458,G_5_left_89,-9.631462255060413e-05
G_27458,G_5_left_90,-6.916069789560835e-05
G_27458,G_5_left_91,-0.00040436986843891867
G_27458,G_5_left_92,-0.00024467895407320793
G_27458,G_5_left_93,-0.0005444429048163718
G_27458,G_5_left_94,-0.0006838334678232969
G_27458,G_5_left_95,-0.000537269462191634
G_27458,G_5_right_00,-0.0010274587953114384
G_27458,G_5_right_01,-9.542660291397933e-05
G_27458,G_5_right_02,-3.202975431756125e-05
G_27458,G_5_right_03,-0.0004639668851130831
G_27458,G_5_right_04,-0.00016316937403455787
G_27458,G_5_right_05,-9.660565091192652e-05
G_27458,G_5_right_06,-0.0001518235135795987
G_27458,G_5_right_07,2.290376822794203e-06
G_27458,G_5_right_08,0.00015839030188572462
G_27458,G_5_right_09,-0.00034669446144457963
G_27458,G_5_right_10,-0.0022954004351693636
G_27458,G_5_right_11,-0.0008417541614309304
G_27458,G_5_right_12,-0.00028241245280136005
G_27458,G_5_right_13,-0.00014673005474952227
G_27458,G_5_right_14,-0.00016879886297046332
G_27458,G_5_right_15,-0.00011482669513134298
G_27458,G_5_right_16,0.00021761097187947525
G_27458,G_5_right_17,7.575981571745005e-05
G_27458,G_5_right_18,-0.0006170728561829362
G_27458,G_5_right_19,-0.0001684500674544511
G_27458,G_5_right_20,6.989722408046183e-05
G_27458,G_5_right_21,-0.0003378360614790773
G_27458,G_5_right_22,-0.00013121653339950656
G_27458,G_5_right_23,-0.00020973851012524907
G_27458,G_5_right_24,-0.0012703042070324722
G_27458,G_5_right_25,0.00012479647943062252
G_27458,G_5_right_26,-0.0001298032247147568
G_27458,G_5_right_27,-0.00015121964122697383
G_27458,G_5_right_28,-0.0003708190411785376
G_27458,G_5_right_29,-2.428470897980806e-05
G_27458,G_5_right_30,0.0006489584261476713
G_27458,G_5_right_31,0.00047002947739946995
G_27458,G_5_right_32,-0.00014863004251830674
G_27458,G_5_right_33,-0.0002445298086541837
G_27458,G_5_right_34,0.00030831617935131564
G_27458,G_5_right_35,-0.0006981378240359077
G_27458,G_5_right_36,-0.0005045631954967825
G_27458,G_5_right_37,0.00016444377805457038
G_27458,G_5_right_38,-0.00019899257610977143
G_27458,G_5_right_39,0.00027290408369310727
G_27458,G_5_right_40,2.6970246347972506e-05
G_27458,G_5_right_41,-0.000478564913144508
G_27458,G_5_right_42,-0.00025586205939971386
G_27458,G_5_right_43,9.44661241050459e-05
G_27458,G_5_right_44,0.00020808682444515457
G_27458,G_5_right_45,0.00020085840660772207
G_27458,G_5_right_46,-0.00025434139310605546
G_27458,G_5_right_47,-8.63446839758753e-05
G_27458,G_5_right_48,-9.460358138298838e-05
G_27458,G_5_right_49,-0.00013527088366046432
G_27458,G_5_right_50,-0.00012383921706353597
G_27458,G_5_right_51,-5.7204685721315955e-05
G_27458,G_5_right_52,-0.0003413520923471169
G_27458,G_5_right_53,0.00039843577254911283
G_27458,G_5_right_54,0.0003413456000152945
G_27458,G_5_right_55,0.00016301150145851074
G_27458,G_5_right_56,-0.0004564287628804867
G_27458,G_5_right_57,-0.0005120906298839712
G_27458,G_5_right_58,0.00027020300912769513
G_27458,G_5_right_59,5.5108492841804065e-05
G_27458,G_5_right_60,-0.0004452853986069521
G_27458,G_5_right_61,-0.0002454988817477082
G_27458,G_5_right_62,-1.959139458178118e-05
G_27458,G_5_right_63,-0.00010107592508240096
G_27458,G_5_right_64,-8.650446402083506e-05
G_27458,G_5_right_65,-0.0002874957099975565
G_27458,G_5_right_66,-0.0003174046026968604
G_27458,G_5_right_67,-0.0003127412755592125
G_27458,G_5_right_68,0.00021580854345439526
G_27458,G_5_right_69,-0.000297186146084771
G_27458,G_5_right_70,0.00015457311596117694
G_27458,G_5_right_71,0.00016674972047767538
G_27458,G_5_right_72,0.00017754674233696514
G_27458,G_5_right_73,1.4353679644139834e-05
G_27458,G_5_right_74,0.00012872505842485908
G_27458,G_5_right_75,4.242490600130117e-05
G_27458,G_5_right_76,-0.00011168269171104107
G_27458,G_5_right_77,0.00038859217790208087
G_27458,G_5_right_78,-0.0002279554818388498
G_27458,G_5_right_79,-0.00029858885870728884
G_27458,G_5_right_80,-0.0002320406871333532
G_27458,G_5_right_81,-0.00015747138742998787
G_27458,G_5_right_82,-0.00022280984169660516
G_27458,G_5_right_83,0.000263380886889013
G_27458,G_5_right_84,-0.00013464657076657619
G_27458,G_5_right_85,-0.00024459903292421025
G_27458,G_5_right_86,-0.00019860501532118237
G_27458,G_5_right_87,-7.868198970886957e-05
G_27458,G_5_right_88,-4.085576481021009e-05
G_27458,G_5_right_89,0.00014727607612048728
G_27458,G_5_right_90,-0.00028994426737279165
G_27458,G_5_right_91,0.0005941397384522068
G_27458,G_5_right_92,0.00031328643932906723
G_27458,G_5_right_93,-0.0001842736990663039
G_31244,G_1_left_00,-0.00035144209963498596
G_31244,G_1_left_01,-0.00047866622660527566
G_31244,G_1_left_02,-0.00020717622342096705
G_31244,G_1_left_03,-0.00025272853191488353
G_31244,G_1_left_04,-0.0003821980571177125
G_31244,G_1_left_05,-0.000301474801092719
G_31244,G_1_left_06,-0.00013789368510784637
G_31244,G_1_left_07,0.000134165247029526
G_31244,G_1_left_08,6.485104976889555e-05
G_31244,G_1_left_09,-7.498631560231955e-05
G_31244,G_1_left_10,-9.504692735519845e-05
G_31244,G_1_left_11,-0.0002268712853717459
G_31244,G_1_left_12,-0.00018031775968158138
G_31244,G_1_left_13,-0.00023042388213083385
G_31244,G_1_left_14,-0.00040880583975549885
G_31244,G_1_left_15,0.00011421811779524186
G_31244,G_1_left_16,-0.0006997832282084693
G_31244,G_1_left_17,-0.00014890836745628069
G_31244,G_1_left_18,-0.0002374785409433492
G_31244,G_1_left_19,-0.0004181079798478809
G_31244,G_1_left_20,-0.00021532958855897375
G_31244,G_1_left_21,-6.450204872138733e-06
G_31244,G_1_left_22,-0.0002030597078915618
G_31244,G_1_left_23,-0.00018160197387603053
G_31244,G_1_left_24,-0.0003807880227226926
G_31244,G_1_left_25,-0.00030100006787818137
G_31244,G_1_left_26,-0.00010648158349624989
G_31244,G_1_left_27,-4.081751419215868e-05
G_31244,G_1_left_28,-3.8024745889344545e-05
G_31244,G_1_left_29,3.653275179668989e-05
G_31244,G_1_left_30,6.0914598414283295e-05
G_31244,G_1_left_31,1.370177252556828e-05
G_31244,G_1_left_32,-0.0007665780198381072
G_31244,G_1_left_33,-0.0005752615615256191
G_31244,G_1_left_34,-0.0014080548432937135
G_31244,G_1_left_35,0.00026250279682531923
G_31244,G_1_left_36,0.00024777737070263354
G_31244,G_1_left_37,-0.0007694070486359432
G_31244,G_1_left_38,-7.621623958636482e-05
G_31244,G_1_left_39,6.371954332555237e-05
G_31244,G_1_left_40,0.0002781344903570635
G_31244,G_1_left_41,-0.00020721392365481744
G_31244,G_1_left_42,-3.2673823172549124e-05
G_31244,G_1_left_43,0.0006646320772698632
G_31244,G_1_left_44,-0.000195839607051704
G_31244,G_1_left_45,-0.0002613798595863928
