CIDs,FOV,High or Low Conc.,cell,delF
27458,6,l,9,0.03426756575876581
27458,6,h,10,0.007039479618334423
27458,6,l,10,0.0373188922361764
27458,6,h,11,0.03437945379921223
27458,6,l,11,-0.014107439732583322
27458,6,h,12,0.038799060356314106
27458,6,l,12,0.050237714574446764
27458,6,h,13,0.01644070717100515
27458,6,l,13,0.023287350206649345
27458,6,h,14,-0.01146683325563263
27458,6,l,14,0.19293747657224844
27458,6,h,15,0.01325120296821968
27458,6,l,15,0.02887448034995166
27458,6,h,16,0.032070759179340054
27458,6,l,16,-0.004773935473133695
27458,6,h,17,0.002536107715314551
27458,6,l,17,-0.08476450610852347
27458,6,h,18,0.03208994139015948
27458,6,l,18,0.039231812285870894
27458,6,h,19,0.037258754415406145
27458,6,l,19,-0.026360669247452635
27458,6,h,20,0.04602697392978108
27458,6,l,20,0.0221846767351014
27458,6,h,21,0.020521478947875246
27458,6,l,21,0.02809769457606825
27458,6,h,22,-0.005260143268534523
27458,6,l,22,0.0312725905186474
27458,6,h,23,0.03992520549255759
27458,6,l,23,0.09602482604272226
27458,6,h,24,-0.007017801163996824
27458,6,l,24,0.0028270012154415214
27458,6,h,25,0.009942477371713047
27458,6,l,25,-0.0016399379058785171
27458,6,h,26,-0.02066374777711996
27458,6,l,26,-0.022338659511735953
27458,6,h,27,0.012158782616745469
27458,6,l,27,-0.017514721180993915
27458,6,h,28,0.020491701499547946
27458,6,l,28,0.012305898203397331
27458,6,h,29,0.019177864069579584
27458,6,l,29,0.05218042343391064
27458,6,h,30,0.043886222810498594
27458,6,l,30,0.05614013950629304
27458,6,h,31,0.03698676156497868
27458,6,l,31,0.023624242517341507
27458,6,h,32,0.0366316406186539
27458,6,l,32,0.030919928653454262
27458,6,h,33,0.026969007201309764
27458,6,l,33,0.04175694942628174
27458,6,h,34,0.05377793785052546
27458,6,l,34,0.07836594544418594
27458,6,h,35,0.032087434799246285
27458,6,l,35,0.02658514426064502
27458,6,h,36,0.016030499718284328
27458,6,l,36,0.01086178819693436
27458,6,h,37,0.011852232551673142
27458,6,l,37,-0.00019060474425309595
27458,6,h,38,0.04975151355716493
27458,6,l,38,0.023839786776469928
27458,6,h,39,0.0024375315240193506
27458,6,l,39,0.004644187806008331
27458,6,h,40,0.005313275328065589
27458,6,l,40,-0.02293145908016787
27458,6,h,41,0.009897850392613195
27458,6,l,41,-0.019997963401827967
27458,6,h,42,-0.026101896537223043
27458,6,l,42,-0.046475791902517306
27458,6,h,43,-0.04723415170964554
27458,6,l,43,-0.011952061863293282
27458,6,h,44,-0.008151299253123525
27458,6,l,44,-0.05332001322761224
27458,6,h,45,0.044147059822038294
27458,6,l,45,0.01581050846226006
27458,6,h,46,-0.03471484194625076
27458,6,l,46,-0.0034127383454702113
27458,6,h,47,0.024987686222058606
27458,6,l,47,0.035476743221246554
27458,6,h,48,-0.027830136380320405
27458,6,l,48,-0.030609482466877957
27458,6,h,49,0.038723782431580346
27458,6,l,49,0.03869749658432608
27458,6,h,50,-0.0069169416207742924
27458,6,l,50,0.012951946827551112
27458,6,h,51,0.012833209661818265
27458,6,l,51,-0.00899938069693601
27458,6,h,52,0.021430649398534358
27458,6,l,52,-0.017988873369075124
27458,6,h,53,0.06190376973300954
27458,6,l,53,0.026651513049057763
27458,6,h,54,0.034269132797472845
27458,6,l,54,-0.036686850654335815
27458,6,h,55,-0.027307878622623807
27458,6,l,55,0.003713612249036833
27458,6,h,56,-0.04476179716207213
27458,6,l,56,0.2256972074760928
27458,6,h,57,-0.02608417321310391
27458,6,l,57,-0.0033727336274104263
27458,6,h,58,-0.02972346679981906
27458,6,l,58,0.015039817511501007
27458,6,h,59,0.02685173630241019
27458,6,l,59,0.026650961529223763
27458,6,h,60,0.0026028600985840496
27458,6,l,60,0.02519533108623283
27458,6,h,61,-0.011297127705438748
27458,6,l,61,-0.04022229537927085
27458,6,h,62,0.005843465650360476
27458,6,l,62,0.04269546379727434
27458,6,h,63,0.06439140888079264
27458,6,l,63,-0.005907227306905591
27458,6,h,64,0.04110298952709702
27458,6,l,64,0.024838324341658623
27458,6,h,65,0.042764281327197264
27458,6,l,65,-0.02061561966778589
27458,6,h,66,0.004160482266483194
27458,6,l,66,0.009904274686209405
27458,6,h,67,0.030100799711565335
27458,6,l,67,-0.018745061298437848
27458,6,h,68,0.06880539342175945
27458,6,l,68,0.14889366747446175
27458,6,h,69,-0.008188043310441245
27458,6,l,69,-0.05389088623970414
27458,6,h,70,0.015369491177479109
27458,6,l,70,0.026662308533623464
27458,6,h,71,0.14410579184346625
27458,6,l,71,0.15810811230393887
27458,6,h,72,0.007448455066884481
27458,6,l,72,0.013769070893376858
27458,6,h,73,-0.02053583001195466
27458,6,l,73,-0.05631232759809752
27458,6,h,74,0.002286817436157653
27458,6,l,74,-0.01058640078443824
27458,6,h,75,0.07591827153932396
27458,6,l,75,0.019386266783340846
27458,6,h,76,-0.028240684570709215
27458,6,l,76,-0.039381188483238225
27458,6,h,77,0.057037387342495006
27458,6,l,77,-0.03535227207720371
27458,6,h,78,-0.08064751912817063
27458,6,l,78,-0.06746718487944996
27458,6,h,79,-0.03123666493701516
27458,6,l,79,-0.02016339846098247
27458,6,h,80,-0.09558690316646652
27458,6,l,80,-0.04289013598973801
27458,6,h,81,-0.05188345814455095
27458,6,l,81,-0.062312433209338734
27458,6,h,82,0.061062653394159984
27458,6,l,82,0.03613792693878471
27458,6,h,83,0.02299954416138546
27458,6,l,83,-0.0002706776228636378
27458,6,h,84,0.10005415761572585
27458,6,l,84,0.1466591407721628
27458,6,h,85,0.04975274826510579
27458,6,l,85,0.09786694624634097
27458,6,h,86,0.09187458567012095
27458,6,l,86,0.2324308242116855
27458,6,h,87,0.02307967319050865
27458,6,l,87,0.0011832339370549266
27458,6,h,88,0.06277982201290828
27458,6,l,88,0.09742366813952041
27458,6,h,89,0.004330078015817179
27458,6,l,89,-0.025065547222651714
27458,6,h,90,-0.03153140251949115
27458,6,l,90,-0.07202870598790542
27458,6,h,91,-0.008008499263682448
27458,6,l,91,-0.02269981608072282
27458,6,h,92,0.009871332943699861
27458,6,l,92,-0.047445855408460406
27458,6,h,93,-0.04646398132566559
27458,6,l,93,0.0017300814487773593
27458,6,h,94,-0.021800320743140467
27458,6,l,94,-0.06713987183188268
27458,6,h,95,0.011764925601470064
27458,6,l,95,-0.024502370155991087
27458,6,h,96,-0.03575613859656746
27458,6,l,96,-0.045931269044030304
27458,6,h,97,0.009141758566521774
27458,6,l,97,0.023319397818190767
27458,6,h,98,0.004576799356756168
27458,6,l,98,0.023084056247337396
27458,6,h,99,0.003360896032676804
27458,6,l,99,5.515353077112864e-05
27458,6,h,100,0.008849057580023767
27458,6,l,100,-0.01194379817832709
27458,6,h,101,-0.020764168058241075
27458,6,l,101,-0.025806523720810427
27458,6,h,102,-0.0019073886550889582
27458,6,l,102,0.0030027639196632005
27458,6,h,103,-0.046461838877104984
27458,6,l,103,-0.061613222855407934
27458,6,h,104,0.019879210085486116
27458,6,l,104,0.008822430548195398
27458,6,h,105,-0.00029591842514268993
27458,6,l,105,-0.03850554402300597
27458,6,h,106,0.00941291405232282
27458,6,l,106,0.018850981798441666
27458,6,h,107,0.015241195703221874
27458,6,l,107,0.0260466867066651
27458,6,h,108,-0.023085692877455283
27458,6,l,108,-0.021299321903238452
27458,6,h,109,-0.0017800476484781957
27458,6,l,109,0.01195759516014482
27458,6,h,110,0.07991363672442665
27458,6,l,110,0.17497132532003387
27458,6,h,111,0.03588656777170255
27458,6,l,111,0.00413084991555996
27458,6,h,112,-0.012384999023529818
27458,6,l,112,-0.03449661968843213
27458,6,h,113,-0.006542591250066979
27458,6,l,113,0.04563771806345654
27458,6,h,114,-0.026127196259791135
27458,6,l,114,0.03657987909424316
27458,6,h,115,-0.021177343445494618
27458,6,l,115,-0.051826127548789236
27458,6,h,116,0.012112341851474232
27458,6,l,116,-0.026107413352333807
27458,6,h,117,0.06988991886685064
27458,6,l,117,0.007919605495827172
27458,6,h,118,-0.07308112202131582
27458,6,l,118,0.04494665458000866
27458,6,h,119,-0.006846259815048227
27458,6,l,119,-0.024082770037392242
27458,6,h,120,0.028496228280500874
27458,6,l,120,0.03981209548067527
27458,6,h,121,0.02605812355976343
27458,6,l,121,0.024727991805923406
27458,6,h,122,0.03264212940416127
27458,6,l,122,0.01619613892600392
27458,6,h,123,-0.009431404920025017
27458,6,l,123,-0.006042192752351995
27458,6,h,124,-0.05550858550372009
27458,6,l,124,-0.05754354036855173
27458,6,h,125,0.0175116364770185
27458,6,l,125,0.0028477231691549157
27458,6,h,126,-0.001521954723877431
27458,6,l,126,-0.011676370524511856
27458,6,h,127,0.04578141061270188
27458,6,l,127,0.04718178892105925
27458,6,h,128,-0.019364543969803198
27458,6,l,128,-0.023836852242097726
27458,6,h,129,0.014277658282469475
27458,6,l,129,-0.02013301619908059
27458,6,h,130,0.005569030529202043
27458,6,l,130,0.05856909968846568
27458,6,h,131,0.05669156339325141
27458,6,l,131,0.07708982845715796
27458,6,h,132,0.06271828428609616
27458,6,l,132,0.05360488267740374
27458,6,h,133,0.0034077977342592985
27458,6,l,133,-0.007429003140119919
27458,6,h,134,-0.013380169627682034
27458,6,l,134,0.0033767095786293873
27458,6,h,135,0.024701851401593058
27458,6,l,135,0.011272503880075176
27458,6,h,136,-0.015197574407223897
27458,6,l,136,-0.03582133806970031
27458,6,h,137,0.0204724760320654
27458,6,l,137,-0.024208472976899504
27458,6,h,138,0.03281393582362273
27458,6,l,138,-0.008138932679817268
27458,6,h,139,0.0024155607432082664
27458,6,l,139,-0.008280513524332343
27458,6,h,140,-0.004476582426653542
27458,6,l,140,0.004689239653790301
27458,6,h,141,-0.0407498658931164
27458,6,l,141,-0.03575563667977544
27458,6,h,142,-0.042867260308529824
27458,6,l,142,-0.0467990866093052
27458,7,h,0,-0.03323877524002694
27458,7,h,1,-0.003461730610745761
27458,7,h,2,0.018807868516506517
27458,7,h,3,0.004011684963743906
27458,7,h,4,0.047744122238733686
27458,7,h,5,-0.030370417694246095
27458,7,h,6,0.03267770133735957
27458,7,h,7,0.03323846477855227
27458,7,h,8,-0.006727386298465616
27458,7,h,9,0.17977658020745044
27458,7,h,10,0.033181567226552494
27458,7,h,11,-0.025548866395139605
27458,7,h,12,0.008137849806903123
27458,7,h,13,-0.010040801142197171
27458,7,h,14,-0.033281831703066346
27458,7,h,15,0.00338987400001546
27458,7,h,16,-0.03849256133543111
27458,7,h,17,0.01577234321086037
27458,7,h,18,-0.029461616564335796
27458,7,h,19,-0.03028307236695406
27458,7,h,20,0.018286308104228346
27458,7,h,21,-0.05934069449946744
27458,7,h,22,0.018377358679429016
27458,7,h,23,0.29059194991856047
27458,7,h,24,0.005670186158869138
27458,7,h,25,0.01002225515360247
27458,7,h,26,0.005715854825789089
27458,7,h,27,-0.04917913035927447
27458,7,h,28,-0.003160295110911266
27458,7,h,29,0.0269475617511619
27458,7,h,30,-0.008231586148583967
27458,7,h,31,0.009241046334178018
27458,7,h,32,-0.021372997687191916
27458,7,h,33,0.03046576135575626
27458,7,h,34,-0.006681283191142764
27458,7,h,35,-0.08160193146517795
27458,7,h,36,0.06929754089954529
27458,7,h,37,-0.056120674610164165
27458,7,h,38,-0.031385308283739186
27458,7,h,39,-0.05017360530670415
27458,7,h,40,0.04797570504222019
27458,7,h,41,0.08718938784255327
27458,7,h,42,0.01268669155916929
27458,7,h,43,-0.07664293844639822
27458,7,h,44,0.0389135276761389
27458,7,h,45,-0.007773049025038173
27458,7,h,46,0.031838436271748295
27458,7,h,47,-0.028186170898981452
27458,7,h,48,-0.003970253720230668
27458,7,h,49,0.016026763298250223
27458,7,h,50,0.024762749263571145
27458,7,h,51,-0.02048374170446834
30771,1,h,0,0.015124320108189385
30771,1,l,0,0.006155779116937067
30771,1,h,1,0.04423807572209327
30771,1,l,1,0.041570539363411985
30771,1,h,2,0.02261225852232213
30771,1,l,2,0.006857935842716687
30771,1,h,3,0.01359135299146033
30771,1,l,3,0.017464697603401833
30771,1,h,4,0.052559755630896765
30771,1,l,4,0.03616353539240839
30771,1,h,5,0.05629119860759659
30771,1,l,5,0.035427766972813156
30771,1,h,6,0.0580958110684349
30771,1,l,6,0.07027553873931386
30771,1,h,7,0.060994184309963596
30771,1,l,7,0.10544588070947654
30771,1,h,8,0.03208114850986315
30771,1,l,8,0.03362448427763591
30771,1,h,9,0.026986684715222694
30771,1,l,9,0.04246491606152811
30771,1,h,10,0.03355207446104797
30771,1,l,10,0.03019907287060054
30771,1,h,11,0.0830537023592809
30771,1,l,11,0.06490384138008502
30771,1,h,12,0.018737292651068264
30771,1,l,12,-0.02142379032591257
30771,1,h,13,0.05863567765515726
30771,1,l,13,0.038182046333437414
30771,1,h,14,0.24174238128844014
30771,1,l,14,0.22833224814663647
30771,1,h,15,0.02948188777661558
30771,1,l,15,0.024333401180413702
30771,1,h,16,0.039343553100524765
30771,1,l,16,0.025321628083603442
30771,1,h,17,0.10956079042745533
30771,1,l,17,0.12894324669158977
30771,1,h,18,0.030491824341802226
30771,1,l,18,0.011162909516364422
30771,1,h,19,0.024693081068660496
30771,1,l,19,0.041898362796848894
30771,1,h,20,0.07270671045520845
30771,1,l,20,0.0627179586542837
30771,1,h,21,0.10494138014509942
30771,1,l,21,0.12109221205757925
30771,1,h,22,0.043789250557881854
30771,1,l,22,0.10768949847801797
30771,1,h,23,0.008963686212108163
30771,1,l,23,0.009512377764130222
30771,1,h,24,0.029112417188448775
30771,1,l,24,0.021578454222587615
30771,1,h,25,0.011877636366847832
30771,1,l,25,-0.019636545935879695
30771,1,h,26,0.014437518181024228
30771,1,l,26,0.05337865966692255
30771,1,h,27,0.03489588515097356
30771,1,l,27,0.08885515582750403
30771,1,h,28,0.000983524376210513
30771,1,l,28,0.025657653154142247
30771,1,h,29,0.02970341770590328
30771,1,l,29,0.016573418066035177
30771,1,h,30,0.06443580634591399
30771,1,l,30,0.1118643520995027
30771,1,h,31,0.0033864311662717295
30771,1,l,31,-0.007896983944374679
30771,1,h,32,0.008984430686604743
30771,1,l,32,0.009239720452708584
30771,1,h,33,0.01657565712150308
30771,1,l,33,-0.003402594970367966
30771,1,h,34,0.021191279369839458
30771,1,l,34,-0.02544787746126956
30771,1,h,35,0.14714374132993643
30771,1,l,35,0.1915170185950218
30771,1,h,36,0.018279357096807104
30771,1,l,36,0.05049324481645451
30771,1,h,37,0.019247986720796095
30771,1,l,37,0.00017303082254798625
30771,1,h,38,0.04717384334950964
30771,1,l,38,0.11115918160985498
30771,1,h,39,0.02648824063750066
30771,1,l,39,0.033910987336973425
30771,1,h,40,0.023133927692843576
30771,1,l,40,0.0345512868028053
30771,1,h,41,0.03566044226576853
30771,1,l,41,0.03450409444301731
30771,1,h,42,0.042013191606576565
30771,1,l,42,0.06341037108362614
30771,1,h,43,0.01226402070155908
30771,1,l,43,-0.006554979674737012
30771,1,h,44,0.05197889110355574
30771,1,l,44,0.07364124732667562
30771,1,h,45,0.013519530011903078
30771,1,l,45,0.012367503322653265
30771,1,h,46,0.02769446001276488
30771,1,l,46,0.051707688985414335
30771,1,h,47,0.03439575362301072
30771,1,l,47,0.10170557970729761
30771,1,h,48,0.028687872548275938
30771,1,l,48,0.02472890186379197
30771,1,h,49,0.02591886188368196
30771,1,l,49,0.007198128590919699
30771,1,h,50,0.04034660464364751
30771,1,l,50,0.0498524145254682
30771,1,h,51,0.01740835682268928
30771,1,l,51,0.037479319277243295
30771,1,h,52,-0.011116766186708482
30771,1,l,52,-0.0020101195597708793
30771,1,h,53,0.02814486366871234
30771,1,l,53,0.033395177491687904
30771,1,h,54,0.03440803016066767
30771,1,l,54,0.05774573203044784
30771,1,h,55,-0.013880091217017972
30771,1,l,55,0.00756459594851895
30771,1,h,56,-0.002395276797801993
30771,1,l,56,-0.024097250487811684
30771,1,h,57,0.03392550309388501
30771,1,l,57,0.08938963066696444
30771,1,h,58,0.014810986588198322
30771,1,l,58,0.011666430496182136
30771,1,h,59,-0.071891303659509
30771,1,l,59,-0.008868324336008397
30771,1,h,60,0.01826553323257024
30771,1,l,60,0.018538070188396268
30771,1,h,61,0.053123969277146986
30771,1,l,61,0.057884546315389696
30771,1,h,62,0.026560045868319827
30771,1,l,62,0.014101689800752349
30771,1,h,63,-0.0007271642402648278
30771,1,l,63,-0.010969965685654177
30771,1,h,64,0.016717050532963188
30771,1,l,64,0.01744652187325022
30771,1,h,65,0.06480951626435659
30771,1,l,65,0.007625012460290448
30771,1,h,66,0.03047500771588753
30771,1,l,66,0.0774752853600083
30771,1,h,67,0.029730813770187433
30771,1,l,67,0.0319064705479549
30771,1,h,68,-0.002273713646826546
30771,1,l,68,0.03346935498585888
30771,1,h,69,0.013035041021094651
30771,1,l,69,-0.03794475723095945
30771,1,h,70,-0.002426872027199311
30771,1,l,70,-0.045538541252430426
30771,1,h,71,0.08638853333984642
30771,1,l,71,0.12741598914859065
30771,1,h,72,0.18681562375330063
30771,1,l,72,0.23551762991227287
30771,1,h,73,0.048501091472442644
30771,1,l,73,0.1328820837389209
30771,1,h,74,0.03005609698461197
30771,1,l,74,0.05637479320586209
30771,1,h,75,0.0646165186507367
30771,1,l,75,0.08240535058162281
30771,1,h,76,0.0884410139119882
30771,1,l,76,0.06008274939557495
30771,1,h,77,0.035754238743342444
30771,1,l,77,0.021380056562081095
30771,1,h,78,0.05813783679313835
30771,1,l,78,0.04564644407110732
30771,1,h,79,0.04156572735256355
30771,1,l,79,-0.007231122766572606
30771,1,h,80,0.051911949866911826
30771,1,l,80,0.04939221926254863
30771,1,h,81,0.03701454014601597
30771,1,l,81,0.038152411945916107
30771,1,h,82,0.007345641541044157
30771,1,l,82,0.08822362528375698
30771,1,h,83,0.044878975410321466
30771,1,l,83,0.09420782809970633
30771,1,h,84,0.04368306224528954
30771,1,l,84,0.04748802272401864
30771,1,h,85,0.030797393921971686
30771,1,l,85,0.012844832585740524
30771,1,h,86,0.01838819293587507
30771,1,l,86,0.07494711035252571
30771,1,h,87,0.10124172267702769
30771,1,l,87,0.13740901943243924
30771,1,h,88,0.1113626392348528
30771,1,l,88,0.13386433800191302
30771,1,h,89,0.013794998118001429
30771,1,l,89,0.018297880918121668
30771,1,h,90,0.01951949754839095
30771,1,l,90,0.07325313836633036
30771,1,h,91,0.061315556574322604
30771,1,l,91,0.04091545931671517
30771,1,h,92,0.04829097654478568
30771,1,l,92,0.03416242496214702
30771,1,h,93,0.037338166961287944
30771,1,l,93,0.03634252615738177
30771,1,h,94,0.03813018843224349
30771,1,l,94,0.0961125958869613
30771,1,h,95,0.0734586407621379
30771,1,l,95,0.014114922415497692
30771,1,h,96,0.04573094257196294
30771,1,l,96,0.06563494820422376
30771,1,h,97,0.04099093519054183
30771,1,l,97,0.009642160519321081
30771,1,h,98,0.033461357512558514
30771,1,l,98,0.01852477453794024
30771,1,h,99,0.009766902605746476
30771,1,l,99,0.07465603544923789
30771,1,h,100,-0.002091783468184382
30771,1,l,100,0.010647364486988456
30771,1,h,101,0.021421246122097382
30771,1,l,101,-0.013303379697153896
30771,1,h,102,-0.007703227869214011
30771,1,l,102,0.013359135005602355
30771,1,h,103,0.022989772602035264
30771,1,l,103,0.0014125500857599023
30771,1,h,104,0.01294678210383222
30771,1,l,104,-0.02167676223125765
30771,1,h,105,0.06008386617566704
30771,1,l,105,0.07216256532881334
30771,1,h,106,0.021006893661733417
30771,1,l,106,0.031238288003830276
30771,1,h,107,0.027413650905350195
30771,1,l,107,0.04185710013291518
30771,1,h,108,0.013553191606913137
30771,1,l,108,0.01782502348723018
30771,1,h,109,0.015871514379251103
30771,1,l,109,0.04643766869618926
30771,1,h,110,0.011798309447560032
30771,1,l,110,-0.010141477834553256
30771,1,h,111,0.03429557327430407
30771,1,l,111,0.04118371272941961
30771,1,h,112,0.02650358053448983
30771,1,l,112,0.058032723153311115
30771,1,h,113,0.0072655397896128305
30771,1,l,113,-0.0033889951411453755
30771,1,h,114,0.01864739463960595
30771,1,l,114,0.035076861172080316
30771,2,h,0,-0.0036550174724918655
30771,2,l,0,0.009349377674900192
30771,2,h,1,0.05729358417164344
30771,2,l,1,0.0345469449964201
30771,2,h,2,0.10561904241925864
30771,2,l,2,0.028426092325920225
30771,2,h,3,0.04367560910197384
30771,2,l,3,0.01295561342773255
30771,2,h,4,0.06604699208380888
30771,2,l,4,0.011830331126810457
30771,2,h,5,0.020276133478824128
30771,2,l,5,0.04865910615363076
30771,2,h,6,-0.0015199602339835486
30771,2,l,6,0.018464768375609134
30771,2,h,7,0.02085037408170624
30771,2,l,7,0.04919932887791879
30771,2,h,8,0.11270681200874537
30771,2,l,8,0.2307251659473465
30771,2,h,9,0.07692670149673907
30771,2,l,9,0.009000570304275564
30771,2,h,10,0.07330450616613736
30771,2,l,10,0.027204909803131578
30771,2,h,11,0.024309695938344617
30771,2,l,11,0.01112368022150354
30771,2,h,12,0.012730465171020717
30771,2,l,12,0.03546542653159406
30771,2,h,13,0.05507796508912655
30771,2,l,13,0.055209482784783714
30771,2,h,14,0.14590037322187135
30771,2,l,14,0.06366830208633052
30771,2,h,15,0.17278132357296652
30771,2,l,15,0.04885177658666854
30771,2,h,16,0.03587290702996567
30771,2,l,16,0.027714090156843726
30771,2,h,17,0.054974319991373644
30771,2,l,17,0.06747809293548455
30771,2,h,18,0.1909296672047004
30771,2,l,18,0.025014858950275942
30771,2,h,19,0.010309366379041951
30771,2,l,19,0.03670634894644517
30771,2,h,20,0.04890875582639523
30771,2,l,20,0.026652664561575123
30771,2,h,21,-0.010779026969212999
30771,2,l,21,0.1168363163626613
30771,2,h,22,0.04359836530619554
30771,2,l,22,0.062068659336531905
30771,2,h,23,0.05272618497645082
30771,2,l,23,0.03894703892789866
30771,2,h,24,0.055816890961066484
30771,2,l,24,0.04904578683428277
30771,2,h,25,0.06892890105972534
30771,2,l,25,0.043207898466502796
30771,2,h,26,0.07668925197863107
30771,2,l,26,0.055118466024464186
30771,2,h,27,0.04845055294416833
30771,2,l,27,0.08912631161969824
30771,2,h,28,0.04609787089556572
30771,2,l,28,0.059744795913129034
30771,2,h,29,0.0502184888313682
30771,2,l,29,0.03632487288828702
30771,2,h,30,0.023997171492084756
30771,2,l,30,0.13213221927322852
30771,2,h,31,0.011463080341047552
30771,2,l,31,0.05396350179962998
30771,2,h,32,0.019371619613731624
30771,2,l,32,0.03954503696683521
30771,2,h,33,0.07586027197773991
30771,2,l,33,0.058837626001199995
30771,2,h,34,0.02538500510946776
30771,2,l,34,0.04728455643740557
30771,2,h,35,0.021993434503745548
30771,2,l,35,0.04606806687437568
30771,2,h,36,0.026460475024098023
30771,2,l,36,0.03163216218397833
30771,2,h,37,0.02349886449109413
30771,2,l,37,0.02037130942252133
30771,2,h,38,0.07710765848125849
30771,2,l,38,0.05885955005064347
30771,2,h,39,0.04089440375845398
30771,2,l,39,0.06539314139925101
30771,2,h,40,0.03639963526518882
30771,2,l,40,0.3112090890107251
30771,2,h,41,0.0884049218956503
30771,2,l,41,0.19951379164736927
30771,2,h,42,0.026378800947960166
30771,2,l,42,0.07280672709355844
30771,2,h,43,0.007619304881873334
30771,2,l,43,0.05321415388285913
30771,2,h,44,0.028789046720955124
30771,2,l,44,0.060274996494201004
30771,2,h,45,0.1130565559317902
30771,2,l,45,0.03928362476763116
30771,2,h,46,0.051498104376010344
30771,2,l,46,0.0448091287597614
30771,2,h,47,0.05544641956455013
30771,2,l,47,0.06674972011420105
30771,2,h,48,0.04016986660180921
30771,2,l,48,0.003498193953055532
30771,2,h,49,0.012329846831496656
30771,2,l,49,0.0329532147789994
30771,2,h,50,0.03452104724700417
30771,2,l,50,0.012845477235757581
30771,2,h,51,0.08306633702723869
30771,2,l,51,0.007466515432445413
30771,2,h,52,0.014662172776492626
30771,2,l,52,0.04988748601475993
30771,2,h,53,0.05051178300677069
30771,2,l,53,-0.0038972547508110272
30771,2,h,54,0.1354120118499833
30771,2,l,54,0.0012219409855508355
30771,2,h,55,0.01089497442572391
30771,2,l,55,0.025625840960161166
30771,2,h,56,0.04811195874836028
30771,2,l,56,0.024510606762488407
30771,2,h,57,-0.008094084297946618
30771,2,l,57,0.04520714435273986
30771,2,h,58,0.059301977831874436
30771,2,l,58,0.03397003861648434
30771,2,h,59,0.048842483412137594
30771,2,l,59,0.020615502446535858
30771,2,h,60,0.032745970732517775
30771,2,h,61,0.08399860086187176
30771,2,h,62,0.10174516872632595
30771,2,h,63,-0.00431275611082385
30771,2,h,64,-0.004601189386003265
30771,2,h,65,-0.013558451416534523
30771,2,h,66,0.17537612194806226
30771,2,h,67,0.037029536113378586
30771,2,h,68,0.058831843018557595
30771,2,h,69,0.13121058188318255
30771,2,h,70,0.03763676943976765
30771,2,h,71,-0.004869392749809751
30771,2,h,72,0.10927149017981569
30771,2,h,73,0.048858634789095655
30771,2,h,74,0.025204375798651552
30771,2,h,75,0.04646168018178401
30771,2,h,76,-0.002248117839283737
30771,2,h,77,0.023254202703403087
30771,2,h,78,0.0173504474228468
30771,2,h,79,0.0038198634346938605
30771,2,h,80,0.03280355227054075
30771,2,h,81,0.02360853655813716
30771,3,h,0,-0.010543641756898493
30771,3,l,0,-0.023350408353265063
30771,3,h,1,-0.03481894555448597
30771,3,l,1,-0.038658071632260434
30771,3,h,2,-0.01878889003833468
30771,3,l,2,-0.017837521755503852
30771,3,h,3,-0.03790711324329001
30771,3,l,3,-0.020561049735526672
30771,3,h,4,-0.0422025672641993
30771,3,l,4,-0.031045389045524743
30771,3,h,5,-0.0578198218757485
30771,3,l,5,-0.03965103857211232
30771,3,h,6,-0.02620314459524802
30771,3,l,6,-0.01865857057198157
30771,3,h,7,0.04193674583290904
30771,3,l,7,-0.010526500835038853
30771,3,h,8,-0.03840198099377806
30771,3,l,8,-0.03270337129503162
30771,3,h,9,-0.01242455224528506
30771,3,l,9,-0.03334694102476453
30771,3,h,10,-0.0036532008908558046
30771,3,l,10,-0.023011937696871678
30771,3,h,11,-0.02929406040662894
30771,3,l,11,-0.006654840850532831
30771,3,h,12,-0.015415577263910686
30771,3,l,12,-0.013838080211534362
30771,3,h,13,-0.019726262666285622
30771,3,l,13,-0.03889785992206565
30771,3,h,14,-0.005484989694975309
30771,3,l,14,0.05314230785418871
30771,3,h,15,-0.0005074692706438198
30771,3,l,15,-0.029020801746923442
30771,3,h,16,-0.039350209372767654
30771,3,l,16,-0.039362505151740446
30771,3,h,17,-0.04326490053147274
30771,3,l,17,-0.02745103879135662
30771,3,h,18,-0.027002597320818843
30771,3,l,18,-0.034302449711353315
30771,3,h,19,-0.033241852899699414
30771,3,l,19,-0.008869585240595725
30771,3,h,20,-0.03451218055770482
30771,3,l,20,-0.056508271708235504
30771,3,h,21,-0.03644071020943269
30771,3,l,21,-0.021366937632233237
30771,3,h,22,-0.03690875860209372
30771,3,l,22,0.022348964566991345
30771,3,h,23,-0.010984306904686164
30771,3,l,23,-0.007780782916393795
30771,3,h,24,-0.029578285159173406
30771,3,l,24,-0.01455567723536084
30771,3,h,25,-0.01512686264611623
30771,3,l,25,-0.03444556402016607
30771,3,h,26,-0.028940790280518703
30771,3,l,26,0.005439111268714883
30771,3,h,27,-0.02081647262250644
30771,3,l,27,0.016717395119940262
30771,3,h,28,-0.036567974283248025
30771,3,l,28,-0.019235735941528064
30771,3,h,29,-0.0380296768155556
30771,3,l,29,-0.02504969783933735
30771,3,h,30,-0.04587151461240063
30771,3,l,30,-0.023161155871095823
30771,3,h,31,-0.01536427407613368
30771,3,l,31,0.024390987908385866
30771,3,h,32,-0.029570031659274104
30771,3,l,32,0.013606581952267166
30771,3,h,33,-0.0606918540707358
30771,3,l,33,-0.023284024537221726
30771,3,h,34,-0.043045637187261794
30771,3,l,34,-0.02929406535783161
