CIDs,High or Low Conc.,FOV,cell,delF
62725,l,1,2,0.29062582802605097
62725,l,1,3,0.09479311605826023
62725,l,1,4,0.14550036241716335
62725,l,1,5,-0.021911677769767907
62725,l,1,6,0.01800075906283333
62725,l,1,7,0.0457492898574719
62725,l,1,8,0.004875849988934246
62725,l,1,9,0.039853648029585964
62725,l,1,10,0.07972351180843842
62725,l,1,11,0.07260543481673026
62725,l,1,12,-0.004253322035423953
62725,l,1,13,0.07974897459011868
62725,l,1,14,0.10336857936863209
62725,l,1,15,-0.017574086161214336
62725,l,1,16,0.005705590896963254
62725,l,1,17,0.06794408803029216
62725,l,1,18,0.042993109091978066
62725,l,1,19,0.13317091592965186
62725,l,1,20,0.030908518943213458
62725,l,1,21,0.15743172338256176
62725,l,1,22,0.11897945245583604
62725,l,1,23,0.03400251122559397
62725,l,1,24,0.007098149001079846
62725,l,1,25,0.10363760902347392
62725,l,1,26,0.024067698185651448
62725,l,1,27,0.007727411190056772
62725,l,1,28,-0.04137755571081648
62725,l,1,29,0.0460695611379729
62725,l,1,30,0.009679364068677844
62725,l,1,31,-0.008961995954102894
62725,l,1,32,0.32462216365276514
62725,l,1,33,0.16496141590243693
62725,l,1,34,0.430567562642147
62725,l,1,35,0.11261752303498318
62725,l,1,36,0.07650391169758548
62725,l,1,37,0.30228655415108857
62725,l,1,38,0.08363150932766426
62725,l,1,39,0.014019413951319512
62725,l,1,40,-0.005145562996362124
62725,l,1,41,-0.021581305700230913
62725,l,1,42,0.022863755609267008
62725,l,1,43,0.031961194618032686
62725,l,1,44,0.09803835518588906
62725,l,1,45,0.05154506684838739
62725,l,1,46,-0.03399566207686109
62725,l,1,47,0.15019579671076128
62725,l,1,48,0.11868731504294533
62725,l,1,49,0.04167405876446568
62725,l,1,50,0.34734874526021403
62725,l,1,51,0.08484880511593007
62725,l,1,52,0.06426307702007321
62725,h,2,0,0.34084307837146605
62725,h,2,1,0.5706586673688416
62725,h,2,2,0.25618563748863066
62725,h,2,3,0.41956802551138345
62725,h,2,4,-0.13700751826223614
62725,h,2,5,0.4059582376636673
62725,h,2,6,0.012776859357606002
62725,h,2,7,0.05874727483307066
62725,h,2,8,0.3571188802191658
62725,h,2,9,0.3571188802191658
62725,h,2,10,0.24958276799831944
62725,h,2,11,0.19473744712902188
62725,h,2,12,0.05253290541977532
62725,h,2,13,0.030696935478063004
62725,h,2,14,0.06155369928058913
62725,h,2,15,0.1579288308194975
62725,h,2,16,0.13341335640038476
62725,h,2,17,0.09988689224817314
62725,h,2,18,0.12765326946291294
62725,h,2,19,0.14447111803264637
62725,h,2,20,0.044547261460454124
62725,h,2,21,0.06041869388218372
62725,h,2,22,0.08289238797398664
62725,h,2,23,0.14215262875665588
62725,h,2,24,0.10990600551076941
62725,h,2,25,0.11683826665384804
62725,h,2,26,0.08690395446029224
62725,h,2,27,-0.06819590604319148
62725,h,2,28,0.17139966930078743
62725,h,2,29,0.017501644540395208
62725,h,2,30,0.057317391659771684
62725,h,2,31,0.11132142101999419
62725,h,2,32,0.19825164506115503
62725,h,2,33,0.1552601228568634
62725,h,2,34,0.09420931607868444
62725,h,2,35,0.195679978152156
62725,h,2,36,0.11033160153967342
62725,h,2,37,0.029311500862523085
62725,h,2,38,0.2113574916545056
62725,h,2,39,0.11387021537408404
62725,h,2,40,0.05883583015481208
62725,h,2,41,0.172541616881234
62725,h,2,42,-0.012980658774745572
62725,h,2,43,0.09245366175831511
62725,h,2,44,0.18843236787327036
62725,h,2,45,0.237551368336443
62725,h,2,46,0.13375069869496883
62725,h,2,47,0.026214533770657855
62725,h,2,48,-0.008658840309389662
62725,h,2,49,0.06031777641115673
62725,h,2,50,0.020727997808211825
62725,h,2,51,0.190815208039548
62725,h,2,52,0.18922554301521208
62725,h,2,53,0.12968389107422842
62725,h,2,54,0.07522333060617815
62725,h,2,55,0.022721413275597725
62725,h,2,56,0.04682393876033972
62725,h,2,57,0.05610588466080835
62725,h,2,58,-0.06783267881667922
62725,h,2,59,0.2723968268429274
62725,h,2,60,0.0008431183647496116
62725,h,2,61,-0.05950840627151221
62725,h,2,62,0.039739153969473064
62725,h,2,63,-0.05836450363896544
62725,h,2,64,0.052819220926407444
62725,h,2,65,0.014941502054298075
62725,h,2,66,0.14382663056073525
62725,h,2,67,-0.010306635426165714
62725,h,2,68,0.2429811502065279
62725,h,2,69,0.06965326058549819
62725,h,2,70,0.0006176352196631633
62725,h,2,71,0.044550102404724755
62725,h,2,72,0.008585954682274223
62725,h,2,73,0.03127935012706164
62725,h,2,74,0.04210161665036596
62725,h,2,75,0.04982360621934288
62725,h,2,76,0.0013081925579169155
62725,h,2,77,-0.06310853880719478
62725,h,2,78,-0.021636841182746905
62725,h,2,79,-0.035426847042920914
62725,h,2,80,0.08961301040011334
62725,h,2,81,0.1248639099095396
62725,h,2,82,-0.011274686490922807
62725,h,2,83,0.10155749476307659
62725,h,2,84,0.10602439360550457
62725,h,2,85,0.05603991118399668
62725,h,2,86,0.12878992719009755
62725,h,2,87,0.1318642445003999
62725,h,2,88,-0.005995085852362604
62725,h,2,89,-0.005995085852362604
62725,h,2,90,-0.0188606126736598
62725,h,2,91,0.16923331330866279
62725,h,2,92,0.01599503136043455
62725,h,2,93,0.015865392271846277
62725,h,2,94,-0.054030520070085165
62725,h,2,95,0.09570922789682645
62725,h,2,96,0.02827857009809734
62725,h,2,97,0.0027362467553553893
62725,h,2,98,0.08640119791514289
62725,h,2,99,0.013691757672877933
62725,h,2,100,0.034405178930390835
62725,h,2,101,0.0030665449885702123
62725,h,2,102,0.02367826306568564
62725,h,2,103,0.10764209357594855
62725,h,2,104,-0.018589210245436288
62725,h,2,105,-0.02074941386165059
62725,h,2,106,0.004003893936767401
62725,h,2,107,0.0413413996827734
62725,h,2,108,-0.0015756929335858881
62725,h,2,109,-0.021157056260135605
62725,h,2,110,0.17148558635458144
62725,h,2,111,0.007908983418275702
62725,h,2,112,0.035726231865617804
62725,h,2,113,0.06380222020190131
62725,h,2,114,0.009004974581037476
62725,h,2,115,0.002568352732518141
62725,h,2,116,0.023980132593501142
62725,h,2,117,0.05113830672214681
62725,h,2,118,0.06774932486245762
62725,h,2,119,0.17704924494570742
62725,h,2,120,0.09316223284222408
62725,h,2,121,-0.006065632114963789
62725,h,2,122,0.11944016575905596
62725,h,2,123,0.14416435036716443
62725,l,2,0,0.27600495273685693
62725,l,2,1,0.15490185745578355
62725,l,2,2,0.11913716855946395
62725,l,2,3,0.3906545793259142
62725,l,2,4,0.0288144759357415
62725,l,2,5,0.3715388111446632
62725,l,2,6,0.39930183546117015
62725,l,2,7,0.1015687024501995
62725,l,2,8,0.09842765543922434
62725,l,2,9,0.021170799644070076
62725,l,2,10,0.012275103026453441
62725,l,2,11,0.18793941561366767
62725,l,2,12,0.07915977759838891
62725,l,2,13,0.0714464620064202
62725,l,2,14,0.1678884686697685
62725,l,2,15,0.4441113906369727
62725,l,2,16,0.04188070745803363
62725,l,2,17,0.0601594114380005
62725,l,2,18,0.03565452446377105
62725,l,2,19,-0.029475835461528706
62725,l,2,20,-0.007520620094127082
62725,l,2,21,-0.0037307415594680904
62725,l,2,22,0.1717858330086397
62725,l,2,23,0.002944727451645736
62725,l,2,24,0.04217192234162456
62725,l,2,25,0.06035221393589211
62725,l,2,26,0.49605429139548546
62725,l,2,27,0.08342060764951469
62725,l,2,28,0.20505779522059242
62725,l,2,29,0.19494456767776927
62725,l,2,30,0.06929811860742499
62725,l,2,31,0.1071714458527724
62725,l,2,32,-0.02979374799038237
62725,l,2,33,0.039021077305883195
62725,l,2,34,0.20601056835005951
62725,l,2,35,0.24590077887234255
62725,l,2,36,0.038465839676969406
62725,l,2,37,-0.0410409971279328
62725,l,2,38,0.01646721171544765
62725,l,2,39,0.5629353092716108
62725,l,2,40,0.0762114169936351
62725,l,2,41,0.11360911345496784
62725,l,2,42,0.0786113097203448
62725,l,2,43,0.0015481153587124513
62725,l,2,44,0.050000620016933055
62725,l,2,45,0.22190069424420633
62725,l,2,46,0.023156352561287813
62725,l,2,47,0.019317208192653677
62725,l,2,48,0.02932389155965763
62725,l,2,49,0.029536501758555118
62725,l,2,50,0.028261038016812377
62725,l,2,51,0.1958662874329473
62725,l,2,52,0.15955255745055558
62725,l,2,53,0.03132919200796307
62725,l,2,54,0.0672445055656165
62725,l,2,55,-0.04449073323117595
62725,l,2,56,0.2207558029707479
62725,l,2,57,0.12259563532779805
62725,l,2,58,0.03867524112666598
62725,l,2,59,0.14961082657785885
62725,l,2,60,-0.007167879319291845
62725,l,2,61,0.03431558497276573
62725,l,2,62,0.062036678434828525
62725,l,2,63,0.0025534120597731267
62725,l,2,64,0.061534556480790564
62725,l,2,65,0.07194318735753702
62725,l,2,66,-0.00042669055373958004
62725,l,2,67,0.07867870973460232
62725,l,2,68,0.07867870973460232
62725,l,2,69,0.06427447742595806
62725,l,2,70,0.04963681880121091
62725,l,2,71,0.018816025039154756
62725,l,2,72,0.0907378665614806
62725,l,2,73,0.09242687277991464
62725,l,2,74,0.009756900478800382
62725,l,2,75,-0.023464829791064356
62725,l,2,76,0.03487485903465066
62725,l,2,77,0.05114410460587867
62725,l,2,78,0.05201091872113844
62725,l,2,79,0.019352857855822584
62725,l,2,80,0.01868772126432261
62725,l,2,81,-0.05017532520863721
62725,l,2,82,0.0019614289256906503
62725,l,2,83,0.011397958858311212
62725,l,2,84,0.04859682806964901
62725,l,2,85,0.002326056213293471
62725,l,2,86,0.10521430692037381
62725,l,2,87,-0.021028604503827836
62725,l,2,88,0.006690165554358587
62725,l,2,89,0.051302835853952344
62725,l,2,90,-0.013044672070026584
62725,l,2,91,-0.016017175576134805
62725,l,2,92,-0.0064079443636711475
62725,l,2,93,0.012038869872444664
62725,l,2,94,0.01099478614436788
62725,l,2,95,0.07346470725484576
62725,l,2,96,-0.009797550822752762
62725,l,2,97,0.034313730982804776
62725,l,2,98,0.09610305052826666
62725,l,2,99,0.1905426671966767
62725,l,2,100,0.014424902496716454
62725,l,2,101,0.08040658267691438
62725,l,2,102,0.1259053438869184
62725,l,2,103,0.04609351745509882
62725,l,2,104,0.036223365548817006
62725,l,2,105,0.07141902223279963
62725,l,2,106,-0.022081755897082857
62725,l,2,107,0.007208228620760368
62725,l,2,108,-0.0100819955049335
62725,l,2,109,0.023861665925481793
62725,l,2,110,-0.002417175788340419
62725,l,2,111,0.02559683415169785
62725,l,2,112,0.0036166226619142225
62725,l,2,113,-0.03743883325701932
62725,l,2,114,-0.006083389209758115
62725,h,3,0,0.653144800671791
62725,h,3,1,0.04357635089605391
62725,h,3,2,0.090033815925433
62725,h,3,3,0.25728686190247185
62725,h,3,4,0.14802240982316836
62725,h,3,5,0.319987974990646
62725,h,3,6,1.1656536994785762
62725,h,3,7,0.22066051379449297
62725,h,3,8,1.0625014692083372
62725,h,3,9,0.008440663684654952
62725,h,3,10,0.016302464007567664
62725,h,3,11,0.2171584376720317
62725,h,3,12,-0.057840549352273875
62725,h,3,13,-0.06626158447760715
62725,h,3,14,0.018375004540981267
62725,h,3,15,0.03214401514451114
62725,h,3,16,0.05503886117978418
62725,h,3,17,0.23665767326872017
62725,h,3,18,0.01486789372191478
62725,h,3,19,0.08072325584569075
62725,h,3,20,0.06936852382438838
62725,h,3,21,-0.0022280946794997493
62725,h,3,22,-0.03100298109314261
62725,h,3,23,-0.034850853085335066
62725,h,3,24,0.02767442268143804
62725,h,3,25,0.04858677389093887
62725,h,3,26,0.29611006260607325
62725,h,3,27,0.2905763848124754
62725,h,3,28,0.05255343988834622
62725,h,3,29,0.0009880887293170354
62725,h,3,30,-0.053166378425047955
62725,h,3,31,-0.008668397251224296
62725,h,3,32,-0.03852445376366546
62725,h,3,33,0.03762248210663256
62725,h,3,34,0.02856210527313362
62725,h,3,35,0.013988402494336246
62725,h,3,36,0.0022215633294434462
62725,h,3,37,0.07644096409412021
62725,h,3,38,-0.0017217049936970041
62725,h,3,39,0.00480644034663142
62725,h,3,40,0.01907433778908702
62725,h,3,41,0.356550020894971
62725,h,3,42,0.016937811839201903
62725,h,3,43,0.09229868201251926
62725,h,3,44,0.23656511010738535
62725,l,3,0,0.050526349942217504
62725,l,3,1,0.037545404238270796
62725,l,3,2,-0.0017096440614602732
62725,l,3,3,0.04748176707432519
62725,l,3,4,0.12075603636392622
62725,l,3,5,0.04212513944569343
62725,l,3,6,0.045633386572452354
62725,l,3,7,0.09379077350643605
62725,l,3,8,0.003269560546697701
62725,l,3,9,0.05215932184210059
62725,l,3,10,0.21174700417931502
62725,l,3,11,0.076827967798418
62725,l,3,12,-0.028078126002083117
62725,l,3,13,0.05709384882466584
62725,l,3,14,-0.08554471797860436
62725,l,3,15,0.07683102256798009
62725,l,3,16,0.002439186914425521
62725,l,3,17,0.05566661124631902
62725,l,3,18,-0.03365024608316131
62725,l,3,19,0.07732963381269549
62725,l,3,20,0.0206780006623443
62725,l,3,21,-0.034360007508804996
62725,l,3,22,0.08222418369780027
62725,l,3,23,0.19848140557306948
62725,l,3,24,-0.041029922279469916
62725,l,3,25,0.12767579926166003
62725,l,3,26,0.010279506511931283
62725,l,3,27,0.06273112427239942
62725,l,3,28,-0.028037103123582027
62725,l,3,29,-0.021715256138966205
62725,l,3,30,-0.03365398165805256
62725,l,3,31,0.024010951189135515
62725,l,3,32,0.018817516806929724
62725,l,3,33,-0.010001369718209576
62725,l,3,34,-0.008964412867105687
62725,l,3,35,0.22560448689628576
62725,l,3,36,0.7214470976678742
62725,l,3,37,-0.04178309451101794
62725,l,3,38,0.2810454411244052
62725,l,3,39,0.08888308066995049
62725,l,3,40,1.2587869267404983
62725,l,3,41,1.0928458255373936
62725,l,3,42,0.03428615565279273
62725,l,3,43,0.010771213555279819
62725,l,3,44,0.08392116447962439
62725,l,3,45,0.2183709070399662
62725,l,3,46,-0.009215523260962387
62725,l,3,47,-0.026042351811342873
62725,l,3,48,-0.03695913893913636
62725,l,3,49,-0.12924594449308355
62725,l,3,50,0.37216545631882997
62725,l,3,51,0.000885562415867835
62725,l,3,52,0.06924333183391994
62725,l,3,53,-0.008284254414076736
62725,l,3,54,0.19658039817316345
62725,l,3,55,0.7497186019019028
62725,l,3,56,1.5402770573443973
62725,l,3,57,1.3625649853760262
62725,l,3,58,-0.0127657962602023
62725,l,3,59,0.05537144027216103
62725,l,3,60,3.538154871969105e-06
62725,l,3,61,-0.03146132342162886
62725,l,3,62,0.9257525316467431
62725,l,3,63,0.6253543106460515
62725,l,3,64,-0.04346725321949019
62725,l,3,65,0.6282910840522011
62725,l,3,66,-0.06493985376063427
62725,l,3,67,0.16009242640322174
62725,l,3,68,-0.028809139101686435
62725,l,3,69,0.02571767383997331
62725,l,3,70,0.0461192903610699
62725,l,3,71,-0.012637503280944951
62725,l,3,72,0.08056004697985863
62725,l,3,73,0.14856023071099736
62725,l,3,74,0.03010052753293851
62725,l,3,75,-0.01563469184574439
62725,l,3,76,0.06988413804920945
62725,l,3,77,-0.011457283044443883
62725,l,3,78,-0.021210332238466273
62725,l,3,79,0.012489868954678148
62725,l,3,80,-0.03692427111713106
62725,l,3,81,0.042012442625639516
62725,l,3,82,0.047892536910061866
62725,l,3,83,0.35745558245463166
62725,l,3,84,0.02904800458662547
62725,l,3,85,0.03809484536393249
62725,l,3,86,0.15686548061570663
62725,l,3,87,-0.09252497177100466
62725,l,3,88,0.09741302610849355
62725,l,3,89,-0.028079252332746357
62725,l,3,90,0.010422757365229534
66581,h,1,0,0.7844865293154305
66581,h,1,1,0.7844865293154305
66581,h,1,2,0.1792050865935859
66581,h,1,3,-0.008776435354982083
66581,h,1,4,0.2316665912605632
66581,h,1,5,0.0077311876880746975
66581,h,1,6,0.03770485363305467
66581,h,1,7,0.21087168485305105
66581,h,1,8,0.44551156875208237
66581,h,1,9,0.1779364524072374
66581,h,1,10,0.10664647958943847
66581,h,1,11,0.09943500625602153
66581,h,1,12,0.3306168087171959
66581,h,1,13,0.09969219536999707
66581,h,1,14,0.11320484000957588
66581,h,1,15,0.06504628655038887
66581,h,1,16,0.04521926678977258
66581,h,1,17,0.07084054594701382
66581,h,1,18,0.26380225532582496
66581,h,1,19,0.16273414189651042
66581,h,1,20,0.10366395172463218
66581,h,1,21,0.12262253230539721
66581,h,1,22,0.29250498628452754
66581,h,1,23,0.15748886970818873
66581,h,1,24,0.15291949791769596
66581,h,1,25,0.17862951151004391
66581,h,1,26,0.3740179188411119
66581,h,1,27,0.19657808052014278
66581,h,1,28,0.2576826890174122
66581,h,1,29,-0.0032397375123365464
66581,h,1,30,0.03895822285391042
66581,h,1,31,-0.029137582099102683
66581,h,1,32,-0.03262015069998198
66581,h,1,33,0.10159774273742861
66581,h,1,34,0.0754688043208449
66581,h,1,35,0.19767870912645769
66581,h,1,36,0.13636252320458206
66581,h,1,37,0.3006635085891739
66581,h,1,38,0.4942505422430683
66581,h,1,39,0.26705259298091155
66581,h,1,40,0.06646096196515845
66581,h,1,41,0.10191521122235232
66581,h,1,42,0.06879921044700134
66581,h,1,43,0.12935812729987697
66581,h,1,44,0.1530065300811467
66581,h,1,45,0.169621514326971
66581,h,1,46,0.15833401955296578
66581,h,1,47,0.07089473121426308
66581,h,1,48,0.07354309207707331
66581,h,1,49,0.22240134445102533
66581,h,1,50,0.15811544102794775
66581,h,1,51,0.4350407732026884
66581,h,1,52,0.08434648536461102
66581,h,1,53,0.22898486941764037
66581,h,1,54,0.07862343772610712
66581,h,1,55,0.17271910549685546
66581,h,1,56,0.1310477393485994
66581,h,1,57,-0.016465292728989136
66581,h,1,58,0.010147085219899326
66581,h,1,59,0.15664704447971042
66581,h,1,60,0.013687349001245101
66581,h,1,61,0.16139165104928543
66581,h,1,62,0.18045511935432393
66581,h,1,63,0.14129386552236348
66581,h,1,64,0.10428143039308892
66581,h,1,65,0.3276801120375484
66581,h,1,66,0.13376723400114146
66581,h,1,67,0.05395244161334653
66581,h,1,68,0.20930164971329623
66581,h,1,69,0.11331263225486847
66581,h,1,70,0.15644756601175613
66581,h,1,71,0.1847668683177951
66581,h,1,72,0.0744838065996309
66581,h,1,73,-0.0232547182206239
66581,h,1,74,-0.027072764796804007
66581,h,1,75,0.030685766774220496
66581,h,1,76,0.042778796857386774
66581,h,1,77,-0.006949373360596568
66581,l,1,0,0.4453302314981631
66581,l,1,1,0.26490112529693083
66581,l,1,2,0.08415859005729537
66581,l,1,3,0.03326078113226202
66581,l,1,4,0.4372025077446362
66581,l,1,5,-0.014380757570925681
66581,l,1,6,0.04145901694715408
66581,l,1,7,0.046692863995221684
66581,l,1,8,0.47972826002039204
66581,l,1,9,0.03437978435719783
66581,l,1,10,0.004129031797943291
66581,l,1,11,0.10986538187767263
66581,l,1,12,-0.022254535868225556
66581,l,1,13,0.12474128094857001
66581,l,1,14,0.22500881587205226
66581,l,1,15,0.04578876558915412
66581,l,1,16,0.027377371928927977
66581,l,1,17,0.0370736804846279
66581,l,1,18,0.030549056882877984
66581,l,1,19,0.09143959557415965
66581,l,1,20,0.10430297286954542
66581,l,1,21,0.11734835390899023
66581,l,1,22,0.1524378676791507
66581,l,1,23,-0.026848441193316055
66581,l,1,24,0.00014142738382689804
66581,l,1,25,0.1227545751625102
66581,l,1,26,0.09860772722125866
66581,l,1,27,0.046071396947889455
66581,l,1,28,-0.03978353058834349
66581,l,1,29,0.11230340848480387
66581,l,1,30,0.08727110409922695
66581,l,1,31,0.01631828021532958
66581,l,1,32,-0.027928962410182525
66581,l,1,33,0.09506716864218673
66581,l,1,34,0.2955012873530037
66581,l,1,35,0.031250777903875704
66581,l,1,36,0.03483896932513799
66581,l,1,37,0.1380051589728303
66581,l,1,38,0.07215685044590177
66581,l,1,39,-0.0005910921038274729
66581,l,1,40,-0.0010861797744170637
66581,l,1,41,-0.05581587514549686
66581,l,1,42,0.009803618591348508
66581,l,1,43,-0.033800583035959286
66581,l,1,44,0.04373276059398292
66581,l,1,45,0.11655389411689361
66581,l,1,46,-0.011141012507493718
66581,l,1,47,0.1251141353937464
66581,l,1,48,0.07600471139106577
66581,l,1,49,0.027144540137426332
66581,l,1,50,0.01311826538116631
66581,l,1,51,-0.0046997573075032864
66581,l,1,52,0.03700648836407708
66581,h,2,0,0.46908055617277783
66581,h,2,1,0.6421812219286008
66581,h,2,2,0.22264011999137837
66581,h,2,3,0.38736696782973706
66581,h,2,4,0.29427397731971155
66581,h,2,5,0.48159526094245525
66581,h,2,6,0.04114284604142094
66581,h,2,7,0.09090887308024515
66581,h,2,8,0.3851016221654746
66581,h,2,9,0.3851016221654746
66581,h,2,10,0.28647086180748826
66581,h,2,11,-0.028154328090879907
66581,h,2,12,0.023366884677601382
66581,h,2,13,0.007444896510045966
66581,h,2,14,0.08643418996876968
66581,h,2,15,0.15352532869195987
66581,h,2,16,0.16791303776740776
66581,h,2,17,0.13777166415549802
66581,h,2,18,0.24174548781422156
66581,h,2,19,0.14615703263225296
66581,h,2,20,0.21580669378628478
66581,h,2,21,0.06008433854054218
66581,h,2,22,0.09336021642785554
66581,h,2,23,0.2107745605772994
66581,h,2,24,0.20588994365534607
66581,h,2,25,0.14100571913578344
66581,h,2,26,0.1446049592745304
66581,h,2,27,0.21261045200303533
66581,h,2,28,0.19691316368827094
66581,h,2,29,0.059696311448526905
66581,h,2,30,0.22686681720327595
66581,h,2,31,0.22244689783033358
66581,h,2,32,0.1453860071738817
66581,h,2,33,0.10469217966108552
66581,h,2,34,0.07590656558479568
66581,h,2,35,0.11993531297547337
66581,h,2,36,0.08665778441457023
66581,h,2,37,0.20908601312378736
66581,h,2,38,0.18661591456915827
66581,h,2,39,0.16250795255264092
66581,h,2,40,0.08940032994482354
66581,h,2,41,0.056353264088824816
66581,h,2,42,0.0727500863167071
66581,h,2,43,0.13319679464884945
66581,h,2,44,0.13306131024610604
66581,h,2,45,0.2560241342950962
66581,h,2,46,0.15801313237559897
66581,h,2,47,0.13486350445770146
66581,h,2,48,0.28062822229584383
66581,h,2,49,0.04760601359533078
66581,h,2,50,0.06403737641015068
66581,h,2,51,0.14064440732871775
66581,h,2,52,0.35523808470826607
66581,h,2,53,0.11780094900422929
66581,h,2,54,0.14998891020449376
66581,h,2,55,0.06880652860467563
66581,h,2,56,0.07891558057352437
66581,h,2,57,0.09468083130226367
66581,h,2,58,0.01931833474867822
66581,h,2,59,0.06803857210941604
66581,h,2,60,0.03697488039983605
66581,h,2,61,0.03082229217078795
66581,h,2,62,0.1231732397392084
66581,h,2,63,0.09306519158236519
66581,h,2,64,0.040312598231505674
66581,h,2,65,0.09934405895770983
66581,h,2,66,0.09720418002263813
66581,h,2,67,0.07907688880890269
66581,h,2,68,0.1269506943260528
66581,h,2,69,0.12937420972867875
66581,h,2,70,0.17346529346880094
66581,h,2,71,0.024020149316922066
66581,h,2,72,0.03439544438911903
66581,h,2,73,0.0485108914353661
66581,h,2,74,0.05833687096745844
66581,h,2,75,0.07510897939992732
66581,h,2,76,0.02902384822421968
66581,h,2,77,0.04964841976827598
66581,h,2,78,0.0921195539656668
66581,h,2,79,0.34958330695769124
66581,h,2,80,0.15288261277382884
66581,h,2,81,0.12177778650120892
66581,h,2,82,0.044008646033374656
66581,h,2,83,0.21676405402438995
66581,h,2,84,0.27337829798448254
66581,h,2,85,0.08759023118315583
66581,h,2,86,0.16723084744308458
66581,h,2,87,0.1330836116064991
66581,h,2,88,0.09333571784071186
66581,h,2,89,0.09333571784071186
66581,h,2,90,0.04385410306812177
66581,h,2,91,0.25472483275628016
66581,h,2,92,0.15034590130362993
66581,h,2,93,0.0563268187797377
66581,h,2,94,0.09145888381874127
66581,h,2,95,0.13871329704069102
66581,h,2,96,0.06466396889965874
66581,h,2,97,0.1920700397959211
66581,h,2,98,0.07757413749131631
66581,h,2,99,0.05281492864222922
66581,h,2,100,0.06241657047113066
66581,h,2,101,0.03347008257746221
66581,h,2,102,0.032320191708438605
66581,h,2,103,0.09817968465875836
66581,h,2,104,0.05123478178748447
66581,h,2,105,-0.009955356997335716
66581,h,2,106,0.019220753806897386
66581,h,2,107,0.08062815535064159
66581,h,2,108,0.026684604983353528
66581,h,2,109,0.009518513191394714
66581,h,2,110,0.05349877862473595
66581,h,2,111,0.10161919166761575
66581,h,2,112,0.10274995017893518
66581,h,2,113,0.06470088691460625
66581,h,2,114,0.08554714922893052
66581,h,2,115,0.07177375331166197
66581,h,2,116,0.060801047175290175
66581,h,2,117,0.33167271364807227
66581,h,2,118,0.0853076653865062
66581,h,2,119,0.09174741885748017
66581,h,2,120,0.1882196831317364
66581,h,2,121,0.15705378807494844
66581,h,2,122,0.049736720104908094
66581,h,2,123,0.14695799536209964
66581,l,2,0,0.5600847663930134
66581,l,2,1,0.29289143030455395
66581,l,2,2,0.10692427001326878
66581,l,2,3,0.5007569359243275
66581,l,2,4,-0.01038120628981191
66581,l,2,5,0.2573136007365809
66581,l,2,6,0.22426634970658121
66581,l,2,7,-0.07861614810950995
66581,l,2,8,-0.02410857947716416
66581,l,2,9,0.04460142163690243
66581,l,2,10,0.0426078968008109
66581,l,2,11,0.040303448171773365
66581,l,2,12,-0.003940954458837124
66581,l,2,13,0.6236981243909686
66581,l,2,14,0.25286541664597006
66581,l,2,15,0.26780921895176885
66581,l,2,16,-0.0026290722087743113
66581,l,2,17,0.020238208120436845
66581,l,2,18,0.06261113866493417
66581,l,2,19,0.09782029534778171
66581,l,2,20,0.05417242138592102
66581,l,2,21,0.04246485436810582
66581,l,2,22,0.03128890785971295
66581,l,2,23,0.13761498239265066
66581,l,2,24,0.03735836148367602
66581,l,2,25,0.0190360781014331
66581,l,2,26,0.3311118023956779
66581,l,2,27,0.04222999919762461
66581,l,2,28,0.15411979531840492
66581,l,2,29,0.13939216439811908
66581,l,2,30,0.0792253404186894
66581,l,2,31,0.051770137024055196
66581,l,2,32,0.0018429556425759881
66581,l,2,33,-0.03684475710473951
66581,l,2,34,0.10123543106006416
66581,l,2,35,0.22123657767386332
66581,l,2,36,0.002885423367157853
66581,l,2,37,-0.02484254848774267
66581,l,2,38,0.09020447192245067
66581,l,2,39,0.10915547717323792
66581,l,2,40,0.173899444863211
66581,l,2,41,0.041543644138977716
66581,l,2,42,0.1488378362772201
66581,l,2,43,0.03032419287602286
66581,l,2,44,0.163571821396073
66581,l,2,45,0.08947190882387755
66581,l,2,46,-0.015322445689024711
66581,l,2,47,-0.019655880692510775
66581,l,2,48,-0.03239265769114872
66581,l,2,49,0.03425620498657004
66581,l,2,50,0.0578921156838898
66581,l,2,51,0.1442514585011115
66581,l,2,52,0.08019009938478967
66581,l,2,53,0.04400293404351613
66581,l,2,54,0.041082811533926726
66581,l,2,55,-0.050551744221630744
66581,l,2,56,0.1503569382255263
66581,l,2,57,0.10361524799816053
66581,l,2,58,0.058753171731649706
66581,l,2,59,0.3980687827186233
66581,l,2,60,-0.019765921750712036
66581,l,2,61,-0.031784833597265395
66581,l,2,62,0.03485323484444846
66581,l,2,63,-0.0938591377856654
66581,l,2,64,0.0359819204010266
66581,l,2,65,0.08454823225880664
66581,l,2,66,0.06568026844733883
66581,l,2,67,-0.03224784694809056
66581,l,2,68,-0.03224784694809056
66581,l,2,69,0.5660157809313525
66581,l,2,70,0.09211304388755844
66581,l,2,71,-0.12385718147373352
66581,l,2,72,0.18042308290524792
66581,l,2,73,0.06481385788537114
66581,l,2,74,0.05281791717204052
66581,l,2,75,-0.001388188710590926
66581,l,2,76,0.020706607727429712
66581,l,2,77,0.0358771528739752
66581,l,2,78,0.09007535499599428
66581,l,2,79,0.002713775943044778
66581,l,2,80,-0.07055643676700504
66581,l,2,81,0.038337154858030624
66581,l,2,82,0.04329070564428136
66581,l,2,83,0.018277881201787007
66581,l,2,84,0.03664379776440573
66581,l,2,85,-0.018606735015770065
66581,l,2,86,0.08182962082707658
