smiles,regression_logP
CC(=O)c1ccc(C)cc1C,2.5060400000000005
CC(=O)c1sc(C)nc1C,1.96254
CCCCCCCC(=O)OCCC(C)C,3.936200000000003
CC(C)C(=O)OC(C)(C)c1ccccc1,3.1209000000000016
C=CCCC(=O)C=CC1C(C)=CCCC1(C)C,4.460400000000004
CC(C)C(=O)OC(C)(C)Cc1ccccc1,3.206900000000002
CC(C)CCOC=O,1.2055
CC1CCCC2(C)CCCCC12O,3.1178000000000017
CC(C)=CCCC(C)C=O,2.567800000000001
O=C1C(O)=C(O)O[C@@H]1[C@H](O)CO,-1.4074
Cc1ccc(C(C)C)c(O)c1,2.8240200000000013
CCCCCOC(=O)CCCCC,3.3001000000000023
CCCCCCCCCC(C)CC#N,4.676880000000004
C=C1[C@H]2CC[C@@H]3[C@H]2C(C)(C)CCC[C@]13C,4.4150000000000045
CC(C)=CCC/C(C)=C\CCC=O,3.6582000000000026
CC(C)OCCc1ccccc1,2.654100000000001
CC(C)COc1ccc2ccccc2c1,3.8746000000000023
CCCC(O)CC(=O)OCC,1.1006
C/C=C(C)/C=C/C=C(C)C,3.4750000000000023
CCC(=O)OCC(C)C,1.5956
Cc1ccccc1S,2.283720000000001
CC(=O)OC(C)C,0.9579
CC(C)OC=O,0.5678
C=CC(C)CCC=C(C)C,3.5549000000000026
COc1cc(C)ccc1O,1.7092200000000002
CCC(C)COC(=O)C(C)CC,2.621800000000001
C=C1C2CCC(=O)[C@@]23CC[C@H](C3)C1(C)C,3.3480000000000025
CC(C)CC(=O)OC1CC(C)CCC1C(C)C,4.036500000000004
Cc1cccc(CC(C)(C)CO)c1,2.556020000000001
C#CC(C)(O)CCC=C(C)C,2.117
COc1c(C=O)c(C)cc2c1C(C)(C)CCC2(C)C,4.165120000000004
CC(C)=CCC/C(C)=C/CCc1ccncc1,4.7069000000000045
CC1=CCCC(C)(C)C1/C=C/C(=O)C(C)C,4.1502000000000026
C/C=C/c1ccc(OC(C)OCC)c(OC)c1,3.4896000000000016
CCCCCCC1CCOC1=O,2.5199000000000007
O=C(O)CCc1ccccc1,1.7038
CCCC(=O)OC(C)(C)Cc1ccccc1,3.3510000000000018
CCC(=O)OC(C)(C)Cc1ccccc1,2.9609000000000014
CO[C@]1(C)CCC23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,4.263900000000004
C=C/C(C)=C/CCC(C)(C)O,2.669800000000001
CC(=O)C1(C)CC2=C(CCCC2(C)C)CC1C,4.518300000000004
CCC(C)CCC(C)(CC)OC(C)=O,3.544500000000003
CC(C)=CCCC1=CCC(C=O)CC1,3.6582000000000026
CCC(C)(O)C=CC=C(C)C,2.6698000000000013
CC(=O)OCc1ccc2c(c1)OCO2,1.4784
CC(C)=CCCC(C)CC(=O)O,2.8436000000000003
CCC(=O)C(C)CC=C(C)C,2.9579000000000013
CCCC(O)CCC1C(C)CCCC1(C)C,4.390000000000004
CC(=O)OC/C=C\c1ccccc1,2.2629
COC(=O)C1CC2(C(C)C)C=CC1(C)CC2,3.1780000000000017
CC(=O)CCc1ccc(O)cc1,1.9138
CC1COC(C(C)c2ccccc2)O1,2.5515000000000008
CC(=CC(C)C)C(=O)O,1.6733
CC(C)(Cc1ccccc1)OC=O,2.1807
COc1ccc(COC=O)cc1,1.3682
CC(C)(O)c1ccccc1,1.9140000000000001
CC1(C)C2CCC1(C)[C@@H](OC=O)C2,2.374200000000001
O=COCC=Cc1ccccc1,1.8728
CC(C)=CCCC(C)CCOC(=O)Cc1ccccc1,4.544900000000005
CC(C)CCOC(=O)c1ccccc1,2.8895000000000017
COC(=O)CCC(=O)OC,0.1125999999999998
CCC(CC)C(=O)O,1.5072
C=CCOC(=O)CCCCCC,2.6860000000000013
C=Cc1sc(C)nc1C,2.40294
CCCCCCCCO,2.3392000000000013
CCC(=O)OCCC(C)C,1.9857
CC(C)CCOC(=O)C=Cc1ccccc1,3.2891000000000017
CC1=C(O)C(=O)C(C(C)C)CC1,2.453500000000001
O=C(Cc1ccccc1)OCc1ccccc1,2.972500000000001
CCCCCCCCCC(C)=O,3.716100000000002
COC(=O)CC(C)C,1.2055
c1ccc(SSc2ccccc2)cc1,4.4860000000000015
COC(=O)C1CC2CC1C(C)(C)C2,2.2317
CC(C)C1OCC(C)(C)C(C(C)C)O1,3.0661000000000014
CCCSSSCCC,3.836000000000003
c1coc(CSSCc2ccco2)c1,3.954200000000003
CCCCCCC/C=C/C=C/C=O,3.6582000000000026
CCCCC/C=C\CC/C=C/C=O,3.6582000000000026
CCCCCCC/C=C/C=C/CO,3.451600000000003
CCCCCCCCCC=CCO,3.6756000000000033
CCCS,1.3262
CCCCCCCCC/C=C/COC(C)=O,4.246400000000004
CCCCCCCCCCCCOC(=O)CC,4.8605000000000045
CC1=CCC(C(C)CC=O)CC1,2.9579000000000013
CCC(=O)OC1CC2(C)CCC1C2(C)C,3.1544000000000016
CCCCOC(=O)Cc1ccccc1,2.572400000000001
CC1=C[C@@]2(O)O[C@@]3(CC2=C(C)C)[C@@H](C)CC[C@@H]13,3.1765000000000017
C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@]21CC[C@@]3(C)OC=O,3.7905000000000033
CC(C)=CCC/C(C)=C/CC[C@H](C)CC=O,4.684400000000005
CC(=O)/C=C/C1=C(C)CCC(C)C1(C)C,3.904200000000003
COc1ccc(CCC(C)=O)cc1,2.2168
C=CCc1cc(OC)c(OC)c(OC)c1,2.440900000000001
C=C[C@]1(C)CC[C@@H](C(C)(C)O)C[C@H]1C(=C)C,3.942000000000003
CC(C)/C=C/C(=O)CC(C)C,2.8138000000000014
CC1=CCC(O)(C(C)C)CC1,2.5037000000000003
CC1(C)COC2(CCCCC2)OC1,2.719800000000001
COCCOc1ccc(C)cc1,2.02022
CC1(C)C/C=C\CC/C=C\CCC2OC21C,4.246600000000004
COC(=O)C=C1CCCC1,1.6598
C/C=C/C(=O)C1=C(C)C=CCC1(C)C,3.4342000000000024
CCCCCC1CCCC1=O,2.935900000000001
CCC(C=O)=Cc1ccco1,2.2719000000000005
C/C=C1\CC2CC1C1CCC(=O)OC21,2.2943
COC(=O)C1C(C)=CCCC1(C)C,2.541900000000001
C/C=C1/CC2CC1C1CCCOC21,2.7677000000000014
CC1(C)CCCC2(C)C3CCOC3CCC12,4.0179000000000045
CCCCCCCCCCCO,3.5095000000000023
CCOc1ccc(C=O)cc1,1.8978
CC12CCCC3(CC1)C1(C)OC1CCC23C,3.9144000000000028
CCOc1nccnc1CC,1.4376999999999998
OC(c1ccccc1)c1ccccc1,2.7683000000000013
CCCC(=O)OCc1ccccc1,2.5299000000000005
CCOc1nccnc1C(C)C,1.9987
CCOc1nccs1,1.5417999999999998
CCOC(=O)C(Cc1ccccc1)C(C)=O,1.9974
COC1CCCCCCCCCCC1,4.306100000000004
CCOC(=O)C/C(=C/C(=O)O)C(=O)O,0.03520000000000001
CCOC(=O)c1ccc(OC)cc1,1.8719
CC(O)CC(C)(C)O,0.5282
CCOC(=O)CC(=O)c1ccccc1,1.8225
CCCC(=O)OC(CC)c1ccccc1,3.4810000000000025
CCC(CC)COC(C)=O,1.9857
CSC,0.9792
CCC(C=O)CC,1.6215
COc1ccc(COC(=O)Cc2ccccc2)cc1,2.9811000000000014
CC(C)C=C(C=O)c1ccccc1,2.9249000000000014
COC(OC)c1ccccc1,1.9780000000000002
CCOC(=O)C1C(C=C(C)C)C1(C)C,2.7879000000000014
CCOC(=O)CCC1CCCCC1,2.910000000000001
CCCCCCCCC#CC(=O)OCC,3.3035000000000023
CCOC(=O)C1C(CC)=CCCC1(C)C,3.3221000000000025
CCNc1ccccc1C(=O)OCC,2.2951000000000006
CCOC(=O)C(CC)Cc1ccccc1,2.8184000000000013
CCc1ccco1,1.8419999999999999
CCOC(=O)c1ccco1,1.4563
CCOC(=O)/C=C(\C)CCC=C(C)C,3.2422000000000017
CCCCC=C(C=O)CC,2.7119000000000013
CCCCCC#CC(=O)OCC,2.1332000000000004
CCCCCCCC(=O)CC,3.3260000000000023
CCC/C=C/C(=O)OCC,1.9058
CCC=CCC(=O)OCC,1.9058
CCCCC(CC)COC(C)=O,2.765900000000001
C=CC(C)(CC/C=C(\C)CC)OC(C)=O,3.6307000000000023
CCOC(=O)C(C)S,0.8677999999999999
CCOC(=O)c1ccccc1NC,1.905
CCCC(=O)OCc1ccc(OC)cc1,2.538500000000001
CCc1nc(C)cs1,2.01392
CCON=O,0.7043
CCCCCCC#CC(=O)OCC,2.5233000000000008
CCCCCCCCCCCCCCCCCC(=O)OCC,6.811000000000008
CCCCCC=CC(=O)OCC,2.6860000000000013
CCC/C=C/CCC(=O)OCC,2.6860000000000013
CCC/C=C\CCC(=O)OCC,2.6860000000000013
CC(=O)/C(C)=C/C1C(C)=CCCC1(C)C,3.904200000000003
C/C=C/C(=O)C1CCC(C)(C)C=C1C,3.5141000000000027
CC1(C)CCCC2=C1CC(C#N)CC2,3.816780000000003
CCCCCCCC/C=C\CCCCCCCC(=O)OCC,6.587000000000009
C=CCCC(=O)OCC,1.5157
CCOC(=O)CCCc1ccccc1,2.572400000000001
CCOC(=O)CCc1ccccc1,2.1823
CCC1(C)OCC(C)(C)C(C(C)C)O1,3.2102000000000017
CC(C)CC=O,1.2314
CCc1cccnc1,1.6440000000000001
C/C=C/C=C/C(=O)OCC,1.6818000000000002
Cc1ccco1,1.58802
CCCCC(CC)C(=O)OCC,2.765900000000001
CCc1ccccc1S,2.5377000000000014
Cc1ncsc1CCO,0.98632
COCOC1CCCCCCCCCCC1,4.280200000000004
CCOC(=O)COc1ccc(C)cc1,1.93692
C1CCCCCC2COCC2CCCC1,4.163600000000003
CCC/C=C/C(=O)OC,1.5157
c1ccc(CCCc2ccccn2)cc1,3.2569000000000017
COC(=O)c1c(C)cc(O)c(C)c1O,1.5012399999999997
CCCCC(=O)OCc1ccco1,2.513000000000001
C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,3.876700000000003
C=CC(C)(CCC=C(C)C)OC(=O)/C=C/c1ccccc1,4.934100000000004
CCCCCCCCCCCC(=O)OC,4.080300000000003
COc1cc(OC)c(C(=O)CC(C)=O)c(OC)c1,1.8742
C=CCc1ccc(OC(=O)c2ccccc2)c(OC)c1,3.6429000000000022
C/C=C/c1ccc(OCC)c(OC)c1,3.1270000000000016
C=CCc1ccc(OC=O)c(OC)c1,1.9589
C/C=C/c1ccc(OC=O)c(OC)c1,2.2635
CC(=O)OC(C)CC(C)(C)c1ccccc1,3.3059000000000016
CC(=O)OCCc1scnc1C,1.55712
C=C(C)[C@@H]1CC=C(C=O)CC1,2.4879000000000007
C=CCc1ccc(OC(=O)Cc2ccccc2)c(OC)c1,3.5718000000000023
C=C1CCC(OC(C)=O)/C(C)=C\CC2C1CC2(C)C,4.266800000000004
C=C1CCC2OC2(C)CCC2C1CC2(C)C,3.936400000000004
O=CCC1CC2CC1C1CCCC21,2.6477000000000013
CC1CC(O)CC(C)(C)C1,2.1935
CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)C,4.968700000000005
COc1ccc(CC(C)C=O)cc1,2.0727
C=C1CC2CCC1C2(C)C,2.9987000000000013
C=C(CCOC(C)=O)c1ccccc1,2.6530000000000014
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2C(C)C,4.864520000000005
CCCC1C2C=CC(C2)C1C=O,2.4237
C=CC(C)(CCC=C(C)C)OC(C)OCC,4.076600000000004
CC(C)(C)c1ccc(CCC=O)cc1,3.1156000000000024
O=CCC/C=C1\CC2CC1C1CCCC21,3.3480000000000025
CCCCCCOC(C)OCCCCCC,4.526200000000005
C=CCOC1CC2CC1C1C=CCC21,2.7897000000000007
CCCCCCOC=O,1.7397
CCCCCCOC(=O)CCC,2.910000000000001
CC/C=C/CC1CCCC(=O)O1,2.438400000000001
CC1CCC(=O)O1,0.7119
C=CC(O)CCCCC,2.1136
COc1cc(C=O)ccc1OC(=O)C(C)C,2.0691
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,3.738100000000003
CC/C=C\CCC1(C)CCC(=O)O1,2.8285000000000013
CC(C=O)=CCC1C(C)=CCCC1(C)C,3.904200000000003
CC(C)=CCC/C(C)=C/CC1CCCC1=O,4.438400000000003
CCC1(O)C2(C)CCC(C2)C1(C)C,2.973700000000002
CC1(O)CCC2C(=CCCC2(C)C)C1,3.283900000000002
CC(=O)CCc1ccccc1,2.2082
CC(C)C(=O)OCC=Cc1ccccc1,2.899000000000002
CCC(=O)OCC=Cc1ccccc1,2.6530000000000014
CCCc1ccc(OC)cc1,2.6477000000000013
CCOC(=O)CCC(C)=O,0.9187
O=C(O)/C=C/C(=O)O,-0.28819999999999985
CC(C)CC(=O)OCc1ccco1,2.3689
COCc1ccco1,1.426
CSCc1ccco1,2.1426
CCCCCCOC(=O)C(C)CC,3.156000000000001
CC(C)SCc1ccco1,2.9212000000000016
CC(=O)SCc1ccco1,2.0593
CCC(=O)SCc1ccco1,2.4494000000000007
CC(C)=CCCC(C)CCCC(C)C=O,4.3742000000000045
CC(C)CCCC(C)(C)O,2.583600000000001
COC1(C)CCCCCCCCCCC1,4.696200000000005
O=CC=Cc1ccco1,1.4917
CC(=O)C=Cc1ccco1,1.8818
CC(=O)Cc1ccco1,1.4111
CC(=O)OC(C)(C)CCc1ccccc1,2.9609000000000014
CCCCCCC(C)O,2.337600000000001
CC1C/C=C/CCCCCCCCCC(=O)C1,5.052500000000005
CC(=O)CC(=O)OC/C=C(\C)CCC=C(C)C,3.2014000000000022
CC(C)=CCC/C(C)=C/COC(=O)c1ccccc1N,4.118300000000001
CC(C)=CCCC(C)=CCOC(=O)c1ccccc1,4.536100000000004
CCCCCCCC(=O)OC/C=C(\C)CCC=C(C)C,5.582800000000006
CCOCC=C(C)CCC=C(C)C,3.715600000000003
COC/C=C(\C)CCC=C(C)C,3.3255000000000026
CCCCCCCCC(=O)OC/C=C(\C)CCC=C(C)C,5.972900000000006
C/C=C(\C)C(=O)OC/C=C(\C)CCC=C(C)C,4.188500000000004
CCCCC(=O)OC/C=C(\C)CCC=C(C)C,4.412500000000004
CC(C)=CC/C=C(\C)CCOC(=O)CC(C)C,4.268400000000003
CC1CCC2C1C1C(CCC2(C)O)C1(C)C,3.4657000000000027
CC(C)C1CCC2CC(=O)CCC2C1,3.427900000000002
CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,2.3849
O=C(OCC(COC(=O)c1ccccc1)OC(=O)c1ccccc1)c1ccccc1,3.926000000000003
Cc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C,3.7703200000000026
CCC(=O)OCC(COC(=O)CC)OC(=O)CC,1.2146
CCC(=O)C1CC(C(C)C)CC=C1C,3.594000000000003
CCOC(=O)CCc1ccco1,1.7753
COC(=O)c1ccccc1N=C/C=C(\C)CCC=C(C)C,4.868200000000004
COc1ccccc1OC(C)=O,1.6205
COC(=O)c1ccccc1N=CC(C)Cc1ccc(C(C)C)cc1,5.177700000000005
COC(=O)c1ccccc1N=CCc1ccccc1,3.4182000000000023
O=C1CCCCCCCCCCCCCC1,5.030500000000004
CCCC(=O)OC/C=C(\C)CCC=C(C)C,4.022400000000004
CCCC(=O)OC(C)(C)[C@@H]1CC[C@H](C)C2=C(C1)[C@@H](C)CC2,5.271000000000004
CCCCCCCCC=CCC=O,3.8822000000000023
CC1CCCCCCCCCCCCC(=O)C1,5.276500000000005
CC1=C2[C@H]3[C@@H](CC[C@@H](C)[C@H]2CC1)C3(C)C,4.4150000000000045
CC/C=C/C=C/C=O,1.7077
CC/C=C/C=C/CO,1.5011
CCCCC(=O)C(C)=O,1.3347
CCCC1CC(=O)C=C(C)C1,2.7119000000000013
CCCCCC(C)O,1.9475
CCCCCCCC(=O)N(CC)CC,3.215300000000002
CCCCC(O)CC,1.9475
CCCCC(=O)CC,2.1557000000000004
CC(=O)c1nccs1,1.3457
CCCC(=O)CCC,2.1557000000000004
CC/C=C\CCC(OCC)OCC,3.1319000000000017
CCCC/C=C/CO,1.7251
CC=CC(=O)CCC,1.9317
COC(=O)c1ccccc1N=Cc1ccc(OC)cc1,3.232400000000002
CCCC/C=C/COC(C)=O,2.2959000000000005
COC(=O)c1ccccc1N=C/C=C/c1ccccc1,3.888900000000003
CCCCCCCCCC=Nc1ccccc1C(=O)OC,5.316200000000006
CCCCCCCOC(=O)c1ccccc1,3.813800000000003
CCCCCCCOC(=O)CCC,3.3001000000000023
COC(=O)c1ccccc1N=Cc1ccccc1,3.2238000000000016
COC(=O)c1ccccc1N=CC1CC=C(CCCC(C)(C)O)CC1,4.843200000000006
CCCCCCCOC(=O)CCCCC,4.080300000000004
CCCCCCCOC(=O)/C=C/c1ccccc1,4.2134000000000045
CCCCCCCC1CC(C)OC1=O,3.2985000000000024
COC(=O)c1ccccc1N=CC1CC=C(CCC=C(C)C)CC1,5.648400000000005
CCCCCCCC1OCCO1,2.719800000000001
CCCCCCCOC(=O)CCCCCC,4.470400000000004
CCCCCCCCC(=O)OCCCCCCC,5.250600000000006
CCCCCCCOC(=O)Cc1ccccc1,3.742700000000003
CCCCCCCOC(=O)CC,2.910000000000001
CCCCCCCOC(=O)CCCC,3.6902000000000026
CC(=O)c1ccco1,1.4822
CCCCCCCCCCCCCCCCO,5.460000000000006
C/C=C/C=C/C=O,1.3176
CC=CC=CCOC(C)=O,1.6818
COCCc1ccccc1,1.8755
CC=CC=CCOC(=O)CCC,2.4620000000000006
O=C1CCCCCCC/C=C\CCCCCCO1,4.780600000000004
CC=CC=CCOC(=O)C(C)C,2.3179000000000007
CC1=CCC(CCC(C)C(C)O)C1(C)C,3.7759000000000023
CC=CC=CCOC(=O)CC,2.0719000000000003
CC(=O)C1CC2=C(C)CC1C(C(C)C)C2,3.594000000000003
O=C1CCC2=C(CCCC2)O1,2.1515000000000004
CC(=O)CCCC(C)CCCC(C)C,4.208100000000004
CC1COCc2cc3c(cc21)C(C)(C)CCC3(C)C,4.669300000000004
COC(=O)C1(C)CC=CCC1,1.9058
CC1CCCC(=O)O1,1.102
Cc1ccc2ncccc2c1,2.5432200000000007
CCCCCC(OCC)OCC,2.965800000000001
O=COCCc1ccccc1,1.4021
CCCCCC(OC)OC,2.1856
CCC(=O)C(=O)CC,0.9446
CC(=O)C1=C(C)[C@@H]2C[C@]3(C1)[C@@H](CC[C@H]3C)C2(C)C,4.3742000000000045
CCCC(O)CC,1.5574
C=C(C)CCC/C(C)=C/CC(C)C=O,3.904200000000003
CC1CC[C@H]2C[C@@H]1C2(C)C,3.0786000000000016
CC/C=C\CC(OCC)OCC,2.7418000000000013
CCC/C=C/C(OCC)OCC,2.7418000000000013
CCC/C=C/C(OC)OC,1.9616
CCC/C=C/C(=O)O,1.4273
CC=CC(=O)CC,1.5416
C=CC(O)CCC,1.3334
CCC/C=C\CO,1.335
CC1CC(C)(c2ccccc2)OC(C)O1,3.0732000000000017
C=CC(CCC)OC(C)=O,1.9042
CC/C=C\CCOC(=O)c1ccccc1N,2.7819000000000003
CCC/C=C/COC(=O)CCC,2.6860000000000013
CC/C=C/CCOC(=O)/C=C/c1ccccc1,3.5993000000000017
CCC/C=C/COC=O,1.5157
CC/C=C\CCOC(=O)C#CCCCCC,3.4696000000000025
CCCCCC#CC(=O)OC,1.7431
CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,5.144300000000007
CCC/C=C/COC(=O)CCCCC,3.4662000000000024
CC/C=C\CCOC(=O)C/C=C\CC,3.2422000000000017
CCC/C=C/COC(=O)Cc1ccccc1,3.1286000000000023
COc1cc(C=O)cc(OC)c1O,1.2218999999999998
CCCCCCCCCCC=O,3.716100000000002
CCC/C=C/COC(=O)CC,2.2959000000000005
CC/C=C\CCOC(=O)CC,2.2959000000000005
CCC/C=C/COC(=O)c1ccccc1O,2.9053000000000018
CCC/C=C/COC(=O)CCCC,3.0761000000000016
CC/C=C/CCOC(=O)CCCC,3.0761000000000016
CCC/C=C/COC(=O)CC(C)C,2.9320000000000013
CCCCCCC1CC(OC(C)=O)CO1,2.6774000000000013
C/C=C/C(=O)OCCCCCC,2.6860000000000013
CCCCCCOC(=O)/C=C/c1ccccc1,3.8233000000000015
CCCCCCc1ccc(/C=C/C(OC)OC)cc1,4.441500000000004
CCCCCCOC(=O)CCCCCC,4.080300000000004
CCCCCCOC(=O)CC(C)C,3.156000000000001
O=COC1CCC2CCCCC2C1,2.518300000000001
CCCCCCOCC#N,2.10688
CC1=CC(C)C(C)C(C=O)C1,2.4237
CCCCCCCCC(=O)OCCCCCC,4.8605000000000045
COc1cccc(OC)c1,1.7038
CCCCCCOC(=O)Cc1ccccc1,3.3526000000000025
CC(=O)OCC(COC(C)=O)OC(C)=O,0.04429999999999978
CC1=CCC[C@H](C)[C@@]12CC[C@@H](C(C)(C)O)C2,3.9200000000000026
C/C1=C\CC/C(C)=C/CC(C)(C)/C=C/C1,5.0354000000000045
CCCC=C1OC(=O)c2ccccc21,2.998000000000001
CC(=O)OCC(C)c1ccccc1,2.3532
Cc1ccc(C(C)C)cc1O,2.8240200000000013
CCCCCCCC(=O)OCc1ccco1,3.6833000000000022
CCOc1ccc(O)cc1,1.7908999999999995
C=C[C@H](O)CCCCC,2.1136
CCC(=O)CO,-0.04219999999999996
CCOC(CC(C)CCCC(C)(C)O)OCC,3.3529000000000027
CCCCC1COC2(CCCC2)O1,2.862300000000001
O=C(OC1CCCCC1)c1ccccc1O,2.8817000000000017
CCOC(=O)OC1CCCCC1C(C)(C)C,3.764400000000003
CC(C)C1OCOCC1(C)C,2.0415
CC1CCC(C(C)C)OC(=O)C1,2.374200000000001
CC/C=C/CC(=O)O,1.4273
CC=CC(=O)OCC(C)C,1.7617
CC(CC=O)C1CCC(C)(O)CC1,2.1527000000000003
CCCCCCCCC(C)C=O,3.5720000000000027
COC(=O)CCCSC,1.3026
CC1(C)C2CC=C(CC=O)C1C2,2.567800000000001
CCCCC/C=C/C(=O)OC,2.2959000000000005
CCC(C)C(=O)N(C)c1ccccc1,2.6955000000000013
CC(=O)c1cc(C)oc1C,2.09904
CC(=O)c1ccc(C)o1,1.79062
CCCCCC(CO)C(C)=O,1.7642
C=CCOC(=O)C(CC)CC,2.1518
CCCC(=O)C(O)CCC,1.5166
CC/C=C\CCC=O,1.9317
CC(C)CCOC(=O)CC(S)C(=O)OCCC(C)C,2.8535000000000013
CC1=CCCC(C)(C)C12CCC(C)O2,3.690400000000003
COc1ccc(C=O)c(O)c1,1.2132999999999998
CCOC(=O)CSC,0.9125
CC/C=C/C/C=C/CCOC(C)=O,2.8521000000000014
CCCCCC(O)CC,2.3376
CCCCCC/C=C/C=O,2.7119000000000013
CCCCCCC1C(=O)CCC1C(=O)OC,2.725100000000001
CCCCCC(O)CCCC(=O)OCC(O)CO,0.9942999999999996
C=CC(O)CC,0.9433
CCCCCCCC(O)CCCC(=O)OCC(O)CO,1.7744999999999995
C=CC(=O)CCCCC,2.3218000000000005
Cc1ncsc1C,1.75994
CC(=O)CCC1C(C)=CCCC1(C)C,3.738100000000003
CCCCCC=CC(C)=O,2.7119000000000013
CC1=CC(=O)C2CC1C2(C)C,2.1777
C=CC(O)C/C=C\CC,1.8896
CCCCC/C=C/C=C/C=O,2.878000000000001
COC(=O)c1cccnc1,0.8681999999999999
CCCCCCOC(=O)CCCCC,3.6902000000000026
CC(C)CO,0.6347
CCCC/C=C/C=O,1.9317
CC/C=C\CCCO,1.7251
C=C(C)CC(C)OC(=O)C(C)C,2.540300000000001
CC1=CCC2C3CC(C2C1)C1(C3)OC1C,3.156200000000002
Cc1ccc(C(C)CC=O)o1,2.28052
Cc1ccc(C(C)C=O)cc1,2.2974200000000007
C=CCOC(=O)COc1ccccc1,1.7946
C=C(C)CCCC(C)CCOC(=O)Cc1ccccc1,4.544900000000005
CCCCC/C=C/CCC=O,3.102000000000001
CCCC(=O)OCC1CCCO1,1.5087000000000002
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,4.7938000000000045
CC(=O)c1ccc[nH]1,1.2173
O=C1CCCO1,0.3234
CCc1ccc(O)c(OC)c1,1.9632
CCSC(C)=O,1.286
CCC(=O)OCc1ccco1,1.7328
CC/C=C\CCOC(=O)Cc1ccccc1,3.1286000000000023
c1coc(Cn2cccc2)c1,2.1294000000000004
COC(=O)Cc1ccc(C(C)(C)C)cc1,2.699600000000001
COC(=O)C1CCCCC1,1.7397
CCCC(CCO)SC,1.9005
C=Cc1scnc1C,2.09452
CCCCC=CC(C)=O,2.3218000000000005
CCC(C)CC(=O)O,1.5072
CC/C=C/C=O,1.1515
CCCCCc1ccco1,3.012300000000001
CCCCOC(=O)c1ccccc1N,2.2257
O=Cc1ccccc1O,1.2047
CCCCOC(=O)C(C)C,1.9857
CC/C=C\CCOC(=O)OC,2.1257
CCCCCCC1COC(=O)CO1,1.8988
CC(S)C(=O)O,0.3892999999999999
CCOC(=O)C1=C(C)C=CCC1(C)C,2.8521000000000014
CC1=CC2CC(C=O)C1CC2C(C)C,3.059800000000002
CC1=C(O)C(=O)OC1C,0.7637
CCCCOC(=O)[C@H](C)O,0.7104999999999999
O=C(O)CC1CCCCC1,2.0414000000000003
CCCCC1COCC(C)C1OC(C)=O,2.3908000000000005
CC1=CCC(=O)O1,0.8371
CC(C)C12CCC(C)(CC1)O2,2.7441000000000013
CCOC(OCC)c1ccc2c(c1)OCO2,2.4869000000000003
CCC(=O)OC1CCCCC1,2.2723000000000004
COC(=O)c1ccco1,1.0661999999999998
C/C=C/C(=O)OCC,1.1256000000000002
CCCCO,0.7787999999999999
CCC1=C(O)C(=O)C(C)O1,1.1538
CCCCCCCC(=O)OCCCCCC,4.470400000000004
CCC1CCCC(=O)O1,1.4921
CC=Cc1ccc(OC(=O)Cc2ccccc2)c(OC)c1,3.876400000000003
CCCCCC(C)C(=O)O,2.2874
CCCCCCCC(C)O,2.727700000000002
CCCCCCCCOC(=O)C(C)C,3.5461000000000027
CCC(C)C(=O)OCCc1ccccc1,2.8184000000000013
CCCOC(=O)CC,1.3496
CCCCC/C=C\C=C\C(=O)OCC,3.2422000000000017
CCCCCCC/C=C/C(=O)OCC,3.4662000000000024
C/C=C\CCCO,1.335
CC1=CC(=O)CC(C)(C)C1=O,1.5008
CCCCCC=CC=CC(=O)OCCC,3.6323000000000025
CCCCOC(=O)CC(C)C,2.375800000000001
CCCCCCCCCC1CCCC(=O)O1,4.222800000000004
CCCCCCCCCCCC(C)=O,4.496300000000004
CCOC(=O)CCCCCCCCC(=O)OCC,3.2334000000000023
CCCCC1OC(=O)CC1C,2.1282
CCCCCCCC/C=C\CCCCCCCC(=O)O,6.108500000000007
COC(=O)c1ccccc1N=CCC(C)CCC=C(C)C,4.948100000000005
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,4.295620000000004
CC1CCOC(C)(C)S1,2.2645
CC(=O)CCS,0.8953
CC12CCC(C3(CCCC3)C1=O)C2(C)C,3.5720000000000027
CC(=O)OC/C=C(\C)CCC=C(C)C,3.2422000000000017
C=C(C)C(CO)CC=C(C)C,2.5273000000000003
CC/C=C\CCOC(C)OCC/C=C\CC,4.078200000000003
CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,2.401700000000001
CC(C)C[C@H](N)C(=O)O,0.4444
CCC(C)CCCC(C)(C)O,2.9737000000000022
CCC(C)C(N)C(=O)O,0.4444
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,2.439500000000001
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1,4.534500000000004
C=CC(C)(CCC=C(C)C)OC(=O)CCC,4.020800000000003
C=CC(C)(CCC=C(C)C)OC=O,2.850500000000001
C=CC(C)(CCC=C(C)C)OC(=O)CCCCC,4.801000000000005
