smiles,regression_binding_score
CCN(CC)C(=O)c1ccc(C(=C2CCN(C3CCCCC3)CC2)c2ccccc2)cc1,5.88
CCN(CC)C(=O)c1ccc(C(=C2CCN(CC3CC3)CC2)c2ccccc2)cc1,5.21
CCN(CC)C(=O)c1ccc(C(=C2CCN(CC=C(C)C)CC2)c2ccccc2)cc1,6.01
CCN(CC)C(=O)c1ccc(C(=C2CCN(c3ccccc3)CC2)c2ccccc2)cc1,5.5
CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2c(C)cccc2C)cc1,5.58
CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc3ccccc23)cc1,5.78
CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2)cc1,5.13
CCN(CC)C(=O)c1ccc(C(C2CCCCC2)N2CCNCC2)cc1,6.14
CCN(CC)C(=O)c1ccc(C(c2ccc3cc[nH]c3c2)N2CCNCC2)cc1,5.4
CCN(CC)C(=O)c1ccc(C(c2ccc3cccnc3c2)N2CCNCC2)cc1,5.5
CCN(CC)C(=O)c1ccc(C(c2cccc3ccccc23)N2CCNCC2)cc1,5.31
CCN(CC)C(=O)c1ccc(C(c2cccc3cccnc23)N2CCNCC2)cc1,5.15
CCN(CC)C(=O)c1ccc(C(c2ccccc2)N2CCCNCC2)cc1,5.34
CCN(CC)C(=O)c1ccc(C(c2ccccc2)N2CCN(C)CC2)cc1,5.16
CCN(CC)C(=O)c1ccc(C2(c3cccc(O)c3)CCCN(CC3CC3)C2)cc1,7.62
CCN(CC)C(=O)c1ccc(C2(c3cccc(O)c3)CCCN(Cc3nccs3)C2)cc1,6.79
CCN(CC)C(=O)c1ccc(C2(c3cccc(O)c3)CCN(CC3CC3)CC2)cc1,6.36
CCN(CC)C(=O)c1ccc(C2(c3cccc(O)c3)CCN(CCc3ccccc3)CC2)cc1,7.02
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccc(O)cc32)cc1,6.08
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(C)c1,6.41
CCN(CC)C(=O)c1ccc(N(c2ccc(C(N)=O)cc2)C2CCN(Cc3ccccc3)CC2)cc1,5.21
CCN(CC)C(=O)c1ccc(N(c2cccc(C(=O)OC)c2)C2CCN(Cc3ccccc3)CC2)cc1,5.26
CCN(CC)C(=O)c1ccc(N(c2cccc(C(C)=O)c2)C2CCN(Cc3ccccc3)CC2)cc1,5.34
CCN(CC)C(=O)c1ccc(N(c2cccc(C(C)O)c2)C2CCN(Cc3ccccc3)CC2)cc1,5.32
CCN(CC)C(=O)c1ccc(N(c2cccc(C(N)=O)c2)C2CCN(Cc3ccccc3)CC2)cc1,6.14
CCN(CC)C(=O)c1ccc(N(c2cccc(C=O)c2)C2CCN(Cc3ccccc3)CC2)cc1,5.32
CCN(CC)C(=O)c1ccc(N(c2cccc(CN(C)C)c2)C2CCN(Cc3ccccc3)CC2)cc1,5.76
CCN(CC)C(=O)c1ccc(N(c2cccc(CN)c2)C2CCN(Cc3ccccc3)CC2)cc1,5.53
CCN(CC)C(=O)c1ccc(N(c2cccc(CO)c2)C2CCN(Cc3ccccc3)CC2)cc1,5.18
CCN(CC)C(=O)c1ccc(N(c2cccc(N)c2)C2CCN(Cc3ccccc3)CC2)cc1,5.37
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(C)CC2)cc1,6.05
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CC(C)c3ccccc3)CC2)cc1,5.66
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCC3CC3)CC2)cc1,6.29
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCC3CCCCC3)CC2)cc1,6.14
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCc3ccc(C)cc3)CC2)cc1,6.14
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCc3ccccc3)CC2)cc1,6.13
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCc3ccccn3)CC2)cc1,5.69
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCc3ccco3)CC2)cc1,6.58
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCc3cccs3)CC2)cc1,6.34
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCc3ccncc3)CC2)cc1,5.34
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCc3ccoc3)CC2)cc1,6.92
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCc3ccsc3)CC2)cc1,6.31
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCc3cnc[nH]3)CC2)cc1,5.84
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCc3ncc[nH]3)CC2)cc1,5.93
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCc3nccn3C)CC2)cc1,5.34
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(Cc3ccccc3)CC2)cc1,6.13
CCN(CC)C(=O)c1ccc(N(c2cccc(OC)c2)C2CCN(CCc3ccccc3)CC2)cc1,5.44
CCN(CC)C(=O)c1ccc(N(c2cccc(OC)c2)C2CCN(CCc3ccco3)CC2)cc1,5.15
CCN(CC)C(=O)c1ccc(N(c2cccc(OC)c2)C2CCN(CCc3cccs3)CC2)cc1,5.19
CCN(CC)C(=O)c1ccc(N(c2cccc(OC)c2)C2CCN(CCc3ccoc3)CC2)cc1,5.3
CCN(CC)C(=O)c1ccc(N(c2cccc(OC)c2)C2CCN(CCc3ccsc3)CC2)cc1,5.59
CCN(CC)C(=S)SSC(=S)N(CC)CC,5.21
CCN(CCCNC(=O)C1CCN(S(=O)(=O)N2CCC3(CC2)OCCO3)CC1)c1ccccc1,5.02
CCN(CCNC(=O)c1ccc(CNS(=O)(=O)c2ccc(C)cc2)cc1)Cc1ccccc1,5.39
CCN(CCNC(=O)c1ccc(CNS(=O)(=O)c2ccc(OC)cc2)cc1)Cc1ccccc1,4.88
CCN(CCNC(=O)c1ccc(CNS(=O)(=O)c2ccccc2)cc1)Cc1ccccc1,5.12
CCN1C(=O)C(=CC=C2Sc3ccccc3N2CCO)SC1=S,4.72
CCN1C(=O)NC(=O)C12CCC1(O)C3Cc4ccc(O)cc4C1(CCN3CC1CC1)C2,9.33
CCN1CCC2(C)c3cc(O)ccc3CC1C2C,6.609999999999999
CCN1CN(c2ccccc2)C2(CCN(C(c3ccccc3)c3ccccc3)CC2)C1=O,6.3
CCNC(=O)N1CCC(c2ccccc2)(c2nccn2Cc2ccccc2)CC1,6.62
CCNC(=O)NCC1Cc2ccccc2CN1C(=O)C(N)Cc1c(C)cc(O)cc1C,6.49
CCNC(=O)OC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,6.34
CCNC(=O)Oc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,7.44
CCNC(=O)Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CC1)CC3,9.39
CCNC(=O)Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CCC1)CC3,8.01
CCNC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,6.1
CCNC(=O)c1ccc(Oc2ccc(CNCCc3ccccc3)cc2)nc1,5.55
CCNC(=S)Nc1nc2cc3c(cc2s1)CC1C2CCCCC32CCN1CC1CC1,7.75
CCNC12Cc3c([nH]c4ccccc34)C3Oc4c(O)ccc5c4C31CCN(C)C2C5,7.2
CCNC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,7.26
CCNCCN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4ccccc43)CC2)C1=O,7.41
CCNc1nc2cc3c(cc2s1)CC1C2CCCCC32CCN1CC1CC1,8.37
CCNc1nc2cc3c(cc2s1)CC1C2CCCCC32CCN1CC1CCC1,8.43
CCOC(=O)C(CN1CCC(C)(c2cccc(O)c2)C(C)C1)OC(=O)C1Cc2ccc(O)cc2CN1,8.76
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,5.63
CCOC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,7.29
CCOC(=O)C1CC2(C)C(CCC3(C)C(C(=O)OC)CC(OC(C)=O)C(=O)C32)C(=O)O1,6.57
CCOC(=O)N1CCC(c2ccccc2)(c2nccn2-c2ccc3ccccc3c2C)CC1,5.51
CCOC(=O)N1CCC(c2ccccc2)(c2nccn2C(C)c2ccccc2)CC1,7.21
CCOC(=O)N1CCC(c2ccccc2)(c2nccn2Cc2ccc(C(=O)OC)cc2)CC1,7.6
CCOC(=O)N1CCC(c2ccccc2)(c2nccn2Cc2ccc(O)cc2)CC1,6.97
CCOC(=O)N1CCC(c2ccccc2)(c2nccn2Cc2ccc(OC)cc2)CC1,6.7
CCOC(=O)N1CCC(c2ccccc2)(c2nccn2Cc2cccc(OC)c2)CC1,6.44
CCOC(=O)N1CCC(c2ccccc2)(c2nccn2Cc2ccccc2)CC1,6.77
CCOC(=O)OC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,6.77
CCOC(=O)c1cc(C(=O)OC)c(C)nc1N1CCC(NC2CCCCC2O)CC1,6.43
CCOC(C)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5,7.735
CCOC(C)OC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,7.353333333333334
CCOC(N)=Nc1nc2ccccc2n1C1CCN(C2CCCCCCC2)CC1,7.23
CCOC1(c2ccccc2)CCN(C(c2ccccc2)c2ccccc2)CC1,6.31
CCOC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,7.88
CCOCC(c1ccccc1)N1CCC(O)(c2ccccc2)CC1,5.99
CCOCC1CC2(C)C(CCC3(C)C(C(=O)OC)CC(OC(C)=O)C(=O)C32)C(=O)O1,6.3
CCOCOC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,8.559999999999999
CCOc1cc(C=C2SC(=S)N(C(C(=O)O)c3ccccc3)C2=O)ccc1O,4.64
CCOc1ccc(C(=O)NC2CC3CCCC(C2)N3Cc2ccccc2)cc1,4.98
CCOc1ccc2nc(N3C(=O)CNC3=S)sc2c1,4.79
CCOc1ccc2nc(NC(=O)c3ccccn3)sc2c1,5.19
CCOc1ccccc1C(=O)NC1CC2CCCC(C1)N2Cc1ccc(C)cc1,4.99
CCS(=O)(=O)NCc1ccc(CC(=O)N(C)C(CN2CCC(O)C2)c2ccccc2)cc1,8.95
CCc1ccc(C2(O)CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,4.95
CCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1,5.69
CCc1ccc(S(=O)(=O)NCc2ccc(C(=O)NCCN(C)C(C)c3ccccc3)cc2)cc1,5.78
CCc1ccc(S(=O)(=O)NCc2ccc(C(=O)NCCN(CC)Cc3ccccc3)cc2)cc1,5.27
CCc1ccc(S(=O)(=O)NCc2ccc(C(=O)NCCN(Cc3ccccc3)C(C)C)cc2)cc1,5.77
CCc1ccccc1C(c1ccccc1)N1CCC(O)(c2ccccc2)CC1,6.27
CCc1nnc(NC(=O)c2cccc(C(=O)Nc3nnc(CC)s3)n2)s1,5.3
CCc1occc1C1CC2(C)C(CCC3(C)C(C(=O)OC)CC(OC(C)=O)C(=O)C32)C(=O)O1,8.54
CCn1c(=O)n(C2CCN(CC3CCCCCCC3)CC2)c2ccccc21,6.36
CCn1c(=O)n(C2CCN(CC3CCCCCCC3)CC2CO)c2ccccc21,5.71
CCn1c(=O)n(C2CCN3C(CCCC3c3ccccc3)C2)c2ccccc21,6.824999999999999
CCn1c2c(c3c1C1Oc4c(O)ccc5c4C14CCN(C)C(C5)C4(O)C3)CCCC2,6.9
CCn1c2c(c3c1C1Oc4c(O)ccc5c4C14CCN(CC1CC1)C(C5)C4(O)C3)CCCC2,7.99
CCn1cc(-c2ccccc2)c2c1C1Oc3c(O)ccc4c3C13CCN(CC1CC1)C(C4)C3(O)C2,7.61
CN(C(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)C(CN1CCCC1)c1ccccc1,6.82
CN(C(=O)C(NC(=O)OCc1ccccc1)c1ccccc1)C(CN1CCCC1)c1ccccc1,6.465
CN(C(=O)C(NC(=O)c1ccccc1)c1ccccc1)C(CN1CCCC1)c1ccccc1,7.0
CN(C(=O)C(NC=O)c1ccccc1)C(CN1CCCC1)c1ccccc1,6.59
CN(C(=O)C(c1ccccc1)c1ccccc1)C(CN1CCC(O)C1)c1ccccc1,9.3
CN(C(=O)C1C(c2ccccc2)=C1c1ccccc1)C1CCC2(CCCO2)CC1N1CCCC1,8.02
CN(C(=O)C1C(c2ccccc2)=C1c1ccccc1)C1CCCCC1N1CCCC1,7.5
CN(C(=O)C1CCc2cc(CNS(C)(=O)=O)ccc2O1)C(CN1CCC(O)C1)c1ccccc1,7.675
CN(C(=O)C1CCc2cc(NS(C)(=O)=O)ccc2O1)C(CN1CCC(O)C1)c1ccccc1,8.77
CN(C(=O)C1CCc2cc(S(N)(=O)=O)ccc2O1)C(CN1CCC(O)C1)c1ccccc1,8.48
CN(C(=O)C1CCc2ccccc2O1)C(CN1CCC(O)C1)c1ccccc1,8.16
CN(C(=O)C1Cc2cc(NS(C)(=O)=O)ccc2O1)C(CN1CCC(O)C1)c1ccccc1,8.92
CN(C(=O)C1Cc2cccc(NS(C)(=O)=O)c2O1)C(CN1CCC(O)C1)c1ccccc1,8.65
CN(C(=O)C1Cc2ccccc2O1)C(CN1CCC(O)C1)c1ccccc1,8.86
CN(C(=O)C1c2ccccc2-c2ccccc21)C1CCCCC1N1CCCC1,7.66
CN(C(=O)C=Cc1ccco1)C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,9.71
CN(C(=O)C=Cc1ccoc1)C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,9.57
CN(C(=O)CC(=O)NCc1ccccc1)C(CN1CCC(O)C1)c1ccccc1,7.82
CN(C(=O)CC(=O)Nc1ccc(CNS(C)(=O)=O)cc1)C(CN1CCC(O)C1)c1ccccc1,7.02
CN(C(=O)CC(=O)Nc1ccc(NS(C)(=O)=O)cc1)C(CN1CCC(O)C1)c1ccccc1,7.54
CN(C(=O)CC(=O)Nc1ccccc1)C(CN1CCC(O)C1)c1ccccc1,9.57
CN(C(=O)CC(=O)Nc1cccnc1)C(CN1CCC(O)C1)c1ccccc1,8.89
CN(C(=O)CC(=O)Nc1nccs1)C(CN1CCC(O)C1)c1ccccc1,9.28
CN(C(=O)CCC(=O)Nc1ccccc1)C(CN1CCC(O)C1)c1ccccc1,8.22
CN(C(=O)CCC(=O)Nc1cccnc1)C(CN1CCC(O)C1)c1ccccc1,6.55
CN(C(=O)CCC(=O)Nc1nccs1)C(CN1CCC(O)C1)c1ccccc1,7.64
CN(C(=O)CNC(=O)Cc1ccccc1)C(CN1CCCC1)c1ccccc1,7.79
CN(C(=O)CNC(=O)OCc1ccccc1)C(CN1CCCC1)c1ccccc1,7.08
CN(C(=O)CNC(=O)c1ccc2c(c1)no[n+]2[O-])C(CN1CCCC1)c1ccccc1,8.35
CN(C(=O)CNC(=O)c1ccccc1)C(CN1CCCC1)c1ccccc1,8.3
CN(C(=O)CNc1ccc(C#N)cc1)C(CN1CCC(O)C1)c1ccccc1,9.25
CN(C(=O)CNc1ccc(CNS(C)(=O)=O)cc1)C(CN1CCC(O)C1)c1ccccc1,7.71
CN(C(=O)CNc1ccc(NS(C)(=O)=O)cc1)C(CN1CCC(O)C1)c1ccccc1,8.05
CN(C(=O)CNc1ccc([N+](=O)[O-])cc1)C(CN1CCC(O)C1)c1ccccc1,9.66
CN(C(=O)CNc1cccc(C#N)c1)C(CN1CCC(O)C1)c1ccccc1,9.27
CN(C(=O)CNc1cccc(CNS(C)(=O)=O)c1)C(CN1CCC(O)C1)c1ccccc1,8.37
CN(C(=O)CNc1ccccc1)C(CN1CCC(O)C1)c1ccccc1,10.04
CN(C(=O)CNc1ccccc1C#N)C(CN1CCC(O)C1)c1ccccc1,9.4
CN(C(=O)CNc1ccccc1CNS(C)(=O)=O)C(CN1CCC(O)C1)c1ccccc1,9.2
CN(C(=O)Cc1c(OCCN2CCCC2)ccc2ccccc12)C1CCCCC1,6.8
CN(C(=O)Cc1cc2c(cc1S(=O)(=O)N(C)C)OCO2)C(CN1CCC(O)C1)c1ccccc1,9.62
CN(C(=O)Cc1cc2c(cc1S(=O)(=O)N(C)C)OCO2)C(CN1CCCC1)c1ccccc1,9.83
CN(C(=O)Cc1ccc(CCCNS(C)(=O)=O)cc1)C(CN1CCC(O)C1)c1ccccc1,8.51
CN(C(=O)Cc1ccc(CCNS(C)(=O)=O)cc1)C(CN1CCC(O)C1)c1ccccc1,8.16
CN(C(=O)Cc1ccc(CN)cc1)C(CN1CCCC1)c1ccccc1,7.17
CN(C(=O)Cc1ccc(CNS(C)(=O)=O)cc1)C(CN1CCC(O)C1)c1ccccc1,9.07
CN(C(=O)Cc1ccc(CNS(C)(=O)=O)cc1)C(CN1CCCC1)c1ccccc1,8.39
CN(C(=O)Cc1ccc(N(S(C)(=O)=O)S(C)(=O)=O)cc1)C(CN1CCCC1)c1ccccc1,7.6
CN(C(=O)Cc1ccc(N)cc1)C(CN1CCCC1)c1ccccc1,9.03
CN(C(=O)Cc1ccc(NS(C)(=O)=O)cc1)C(CN1CCC(O)C1)c1ccccc1,9.55
CN(C(=O)Cc1ccc([N+](=O)[O-])cc1)C(CN1CCCC1)c1ccccc1,8.96
CN(C(=O)Cc1ccc2c(c1)CN(S(C)(=O)=O)C2)C(CN1CCCC1)c1ccccc1,8.39
CN(C(=O)Cc1ccc2c(c1)OCO2)C(CN1CCCC1)c1ccccc1,9.27
CN(C(=O)Cc1cccc(CN)c1)C(CN1CCCC1)c1ccccc1,7.94
CN(C(=O)Cc1cccc(CNS(C)(=O)=O)c1)C(CN1CCCC1)c1ccccc1,7.75
CN(C(=O)Cc1cccc(N(S(C)(=O)=O)S(C)(=O)=O)c1)C(CN1CCCC1)c1ccccc1,8.22
CN(C(=O)Cc1cccc(N)c1)C(CN1CCCC1)c1ccccc1,9.03
CN(C(=O)Cc1cccc([N+](=O)[O-])c1)C(CN1CCCC1)c1ccccc1,10.19
CN(C(=O)Cc1cccc2[nH]ccc12)C1CCCCC1N1CCCC1,6.09
CN(C(=O)Cc1cccc2occc12)C1CCC2(CCCO2)CC1N1CCCC1,9.03
CN(C(=O)Cc1ccccc1)C(CN1CCCC1)c1ccccc1,7.77
CN(C(=O)Cc1ccccc1)C1CC2(CCCO2)CCC1N1CCCC1,8.19
CN(C(=O)Cc1ccccc1)C1CCC2(CCCO2)CC1N1CCCC1,7.445
CN(C(=O)Cc1ccccc1CN)C(CN1CCCC1)c1ccccc1,7.88
CN(C(=O)Cc1ccccc1CNS(C)(=O)=O)C(CN1CCCC1)c1ccccc1,7.89
CN(C(=O)Cc1ccccc1N(S(C)(=O)=O)S(C)(=O)=O)C(CN1CCCC1)c1ccccc1,8.07
CN(C(=O)Cc1ccccc1N)C(CN1CCCC1)c1ccccc1,9.24
CN(C(=O)Cc1ccccc1[N+](=O)[O-])C(CN1CCCC1)c1ccccc1,9.39
CN(C(=O)N1CCC(c2ccccc2)(c2nccn2Cc2ccccc2)CC1)c1ccccc1,6.4
CN(C(=O)NCC(=O)Nc1ccccc1)C(CN1CCC(O)C1)c1ccccc1,8.19
CN(C(=O)c1cc2ccccc2o1)C(CN1CCC(O)C1)c1ccccc1,6.31
CN(C)C(=O)CCCC12CCN(CC3CC3)C(Cc3ccc(O)cc31)C2=CC(=O)O,7.37
CN(C)C(=O)NC1CCC(CCN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)CC1,6.76
CN(C)C(=O)NC1CCC(CN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)CC1,5.38
CN(C)C(=O)OC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,7.55
CN(C)C(CNC(CN)Cc1ccc(O)cc1)Cc1ccc(O)cc1,4.65
CN(C)C(Cc1ccc(O)cc1)CN(C)C(CNCc1ccccc1)Cc1ccc(O)cc1,5.63
CN(C)C1(c2ccccc2)CCC2(CC1)OCCc1c2[nH]c2ccccc12,8.64
CN(C)C1CCc2ccc(O)cc2C1(C)C,6.48
CN(C)CC1CCCCC1(O)c1cccc(C(N)=O)c1,6.46
CN(C)CC1CCCCC1(O)c1cccc(O)c1,6.35
CN(C)CC1CCc2cc(-c3ccccc3)ccc2C1(O)c1cccc(O)c1,6.55
CN(C)CCNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,8.24
CN(C)c1cccc(C(=O)NC2CCC3(O)C4Cc5ccc(O)c6c5C3(CCN4CC3CC3)C2O6)c1,8.77
CN(C)c1nc2cc3c(cc2s1)CC1C2CCCCC32CCN1CC1CC1,8.35
CN(CC(=O)N(C)C(CN1CCC(O)C1)c1ccccc1)c1ccc(C#N)cc1,8.82
CN(CC(=O)N(C)C(CN1CCC(O)C1)c1ccccc1)c1ccccc1,9.57
CN(CC(N)Cc1ccc(O)cc1)C(CNCc1ccccc1)Cc1ccc(O)cc1,5.38
CN(CC1CC1(CO)c1ccccc1)C12CC3CC(CC(C3)C1)C2,6.38
CN(CC1CC1)C(c1cccc(O)c1)C(C)(C)C(=O)NCCc1ccccc1,8.54
CN(CC1CC1)C1CCc2ccc(O)cc2C1(C)C,6.84
CN(CC=Cc1ccccc1)C1CCc2ccc(O)cc2C1(C)C,6.68
CN(CCC1CN=C(c2ccccc2)c2ccccc2N1C)C(=O)c1cccs1,8.36
CN(CCCc1ccccc1)C1CCCCC1OCCCc1ccccc1,5.66
CN(CCNC(=O)c1ccc(CNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1)Cc1ccccc1,4.72
CN(CCc1ccccc1)C1CCCCC1OCCCc1ccccc1,4.68
CN(CCc1ccccn1)C1C2C3CC4C5C3CC2C5C41,6.03
CN(Cc1ccc(O)cc1)c1ccc2c(c1)C13CCCCC1C(C2)N(CC1CCC1)CC3,8.39
CN(Cc1cccc(O)c1)c1ccc2c(c1)C13CCCCC1C(C2)N(CC1CCC1)CC3,7.64
CN(Cc1cccnc1)C1C2C3CC4C5C3CC2C5C41,5.78
CN1C(=O)C(CCO)CC2=C1C1Oc3c(O)ccc4c3C13CCN(C)C(C4)C3(O)C2,7.025
CN1C(=O)C2(CCN(CC3CCCCCCC3)CC2)c2ccc(O)cc21,6.92
CN1C(=O)C2(CCN(CC3CCCCCCC3)CC2)c2ccccc21,6.03
CN1C(=O)CCC2=C1C1Oc3c(O)ccc4c3C13CCN(C)C(C4)C3(O)C2,7.69
CN1C(=O)NC(=O)C12CCC1(O)C3Cc4ccc(O)cc4C1(CCN3CC1CC1)C2,9.52
CN1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,4.9
CN1C2CCCC(c3cccc(O)c3)(C2)C1CO,6.32
CN1C2Cc3ccccc3C(c3ccccc32)C1Cc1ccccc1,5.77
CN1CC(O)C2(c3cccc(O)c3)CCCC1C2,5.25
CN1CC2(C(=O)O)C(=O)C(C(=O)O)(C1)C(c1ccccc1)N(C)C2c1ccccc1,6.68
CN1CC2(OCCO2)C2(c3cccc(O)c3)CCCC1C2,6.85
CN1CC2CN(c3ccccc3)C3(CCN(C4CCC5CCCCC5C4)CC3)C2C1,6.88
CN1CC2CN(c3ccccc3)C3(CCN(C4CCCCCCCC4)CC3)C2C1,7.25
CN1CC2CN(c3ccccc3)C3(CCN(C4CCCCCCCCC4)CC3)C2C1,7.57
CN1CC2Oc3c(O)cccc3C23CCCC1C3,5.32
CN1CC2Oc3ccc(O)cc3C23CCCC1C3,6.09
CN1CCC(C(=O)NC2CCC3(O)C4Cc5ccc(O)c6c5C3(CCN4CC3CC3)C2O6)CC1,8.19
CN1CCC2(C)c3cc(O)ccc3OC2C1,5.38
CN1CCC2(CCCCCc3ccccc3)c3cc(O)ccc3OC2C1,7.15
CN1CCC2(CCCCc3ccccc3)c3cc(O)ccc3OC2C1,6.79
CN1CCC2(CCCc3ccccc3)c3cc(O)ccc3OC2C1,6.62
CN1CCC2(CCc3ccccc3)c3cc(O)ccc3OC2C1,5.45
CN1CCC2(CCc3ccccc3)c3cccc(O)c3OC2C1,5.54
CN1CCC2(Cc3ccccc3)c3cc(O)ccc3OC2C1,5.54
CN1CCC2(c3cccc(O)c3)CC(O)CC1C2,5.91
CN1CCC2(c3cccc(O)c3)CC(c3ccccc3)CC1C2,6.87
CN1CCC2(c3cccc(O)c3)CC3CCCCC3C1C2,7.66
CN1CCC2(c3cccc(O)c3)CCCC1C2,6.96
CN1CCC2(c3cccc(O)c3)CCCC1C2O,6.96
CN1CCC23CC(=O)CCC2(O)C1Cc1ccc(C(=O)NCCc2nc4ccccc4[nH]2)c(O)c13,6.07
CN1CCC23CC(=O)CCC2C1Cc1ccc(C(=O)NCCc2nc4ccccc4[nH]2)c(O)c13,6.4
CN1CCC23CC(=O)CCC2C1Cc1ccc(C(N)=O)c(O)c13,8.53
CN1CCC23CC1CCC2Oc1c(O)cccc13,5.585
CN1CCC23CC1CCC2Oc1ccc(O)cc13,5.0
CN1CCC23CC4(CCC2(O)C1Cc1ccc(O)cc13)NC(=O)NC4=O,6.81
CN1CCC23CCCCC2C1Cc1cc(CNCc2ccccc2)c(O)cc13,6.42
CN1CCC23CCCCC2C1Cc1cc(CO)c(O)cc13,7.4
CN1CCC23CCCCC2C1Cc1cc2c(cc13)OCN(Cc1ccccc1)C2,6.51
CN1CCC23CCCCC2C1Cc1cc2sc(N)nc2cc13,8.19
CN1CCC23CCCCC2C1Cc1ccc(N)cc13,6.96
CN1CCC23CCCCC2C1Cc1ccc(NC(=O)Nc2ccccc2)cc13,6.47
CN1CCC23CCCCC2C1Cc1ccc(NCc2cccc(O)c2)cc13,7.32
CN1CCC23CCCCC2C1Cc1ccc(O)cc13,8.61
CN1CCC23Cc4[nH]c(=O)c(C(N)=O)cc4CC2(O)C1Cc1ccc(O)cc13,7.6
CN1CCC23Cc4[nH]c5ccccc5c4CC2(Cc2ccc(O)cc23)C1,5.92
CN1CCC23Cc4[nH]c5ccccc5c4CC2C1Cc1ccc(O)cc13,7.85
CN1CCC23Cc4c(c5ccccc5n4C)CC2(Cc2ccc(O)cc23)C1,6.58
CN1CCC23Cc4nc(N)sc4CC2C1Cc1ccc(O)cc13,8.17
CN1CCC23Cc4nc5ccccc5cc4CC2(Cc2ccc(O)cc23)C1,6.71
CN1CCC23c4c5cc6sc(N)nc6c4OC2C(O)CCC3C1C5,6.66
CN1CCC23c4c5ccc(C(N)=O)c4OC2C(=O)CCC3C1C5,7.72
CN1CCC23c4c5ccc(NCc6ccc(O)cc6)c4OC2C(O)C=CC3C1C5,6.25
CN1CCC23c4c5ccc(NCc6cccc(O)c6)c4OC2C(O)C=CC3C1C5,6.04
CN1CCC23c4c5ccc(NCc6ccccc6O)c4OC2C(O)C=CC3C1C5,6.43
CN1CCC23c4c5ccc(O)c4OC2(C)C(=O)C=CC3(NC(=O)C=Cc2ccc([N+](=O)[O-])cc2)C1C5,6.74
