smiles,regression_binding_score
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3c(CC4CCOCC4)c4c(cc23)OCO4)C1(C)C,8.99
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3c(COc4ccccc4)cccc23)C1(C)C,8.52
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3c(O)cccc23)C1(C)C,8.5
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3c(OCc4ccccc4)cccc23)C1(C)C,8.52
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc(-c4ccccc4)ccc23)C1(C)C,9.39
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc(C#N)ccc23)C1(C)C,7.98
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc(CN)ccc23)C1(C)C,7.21
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc(O)c(O)cc23)C1(C)C,7.68
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc(O)ccc23)C1(C)C,8.01
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc(OCc4ccccc4)ccc23)C1(C)C,8.51
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc(S(C)(=O)=O)ccc23)C1(C)C,8.53
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc4c(cc23)OCO4)C1(C)C,8.37
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccc(-c4ccccc4)cc23)C1(C)C,7.23
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccc(C#N)cc23)C1(C)C,7.3
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccc(CO)cc23)C1(C)C,7.01
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccc(N)cc23)C1(C)C,8.03
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccc(O)cc23)C1(C)C,8.53
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccc(OCCCCO)cc23)C1(C)C,6.58
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccc(OCc4ccccc4)cc23)C1(C)C,8.89
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cccc(O)c23)C1(C)C,8.0
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cccc(OCc4ccccc4)c23)C1(C)C,7.49
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccccc23)C1(C)C,8.85
CC1(C)C(C(=O)c2cn(CC3OCCO3)c3ccccc23)C1(C)C,8.58
CC1(C)C(C(=O)c2cn(CCC(N)=O)c3ccccc23)C1(C)C,6.6
CC1(C)C(C(=O)c2cn(CCC3CCOCC3)c3ccccc23)C1(C)C,8.19
CC1(C)C(C(=O)c2cn(CCCCCO)c3ccccc23)C1(C)C,8.56
CC1(C)C(C(=O)c2cn(CCCCO)c3ccccc23)C1(C)C,8.48
CC1(C)C(C(=O)c2cn(CCCN3CCOCC3)c3ccccc23)C1(C)C,5.82
CC1(C)C(C(=O)c2cn(CCCO)c3ccccc23)C1(C)C,8.12
CC1(C)C(C(=O)c2cn(CCN3C(=O)CCC3=O)c3ccccc23)C1(C)C,6.94
CC1(C)C(C(=O)c2cn(CCN3CCCC3)c3ccccc23)C1(C)C,7.7
CC1(C)C(C(=O)c2cn(CCN3CCCC3=O)c3ccccc23)C1(C)C,7.27
CC1(C)C(C(=O)c2cn(CCN3CCCCC3)c3ccccc23)C1(C)C,7.95
CC1(C)C(C(=O)c2cn(CCN3CCCCCC3)c3ccccc23)C1(C)C,6.79
CC1(C)C(C(=O)c2cn(CCN3CCNCC3)c3ccccc23)C1(C)C,5.66
CC1(C)C(C(=O)c2cn(CCN3CCOC3=O)c3ccccc23)C1(C)C,9.15
CC1(C)C(C(=O)c2cn(CCN3CCOCC3)c3cc(O)ccc23)C1(C)C,6.88
CC1(C)C(C(=O)c2cn(CCN3CCOCC3)c3cc(OCc4ccccc4)ccc23)C1(C)C,8.53
CC1(C)C(C(=O)c2cn(CCN3CCOCC3)c3ccc(O)cc23)C1(C)C,7.04
CC1(C)C(C(=O)c2cn(CCN3CCOCC3)c3cccc(N)c23)C1(C)C,7.45
CC1(C)C(C(=O)c2cn(CCN3CCOCC3)c3cccc([N+](=O)[O-])c23)C1(C)C,6.53
CC1(C)C(C(=O)c2cn(CCN3CCOCC3)c3ccccc23)C1(C)C,8.51
CC1(C)C(C(=O)c2cn(CCO)c3ccccc23)C1(C)C,6.81
CC1(C)C(C(=O)c2cn(CCc3ccccn3)c3ccccc23)C1(C)C,6.72
CC1(C)C(C(=O)c2cn(CCc3cccnc3)c3ccccc23)C1(C)C,7.46
CC1(C)C(C(=O)c2cn(CCc3cccs3)c3ccccc23)C1(C)C,7.79
CC1(C)C(C(=O)c2cn(CCc3ccncc3)c3ccccc23)C1(C)C,7.15
CC1(C)C(C(=O)c2cn(CCc3ccsc3)c3ccccc23)C1(C)C,7.96
CC1(C)C(C(=O)c2cn(CCn3cccc3)c3ccccc23)C1(C)C,8.01
CC1(C)C(C(=O)c2cn(Cc3ccccc3)c3ccccc23)C1(C)C,7.56
CC1(C)C(C(=O)c2cn(Cc3cccnc3)c3ccccc23)C1(C)C,7.33
CC1(C)C(C(=O)c2cn(Cc3ccncc3)c3ccccc23)C1(C)C,7.98
CC1(C)CC(n2ncc(O)cc2=O)CC(C)(C)C1,5.74
CC1(C)CC(n2ncc3c(cnn3CCN3CCOCC3)c2=O)CC(C)(C)C1,8.07
CC1(C)CC(n2ncc3nn(CCN4CCOCC4)cc3c2=O)CC(C)(C)C1,5.82
CC1(C)CN(C(=O)C23CC4CC(CC(C4)C2)C3)c2ccccc21,6.72
CC1(C)COc2cccc3c(=O)c(C(=O)NC45CC6CC(CC(C6)C4)C5)cn1c23,6.94
CC1(C)Oc2cc(C(=O)N3C4CC5CC3CC(C4)O5)cc(O)c2C2CC(O)CCC21,4.65
CC1(C)Oc2cc(C(=O)NC34CC5CC(CC(C5)C3)C4)cc(O)c2C2CC(O)CCC21,4.76
CC1(C)Oc2cc(C(=O)NC3C4CC5CC(C4)CC3C5)cc(O)c2C2CC(O)CCC21,5.195
CC1(C)Oc2cc(C(=O)c3c[nH]c4ccccc34)cc(O)c2C2CC(O)CCC21,6.8
CC1(C)Oc2cc(C(=O)c3cc4ccccc4o3)cc(O)c2C2CC(O)CCC21,6.68
CC1(C)Oc2cc(C(=O)c3cc4ccccc4s3)cc(O)c2C2CC(O)CCC21,6.95
CC1(C)Oc2cc(C(=O)c3ccccc3)cc(O)c2C2CC(O)CCC21,6.23
CC1(C)Oc2cc(C(=O)c3ccsc3)cc(O)c2C2CC(O)CCC21,5.81
CC1(C)Oc2cc(C(=O)c3coc4ccccc34)cc(O)c2C2CC(O)CCC21,6.93
CC1(C)Oc2cc(C(=O)c3csc4ccccc34)cc(O)c2C2CC(O)CCC21,6.9
CC1(C)Oc2cc(C34CC5CC(CC(C#N)(C5)C3)C4)cc(O)c2C2CC(O)CCC21,7.71
CC1(C)Oc2cc(C34CC5CC(CC(C(N)=O)(C5)C3)C4)cc(O)c2C2CC(O)CCC21,6.47
CC1(C)Oc2cc(C34CC5CC(CC(C5)C3)C4)cc(O)c2-c2cc(CO)ccc21,7.33
CC1(C)Oc2cc(C34CC5CC(CC(C5)C3)C4)cc(O)c2-c2cc(O)ccc21,6.26
CC1(C)Oc2cc(C34CC5CC(CC(C5)C3)C4)cc(O)c2C2CC(=O)CCC21,6.47
CC1(C)Oc2cc(C34CC5CC(CC(C5)C3)C4)cc(O)c2C2CC(C=O)CCC21,8.155000000000001
CC1(C)Oc2cc(C34CC5CC(CC(C5)C3)C4)cc(O)c2C2CC(CC#N)CCC21,7.0
CC1(C)Oc2cc(C34CC5CC(CC(C5)C3)C4)cc(O)c2C2CC(CC=O)CCC21,8.03
CC1(C)Oc2cc(C34CC5CC(CC(C5)C3)C4)cc(O)c2C2CC(CCO)CCC21,6.960000000000001
CC1(C)Oc2cc(C34CC5CC(CC(C5)C3)C4)cc(O)c2C2CC(CO)=CCC21,7.85
CC1(C)Oc2cc(C34CC5CC(CC(C5)C3)C4)cc(O)c2C2CC(CO)CCC21,7.4350000000000005
CC1(C)Oc2cc(C34CC5CC(CC(C5)C3)C4)cc(O)c2C2CC(O)CCC21,6.779999999999999
CC1(C)Oc2cc(C34CC5CC(CC(C5)O3)C4)cc(O)c2C2CC(O)CCC21,6.805
CC1(C)Oc2cc(C34CC5CC(CC(CC#N)(C5)C3)C4)cc(O)c2C2CC(O)CCC21,7.71
CC1(C)Oc2cc(C34CC5CC(CC(CN=C=S)(C5)C3)C4)cc(O)c2C2CC(O)CCC21,7.99
CC1(C)Oc2cc(C34CC5CC(CC(CN=[N+]=[N-])(C5)C3)C4)cc(O)c2C2CC(O)CCC21,8.02
CC1(C)Oc2cc(C34CC5CC(CC(N=C=S)(C5)C3)C4)cc(O)c2C2CC(O)CCC21,7.88
CC1(C)Oc2cc(C34CC5CC(CC(N=[N+]=[N-])(C5)C3)C4)cc(O)c2C2CC(O)CCC21,7.61
CC1(C)Oc2cc(CN3C4CC5CC3CC(C4)O5)cc(O)c2C2CC(O)CCC21,5.0600000000000005
CC1(C)Oc2cc(CNC34CC5CC(CC(C5)C3)C4)cc(O)c2C2CC(O)CCC21,4.8
CC1(C)Oc2cc(CNC3C4CC5CC(C4)CC3C5)cc(O)c2C2CC(O)CCC21,4.65
CC1(C)Oc2cc(N3C4CC5CC3CC(C4)O5)cc(O)c2C2CC(O)CCC21,5.29
CC1(Cc2ccccc2)COc2cc(C(=O)N3CCCCC3)ccc21,6.38
CC1(c2cc(NC(=O)C3CCCCN3C(=O)N3CCS(=O)(=O)CC3)on2)CC1,7.2
CC12CC3CC(C)(C1)CC(NC(=O)c1cn(CCCc4ccccc4)c4ccccc4c1=O)(C3)C2,6.8
CC12CC3CC(C)(C1)CC(NC(=O)c1cn(CCN4CCOCC4)c4ccccc4c1=O)(C3)C2,6.66
CC12CC3CC(C)(C1)CC(NC(=O)c1cn(CCc4ccccc4)c4ccccc4c1=O)(C3)C2,6.48
CC12CC3CC(C)(C1)CC(NC(=O)c1cn(Cc4ccccc4)c4ccccc4c1=O)(C3)C2,6.18
CC12CC3CC(C)(C1)CC(NC(=O)c1cn4c5c(cccc5c1=O)OCC4c1ccccc1)(C3)C2,8.1
CC1=C(CCN2CCOCC2)c2ccccc2C1=Cc1cccc2ccccc12,7.435
CC1=CCC2C(C1)c1c(O)cc(-c3ccc(C)cc3)cc1OC2(C)C,7.14
CC1=CCC2C(C1)c1c(O)cc(-c3cccc4ccccc34)cc1OC2(C)C,8.03
CC1=CCC2C(C1)c1c(O)cc(C(=O)c3ccccc3)cc1OC2(C)C,7.63
CC1=CCC2C(C1)c1c(O)cc(C(C)(C)C3CCCC3)cc1OC2(C)C,9.41
CC1=CCC2C(C1)c1c(O)cc(C(C)(C)C3CCCCC3)cc1OC2(C)C,9.19
CC1=CCC2C(C1)c1c(O)cc(C(C)(C)C3CCCCCC3)cc1OC2(C)C,9.66
CC1=CCC2C(C1)c1c(O)cc(C(C)(C)CCCCC#N)cc1OC2(C)C,8.96
CC1=CCC2C(C1)c1c(O)cc(C(C)(C)CCCCC(=O)NN3CCCCC3)cc1OC2(C)C,8.5
CC1=CCC2C(C1)c1c(O)cc(C(C)(C)CCCCCC#N)cc1OC2(C)C,8.54
CC1=CCC2C(C1)c1c(O)cc(C(C)(C)CCCCOc3ccc(C#N)cc3)cc1OC2(C)C,8.96
CC1=CCC2C(C1)c1c(O)cc(C(C)(C)c3cc(C)cc(C)c3)cc1OC2(C)C,8.13
CC1=CCC2C(C1)c1c(O)cc(C(C)(C)c3ccc(C#N)cc3)cc1OC2(C)C,8.6
CC1=CCC2C(C1)c1c(O)cc(C(C)(C)c3ccc(C(N)=O)cc3)cc1OC2(C)C,7.87
CC1=CCC2C(C1)c1c(O)cc(C(C)(C)c3ccc(C)cc3)cc1OC2(C)C,9.06
CC1=CCC2C(C1)c1c(O)cc(C(C)(C)c3cccc(C#N)c3)cc1OC2(C)C,9.04
CC1=CCC2C(C1)c1c(O)cc(C(C)(C)c3cccc(C)c3)cc1OC2(C)C,8.95
CC1=CCC2C(C1)c1c(O)cc(C(C)(C)c3ccccc3)cc1OC2(C)C,9.04
CC1=CCC2C(C1)c1c(O)cc(C(C)(C)c3ccccc3C)cc1OC2(C)C,7.97
CC1=CCC2C(C1)c1c(O)cc(C(C)(C)c3cccs3)cc1OC2(C)C,9.39
CC1=CCC2C(C1)c1c(O)cc(C3(C#N)CCCC3)cc1OC2(C)C,7.6
CC1=CCC2C(C1)c1c(O)cc(C3(C#N)CCCCC3)cc1OC2(C)C,8.41
CC1=CCC2C(C1)c1c(O)cc(C3(C4CCCCC4)SCCS3)cc1OC2(C)C,8.98
CC1=CCC2C(C1)c1c(O)cc(C3(c4ccccc4)SCCS3)cc1OC2(C)C,7.75
CC1=CCC2C(C1)c1c(O)cc(C34CC5CC(CC(C5)C3)C4)cc1OC2(C)C,7.28
CC1=CCC2C(C1)c1c(O)cc(C3C4CC5CC(C4)CC3C5)cc1OC2(C)C,7.85
CC1=CCC2C(C1)c1c(O)cc(C3SCCS3)cc1OC2(C)C,6.99
CC1=CCC2C(C1)c1c(O)cc(C=C3C4CC5CC(C4)CC3C5)cc1OC2(C)C,8.05
CC1=CCC2C(C1)c1c(O)cc(CC34CC5CC(CC(C5)C3)C4)cc1OC2(C)C,7.57
CC1=CCC2C(C1)c1c(O)cc(CC3C4CC5CC(C4)CC3C5)cc1OC2(C)C,7.12
CC1=CCC2C(C1)c1c(O)cc(Cc3ccccc3)cc1OC2(C)C,7.07
CC1=CCC2C(C1)c1c(O)cc(Oc3ccccc3)cc1OC2(C)C,7.63
CC1=CCC2C(C1)c1ccc(CCCCCC(C)(C)C)cc1OC2(C)C,8.54
CC1CCC(C)N1c1ccc(-c2c[nH]c3ccccc23)nn1,6.6
CC1CCC(C)N1c1ccc(-c2cc3ccccc3o2)nn1,6.8
CC1CCC(C)N1c1ccc(-c2cccc3cccnc23)nn1,7.1
CC1CCC(C)N1c1ccc(-c2cccc3cnccc23)nn1,7.4
CC1CCC(C)N1c1ccc(-c2cccc3ncccc23)nn1,6.7
CC1CCC(C)N1c1ccc(-c2cncc3ccccc23)nn1,8.0
CC1CCC(NC(=O)c2c(O)c3cccnc3n(CCCO)c2=O)CC1,6.67
CC1CCC(NC(=O)c2c(O)c3cccnc3n(CCN3CCOCC3)c2=O)CC1,8.13
CC1CCC(NC(=O)c2cc3cc(-c4ccco4)cnc3n(CCN3CCOCC3)c2=O)CC1,9.46
CC1CCC(NC(=O)c2cc3cc(-c4cccs4)cnc3n(CCN3CCOCC3)c2=O)CC1,9.77
CC1CCC(NC(=O)c2cc3ccccc3n(CCCO)c2=O)CC1,7.44
CC1CCC(NC(=O)c2cc3ccccc3n(CCN3CCOCC3)c2=O)CC1,8.38
CC1CCC(NC(=O)c2cc3cccnc3n(CCC(=O)O)c2=O)CC1,5.86
CC1CCC(NC(=O)c2cc3cccnc3n(CCCC(=O)O)c2=O)CC1,5.61
CC1CCC(NC(=O)c2cc3cccnc3n(CCCCC(=O)O)c2=O)CC1,5.87
CC1CCC(NC(=O)c2cc3cccnc3n(CCCCCCO)c2=O)CC1,7.75
CC1CCC(NC(=O)c2cc3cccnc3n(CCCCCO)c2=O)CC1,8.44
CC1CCC(NC(=O)c2cc3cccnc3n(CCCCO)c2=O)CC1,7.16
CC1CCC(NC(=O)c2cc3cccnc3n(CCCO)c2=O)CC1,6.89
CC1CCC(NC(=O)c2cc3cccnc3n(CCN3CCOCC3)c2=O)CC1,7.68
CC1CCC(NC(=O)c2cc3cccnc3n(CCO)c2=O)CC1,5.68
CC1CCC(NC(=O)c2cc3cccnc3n(Cc3ccccc3)c2=O)CC1,7.4
CC1CCC(NC(=O)c2cccn(Cc3ccccc3)c2=O)CC1,7.28
CC1CCC(NC(=O)c2cccnc2OCc2ccccc2)CC1,6.23
CC1CCC2=C(C1)Oc1cc(O)ccc1C2(C)C,5.38
CC1CCN(C(=O)c2ccc3[nH]c4c(c3c2)CN(C2CCCC2)C4)CC1,5.33
CC1CCN(C(=O)c2ccc3c(c2)c2c(n3C)CN(C3CCCC3)C2)CC1,7.07
CC1CCN(C(=O)c2ccc3c(c2)c2c(n3Cc3ccccc3)CN(C3CCCC3)C2)CC1,6.98
CC1CCN(C(=O)c2ccc3c(c2)c2c(n3S(=O)(=O)C(C)C)CN(C3CCCC3)C2)CC1,8.84
CC1CCN(C(=O)c2ccc3c(c2)c2c(n3S(=O)(=O)C3CC3)CN(C3CCCC3)C2)CC1,8.43
CC1CCN(C(=O)c2ccc3c(c2)c2c(n3S(=O)(=O)c3ccccc3)CN(C3CCCC3)C2)CC1,7.78
CC1CCN(C(=O)c2ccc3c(c2)c2c(n3S(C)(=O)=O)CN(C3CCCC3)C2)CC1,8.47
CC1CN(C(=O)c2cn3c4c(cccc24)OCC3C2CCCCC2)CCN1C,9.4
CC1CN1S(=O)(=O)c1ccc2c(c1)C1(OCCCO1)C(=O)N2CC1CC1,8.7
CC1COc2cccc3c(=O)c(C(=O)NC45CC6CC(CC(C6)C4)C5)cn1c23,6.976666666666667
CC1COc2cccc3c(=O)c(C(=O)NC4CCCCC4)cn1c23,6.8999999999999995
CC1COc2cccc3c(=O)c(C(=O)NC4CCCCCC4)cn1c23,7.05
CC1OC(=O)C2CC3CCCCC3C(C=Cc3ccc(-c4cccnc4)cn3)C12,4.89
CC1OC(=O)C2CC3CCCCC3C(C=Cc3ccc(N4CCCC4)cn3)C12,6.31
CC1OCc2sc(NC(=O)CC(C)(C)C)c(C(=O)N3CCCCC3)c21,7.4
CC1Oc2cccc3c(=O)c(C(=O)NC45CC6CC(CC(C6)C4)C5)cn(c23)C1c1ccccc1,6.13
CC1Oc2cccc3c(=O)c(C(=O)NC4CCCCC4)cn(c23)C1c1ccccc1,5.92
CC=CC=CC=CCCC=CC(=O)NCC(C)(C)O,7.055
CC=CC=CC=CCCC=CC(=O)NCC(C)(O)CO,6.78
CC=CC=CC=CCCC=CC=CC(=O)NCC(C)(C)O,6.68
CC=CC=CC=CCCC=CC=CC(=O)NCC(C)C,6.78
CC=CC=CC=Cc1c(O)cc(CC=C(C)C)c(O)c1C=O,4.7
CC=Cc1ccc(O)c(-c2cc(C=CC)ccc2O)c1,5.28
CCC(=O)C(Cc1ccccc1)NC(=O)c1c(C)n(CCN2CCOCC2)c2c(OC)cccc12,7.62
CCC(=O)N1CC(C)(C)CSC1=Nc1ccccc1C(C)C,5.68
CCC(C)(C)C(=O)Cc1cc(C)c(C)c(S(=O)(=O)N2CCCCC2)c1,8.57
CCC(C)(C)C(=O)Cc1cc(C)c(C)c(S(=O)(=O)N2CCCCCC2)c1,8.05
CCC(C)(C)C(=O)Nc1cc(C)c(C)c(S(=O)(=O)N2CCC(O)C2)c1,7.05
CCC(C)(C)C(=O)Nc1cc(C)c(C)c(S(=O)(=O)N2CCCC2CO)c1,7.37
CCC(C)(C)C(=O)Nc1cc(C)c(C)c(S(=O)(=O)N2CCCCC2)c1,8.57
CCC(C)(C)C(=O)Nc1cc(C)c(C)c(S(=O)(=O)N2CCCCCC2)c1,8.05
CCC(C)(C)C(=O)Nc1cc(C)c(C)c(S(=O)(=O)N2CCOCC2)c1,7.77
CCC(C)(C)C(=O)Nc1cc(C)c(C)c(S(=O)(=O)N2CCS(=O)(=O)CC2)c1,8.08
CCC(C)(C)C(=O)Nc1cc(C)c(C)c(S(=O)(=O)N2CCSC2)c1,8.16
CCC(C)(C)C(=O)Nc1cc(C)c(C)c(S(=O)(=O)NC2CCCC2)c1,7.03
CCC(C)(C)C(=O)Nc1cc(C)c(C)c(S(=O)(=O)NCC2CC2)c1,7.18
CCC(C)(C)C(=O)Nc1cc(CN2CCOCC2)c(C#N)cn1,7.0
CCC(C)(C)C(=O)Nc1cc(CN2CCOCC2)c(C)cc1C,6.29
CCC(C)(C)C(=O)Nc1cc(CN2CCOCC2)c(C)cn1,7.62
CCC(C)(C)C(=O)Nc1cc(CN2CCOCC2)c(N)cn1,6.06
CCC(C)(C)C(=O)Nc1cc(CN2CCOCC2)cc(C)n1,7.17
CCC(C)(C)C(=O)Nc1cc(S(=O)(=O)N2CCOCC2)c(C)c(C)c1C,6.39
CCC(C)(C)C(=O)Nc1cc(S(=O)(=O)N2CCOCC2)c(C)cc1C,6.12
CCC(C)(C)C(=O)Nc1cc2c(c(S(=O)(=O)N3CCOCC3)c1)CCC2,7.92
CCC(C)(C)C(=O)Nc1cc2c(c(S(=O)(=O)N3CCOCC3)c1)CCCC2,7.85
CCC(C)(C)C(=O)Nc1ccc(C)c(CN2CCOCC2)c1,6.93
CCC(C)(C)C(=O)Nc1ccc(C)c(CN2CCOCC2)n1,5.75
CCC(C)(C)C(=O)Nc1ccc(C)c(S(=O)(=O)N2CCOCC2)c1,6.54
CCC(C)(C)c1ccc(C2CC(O)CCC2CCCO)cc1,5.87
CCC(C)(C)c1ccc(C2CCCC(O)C2)cc1,5.415
CCC(C)C(NC(=O)n1c(=O)n(CCN2CCOCC2)c2ccccc21)C(N)=O,7.17
CCC(CC)(CC)c1cc(N=C2OCC3(CCCCC3)CN2C(=S)SC)on1,9.0
CCC(CC)(NC(=O)c1ccc(N2CC(OC)C2)c(OCC2CC2)n1)C(=O)NC,7.05
CCC(CC)Nc1ncc(C(=O)N2CCOCC2)c2c(C)c[nH]c12,5.33
CCC1(C(=O)Nc2cc(CN3CCOCC3)c(C)cn2)CC1,7.2
CCC1(C(=O)Nc2cc(CN3CCOCC3)c(C)cn2)CCC1,7.35
CCC1(C(=O)Nc2cc(CN3CCOCC3)c(C)cn2)CCCC1,7.89
CCC1(C(=O)Nc2cc(CN3CCOCC3)c(C)cn2)CCCCC1,8.16
CCC1(CC)CSC(=Nc2ccccc2C(C)C)N(C(=S)SC)C1,8.05
CCC1CCC(C(=O)c2cn(CCN3CCOCC3)c3ccccc23)CC1,7.56
CCC1COc2c(N3CCCC3)ccc3c(=O)c(C(=O)NC45CC6CC(CC(C6)C4)C5)cn1c23,7.82
CCC1COc2c(OC)ccc3c(=O)c(C(=O)NC45CC6CC(CC(C6)C4)C5)cn1c23,7.9
CCC1COc2cccc3c(=O)c(C(=O)N(C(C)C)C(C)C)cn1c23,6.72
CCC1COc2cccc3c(=O)c(C(=O)NC(C)CCC(C)C)cn1c23,7.51
CCC1COc2cccc3c(=O)c(C(=O)NC45CC6CC(CC(C6)C4)C5)cn1c23,7.55
CCC1COc2cccc3c(=O)c(C(=O)NC4C5CC6CC(C5)CC4C6)cn1c23,7.56
CCC1COc2cccc3c(=O)c(C(=O)NC4CCCCC4)cn1c23,7.44
CCC1COc2cccc3c(=O)c(C(=O)NC4CCCCCC4)cn1c23,7.413333333333334
CCC1COc2cccc3c(=O)c(C(=O)Nc4ccncc4)cn1c23,6.5
CCC1COc2cccc3c(=O)c(C(=O)Nc4nccs4)cn1c23,6.27
CCC=CCC=CCC=CCCCCCCCC(=O)NCc1ccccc1,4.36
CCC=CCC=CCCC=CC=CC(=O)NCC(C)(C)O,5.04
CCCC(C)(C)C(=O)Nc1cc(C)c(C)c(S(=O)(=O)N2CCOCC2)c1,8.01
CCCC(C)(C)C(=O)Nc1cc(CN2CCOCC2)c(C)cn1,8.28
CCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,8.22
CCCC(C)(C)c1ccc(-c2cc(C)ccc2C(C)C)c(O)c1,6.95
CCCC(C)(C)c1ccc(C2CC(O)CCC2CCCO)cc1,5.75
CCCC(C)(C)c1ccc(C2CCCC(O)C2)cc1,5.755000000000001
CCCC(C)(C)c1ccc2c(c1)OC(C)(C)C1CC=C(C)CC21,8.27
CCCC(C)(C)c1ccc2c(c1)OC(C)(C)C1CC=C(O)CC21,7.27
CCCC(C)(C)c1ccc2c(c1)OC(C)(C)c1ccc(C(=O)OC)cc1-2,6.21
CCCC(C)(C)c1ccc2c(c1)OC(C)(C)c1ccc(CO)cc1-2,7.17
CCCC1COc2ccc(C)c3c(=O)c(C(=O)NC45CC6CC(CC(C6)C4)C5)cn1c23,7.68
CCCC1COc2ccc(C)c3c(=O)c(C(=O)NC4CCCCC4)cn1c23,7.17
CCCC1COc2cccc3c(=O)c(C(=O)NC45CC6CC(C)(CC(C)(C6)C4)C5)cn1c23,8.07
CCCC1COc2cccc3c(=O)c(C(=O)NC45CC6CC(CC(C6)C4)C5)cn1c23,8.23
CCCC1COc2cccc3c(=O)c(C(=O)NC4CCCCC4)cn1c23,9.16
CCCC=CC#CC=CC=CCCC=CC=CC(=O)NCC(C)C,5.04
CCCC=CCC=CCCCC=CC=CC(=O)NCC(C)CC,5.92
CCCCC(=O)N1CCc2c(nc(CC(C)(C)C)n2CC2CC2)C1,5.99
CCCCC(=O)NC(NC(=O)CCCC)c1ccc(N(CC)CC)cc1,6.74
CCCCC(C)(C)C(=O)Nc1cc(C)c(C)c(S(=O)(=O)N2CCOCC2)c1,8.96
CCCCC(C)(C)c1ccc(C2CC(O)CCC2CCCO)cc1,6.16
CCCCC(C)(C)c1ccc(C2CCCC(O)C2)cc1,6.225
CCCCC(NC(=O)Cc1ccccc1)NC(=O)Cc1ccccc1,4.44
CCCCC1(c2cc(O)c3cc(Cc4ccccc4O)c(=O)oc3c2)CCCC1,7.25
CCCCC1(c2cc(O)c3cc(Cc4ccccc4O)c(=O)oc3c2)CCCCC1,7.03
CCCCC1(c2cc(OC)c3cc(Cc4ccccc4OC)c(=O)oc3c2)CCCC1,5.94
CCCCC1=NN(C(=O)NC(C)(C)c2ccccc2)C(C)(C)C1c1ccccc1,7.92
CCCCC1=NN(C(=O)NC(C)(C)c2ccccc2)CC1c1ccccc1,7.45
CCCCC1=NN(C(=O)NC(C)(C)c2ccccc2)CC1c1ccsc1,7.21
CCCCC1=NN(C(=O)NC2CC3CCC2(C)C3(C)C)C(C)(C)C1c1ccccc1,8.47
CCCCC=CC1(c2cc(O)c3c(c2)OC(C)(C)C2CCC(=O)CC32)CCC1,7.82
CCCCC=CC1(c2cc(O)c3c(c2)OC(C)(C)C2CCC(=O)CC32)CCCC1,8.15
CCCCCC(=O)NC(NC(=O)CCCCC)c1ccc(N(CC)CC)cc1,7.74
CCCCCC(C)(C)c1cc(OC)c2c(c1)OC(C)(C)C1CCC(C)=CC21,7.9
CCCCCC(C)(C)c1ccc(C2CC(O)CCC2CCCO)cc1,6.66
CCCCCC(C)(C)c1ccc(C2CCCC(O)C2)c(OC)c1,6.21
CCCCCC(C)(C)c1ccc(C2CCCC(O)C2)cc1,6.6899999999999995
CCCCCC(NC(=O)Cc1ccccc1)NC(=O)Cc1ccccc1,4.74
CCCCCC1=NN(C(=O)NC(C)(C)c2ccccc2)CC1c1ccccc1,7.75
CCCCCC1=NN(C(=O)NC23CC4CC(CC(C4)C2)C3)CC1c1ccccc1,7.83
CCCCCC1=NN(C(=O)NC2C3CC4CC(C3)CC2C4)CC1c1ccccc1,8.2
CCCCCC1=NN(C(=O)NC2CC3CCC2(C)C3(C)C)CC1c1ccccc1,8.66
CCCCCC1=NN(C(=O)NC2CCCCC2)CC1c1ccccc1,7.1
CCCCCC1=NN(C(=O)NC2CCCCCC2)CC1c1ccccc1,7.7
CCCCCC1=NN(C(=O)NC2CCCCCCC2)CC1c1ccccc1,7.58
CCCCCC1=NN(C(=O)NC2CCCc3ccccc32)CC1c1ccccc1,7.65
CCCCCC1=NN(C(=O)NCC23CC4CC(CC(C4)C2)C3)CC1c1ccccc1,8.1
CCCCCC1=NN(C(=O)NCC2CCC3CC2C3(C)C)CC1c1ccccc1,7.88
CCCCCC1=NN(C(=O)NCC2CCCCC2)CC1c1ccccc1,7.28
