smiles,regression_binding_score
CCCCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1OC,8.57
CCCCc1ccc(S(=O)(=O)Nc2ccc(C34CNCC3C4)cc2)cc1,6.9
CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(C)CC3)cc1,7.5
CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(Cc2ccn[nH]2)CC3)cc1,7.0
CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCNCC3)cc1,6.8
CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CN(C)C3)cc1,6.7
CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CN(C)CC3)cc1,6.4
CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CNC3)cc1,6.1
CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CNCC3)cc1,6.1
CCCCc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,7.22
CCCCc1cnc2c(c1)C1c3cc(O)c(O)cc3CCC1NC2,5.72
CCCCn1c(=O)n2c3c(cccc31)CC(NC)C2,7.23
CCCCn1cc(CCCOc2ccc(CN3CCN(c4ccccc4OC)CC3)cc2OC)nn1,7.36
CCCCn1cc(COc2ccc(CN3CCN(c4ccccc4OC)CC3)cc2OC)nn1,7.18
CCCN(C(C)C)C1CCc2cccc(O)c2C1C,6.21
CCCN(C(C)C)C1COc2cccc(C(C)=O)c2C1,4.52
CCCN(C)C1CCc2ccc(O)cc2C1,7.95
CCCN(C)C1Cc2cccc3[nH]c(=O)n(c23)C1,7.28
CCCN(CC1CC1)C1CCc2ccc3[nH]c(C(N)=O)cc3c2C1,6.41
CCCN(CCC)C1CC=C(C#Cc2ccccc2)CC1,4.82
CCCN(CCC)C1CCC(=C(C#Cc2ccccc2)C#Cc2ccccc2)CC1,5.21
CCCN(CCC)C1CCC(=C(C#N)C#N)CC1,4.82
CCCN(CCC)C1CCC2=C(CCCC2=NO)C1,6.77
CCCN(CCC)C1CCc2[nH]ncc2C1,6.28
CCCN(CCC)C1CCc2c(O)cccc2C1,7.580000000000001
CCCN(CCC)C1CCc2c(OC)cccc2C1C,7.64
CCCN(CCC)C1CCc2c(ccc(C(O)Cc3ccccc3)c2OC)C1,6.0
CCCN(CCC)C1CCc2c(cccc2-c2c(OC)cccc2OC)C1,5.92
CCCN(CCC)C1CCc2c(cccc2OC)C1,7.074999999999999
CCCN(CCC)C1CCc2cc(CCc3ccc(C(=O)OCC)cc3)ccc2C1,6.6
CCCN(CCC)C1CCc2cc(CCc3ccc(C(C)=NO)cc3)ccc2C1,6.3
CCCN(CCC)C1CCc2cc(CCc3ccc(C(C)=O)cc3)ccc2C1,6.05
CCCN(CCC)C1CCc2cc(CCc3ccc(O)cc3)ccc2C1,6.5
CCCN(CCC)C1CCc2cc(CCc3ccc(OC)cc3)ccc2C1,6.6
CCCN(CCC)C1CCc2cc(CCc3ccccc3)ccc2C1,6.4
CCCN(CCC)C1CCc2cc(CN(C(=O)OC)c3ccc(OC)cc3)ccc2C1,6.1
CCCN(CCC)C1CCc2cc(CN(C(C)=O)c3ccc(OC)cc3)ccc2C1,6.2
CCCN(CCC)C1CCc2cc(CN(C(N)=O)c3ccc(OC)cc3)ccc2C1,5.2
CCCN(CCC)C1CCc2cc(CS(=O)(=O)c3ccc(OC)cc3)ccc2C1,6.2
CCCN(CCC)C1CCc2cc(CSc3ccc(OC)cc3)ccc2C1,6.7
CCCN(CCC)C1CCc2cc(OC)ccc2C1,5.41
CCCN(CCC)C1CCc2cc3c(cc2C1)OCC3,6.6
CCCN(CCC)C1CCc2ccc(O)cc2C1,6.705
CCCN(CCC)C1CCc2ccc(OC)cc2C1,5.355
CCCN(CCC)C1CCc2ccc3[nH]c(C#N)cc3c2C1,6.755
CCCN(CCC)C1CCc2ccc3[nH]c(C(N)=O)cc3c2C1,6.67
CCCN(CCC)C1CCc2ccc3[nH]cc(C(C)=O)c3c2C1,7.07
CCCN(CCC)C1CCc2cccc(C(=O)OC)c2C1C,7.23
CCCN(CCC)C1CCc2cccc(C(C)=O)c2C1C,7.4
CCCN(CCC)C1CCc2cccc(O)c2C1,6.699999999999999
CCCN(CCC)C1CCc2cccc(O)c2C1C,7.52
CCCN(CCC)C1CCc2cccc(OC)c2C1C,6.725
CCCN(CCC)C1CCc2ccccc2C1C,7.06
CCCN(CCC)C1CCc2ccsc2C1,7.57
CCCN(CCC)C1CCc2nc(N)ccc2C1,8.04
CCCN(CCC)C1CCc2nc(N)sc2C1,6.79
CCCN(CCC)C1CCc2nc(OC)ccc2C1,5.92
CCCN(CCC)C1CCc2ncccc2C1,6.45
CCCN(CCC)C1CCc2nn3ccccc3c2C1,7.27
CCCN(CCC)C1CCc2sccc2C1,7.7
CCCN(CCC)C1CCn2c(C#N)ccc2C1,6.02
CCCN(CCC)C1CCn2c(C=O)ccc2C1,6.34
CCCN(CCC)C1CCn2ncc(C=O)c2C1,5.32
CCCN(CCC)C1CCn2nccc2C1,5.476666666666667
CCCN(CCC)C1COc2c(O)cccc2C1,6.89
CCCN(CCC)C1COc2c(ccc3sc(N)nc23)C1,5.87
CCCN(CCC)C1COc2c(cccc2-c2ccc(OC)cc2)C1,5.96
CCCN(CCC)C1COc2c(cccc2-c2ccccc2)C1,6.23
CCCN(CCC)C1COc2c(cccc2-c2ccoc2)C1,7.32
CCCN(CCC)C1COc2c(cccc2-c2ccsc2)C1,6.4
CCCN(CCC)C1COc2c(cccc2C(=O)c2ccoc2)C1,5.87
CCCN(CCC)C1COc2ccc3nc(N)sc3c2C1,6.28
CCCN(CCC)C1Cc2cc3nc(N)sc3cc2C1,7.57
CCCN(CCC)C1Cc2ccc3nc(N)sc3c2C1,6.3
CCCN(CCC)C1Cc2cccc(O)c2CC1C,7.85
CCCN(CCC)C1Cc2cccc3[nH]c(=O)n(c23)C1,8.44
CCCN(CCC)C1Cc2cccc3[nH]c(=S)n(c23)C1,9.22
CCCN(CCC)C1Cc2cccc3c2N(C1)C(=O)NC3,7.24
CCCN(CCC)C1Cc2cccc3c2n(c(=O)n3CCC)C1,7.69
CCCN(CCC)C1Cc2cccc3ccc(=O)n(c23)C1,8.46
CCCN(CCC)CC1CCc2ccsc2C1,5.51
CCCN(CCC)CC1CCc2sccc2C1,5.69
CCCN(CCC)CC1COc2cccc(OC)c2C1,5.59
CCCN(CCC)CCC1CCC(Nc2ncccn2)CC1,5.62
CCCN(CCC)CCCCNC(=O)c1ccc(-c2ccccc2)cc1,5.04
CCCN(CCC)CCc1cccc2c1CC(=O)N2,6.99
CCCN(CCCC(=O)OCC)CCc1cccc2c1CC(=O)N2,7.26
CCCN(CCCCN1C(=O)CC(C)(C)CC1=O)C1CCc2ccc3[nH]c(C#N)cc3c2C1,7.36
CCCN(CCCCN1C(=O)CC(C)(C)CC1=O)C1CCc2ccc3[nH]c(C(N)=O)cc3c2C1,6.73
CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C1COc2cccc(OC)c2C1,8.0
CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)CC1COc2cccc(OC)c2C1,5.75
CCCN(CCCCN1CCN(c2ccccc2)CC1)C1CCc2cc(O)c(O)cc2C1,7.66
CCCN(CCCCN1CCN(c2ccccc2)CC1)C1CCc2ccc(O)cc2C1,7.33
CCCN(CCCCN1CCN(c2ccccc2OC)CC1)Cc1ccc2c(c1)Cc1ccccc1-2,6.71
CCCN(CCCCN1CCN(c2ccccc2OC)CC1)Cc1ccc2ccccc2c1,6.92
CCCN(CCCCN1CCN(c2ccccc2OC)CC1)Cc1csc2ccccc12,7.16
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CC=C(C#Cc2ccccc2)CC1,5.3
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCCCC1,5.27
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2[nH]ncc2C1,6.3
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2c(C#N)cccc2C1,7.0
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2c(O)cccc2C1,7.6
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2c(cccc2C(N)=O)C1,6.2
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2c(cccc2OC)C1,6.9
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2ccccc2C1,6.5
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2nc(C(C)(C)C)ncc2C1,5.8
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2nc(C)ncc2C1,5.6
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2nc(N(C)C)ncc2C1,5.8
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2nc(N)ncc2C1,6.8
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2nc(N)sc2C1,6.7
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2nc(NC)ncc2C1,5.6
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2nc(SC)ncc2C1,5.9
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2ncnc(OC)c2C1,5.8
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2ncncc2C1,5.9
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCn2ncc(C=O)c2C1,5.21
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCn2nccc2C1,7.273333333333333
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1Cc2cccn3ncc(c23)C1,6.6
CCCN(CCCN1CCN(c2ccccc2)CC1)C1CCc2ccc(O)cc2C1,6.78
CCCN(CCCNC(=O)CCC(=O)O)CCc1cccc2c1CC(=O)N2,5.33
CCCN(CCCNC(=O)OC(C)(C)C)CCc1cccc2c1CC(=O)N2,6.66
CCCN(CCCNc1nc(N)n2nc(-c3ccco3)nc2n1)CCc1cccc2c1CC(=O)N2,7.06
CCCN(CCN1CCN(C(=O)c2c[nH]c3ccccc23)CC1)C1CCc2nc(N)sc2C1,7.06
CCCN(CCN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1)C1CCc2c(O)cccc2C1,7.32
CCCN(CCN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1)C1CCc2nc(N)sc2C1,6.94
CCCN(CCN1CCN(C(=O)c2ccc3[nH]ccc3c2)CC1)C1CCc2c(O)cccc2C1,7.39
CCCN(CCN1CCN(C(=O)c2ccc3[nH]ccc3c2)CC1)C1CCc2nc(N)sc2C1,7.15
CCCN(CCN1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccc(OC)cc1,6.92
CCCN(CCN1CCN(Cc2cc3ccccc3[nH]2)CC1)Cc1ccc(OC)cc1,5.39
CCCN(CCN1CCN(Cc2cc3ccccc3[nH]2)CC1)c1ccc(OC)cc1,6.28
CCCN(CCN1CCN(c2ccc(-c3cccc(O)c3)cc2)CC1)C1CCc2nc(N)sc2C1,7.8
CCCN(CCN1CCN(c2ccc(-c3ccccc3)cc2)CC1)C1CCc2c(O)cccc2C1,7.28
CCCN(CCN1CCN(c2ccc(-c3ccccc3)cc2)CC1)C1CCc2ccc(O)cc2C1,6.97
CCCN(CCN1CCN(c2ccc(-c3ccccc3)cc2)CC1)C1CCc2nc(N)sc2C1,7.475
CCCN(CCN1CCN(c2ccc(-c3ccncc3)cc2)CC1)C1CCc2nc(N)sc2C1,6.57
CCCN(CCN1CCN(c2ccc3[nH]ccc3c2)CC1)C1CCc2nc(N)sc2C1,8.53
CCCN(CCN1CCN(c2ccc3ccccc3c2)CC1)C1CCc2ccc(O)cc2C1,8.05
CCCN(CCN1CCN(c2cccc3ccccc23)CC1)C1CCc2ccc(O)cc2C1,7.87
CCCN(CCN1CCN(c2cccc3ncccc23)CC1)C1CCc2ccc(O)cc2C1,8.28
CCCN(CCN1CCN(c2cccc3ncccc23)CC1)C1CCc2nc(N)sc2C1,7.56
CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2c(O)cccc2C1,7.765000000000001
CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2cc(O)c(O)cc2C1,7.15
CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2cc(O)ccc2C1,6.19
CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2ccc(N)cc2C1,6.475
CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2ccc(O)cc2C1,7.265
CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2ccc3c(c2C1)CC(=O)N3,7.04
CCCN(CCN1CCN(c2ccccc2OC)CC1)C1CCc2c(O)cccc2C1,8.13
CCCN(CCN1CCN(c2ccnc3c(O)cccc23)CC1)C1CCc2c(O)cccc2C1,8.35
CCCN(CCN1CCN(c2ccnc3c(O)cccc23)CC1)C1CCc2ccc(O)cc2C1,8.77
CCCN(CCN1CCN(c2ccnc3ccccc23)CC1)C1CCc2c(cccc2OC)C1,8.370000000000001
CCCN(CCN1CCN(c2ccnc3ccccc23)CC1)C1CCc2ccc(O)cc2C1,8.15
CCCN(CCN1CCN(c2ccnc3ccccc23)CC1)C1CCc2nc(N)sc2C1,7.04
CCCN(CCN1CCN(c2nccc3ccccc23)CC1)C1CCc2ccc(O)cc2C1,7.66
CCCN(CCN1CCN(c2nccc3ccccc23)CC1)C1CCc2nc(N)sc2C1,6.85
CCCN(CCc1ccc(C)cc1)C1CCc2c(O)cccc2C1,7.47
CCCN(CCc1ccc(N)cc1)C1CCc2c(O)cccc2C1,8.17
CCCN(CCc1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1)C1CCc2c(O)cccc2C1,9.123333333333333
CCCN(CCc1ccccc1)C1CCc2c(O)cccc2C1,7.903333333333333
CCCN(CCc1ccccc1)C1CCc2ccc(O)cc2C1,6.28
CCCN(CCc1ccccc1)CCc1cccc(O)c1,7.3
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,9.33
CCCN(CCc1cccs1)C1CCc2c(cccc2OC2CCCC2)C1,5.98
CCCN(CCc1cccs1)C1CCc2ccc(O)cc2C1,8.18
CCCN(CCc1cccs1)C1CCc2ccc(OC)cc2C1,6.26
CCCN(CCc1ccsc1)C1CCc2c(O)cccc2C1,8.74
CCCN(CCc1ccsc1)CCc1cccs1,5.97
CCCN(CCc1ccsc1)CCc1ccsc1,6.36
CCCN(Cc1ccc(OC)cc1)C1CCc2c(cccc2OC)C1,7.43
CCCN(Cc1ccc([N+](=O)[O-])cc1)C1CCc2c(cccc2OC)C1,6.95
CCCN(Cc1ccccc1)C1CCc2c(cccc2OC)C1,7.16
CCCN(Cc1ccco1)C1CCc2c(cccc2OC)C1,6.92
CCCN(Cc1cccs1)C1CCc2c(cccc2OC)C1,6.65
CCCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCc3ccc(OC)cc3)cc21,6.15
CCCN1C(C)CC2Cc3cccc(OC)c3CC21,6.33
CCCN1CC(Cn2ccc(-c3ccccc3)n2)OC2Cc3c(O)cccc3CC21,7.6850000000000005
CCCN1CC(Cn2cccn2)OC2Cc3c(O)cccc3CC21,8.91
CCCN1CC(Cn2cncn2)OC2Cc3c(O)cccc3CC21,9.035
CCCN1CC(c2ccccc2)OC2c3cc(O)ccc3CCC21,6.43
CCCN1CC2COc3ccc(C#N)cc3C2C1,6.9
CCCN1CCC(COc2nc3ccccc3c3c2CCCN3)CC1,5.47
CCCN1CCC(N2C(=O)C(=O)c3ccccc32)CC1,4.91
CCCN1CCC(c2[nH]nc3ccccc23)CC1,6.35
CCCN1CCC(c2cc3ccccc3s2)CC1,5.94
CCCN1CCC(c2ccc(OC)cc2)CC1,4.6
CCCN1CCC(c2ccc3ccccc3c2)CC1,5.68
CCCN1CCC(c2cccc(O)c2)CC1,6.03
CCCN1CCC(c2cccc(OC)c2)CC1,5.8
CCCN1CCC(c2cccc(S(=O)(=O)C3CCCC3)c2)CC1,5.4
CCCN1CCC(c2cccc3ccccc23)CC1,7.17
CCCN1CCC(c2ccccc2)CC1,6.8
CCCN1CCC(c2ccccc2OC)CC1,7.9
CCCN1CCC(c2coc3ccccc23)CC1,5.84
CCCN1CCC(c2csc3ccccc23)CC1,7.26
CCCN1CCC(n2ccc3ccccc32)CC1,6.46
CCCN1CCC(n2cnc3ccccc32)CC1,4.97
CCCN1CCC2Cc3c(O)cccc3CC21,7.5920000000000005
CCCN1CCC2Cc3c(cccc3OC)CC21,7.035
CCCN1CCC2c3cccc(O)c3CCC21,6.783333333333334
CCCN1CCCC(c2cccc(-c3ccsc3)c2)C1,6.87
CCCN1CCCC(c2cccc(C#N)c2)C1,6.75
CCCN1CCCC(c2cccc(C=O)c2)C1,6.84
CCCN1CCCC(c2cccc(CC#N)c2)C1,7.16
CCCN1CCCC(c2cccc(CO)c2)C1,6.62
CCCN1CCCC(c2cccc(O)c2)C1,7.09
CCCN1CCCC(c2cccc(OC)c2)C1,6.22
CCCN1CCCC(c2cccc(OS(C)(=O)=O)c2)C1,6.72
CCCN1CCCC(c2cccc(S(=O)(=O)N(C)C)c2)C1,6.84
CCCN1CCCC(c2cccc(S(C)(=O)=O)c2)C1,5.96
CCCN1CCCC2Cc3c(ccc(O)c3O)CC21,9.19
CCCN1CCCC2Cc3nc(N)ncc3CC21,7.8
CCCN1CCCC2c3cc4c(cc3CCC21)CCO4,6.3
CCCN1CCN(c2ccc(OC)cc2)CC1,5.2
CCCN1CCN(c2cccc(C#N)c2)CC1,6.6
CCCN1CCN(c2cccc(O)c2)CC1,6.65
CCCN1CCN(c2cccc(OC)c2)CC1,6.5
CCCN1CCN(c2cccc(S(C)(=O)=O)c2)CC1,6.05
CCCN1CCN(c2ccccc2)CC1,6.3
CCCN1CCN(c2ccccc2OC)CC1,7.7
CCCN1CCN(c2ccccc2S(C)(=O)=O)CC1,6.2
CCCN1CCN2c3cccc4[nH]cc(c34)CC2C1,6.24
CCCN1CCOC2c3cc(C#N)ccc3CCC21,6.1
CCCN1CCOC2c3cc(C(=O)N(C)C)ccc3CCC21,5.73
CCCN1CCOC2c3cc(C(=O)NC)ccc3CCC21,5.1
CCCN1CCOC2c3cc(C(=O)NCc4ccc(OC)cc4)ccc3CCC21,5.47
CCCN1CCOC2c3cc(C(C)=O)ccc3CCC21,5.51
CCCN1CCOC2c3cc(C(N)=O)ccc3CCC21,6.12
CCCN1CCOC2c3cc(O)ccc3CCC21,8.163333333333334
CCCN1CCOC2c3cc(O)ccc3OCC21,6.66
CCCN1CCOC2c3cc(O)ccc3S(=O)CC21,6.71
CCCN1CCOC2c3cc(O)ccc3SCC21,7.1025
CCCN1CCOC2c3cc4c(=O)[nH]ccc4cc3CCC21,5.92
CCCN1CCOC2c3cc4c(cc3CCC21)CCNC4=O,6.11
CCCN1CCOC2c3cc4c(cc3CCC21)CCO4,6.4
CCCN1CCOC2c3cc4c(cc3CCC21)CCOC4=O,5.83
CCCN1CCOC2c3cc4c(cc3CCC21)CNC4=O,6.3149999999999995
CCCN1CCOC2c3cc4c(cc3CCC21)COC4=O,5.69
CCCN1CCOC2c3cc4c(cc3OCC21)CCO4,4.9
CCCN1CCOC2c3ccsc3CCC21,6.2
CCCN1CCc2cccc3c2C1Cc1ccc(C)c(O)c1-3,6.6
CCCN1CCc2cccc3c2C1Cc1ccc(C)c(OC)c1-3,6.62
CCCN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,7.53
CCCN1CCc2cccc3c2C1Cc1cccc(N)c1-3,6.45
CCCN1CCc2cccc3c2C1Cc1cccc(O)c1-3,6.745
CCCN1CCc2cccc3c2C1Cc1cccc(OC(=O)CCCCC2CCSS2)c1-3,6.543333333333333
CCCN1CCc2cccc3c2C1Cc1cccc(OC(=O)CSc2ccccc2)c1-3,6.07
CCCN1CCc2cccc3c2C1Cc1cccc(OC(=O)NC(C)(C)C)c1-3,5.805
CCCN1CCc2cccc3c2C1Cc1cccc(OC(=O)NCc2ccccc2)c1-3,5.515000000000001
CCCN1CCc2cccc3c2C1Cc1cccc(OC(=O)Nc2cccc4ccccc24)c1-3,5.7
CCCN1CCc2cccc3c2C1Cc1cccc(OC)c1-3,6.08
CCCN1CCc2nn3ccccc3c2C1,6.77
CCCN1COCC2c3cc(O)ccc3OCC21,6.3
CCCNC1CCC2N=C(N)SC2C1,7.22
CCCNC1CCc2c(C(=O)OC)cccc2C1C,5.63
CCCNC1CCc2c(O)cccc2C1,7.93
CCCNC1CCc2c(OC)cccc2C1C,7.35
CCCNC1CCc2c(cccc2OC)C1,6.72
CCCNC1CCc2ccc(O)cc2C1,7.25
CCCNC1CCc2ccc(OC)cc2C1,4.86
CCCNC1CCc2ccc3[nH]c(C(N)=O)cc3c2C1,6.07
CCCNC1Cc2cc3nc(N)sc3cc2C1,5.87
CCCNC1Cc2cccc3[nH]c(=O)n(c23)C1,7.91
CCCNC1Cc2cccc3c2n(c(=O)n3CCC)C1,7.3
CCCNCCCCNC(=O)c1ccc(-c2ccccc2)cc1,4.68
CCCOC1CCCc2ccc(N=CN3CCc4cc(OC)c(OC)cc4C3)cc21,4.38
CCCOc1ccc2c(c1OC)CN1CCc3cc(OC)c(O)cc3C1C2,7.0
CCCOc1cccc(CN2CCN(Cc3cc4ccccc4o3)CC2)c1,5.53
CCCSc1ccccc1N1CCN(CCCOc2ccc(-c3nc4ccccc4[nH]3)cc2)CC1,8.1
CCCc1c(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)nnn1Cc1ccccc1,7.72
CCCc1c(C)cc(O)c(OC)c1C(=O)NCC1CCCN1CC,6.85
CCCc1cc(O)c(OC)c(C(=O)NCC2CCCN2CC)c1,9.3
CCCc1cc(O)c(OC)c(C(=O)NCC2CCCN2CC)c1C,8.3
CCCc1cc2c(s1)CC1c3cc(O)c(OC)cc3CCN1C2,7.41
CCCc1cc2c(s1)CNC1CCc3cc(O)c(O)cc3C21,5.9
CCCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1,7.17
CCCc1ccc2c(n1)CNC1CCc3cc(O)c(O)cc3C21,6.35
CCCc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,6.91
CCCn1c(=O)n2c3c(cccc31)CC(NC)C2,6.92
CCCn1ncc2c1-c1c(C)sc(C)c1CCC2,6.05
CCN(C)C1CCc2ccc(O)cc2C1,7.68
CCN(C)CCc1c(-c2ccc(C#N)cc2)[nH]c2ccccc12,9.38
CCN(C)CCc1c(-c2cccc([N+](=O)[O-])c2)[nH]c2ccccc12,7.41
CCN(C)CCc1c(-c2ccccc2)[nH]c2ccccc12,7.07
CCN(C)CCc1c(-c2cccs2)[nH]c2ccccc12,7.11
CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C(=O)Nc2ccccc2)C1,5.8
CCN(CC)C(=O)NC1CC2c3cccc4c3C(=CC4)CC2N(C)C1,9.1
CCN(CC)C(=S)SSC(=S)N(CC)CC,5.12
CCN(CC)C1C(CO)C2CN(Cc3ccccc3)C(C)C21,4.915
CCN(CC)C1C(CO)C2CN(Cc3ccccc3)C(c3ccccc3)C21,5.345
CCN(CC)C1C(CO)C2CN(Cc3ccccc3)C(c3ccccn3)C21,4.65
CCN(CC)C1CCc2c(cccc2OC)C1,6.92
CCN(CC)CCOc1ccccc1Cc1ccccc1,5.69
CCN(CC)Cc1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1,6.5
CCN(Cc1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1)C(C)c1ccccc1,7.85
CCN(Cc1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1)C1CCCc2ccccc21,7.9
CCN(Cc1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1)C1CCc2ccccc21,9.1
CCN(Cc1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1)Cc1ccccc1C,8.2
CCN(Cc1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1)Cc1ccccc1OC,7.8
CCN(Cc1ccc(C)cc1)Cc1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1,9.4
CCN(Cc1ccc(OC)c(OC)c1)Cc1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1,7.5
CCN(Cc1ccc(OC)cc1)Cc1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1,8.7
CCN(Cc1ccc2c(c1)OCO2)Cc1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1,8.5
CCN(Cc1cccc(C)c1)Cc1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1,8.1
CCN(Cc1cccc(OC)c1)Cc1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1,7.1
CCN(Cc1ccccc1)C(=O)c1ccc2c(c1)N(CC)C(=O)c1ccccc1S2=O,4.25
CCN(Cc1ccccc1)Cc1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1,9.1
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NC(C)c3ccc4ccccc4c3)cc21,6.18
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NC(C)c3ccccc3)cc21,6.25
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCCc3ccc(OC)cc3)cc21,6.45
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCc3cc(OC)c(OC)c(OC)c3)cc21,5.75
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCc3ccc(C#N)cc3)cc21,6.955
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCc3ccc(C(C)(C)C)cc3)cc21,6.45
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCc3ccc(C)cc3)cc21,6.75
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCc3ccc(OC)cc3)cc21,6.300000000000001
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCc3ccc(S(C)(=O)=O)cc3)cc21,6.45
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCc3ccc(SC)cc3)cc21,6.65
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCc3ccc4c(c3)OCO4)cc21,6.45
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCc3cccc(OC)c3)cc21,6.95
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCc3ccccc3)cc21,6.35
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCc3ccccc3OC)cc21,5.35
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)Nc3ccc(OC)cc3)cc21,6.85
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)Nc3ccccc3)cc21,6.05
CCN1C(=O)c2ccccc2S(=O)c2ccc(NC(=O)Cc3ccc(OC)cc3)cc21,6.15
CCN1C(=O)c2ccccc2Sc2ccc(C(=O)NCc3ccc(OC)cc3)cc21,6.15
CCN1C(c2ccccc2)CCC1c1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1,7.1
CCN1CC2CC2(c2ccc(NS(=O)(=O)c3ccc(C(C)C)cc3)cc2)C1,7.0
CCN1CCCC(c2cccc(C#N)c2)C1,6.63
CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,8.11
CCN1CCCC1CNC(=O)c1c(OC)ccc(C)c1OC,8.28
