"OR"	"concentration"	"NormalizedLuc"	"Odor"	"Date"
1655	0.001	1.0623597	1309	113010
1655	0.001	1.1830752	1309	113010
1655	1e-05	0.62909734	1309	113010
1655	1e-05	0.5535223	1309	113010
1655	1e-06	0.40655848	1309	113010
1655	1e-07	0.3734121	1309	113010
1655	1e-12	0.38148245	1309	113010
1655	1e-08	0.43501785	1309	113010
1655	0.001	1.0717553	1309	113010
1655	1e-06	0.40721092	1309	113010
1655	1e-12	0.3864663	1309	113010
1655	0.01	NA	1309	113010
1655	1e-04	0.7279652	1309	113010
1655	1e-04	0.8887831	1309	113010
1655	1e-07	0.33177617	1309	113010
1660	1e-08	0.24660237	1309	113010
1660	1e-04	0.44832712	1309	113010
1660	1e-07	0.31399748	1309	113010
1660	1e-08	0.27671584	1309	113010
1660	1e-06	0.33806238	1309	113010
1660	1e-12	0.25945428	1309	113010
1660	0.001	0.54971385	1309	113010
1660	1e-12	0.2334072	1309	113010
1660	1e-05	0.41063213	1309	113010
1660	1e-08	0.25944445	1309	113010
1660	1e-06	0.31128863	1309	113010
1660	0.001	0.8296272	1309	113010
1660	1e-05	0.4556366	1309	113010
1660	0.001	0.61715704	1309	113010
1660	1e-06	0.29547927	1309	113010
1660	1e-04	0.5409343	1309	113010
1660	1e-12	0.31047818	1309	113010
1660	0.01	0.85643566	1309	113010
1660	1e-07	0.32421982	1309	113010
1660	0.01	0.7777778	1309	113010
1660	1e-05	0.47096562	1309	113010
1660	1e-04	0.62865156	1309	113010
1660	0.01	0.7346939	1309	113010
1660	1e-07	0.26404947	1309	113010
1661	0.01	0.3016001	1295	111210
1661	1e-05	0.24228454	1295	111210
1661	1e-06	0.22207099	1295	111210
1661	1e-04	0.3066269	1295	111210
1661	1e-05	0.22184518	1295	111210
1661	1e-07	0.24957135	1295	111210
1661	0.001	0.3309332	1295	111210
1661	1e-05	0.17617011	1295	111210
1661	1e-07	0.24756074	1295	111210
1661	0.01	0.26438096	1295	111210
1661	1e-12	0.26407418	1295	111210
1661	1e-12	0.2692915	1295	111210
1661	1e-08	0.23227677	1295	111210
1661	0.01	0.22230375	1295	111210
1661	1e-07	0.26506025	1295	111210
1661	0.001	0.31469706	1295	111210
1661	1e-12	0.2721424	1295	111210
1661	1e-06	0.22756907	1295	111210
1661	1e-08	0.2621185	1295	111210
1661	1e-04	0.29270208	1295	111210
1661	1e-04	0.36737648	1295	111210
1661	1e-06	0.26302862	1295	111210
1661	0.001	0.39442608	1295	111210
1661	1e-08	0.25395122	1295	111210
1662	1e-06	0.26651645	1295	111210
1662	0.001	0.3508261	1295	111210
1662	1e-06	0.2966134	1295	111210
1662	1e-12	0.28592092	1295	111210
1662	0.01	0.29365864	1295	111210
1662	1e-05	0.34977627	1295	111210
1662	0.01	0.28373748	1295	111210
1662	1e-04	0.364454	1295	111210
1662	1e-12	0.3267362	1295	111210
1662	1e-07	0.318169	1295	111210
1662	1e-08	0.3088891	1295	111210
1662	1e-07	0.2673031	1295	111210
1662	1e-07	0.26229367	1295	111210
1662	0.001	0.42873114	1295	111210
1662	1e-05	0.3385437	1295	111210
1662	0.001	0.35522014	1295	111210
1662	1e-08	0.2863436	1295	111210
1662	1e-08	0.27789629	1295	111210
1662	0.01	0.29630086	1295	111210
1662	1e-06	0.25678048	1295	111210
1662	1e-12	0.2955868	1295	111210
1662	1e-04	0.3358699	1295	111210
1662	1e-05	0.24709542	1295	111210
1662	1e-04	0.32134786	1295	111210
1664	1e-12	0.2687624	1295	113010
1664	1e-04	0.37121212	1295	113010
1664	0.001	0.43897364	1295	113010
1664	0.001	0.47126436	1295	113010
1664	1e-08	0.28421578	1295	113010
1664	1e-04	0.27718848	1295	113010
1664	1e-08	0.23851717	1295	113010
1664	1e-04	0.3775247	1295	113010
1664	1e-06	0.23436072	1295	113010
1664	0.01	0.43267065	1295	113010
1664	1e-05	0.22697331	1295	113010
1664	0.01	0.45994315	1295	113010
1664	1e-05	0.25837815	1295	113010
1664	1e-08	0.28933504	1295	113010
1664	1e-07	0.1894872	1295	113010
1664	1e-12	0.25092104	1295	113010
1664	1e-06	0.25291124	1295	113010
1664	0.01	0.50592524	1295	113010
1664	1e-12	0.34748122	1295	113010
1664	1e-07	0.22676778	1295	113010
1664	0.001	0.49514562	1295	113010
1664	1e-07	0.19917099	1295	113010
1664	1e-05	0.25781903	1295	113010
1664	1e-06	0.26239964	1295	113010
1665	0.001	0.5321533	1295	113010
1665	0.01	0.53017795	1295	113010
1665	1e-07	0.236589	1295	113010
1665	1e-12	0.31879815	1295	113010
1665	1e-05	0.29780173	1295	113010
1665	1e-05	0.27332819	1295	113010
1665	0.001	0.46443954	1295	113010
1665	1e-04	0.35275295	1295	113010
1665	1e-04	0.39200783	1295	113010
1665	1e-12	0.25351784	1295	113010
1665	1e-04	0.37845975	1295	113010
1665	0.01	0.42600033	1295	113010
1665	1e-08	0.2601394	1295	113010
1665	1e-05	0.26657486	1295	113010
1665	0.001	0.49181053	1295	113010
1665	1e-07	0.27725884	1295	113010
1665	1e-06	0.22938438	1295	113010
1665	1e-06	0.22541119	1295	113010
1665	1e-06	0.20468533	1295	113010
1665	0.01	0.5112379	1295	113010
1665	1e-12	0.28702313	1295	113010
1665	1e-07	0.25390133	1295	113010
1665	1e-08	0.23912846	1295	113010
1665	1e-08	0.22608382	1295	113010
1666	1e-05	0.23800343	1295	113010
1666	0.01	0.45839515	1295	113010
1666	1e-07	0.19236818	1295	113010
1666	1e-04	0.34547198	1295	113010
1666	1e-04	0.36725757	1295	113010
1666	1e-05	0.26756784	1295	113010
1666	1e-06	0.18941838	1295	113010
1666	0.001	0.4776772	1295	113010
1666	0.001	0.47316915	1295	113010
1666	1e-08	0.25214973	1295	113010
1666	1e-08	0.21288046	1295	113010
1666	1e-05	0.27366173	1295	113010
1666	1e-04	0.35076293	1295	113010
1666	0.01	0.38631073	1295	113010
1666	1e-06	0.2191515	1295	113010
1666	0.001	0.40436307	1295	113010
1666	1e-12	0.27009514	1295	113010
1666	1e-12	0.23096323	1295	113010
1666	1e-07	0.20276816	1295	113010
1666	1e-12	0.2521691	1295	113010
1666	0.01	0.4036928	1295	113010
1666	1e-07	0.27850953	1295	113010
1666	1e-08	0.19988061	1295	113010
1666	1e-06	0.224632	1295	113010
1667	1e-05	0.33243468	1295	113010
1667	0.01	0.5345903	1295	113010
1667	1e-12	0.30708122	1295	113010
1667	1e-08	0.3219041	1295	113010
1667	1e-05	0.35614067	1295	113010
1667	0.01	0.5074675	1295	113010
1667	1e-06	0.31799087	1295	113010
1667	1e-12	0.4121351	1295	113010
1667	1e-05	0.36995816	1295	113010
1667	1e-08	0.3363077	1295	113010
1667	1e-07	0.31494826	1295	113010
1667	0.01	0.5027477	1295	113010
1667	1e-04	0.4684601	1295	113010
1667	1e-06	0.29259866	1295	113010
1667	1e-06	0.2651752	1295	113010
1667	1e-07	0.23989919	1295	113010
1667	1e-07	0.3299198	1295	113010
1667	1e-04	0.40451798	1295	113010
1667	0.001	0.58750117	1295	113010
1667	0.001	0.53363866	1295	113010
1667	1e-08	0.39398628	1295	113010
1667	1e-12	0.357174	1295	113010
1667	1e-04	0.45918983	1295	113010
1667	0.001	0.68102515	1295	113010
1669	1e-05	0.16753453	1311	120310
1669	1e-05	0.15426186	1311	120310
1669	1e-06	0.20504597	1311	120310
1669	1e-12	0.20303787	1311	120310
1669	1e-04	0.16033648	1311	120310
1669	0.01	1.0558789	1311	120310
1669	0.01	1.548387	1311	120310
1669	0.001	0.36924168	1311	120310
1669	1e-07	0.1630328	1311	120310
1669	1e-04	0.2053407	1311	120310
1669	0.01	0.99137	1311	120310
1669	1e-04	0.14891042	1311	120310
1669	1e-06	0.19041641	1311	120310
1669	0.001	0.3975858	1311	120310
1669	1e-12	0.17232157	1311	120310
1669	1e-07	0.19927272	1311	120310
1669	1e-08	0.13980378	1311	120310
1669	0.001	0.36133236	1311	120310
1669	1e-08	0.16800967	1311	120310
1669	1e-06	0.15241025	1311	120310
1669	1e-12	0.18063584	1311	120310
1669	1e-07	0.17799352	1311	120310
1669	1e-05	0.13066538	1311	120310
1669	1e-08	0.15763989	1311	120310
1670	1e-08	0.15138742	1311	120310
1670	1e-05	0.13909355	1311	120310
1670	1e-04	0.15533459	1311	120310
1670	1e-05	0.16954023	1311	120310
1670	1e-04	0.19069895	1311	120310
1670	1e-07	0.13924977	1311	120310
1670	1e-05	0.14797814	1311	120310
1670	1e-06	0.16439708	1311	120310
1670	1e-08	0.18048482	1311	120310
1670	1e-08	0.16831902	1311	120310
1670	1e-12	0.15277581	1311	120310
1670	1e-06	0.18089566	1311	120310
1670	1e-04	0.17846958	1311	120310
1670	1e-07	0.15770392	1311	120310
1670	1e-12	0.14924951	1311	120310
1670	0.001	0.43449932	1311	120310
1670	1e-06	0.17974786	1311	120310
1670	0.01	0.8425926	1311	120310
1670	0.01	0.5876777	1311	120310
1670	1e-12	0.16809116	1311	120310
1670	0.001	0.8570297	1311	120310
1670	1e-07	0.15460268	1311	120310
1670	0.001	0.6746725	1311	120310
1670	0.01	0.7389558	1311	120310
1671	1e-08	0.11649813	1307	120310
1671	1e-04	0.13399728	1307	120310
1671	1e-04	0.11405234	1307	120310
1671	1e-06	0.10425532	1307	120310
1671	0.001	0.1409292	1307	120310
1671	0.01	0.37571156	1307	120310
1671	1e-05	0.11163799	1307	120310
1671	1e-08	0.12174616	1307	120310
1671	1e-05	0.10845018	1307	120310
1671	1e-08	0.09242677	1307	120310
1671	1e-12	0.11929117	1307	120310
1671	1e-05	0.08953004	1307	120310
1671	0.001	0.13597734	1307	120310
1671	0.01	0.46698114	1307	120310
1671	1e-04	0.11294376	1307	120310
1671	1e-12	0.10598333	1307	120310
1671	1e-06	0.11315327	1307	120310
1671	1e-07	0.11014447	1307	120310
1671	1e-07	0.12051629	1307	120310
1671	1e-12	0.12578376	1307	120310
1671	1e-06	0.10842238	1307	120310
1671	1e-07	0.10317206	1307	120310
1671	0.01	0.4989518	1307	120310
1671	0.001	0.17393675	1307	120310
1672	1e-05	0.10340568	1307	120310
1672	1e-04	0.1455862	1307	120310
1672	1e-12	0.13127603	1307	120310
1672	1e-08	0.12617221	1307	120310
1672	0.01	0.47510374	1307	120310
1672	1e-04	0.0999691	1307	120310
1672	1e-05	0.12255773	1307	120310
1672	1e-06	0.11857602	1307	120310
1672	0.001	0.16291034	1307	120310
1672	0.01	0.4988864	1307	120310
1672	0.001	0.15931942	1307	120310
1672	1e-07	0.10780973	1307	120310
1672	0.001	0.19366197	1307	120310
1672	1e-12	0.12602945	1307	120310
1672	1e-06	0.10279132	1307	120310
1672	1e-07	0.11680386	1307	120310
1672	0.01	0.5181818	1307	120310
1672	1e-04	0.13198823	1307	120310
1672	1e-06	0.10892351	1307	120310
1672	1e-07	0.10590605	1307	120310
1672	1e-08	0.11103542	1307	120310
1672	1e-12	0.11628802	1307	120310
1672	1e-05	0.10257739	1307	120310
1672	1e-08	0.13283727	1307	120310
1673	0.001	0.38015667	1295	113010
1673	0.01	0.36836028	1295	113010
1673	1e-04	0.3817222	1295	113010
1673	1e-08	0.21515852	1295	113010
1673	1e-08	0.20763132	1295	113010
1673	1e-07	0.2568195	1295	113010
1673	0.01	0.33075827	1295	113010
1673	0.001	0.39219525	1295	113010
1673	1e-12	0.23080757	1295	113010
1673	1e-07	0.20300157	1295	113010
1673	0.001	0.37327254	1295	113010
1673	1e-12	0.21639043	1295	113010
1673	0.01	0.3060434	1295	113010
1673	1e-05	0.21293399	1295	113010
1673	1e-12	0.27280012	1295	113010
1673	1e-06	0.22278482	1295	113010
1673	1e-04	0.26572847	1295	113010
1673	1e-08	0.20528083	1295	113010
1673	1e-04	0.31194538	1295	113010
1673	1e-06	0.22171864	1295	113010
1673	1e-07	0.20185535	1295	113010
1673	1e-05	0.2569476	1295	113010
1673	1e-05	0.2271605	1295	113010
1673	1e-06	0.20045479	1295	113010
1674	1e-06	0.19023225	1295	113010
1674	1e-12	0.24329706	1295	113010
1674	1e-05	0.19109856	1295	113010
1674	1e-08	0.17981651	1295	113010
1674	0.001	0.34699646	1295	113010
1674	1e-04	0.2554446	1295	113010
1674	1e-07	0.16589935	1295	113010
1674	1e-08	0.23438457	1295	113010
1674	1e-06	0.17693631	1295	113010
1674	1e-08	0.20629267	1295	113010
1674	1e-07	0.15235238	1295	113010
1674	1e-04	0.2673982	1295	113010
1674	0.001	0.38369718	1295	113010
1674	1e-12	0.23478982	1295	113010
1674	1e-04	0.22845608	1295	113010
1674	1e-12	0.27075073	1295	113010
1674	0.01	0.30607757	1295	113010
1674	1e-05	0.15217073	1295	113010
1674	1e-05	0.20186004	1295	113010
1674	1e-06	0.14177637	1295	113010
1674	0.01	0.2960883	1295	113010
1674	0.01	0.2788714	1295	113010
1674	1e-07	0.15256143	1295	113010
1674	0.001	0.33683622	1295	113010
1675	1e-06	0.17769131	1295	113010
1675	1e-04	0.22333485	1295	113010
1675	0.001	0.31913292	1295	113010
1675	1e-06	0.15833613	1295	113010
1675	1e-12	0.22157604	1295	113010
1675	0.01	0.29688177	1295	113010
1675	1e-12	0.16795565	1295	113010
1675	1e-08	0.15702891	1295	113010
1675	1e-07	0.13362224	1295	113010
1675	0.001	0.32156044	1295	113010
1675	0.01	0.29668874	1295	113010
1675	1e-08	0.20602539	1295	113010
1675	1e-04	0.23564325	1295	113010
1675	1e-05	0.17369364	1295	113010
1675	1e-05	0.16693917	1295	113010
1675	1e-05	0.19699621	1295	113010
1675	1e-04	0.25031096	1295	113010
1675	0.001	0.34012875	1295	113010
1675	1e-07	0.17359827	1295	113010
1675	1e-07	0.16374435	1295	113010
1675	1e-12	0.1818407	1295	113010
1675	1e-06	0.16775885	1295	113010
1675	0.01	0.29065302	1295	113010
1675	1e-08	0.17559054	1295	113010
1676	0.001	0.43995306	1310	120310
1676	1e-07	0.1344974	1310	120310
1676	0.01	1.291639	1310	120310
1676	1e-04	0.15359814	1310	120310
1676	1e-05	0.14184158	1310	120310
1676	1e-06	0.11227242	1310	120310
1676	1e-12	0.13099952	1310	120310
1676	1e-08	0.11550008	1310	120310
1676	0.001	0.5254285	1310	120310
1676	1e-05	0.12873292	1310	120310
1676	1e-06	0.10554688	1310	120310
1676	1e-08	0.1317754	1310	120310
1676	1e-07	0.11366493	1310	120310
1676	1e-05	0.10790896	1310	120310
1676	1e-07	0.09929197	1310	120310
1676	1e-12	0.14494163	1310	120310
1676	1e-04	0.15739246	1310	120310
1676	0.01	1.4030247	1310	120310
1676	0.001	0.5050589	1310	120310
1676	1e-12	0.12841003	1310	120310
1676	1e-08	0.11314345	1310	120310
1676	1e-06	0.11277085	1310	120310
1676	1e-04	0.16410449	1310	120310
1676	0.01	1.2444557	1310	120310
1677	1e-04	0.17608227	1310	120310
1677	0.001	0.5833333	1310	120310
1677	1e-06	0.10422794	1310	120310
1677	1e-07	0.12576137	1310	120310
1677	1e-05	0.11099458	1310	120310
1677	1e-07	0.11784986	1310	120310
1677	0.01	1.1262136	1310	120310
1677	1e-08	0.12056629	1310	120310
1677	1e-05	0.13741802	1310	120310
1677	0.001	0.40183246	1310	120310
1677	1e-12	0.11351196	1310	120310
1677	1e-06	0.10785595	1310	120310
1677	1e-08	0.12134459	1310	120310
1677	1e-06	0.11360575	1310	120310
1677	1e-08	0.11464968	1310	120310
1677	1e-07	0.1241535	1310	120310
1677	0.01	1.3183956	1310	120310
1677	0.01	1.3428645	1310	120310
1677	1e-12	0.11951539	1310	120310
1677	1e-04	0.16293502	1310	120310
1677	1e-12	0.15431243	1310	120310
1677	1e-04	0.1378446	1310	120310
1677	1e-05	0.11560006	1310	120310
1677	0.001	0.49919248	1310	120310
1678	1e-07	0.12702473	1310	120310
1678	1e-07	0.13148148	1310	120310
1678	0.01	1.1538461	1310	120310
1678	1e-06	0.12369478	1310	120310
1678	1e-04	0.1538784	1310	120310
1678	1e-05	0.11814556	1310	120310
1678	1e-05	0.1640152	1310	120310
1678	1e-12	0.16458724	1310	120310
1678	1e-04	0.19720846	1310	120310
1678	0.01	1.2386857	1310	120310
1678	0.001	0.45009527	1310	120310
1678	1e-06	0.09645161	1310	120310
1678	1e-08	0.13634868	1310	120310
1678	1e-12	0.1004288	1310	120310
1678	1e-07	0.15282662	1310	120310
1678	1e-08	0.12476273	1310	120310
1678	0.001	0.58416516	1310	120310
1678	0.001	0.47103748	1310	120310
1678	1e-05	0.1369076	1310	120310
1678	1e-04	0.1758665	1310	120310
1678	0.01	1.122082	1310	120310
1678	1e-06	0.1190574	1310	120310
1678	1e-12	0.14625284	1310	120310
1678	1e-08	0.14356956	1310	120310
1679	1e-05	0.09744013	1310	120310
1679	1e-08	0.11201461	1310	120310
1679	1e-04	0.17249684	1310	120310
1679	1e-05	0.10080257	1310	120310
1679	1e-04	0.171594	1310	120310
1679	0.001	0.61835617	1310	120310
1679	1e-12	0.12068119	1310	120310
1679	0.01	1.0788279	1310	120310
1679	0.01	1.0844022	1310	120310
1679	1e-08	0.1260114	1310	120310
1679	1e-06	0.11075523	1310	120310
1679	1e-06	0.15135987	1310	120310
1679	0.001	0.673168	1310	120310
1679	1e-06	0.13414823	1310	120310
1679	1e-05	0.17495395	1310	120310
1679	1e-07	0.09708185	1310	120310
1679	0.01	1.0331633	1310	120310
1679	0.001	0.88090235	1310	120310
1679	1e-12	0.13012011	1310	120310
1679	1e-08	0.11531472	1310	120310
1679	1e-12	0.12033709	1310	120310
1679	1e-07	0.15117756	1310	120310
1679	1e-07	0.14260717	1310	120310
1679	1e-04	0.1826574	1310	120310
1682	1e-12	0.17919181	1300	111810
1682	1e-06	0.1627543	1300	111810
1682	1e-08	0.18947561	1300	111810
1682	1e-07	0.15536481	1300	111810
1682	1e-07	0.16796485	1300	111810
1682	1e-12	0.2427556	1300	111810
1682	1e-12	0.17718542	1300	111810
1682	1e-06	0.15598471	1300	111810
1682	0.001	0.29386833	1300	111810
1682	1e-05	0.19150312	1300	111810
1682	0.01	0.51510334	1300	111810
1682	1e-05	0.17067403	1300	111810
1682	0.001	0.22387174	1300	111810
1682	1e-04	0.18256538	1300	111810
1682	1e-08	0.12973171	1300	111810
1682	0.001	0.30898875	1300	111810
1682	1e-08	0.17400882	1300	111810
1682	0.01	0.51152074	1300	111810
1682	1e-07	0.1742779	1300	111810
1682	1e-05	0.14514312	1300	111810
1682	1e-04	0.18188027	1300	111810
1682	0.01	0.3768421	1300	111810
1682	1e-04	0.20255914	1300	111810
1682	1e-06	0.1840622	1300	111810
1683	1e-07	0.23309304	1300	111810
1683	1e-12	0.248943	1300	111810
1683	1e-04	0.31174555	1300	111810
1683	1e-06	0.21283562	1300	111810
1683	1e-05	0.228636	1300	111810
1683	1e-07	0.24900465	1300	111810
1683	1e-06	0.23368716	1300	111810
1683	1e-05	0.1896373	1300	111810
1683	1e-04	0.27181482	1300	111810
1683	0.001	0.33892214	1300	111810
1683	1e-08	0.19987167	1300	111810
1683	1e-08	0.21891774	1300	111810
1683	0.01	0.43849206	1300	111810
1683	0.001	0.4048391	1300	111810
1683	1e-06	0.23283395	1300	111810
1683	0.001	0.45664886	1300	111810
1683	1e-12	0.22667745	1300	111810
1683	1e-12	0.23615634	1300	111810
1683	0.01	0.47512865	1300	111810
1683	0.01	0.41372913	1300	111810
1683	1e-07	0.22749153	1300	111810
1683	1e-05	0.1949487	1300	111810
1683	1e-04	0.23462002	1300	111810
1683	1e-08	0.23054568	1300	111810
1684	0.001	0.9127377	1316	111810
1684	1e-04	0.26474464	1316	111810
1684	0.01	NA	1316	111810
1684	1e-04	0.38748956	1316	111810
1684	1e-04	0.29374045	1316	111810
1684	1e-12	0.3930005	1316	111810
1684	1e-07	0.29294825	1316	111810
1684	1e-12	0.36210194	1316	111810
1684	0.01	NA	1316	111810
1684	1e-05	0.21531478	1316	111810
1684	0.001	1.1474968	1316	111810
1684	1e-06	0.23799534	1316	111810
1684	1e-08	0.32055792	1316	111810
1684	1e-07	0.26838604	1316	111810
1684	1e-07	0.34553918	1316	111810
1684	1e-05	0.33651474	1316	111810
1684	1e-05	0.21103995	1316	111810
1684	1e-12	0.28825065	1316	111810
1684	1e-06	0.2127451	1316	111810
1684	1e-08	0.34519488	1316	111810
1684	0.001	1.311587	1316	111810
1684	0.01	NA	1316	111810
1684	1e-08	0.24552467	1316	111810
1684	1e-06	0.38380483	1316	111810
1685	1e-07	0.17890383	1316	111810
1685	1e-07	0.2787531	1316	111810
1685	1e-08	0.2793227	1316	111810
1685	1e-05	0.19643733	1316	111810
1685	1e-12	0.24505424	1316	111810
1685	0.001	0.8883371	1316	111810
1685	1e-08	0.26763645	1316	111810
1685	0.01	NA	1316	111810
1685	1e-05	0.30791074	1316	111810
1685	1e-08	0.1970003	1316	111810
1685	1e-04	0.23885071	1316	111810
1685	1e-06	0.18061927	1316	111810
1685	1e-07	0.25533754	1316	111810
1685	1e-04	0.37024933	1316	111810
1685	0.001	0.94414234	1316	111810
1685	0.001	1.4930816	1316	111810
1685	1e-12	0.26065788	1316	111810
1685	1e-05	0.17021959	1316	111810
1685	0.01	NA	1316	111810
1685	0.01	NA	1316	111810
1685	1e-06	0.29939643	1316	111810
1685	1e-04	0.26647434	1316	111810
1685	1e-12	0.30470324	1316	111810
1685	1e-06	0.24870642	1316	111810
1686	1e-07	0.08970164	1378	30111
1686	1e-08	0.12443985	1378	11911
1686	1e-06	0.10165944	1378	30111
1686	0.01	0.35585585	1378	11911
1686	0.001	1.7488456	1316	111810
1686	0.01	0.48548812	1378	11911
1686	1e-12	0.2554827	1316	111810
1686	1e-07	0.08970164	1378	11911
1686	1e-12	0.12528528	1378	11911
1686	1e-06	0.36507618	1316	111810
1686	1e-08	0.12580797	1378	11911
1686	1e-06	0.10165944	1378	11911
1686	1e-12	0.12528528	1378	30111
1686	1e-12	0.13142486	1378	11911
1686	1e-05	0.10983063	1378	11911
1686	1e-08	0.12443985	1378	30111
1686	1e-12	0.35380557	1316	111810
1686	0.001	0.14688486	1378	11911
1686	0.01	0.36989796	1378	30111
1686	1e-08	0.12550403	1378	11911
1686	0.001	1.4319974	1316	111810
1686	1e-05	0.35134417	1316	111810
1686	1e-07	0.34957898	1316	111810
1686	1e-05	0.14553587	1378	30111
1686	1e-04	0.116	1378	11911
1686	1e-04	0.79846025	1316	111810
1686	1e-07	0.35464135	1316	111810
1686	0.001	0.1748225	1378	11911
1686	0.001	0.1748225	1378	30111
1686	0.001	0.14688486	1378	30111
1686	1e-07	0.10238962	1378	11911
1686	1e-06	0.11370151	1378	30111
1686	1e-08	0.37699184	1316	111810
1686	1e-08	0.3255523	1316	111810
1686	1e-12	0.11527685	1378	30111
1686	1e-06	0.42131868	1316	111810
1686	1e-05	0.3198946	1316	111810
1686	1e-05	0.53771675	1316	111810
1686	1e-08	0.12580797	1378	30111
1686	1e-04	0.8782546	1316	111810
1686	1e-05	0.16175967	1378	30111
1686	0.01	0.35585585	1378	30111
1686	1e-04	0.12929475	1378	11911
1686	1e-07	0.1070433	1378	11911
1686	1e-12	0.11527685	1378	11911
1686	0.01	0.48548812	1378	30111
1686	1e-07	0.10238962	1378	30111
1686	1e-07	0.1070433	1378	30111
1686	1e-08	0.12550403	1378	30111
1686	0.001	1.6503067	1316	111810
1686	1e-04	0.12798092	1378	11911
1686	1e-05	0.16175967	1378	11911
1686	1e-06	0.11370151	1378	11911
1686	0.01	NA	1316	111810
1686	1e-04	0.12929475	1378	30111
1686	1e-05	0.10983063	1378	30111
1686	1e-12	0.13142486	1378	30111
1686	0.01	0.36989796	1378	11911
1686	1e-04	0.116	1378	30111
1686	0.01	NA	1316	111810
1686	1e-12	0.32171488	1316	111810
1686	1e-06	0.107597	1378	30111
1686	0.001	0.15521327	1378	11911
1686	1e-05	0.14553587	1378	11911
1686	1e-06	0.3314743	1316	111810
1686	0.01	NA	1316	111810
1686	1e-08	0.21864568	1316	111810
1686	1e-06	0.107597	1378	11911
1686	1e-04	0.12798092	1378	30111
1686	0.001	0.15521327	1378	30111
1686	1e-07	0.3792538	1316	111810
1686	1e-04	0.6389306	1316	111810
1687	0.001	1.5205158	1316	111810
1687	1e-07	0.3908579	1316	111810
1687	1e-04	0.50732094	1316	111810
1687	1e-08	0.13406658	1378	30111
1687	0.01	0.45129225	1378	30111
1687	0.01	NA	1316	111810
1687	1e-12	0.107668	1378	11911
1687	1e-06	0.11952259	1378	11911
1687	1e-04	0.49106145	1316	111810
1687	1e-08	0.38073322	1316	111810
1687	0.001	1.5746566	1316	111810
1687	0.001	2.2238066	1316	111810
1687	1e-08	0.3764855	1316	111810
1687	1e-07	0.09566004	1378	11911
1687	1e-06	0.10354815	1378	11911
1687	1e-08	0.09676539	1378	11911
1687	1e-08	0.13406658	1378	11911
1687	1e-12	0.13446458	1378	11911
1687	0.01	NA	1316	111810
1687	1e-04	0.1338185	1378	11911
1687	1e-07	0.1126404	1378	30111
1687	0.001	0.14951517	1378	30111
1687	0.001	0.16789635	1378	30111
1687	1e-07	0.30781928	1316	111810
1687	1e-07	0.13641863	1378	30111
1687	1e-07	0.13641863	1378	11911
1687	1e-12	0.41554916	1316	111810
1687	1e-05	0.1301219	1378	30111
1687	0.01	0.29961088	1378	11911
1687	1e-12	0.13446458	1378	30111
1687	1e-05	0.13714778	1378	30111
1687	0.001	0.18402171	1378	30111
1687	1e-04	0.11897799	1378	30111
1687	1e-08	0.24087591	1316	111810
1687	1e-07	0.4355287	1316	111810
1687	0.01	0.38821137	1378	30111
1687	1e-12	0.44557607	1316	111810
1687	1e-06	0.11517596	1378	11911
1687	1e-07	0.09566004	1378	30111
1687	1e-12	0.107668	1378	30111
1687	1e-08	0.12365205	1378	30111
1687	1e-12	0.13740022	1378	30111
1687	1e-05	0.13246325	1378	11911
1687	1e-04	0.13777135	1378	30111
1687	0.01	0.45129225	1378	11911
1687	1e-05	0.28244612	1316	111810
1687	0.001	0.18402171	1378	11911
1687	0.001	0.16789635	1378	11911
1687	1e-04	0.80137956	1316	111810
1687	1e-06	0.11517596	1378	30111
1687	1e-04	0.13777135	1378	11911
1687	1e-07	0.1126404	1378	11911
1687	1e-06	0.46007302	1316	111810
1687	1e-05	0.13246325	1378	30111
1687	1e-06	0.10354815	1378	30111
1687	0.001	0.14951517	1378	11911
1687	1e-05	0.3770944	1316	111810
1687	0.01	0.38821137	1378	11911
1687	1e-06	0.2292	1316	111810
1687	1e-12	0.25595567	1316	111810
1687	1e-05	0.13714778	1378	11911
1687	1e-06	0.4064486	1316	111810
1687	1e-12	0.13740022	1378	11911
1687	1e-04	0.1338185	1378	30111
1687	1e-08	0.12365205	1378	11911
1687	1e-06	0.11952259	1378	30111
1687	0.01	0.29961088	1378	30111
1687	0.01	NA	1316	111810
1687	1e-04	0.11897799	1378	11911
1687	1e-05	0.1301219	1378	11911
1687	1e-05	0.46251422	1316	111810
1687	1e-08	0.09676539	1378	30111
1688	1e-07	0.1710944	1378	11911
1688	0.001	0.36258438	1378	11911
1688	0.01	0.5038961	1378	11911
1688	1e-04	0.19658887	1378	30111
1688	1e-05	0.2044622	1378	11911
1688	1e-12	0.1284901	1378	30111
1688	1e-07	0.15840344	1378	11911
1688	0.01	0.44474393	1378	11911
1688	0.001	1.4148031	1316	111810
1688	1e-08	0.14578989	1378	11911
1688	0.01	0.50138503	1378	11911
1688	1e-07	0.15840344	1378	30111
1688	1e-05	0.17160295	1378	11911
1688	1e-06	0.18309405	1378	11911
1688	1e-05	0.26955003	1316	111810
1688	1e-06	0.38302317	1316	111810
1688	0.001	0.36258438	1378	30111
1688	1e-05	0.47068647	1316	111810
1688	0.01	NA	1316	111810
1688	1e-05	0.1981151	1378	11911
1688	1e-04	0.21948984	1378	11911
1688	1e-12	0.1571805	1378	11911
1688	1e-04	0.19658887	1378	11911
