Stimulus,Subject,Plate,Well,Concentration,Luc,RL,Date
1317,1487,4,52,100.0,1640.0,5302.0,100909
1317,1488,4,64,100.0,438.0,472.0,93009
1317,1488,4,64,100.0,3340.0,8642.0,100909
1317,1489,4,76,100.0,396.0,408.0,93009
1317,1489,4,76,100.0,3568.0,11068.0,100909
1317,1490,4,88,100.0,370.0,508.0,93009
1317,1490,4,88,100.0,2282.0,5896.0,100909
1317,1491,4,5,100.0,610.0,2602.0,93009
1317,1491,4,5,100.0,1158.0,2674.0,100909
1317,1492,4,17,100.0,616.0,2928.0,93009
1317,1492,4,17,100.0,2860.0,12542.0,100909
1317,1493,4,29,100.0,346.0,426.0,93009
1317,1493,4,29,100.0,2126.0,5750.0,100909
1317,1494,4,41,100.0,428.0,552.0,93009
1317,1494,4,41,100.0,1278.0,1922.0,100909
1317,1495,4,53,100.0,504.0,1500.0,93009
1317,1495,4,53,100.0,1406.0,2412.0,100909
1317,1496,4,65,100.0,684.0,2920.0,93009
1317,1496,4,65,100.0,1478.0,2750.0,100909
1317,1497,4,77,100.0,394.0,464.0,93009
1317,1497,4,77,100.0,3638.0,9878.0,100909
1317,1498,4,89,100.0,558.0,2820.0,93009
1317,1498,4,89,100.0,3510.0,9386.0,100909
1317,1499,4,6,100.0,480.0,3330.0,93009
1317,1499,4,6,100.0,2130.0,8184.0,100909
1317,1500,4,18,100.0,654.0,5600.0,93009
1317,1500,4,18,100.0,1932.0,9268.0,100909
1317,1501,4,30,100.0,704.0,3152.0,93009
1317,1501,4,30,100.0,1608.0,4282.0,100909
1317,1502,4,42,100.0,5954.0,3966.0,93009
1317,1502,4,42,100.0,5998.0,5744.0,100909
1317,1503,4,54,100.0,698.0,2806.0,93009
1317,1503,4,54,100.0,1486.0,4452.0,100909
1317,1504,4,66,100.0,1150.0,14920.0,93009
1317,1504,4,66,100.0,3548.0,10820.0,100909
1317,1505,4,78,100.0,1128.0,12812.0,93009
1317,1505,4,78,100.0,3420.0,11020.0,100909
1317,1506,4,90,100.0,434.0,546.0,93009
1317,1506,4,90,100.0,1576.0,3360.0,100909
1317,1507,4,7,100.0,962.0,6490.0,93009
1317,1507,4,7,100.0,1508.0,4776.0,100909
1317,1508,4,19,100.0,726.0,3442.0,93009
1317,1508,4,19,100.0,2674.0,12296.0,100909
1317,1509,4,31,100.0,786.0,5648.0,93009
1317,1509,4,31,100.0,2290.0,11602.0,100909
1317,1510,4,43,100.0,906.0,9312.0,93009
1317,1510,4,43,100.0,2824.0,10544.0,100909
1317,1511,4,55,100.0,1122.0,14842.0,93009
1317,1511,4,55,100.0,3024.0,10594.0,100909
1317,1512,4,67,100.0,740.0,4532.0,93009
1317,1512,4,67,100.0,1754.0,3994.0,100909
1317,1513,4,79,100.0,1272.0,13944.0,93009
1317,1513,4,79,100.0,3072.0,8874.0,100909
1317,1514,4,91,100.0,972.0,9970.0,93009
1317,1514,4,91,100.0,2974.0,7910.0,100909
1317,1515,4,8,100.0,1314.0,11402.0,93009
1317,1515,4,8,100.0,2016.0,10284.0,100909
1317,1516,4,20,100.0,352.0,502.0,93009
1317,1516,4,20,100.0,2016.0,5410.0,100909
1317,1517,4,32,100.0,852.0,7098.0,93009
1317,1517,4,32,100.0,2518.0,13180.0,100909
1317,1518,4,44,100.0,810.0,9284.0,93009
1317,1518,4,44,100.0,2040.0,10980.0,100909
1317,1519,4,56,100.0,1088.0,11714.0,93009
1317,1519,4,56,100.0,382.0,904.0,100909
1317,1520,4,68,100.0,394.0,1454.0,93009
1317,1520,4,68,100.0,2560.0,8368.0,100909
1317,1521,4,80,100.0,388.0,780.0,93009
1317,1521,4,80,100.0,1588.0,2634.0,100909
1317,1522,4,92,100.0,584.0,3770.0,93009
1317,1522,4,92,100.0,2802.0,12014.0,100909
1317,1523,4,9,100.0,588.0,2600.0,93009
1317,1523,4,9,100.0,1004.0,3986.0,100909
1317,1524,4,21,100.0,1224.0,11242.0,93009
1317,1524,4,21,100.0,2026.0,7166.0,100909
1317,1525,4,33,100.0,434.0,960.0,93009
1317,1525,4,33,100.0,2822.0,13580.0,100909
1317,1526,4,45,100.0,1202.0,11384.0,93009
1317,1526,4,45,100.0,2314.0,8582.0,100909
1317,1527,4,57,100.0,772.0,7594.0,93009
1317,1527,4,57,100.0,1766.0,9086.0,100909
1317,1528,4,69,100.0,1134.0,12466.0,93009
1317,1528,4,69,100.0,2892.0,9816.0,100909
1317,1529,4,81,100.0,786.0,2160.0,93009
1317,1529,4,81,100.0,3892.0,7228.0,100909
1317,1530,4,93,100.0,2172.0,8052.0,93009
1317,1530,4,93,100.0,3950.0,7284.0,100909
1317,1531,4,10,100.0,380.0,720.0,93009
1317,1531,4,10,100.0,1830.0,7830.0,100909
1317,1532,4,22,100.0,416.0,638.0,93009
1317,1532,4,22,100.0,11772.0,5438.0,100909
1317,1533,4,34,100.0,2142.0,3664.0,93009
1317,1533,4,34,100.0,4220.0,6196.0,100909
1317,1534,4,46,100.0,992.0,5998.0,93009
1317,1534,4,46,100.0,1008.0,4254.0,100909
1317,1535,4,58,100.0,404.0,894.0,93009
1317,1535,4,58,100.0,3006.0,8448.0,100909
1317,1536,4,70,100.0,894.0,1170.0,93009
1317,1536,4,70,100.0,9982.0,8556.0,100909
1317,1537,4,82,100.0,466.0,630.0,93009
1317,1537,4,82,100.0,3122.0,9884.0,100909
1317,1538,4,94,100.0,638.0,4522.0,93009
1317,1538,4,94,100.0,3930.0,10752.0,100909
1317,1539,4,11,100.0,444.0,1106.0,93009
1317,1539,4,11,100.0,706.0,2776.0,100909
1317,1540,4,23,100.0,406.0,528.0,93009
1317,1540,4,23,100.0,1602.0,10002.0,100909
1317,1541,4,35,100.0,430.0,512.0,93009
1317,1541,4,35,100.0,1472.0,5242.0,100909
1317,1542,4,47,100.0,422.0,432.0,93009
1317,1542,4,47,100.0,2792.0,8658.0,100909
1317,1543,4,59,100.0,396.0,474.0,93009
1317,1543,4,59,100.0,2420.0,7114.0,100909
1317,1544,4,71,100.0,412.0,444.0,93009
1317,1544,4,71,100.0,3734.0,11462.0,100909
1317,1545,4,83,100.0,412.0,380.0,93009
1317,1545,4,83,100.0,1946.0,3830.0,100909
1317,1546,4,95,100.0,394.0,394.0,93009
1317,1546,4,95,100.0,3444.0,7290.0,100909
1317,1549,3,43,100.0,1742.0,3358.0,91610
1317,1550,3,55,100.0,4582.0,4940.0,91610
1317,1551,3,67,100.0,8726.0,8086.0,91610
1317,1552,3,79,100.0,7652.0,6410.0,91610
1317,1553,3,91,100.0,6180.0,6496.0,91610
1317,1554,4,7,100.0,7956.0,6626.0,91610
1317,1555,4,19,100.0,2706.0,3694.0,91610
1317,1556,4,31,100.0,7370.0,6692.0,91610
1317,1557,4,43,100.0,6534.0,6242.0,91610
1317,1558,4,55,100.0,5772.0,6542.0,91610
1317,1559,4,67,100.0,6788.0,6044.0,91610
1317,1561,9,55,100.0,3548.0,3572.0,91610
1317,1562,4,79,100.0,12850.0,7030.0,91610
1317,1565,4,91,100.0,8424.0,5856.0,91610
1317,1566,9,67,100.0,10122.0,5612.0,91610
1317,1568,5,7,100.0,8538.0,5438.0,91610
1317,1569,5,19,100.0,4706.0,3814.0,91610
1317,1576,5,31,100.0,3398.0,3648.0,91610
1317,1577,5,43,100.0,7260.0,5964.0,91610
1317,1579,5,55,100.0,5070.0,5146.0,91610
1317,1580,5,67,100.0,9420.0,6406.0,91610
1317,1589,5,79,100.0,58322.0,3904.0,91610
1317,1616,5,91,100.0,38022.0,6542.0,91610
1317,1637,6,7,100.0,7794.0,5700.0,91610
1317,1692,6,19,100.0,15640.0,7482.0,91610
1317,1694,6,31,100.0,10984.0,7108.0,91610
1317,1696,6,43,100.0,6908.0,5518.0,91610
1317,1697,6,55,100.0,9054.0,6694.0,91610
1317,1698,6,67,100.0,6700.0,5112.0,91610
1317,1699,6,79,100.0,12914.0,6230.0,91610
1317,1700,6,91,100.0,14344.0,7168.0,91610
1317,1701,9,43,100.0,6110.0,5060.0,91610
1317,1702,7,7,100.0,7866.0,5580.0,91610
1317,1705,7,19,100.0,3370.0,3148.0,91610
1317,1706,7,31,100.0,6056.0,5088.0,91610
1317,1708,7,43,100.0,5290.0,5054.0,91610
1317,1711,7,55,100.0,4590.0,2766.0,91610
1317,1712,7,67,100.0,3510.0,3464.0,91610
1317,1713,7,79,100.0,2860.0,3870.0,91610
1317,1714,7,91,100.0,4326.0,3726.0,91610
1317,1717,8,7,100.0,4786.0,5492.0,91610
1317,1718,8,19,100.0,3266.0,4216.0,91610
1317,1719,8,31,100.0,5184.0,5166.0,91610
1317,1720,8,43,100.0,2700.0,4240.0,91610
1317,1723,8,55,100.0,8546.0,6516.0,91610
1317,1724,8,67,100.0,4850.0,4318.0,91610
1317,1725,8,79,100.0,2964.0,4524.0,91610
1317,1727,8,91,100.0,9218.0,6794.0,91610
1317,1729,9,7,100.0,5206.0,4450.0,91610
1317,1730,9,19,100.0,5778.0,5202.0,91610
1317,1731,9,31,100.0,7106.0,5680.0,91610
1317,2214,4,24,100.0,2404.0,7194.0,80509
1317,2214,4,24,100.0,380.0,518.0,81309
1317,2214,4,24,100.0,5828.0,6332.0,91809
1317,2214,4,24,100.0,5906.0,5114.0,92309
1317,2214,4,24,100.0,448.0,416.0,93009
1317,2214,4,24,100.0,6752.0,7888.0,100909
1317,2214,4,24,100.0,5766.0,7886.0,101409
1317,2319,4,12,100.0,2570.0,12574.0,80509
1317,2319,4,12,100.0,416.0,1010.0,81309
1317,2319,4,12,100.0,1772.0,10944.0,91809
1317,2319,4,12,100.0,2880.0,13492.0,92309
1317,2319,4,12,100.0,820.0,3154.0,93009
1317,2319,4,12,100.0,2748.0,15854.0,100909
1317,2319,4,12,100.0,4064.0,15946.0,101409
1318,1024,5,1,100.0,2528.0,19572.0,80509
1318,1025,5,13,100.0,2792.0,18506.0,80509
1318,1026,5,25,100.0,2084.0,23204.0,80509
1318,1027,5,37,100.0,2408.0,15902.0,80509
1318,1028,5,49,100.0,2500.0,15182.0,80509
1318,1029,5,61,100.0,2408.0,27288.0,80509
1318,1030,5,73,100.0,2748.0,29846.0,80509
1318,1031,5,85,100.0,1758.0,9890.0,80509
1318,1032,5,2,100.0,2698.0,22026.0,80509
1318,1033,5,14,100.0,1384.0,7338.0,80509
1318,1034,5,26,100.0,2194.0,14192.0,80509
1318,1035,5,38,100.0,1018.0,5340.0,80509
1318,1036,5,50,100.0,2392.0,24320.0,80509
1318,1037,5,62,100.0,1268.0,8020.0,80509
1318,1038,5,74,100.0,1100.0,7366.0,80509
1318,1039,5,86,100.0,2430.0,19632.0,80509
1318,1040,5,3,100.0,2636.0,18986.0,80509
1318,1041,5,15,100.0,2210.0,10160.0,80509
1318,1042,5,27,100.0,1998.0,13558.0,80509
1318,1043,5,39,100.0,1684.0,12206.0,80509
1318,1044,5,51,100.0,1110.0,10920.0,80509
1318,1045,5,63,100.0,1122.0,9392.0,80509
1318,1046,5,75,100.0,2184.0,21420.0,80509
1318,1047,5,87,100.0,1928.0,19970.0,80509
1318,1048,5,62,100.0,3640.0,3608.0,101409
1318,1049,5,4,100.0,2230.0,13332.0,80509
1318,1050,5,16,100.0,2204.0,8602.0,80509
1318,1051,5,28,100.0,1766.0,11884.0,80509
1318,1052,5,40,100.0,2150.0,10982.0,80509
1318,1053,5,52,100.0,1068.0,4894.0,80509
1318,1054,5,64,100.0,1670.0,3492.0,80509
1318,1055,5,76,100.0,1372.0,12338.0,80509
1318,1056,5,88,100.0,2450.0,23644.0,80509
1318,1057,5,5,100.0,2162.0,9948.0,80509
1318,1058,5,17,100.0,1800.0,8538.0,80509
1318,1059,5,29,100.0,2126.0,9948.0,80509
1318,1060,5,41,100.0,1246.0,15362.0,80509
1318,1061,5,53,100.0,1382.0,8002.0,80509
1318,1062,5,65,100.0,802.0,2420.0,80509
1318,1063,5,77,100.0,1934.0,18020.0,80509
1318,1064,5,89,100.0,2618.0,31054.0,80509
1318,1065,5,6,100.0,1744.0,11732.0,80509
1318,1066,5,18,100.0,894.0,4580.0,80509
1318,1067,5,30,100.0,5380.0,13492.0,80509
1318,1067,9,80,100.0,205326.0,4564.0,91610
1318,1068,5,42,100.0,1994.0,13492.0,80509
1318,1069,5,54,100.0,902.0,3462.0,80509
1318,1070,5,66,100.0,1216.0,4706.0,80509
1318,1071,5,78,100.0,778.0,4950.0,80509
1318,1072,5,90,100.0,2746.0,16008.0,80509
1318,1073,5,7,100.0,1776.0,7692.0,80509
1318,1074,5,19,100.0,1768.0,8698.0,80509
1318,1075,5,31,100.0,1086.0,5992.0,80509
1318,1076,5,43,100.0,1752.0,10310.0,80509
1318,1077,5,55,100.0,1226.0,8982.0,80509
1318,1078,5,67,100.0,672.0,2490.0,80509
1318,1079,5,79,100.0,1438.0,6820.0,80509
1318,1080,5,91,100.0,1820.0,7588.0,80509
1318,1081,5,8,100.0,412.0,472.0,80509
1318,1082,5,20,100.0,556.0,2084.0,80509
1318,1083,5,32,100.0,716.0,6726.0,80509
1318,1085,5,44,100.0,1248.0,8846.0,80509
1318,1086,5,56,100.0,908.0,5528.0,80509
1318,1087,5,68,100.0,2298.0,14804.0,80509
1318,1088,5,80,100.0,1452.0,11554.0,80509
1318,1089,5,92,100.0,1462.0,7988.0,80509
1318,1090,5,9,100.0,642.0,3366.0,80509
1318,1091,5,21,100.0,1258.0,16956.0,80509
1318,1094,5,33,100.0,1190.0,6986.0,80509
1318,1095,5,45,100.0,1246.0,6572.0,80509
1318,1096,5,57,100.0,1540.0,10212.0,80509
1318,1097,5,69,100.0,1734.0,8082.0,80509
1318,1098,5,81,100.0,526.0,2492.0,80509
1318,1100,5,93,100.0,1028.0,5802.0,80509
1318,1101,5,10,100.0,502.0,3596.0,80509
1318,1102,5,22,100.0,1584.0,12174.0,80509
1318,1103,5,34,100.0,1300.0,7618.0,80509
1318,1104,5,46,100.0,394.0,1692.0,80509
1318,1105,5,58,100.0,1210.0,18158.0,80509
1318,1107,5,70,100.0,622.0,2608.0,80509
1318,1108,5,82,100.0,1828.0,17830.0,80509
1318,1109,5,94,100.0,1990.0,12484.0,80509
1318,1111,5,11,100.0,1544.0,7252.0,80509
1318,1112,5,23,100.0,1118.0,5232.0,80509
1318,1113,5,35,100.0,2268.0,14584.0,80509
1318,1114,5,47,100.0,1358.0,6176.0,80509
1318,1115,5,59,100.0,806.0,5234.0,80509
1318,1116,5,71,100.0,772.0,3428.0,80509
1318,1117,5,83,100.0,1210.0,4554.0,80509
1318,1118,5,95,100.0,2646.0,24214.0,80509
1318,1119,1,8,100.0,13460.0,5614.0,91610
1318,1121,1,20,100.0,12992.0,10010.0,91610
1318,1122,1,32,100.0,5944.0,8312.0,91610
1318,1123,1,44,100.0,10542.0,9552.0,91610
1318,1124,1,56,100.0,10330.0,9172.0,91610
1318,1125,1,68,100.0,9408.0,8884.0,91610
1318,1127,1,80,100.0,10694.0,9032.0,91610
1318,1128,5,1,100.0,466.0,430.0,81309
1318,1129,5,13,100.0,402.0,444.0,81309
1318,1130,5,25,100.0,388.0,488.0,81309
1318,1131,5,37,100.0,346.0,494.0,81309
1318,1132,5,49,100.0,394.0,474.0,81309
1318,1133,5,61,100.0,398.0,528.0,81309
1318,1134,5,73,100.0,418.0,412.0,81309
1318,1135,5,85,100.0,388.0,416.0,81309
1318,1136,5,2,100.0,446.0,482.0,81309
1318,1137,5,14,100.0,2060.0,5498.0,81309
1318,1138,5,26,100.0,396.0,488.0,81309
1318,1139,5,38,100.0,394.0,440.0,81309
1318,1141,5,50,100.0,480.0,492.0,81309
1318,1142,5,62,100.0,436.0,446.0,81309
1318,1143,5,74,100.0,436.0,484.0,81309
1318,1146,5,86,100.0,408.0,450.0,81309
1318,1148,5,3,100.0,848.0,1626.0,81309
1318,1149,5,15,100.0,372.0,464.0,81309
1318,1150,5,27,100.0,1200.0,2604.0,81309
1318,1151,5,39,100.0,420.0,530.0,81309
1318,1154,5,51,100.0,412.0,454.0,81309
1318,1155,5,63,100.0,2140.0,4892.0,81309
1318,1156,5,75,100.0,422.0,486.0,81309
1318,1157,5,87,100.0,1636.0,3762.0,81309
1318,1158,5,4,100.0,386.0,556.0,81309
1318,1161,5,16,100.0,606.0,1592.0,81309
1318,1162,5,28,100.0,368.0,420.0,81309
1318,1163,5,40,100.0,424.0,494.0,81309
1318,1164,5,52,100.0,502.0,1184.0,81309
1318,1165,5,64,100.0,414.0,438.0,81309
1318,1166,5,76,100.0,462.0,544.0,81309
1318,1167,5,88,100.0,2706.0,6982.0,81309
1318,1168,5,5,100.0,476.0,494.0,81309
1318,1170,5,17,100.0,430.0,472.0,81309
1318,1171,5,29,100.0,362.0,610.0,81309
1318,1172,5,41,100.0,438.0,466.0,81309
1318,1174,5,53,100.0,386.0,450.0,81309
1318,1175,5,65,100.0,1230.0,2264.0,81309
1318,1176,5,77,100.0,2716.0,5794.0,81309
1318,1177,5,89,100.0,400.0,456.0,81309
1318,1179,5,6,100.0,464.0,466.0,81309
1318,1180,5,18,100.0,410.0,436.0,81309
1318,1181,5,30,100.0,410.0,416.0,81309
1318,1182,5,42,100.0,1236.0,2538.0,81309
1318,1183,5,54,100.0,390.0,430.0,81309
1318,1184,5,66,100.0,1348.0,2410.0,81309
1318,1185,5,78,100.0,3370.0,7786.0,81309
1318,1187,5,90,100.0,326.0,454.0,81309
1318,1188,5,7,100.0,454.0,442.0,81309
1318,1189,5,19,100.0,406.0,484.0,81309
1318,1190,5,31,100.0,440.0,448.0,81309
1318,1191,5,43,100.0,418.0,480.0,81309
1318,1192,5,55,100.0,716.0,1606.0,81309
1318,1193,5,67,100.0,442.0,466.0,81309
1318,1194,5,79,100.0,1608.0,2748.0,81309
1318,1195,5,91,100.0,380.0,448.0,81309
1318,1196,5,8,100.0,450.0,452.0,81309
1318,1198,5,20,100.0,380.0,514.0,81309
1318,1199,5,32,100.0,430.0,566.0,81309
1318,1200,5,44,100.0,2674.0,6020.0,81309
1318,1202,5,56,100.0,1234.0,2410.0,81309
1318,1203,5,68,100.0,456.0,588.0,81309
1318,1204,5,80,100.0,1516.0,3216.0,81309
1318,1205,5,92,100.0,404.0,430.0,81309
1318,1206,5,9,100.0,414.0,484.0,81309
1318,1207,5,21,100.0,1302.0,2896.0,81309
1318,1208,5,33,100.0,1960.0,5786.0,81309
1318,1209,5,45,100.0,424.0,612.0,81309
1318,1210,5,57,100.0,1120.0,2278.0,81309
1318,1211,5,69,100.0,680.0,1074.0,81309
1318,1213,5,81,100.0,1152.0,2514.0,81309
1318,1214,5,93,100.0,354.0,386.0,81309
1318,1215,5,10,100.0,428.0,482.0,81309
1318,1216,5,22,100.0,392.0,396.0,81309
1318,1217,5,34,100.0,1234.0,4108.0,81309
1318,1218,5,46,100.0,466.0,654.0,81309
1318,1219,5,58,100.0,3016.0,6214.0,81309
1318,1220,5,70,100.0,502.0,1062.0,81309
1318,1221,5,82,100.0,2932.0,7970.0,81309
1318,1222,5,94,100.0,434.0,490.0,81309
1318,1224,5,11,100.0,396.0,448.0,81309
1318,1225,5,23,100.0,418.0,472.0,81309
1318,1226,5,35,100.0,380.0,476.0,81309
1318,1227,5,47,100.0,442.0,514.0,81309
1318,1228,5,59,100.0,480.0,648.0,81309
1318,1229,5,71,100.0,1924.0,4698.0,81309
1318,1230,5,83,100.0,432.0,424.0,81309
1318,1231,5,95,100.0,470.0,464.0,81309
1318,1234,1,92,100.0,6172.0,6936.0,91610
1318,1235,2,8,100.0,5006.0,5040.0,91610
1318,1236,2,20,100.0,5806.0,5946.0,91610
1318,1237,2,32,100.0,5022.0,5054.0,91610
1318,1238,2,44,100.0,10780.0,7310.0,91610
1318,1239,2,56,100.0,9046.0,7644.0,91610
1318,1240,2,68,100.0,12562.0,7816.0,91610
1318,1241,2,80,100.0,8786.0,6658.0,91610
1318,1242,5,1,100.0,1866.0,7552.0,91809
1318,1242,5,1,100.0,562.0,996.0,92309
1318,1243,5,13,100.0,480.0,460.0,91809
1318,1243,5,13,100.0,432.0,428.0,92309
1318,1244,5,25,100.0,462.0,704.0,91809
1318,1244,5,25,100.0,980.0,3830.0,92309
1318,1245,5,37,100.0,592.0,2148.0,91809
1318,1245,5,37,100.0,1784.0,7000.0,92309
1318,1246,5,49,100.0,574.0,1890.0,91809
1318,1246,5,49,100.0,2576.0,11486.0,92309
1318,1248,5,61,100.0,1812.0,7638.0,91809
1318,1248,5,61,100.0,340.0,418.0,92309
1318,1249,5,73,100.0,1472.0,5640.0,91809
1318,1249,5,73,100.0,476.0,556.0,92309
1318,1251,5,85,100.0,444.0,1328.0,91809
1318,1251,5,85,100.0,4264.0,15242.0,92309
1318,1252,5,2,100.0,1562.0,6368.0,91809
1318,1252,5,2,100.0,452.0,424.0,92309
1318,1254,5,14,100.0,2244.0,6412.0,91809
1318,1254,5,14,100.0,1286.0,2978.0,92309
1318,1255,5,26,100.0,422.0,1308.0,91809
1318,1255,5,26,100.0,456.0,462.0,92309
1318,1256,5,38,100.0,382.0,828.0,91809
1318,1256,5,38,100.0,3272.0,11586.0,92309
1318,1257,5,50,100.0,450.0,548.0,91809
1318,1257,5,50,100.0,454.0,444.0,92309
1318,1258,5,62,100.0,1968.0,8392.0,91809
1318,1258,5,62,100.0,376.0,952.0,92309
1318,1259,5,74,100.0,2506.0,10386.0,91809
1318,1259,5,74,100.0,3836.0,16878.0,92309
1318,1261,5,86,100.0,408.0,732.0,91809
1318,1261,5,86,100.0,4210.0,17938.0,92309
1318,1262,5,3,100.0,436.0,572.0,91809
1318,1262,5,3,100.0,422.0,490.0,92309
1318,1263,5,15,100.0,394.0,688.0,91809
1318,1263,5,15,100.0,426.0,388.0,92309
1318,1265,5,27,100.0,382.0,492.0,91809
1318,1265,5,27,100.0,372.0,492.0,92309
1318,1266,5,39,100.0,394.0,692.0,91809
1318,1266,5,39,100.0,582.0,1104.0,92309
1318,1269,5,51,100.0,496.0,952.0,91809
1318,1269,5,51,100.0,1634.0,9394.0,92309
1318,1270,5,63,100.0,1686.0,3732.0,91809
1318,1270,5,63,100.0,448.0,554.0,92309
1318,1271,5,75,100.0,412.0,498.0,91809
1318,1271,5,75,100.0,3252.0,12458.0,92309
1318,1272,5,87,100.0,362.0,522.0,91809
1318,1272,5,87,100.0,2758.0,10092.0,92309
1318,1273,5,4,100.0,442.0,472.0,91809
1318,1273,5,4,100.0,474.0,476.0,92309
1318,1274,5,16,100.0,1178.0,4714.0,91809
1318,1274,5,16,100.0,1566.0,5400.0,92309
1318,1275,5,28,100.0,472.0,888.0,91809
1318,1275,5,28,100.0,2478.0,13470.0,92309
1318,1276,5,40,100.0,444.0,578.0,91809
1318,1276,5,40,100.0,448.0,534.0,92309
1318,1277,5,52,100.0,440.0,716.0,91809
1318,1277,5,52,100.0,1686.0,8804.0,92309
1318,1278,5,64,100.0,1512.0,8460.0,91809
1318,1278,5,64,100.0,2838.0,16436.0,92309
1318,1279,5,76,100.0,396.0,644.0,91809
1318,1279,5,76,100.0,2440.0,7046.0,92309
1318,1281,5,88,100.0,416.0,406.0,91809
1318,1281,5,88,100.0,1296.0,4686.0,92309
1318,1282,5,5,100.0,474.0,702.0,91809
1318,1282,5,5,100.0,484.0,482.0,92309
1318,1283,5,17,100.0,442.0,1274.0,91809
1318,1283,5,17,100.0,1582.0,4992.0,92309
1318,1284,5,29,100.0,508.0,884.0,91809
1318,1284,5,29,100.0,2600.0,17140.0,92309
1318,1285,5,41,100.0,424.0,422.0,91809
1318,1285,5,41,100.0,404.0,636.0,92309
1318,1286,5,53,100.0,442.0,566.0,91809
1318,1286,5,53,100.0,430.0,592.0,92309
1318,1287,5,65,100.0,458.0,398.0,91809
1318,1287,5,65,100.0,2724.0,10898.0,92309
1318,1287,9,92,100.0,12366.0,4530.0,91610
1318,1288,5,77,100.0,352.0,426.0,91809
1318,1288,5,77,100.0,1724.0,5432.0,92309
1318,1289,5,89,100.0,454.0,496.0,91809
1318,1289,5,89,100.0,2748.0,11284.0,92309
1318,1291,5,6,100.0,796.0,1696.0,91809
1318,1291,5,6,100.0,460.0,502.0,92309
1318,1292,5,18,100.0,376.0,812.0,91809
1318,1292,5,18,100.0,432.0,626.0,92309
1318,1293,5,30,100.0,386.0,524.0,91809
1318,1293,5,30,100.0,1392.0,8318.0,92309
1318,1294,5,42,100.0,636.0,1798.0,91809
1318,1294,5,42,100.0,370.0,618.0,92309
1318,1295,5,54,100.0,416.0,464.0,91809
1318,1295,5,54,100.0,454.0,552.0,92309
1318,1296,5,66,100.0,342.0,420.0,91809
1318,1296,5,66,100.0,512.0,606.0,92309
1318,1297,5,78,100.0,478.0,454.0,91809
1318,1297,5,78,100.0,1588.0,3980.0,92309
1318,1298,5,90,100.0,386.0,630.0,91809
1318,1298,5,90,100.0,2064.0,6714.0,92309
1318,1299,5,7,100.0,490.0,858.0,91809
1318,1299,5,7,100.0,934.0,3724.0,92309
1318,1300,5,19,100.0,1786.0,6656.0,91809
1318,1300,5,19,100.0,702.0,2290.0,92309
1318,1302,5,31,100.0,452.0,544.0,91809
1318,1302,5,31,100.0,2372.0,13140.0,92309
1318,1304,5,43,100.0,390.0,572.0,91809
1318,1304,5,43,100.0,1002.0,3118.0,92309
1318,1305,5,55,100.0,400.0,494.0,91809
1318,1305,5,55,100.0,398.0,796.0,92309
1318,1306,5,67,100.0,406.0,438.0,91809
1318,1306,5,67,100.0,1220.0,8110.0,92309
1318,1307,5,79,100.0,420.0,404.0,91809
1318,1307,5,79,100.0,3938.0,15184.0,92309
1318,1309,5,91,100.0,366.0,354.0,91809
1318,1309,5,91,100.0,3930.0,17556.0,92309
1318,1310,5,8,100.0,498.0,578.0,91809
1318,1310,5,8,100.0,914.0,3434.0,92309
1318,1311,5,20,100.0,394.0,616.0,91809
1318,1311,5,20,100.0,1646.0,9560.0,92309
1318,1312,5,32,100.0,1026.0,2330.0,91809
1318,1312,5,32,100.0,1234.0,3918.0,92309
1318,1313,5,44,100.0,432.0,508.0,91809
1318,1313,5,44,100.0,1296.0,5754.0,92309
1318,1314,5,56,100.0,1274.0,3238.0,91809
1318,1314,5,56,100.0,516.0,1258.0,92309
1318,1315,5,68,100.0,462.0,476.0,91809
1318,1315,5,68,100.0,2188.0,9204.0,92309
1318,1316,5,80,100.0,446.0,492.0,91809
1318,1316,5,80,100.0,3558.0,14866.0,92309
1318,1318,5,92,100.0,1456.0,3378.0,91809
1318,1318,5,92,100.0,3262.0,12854.0,92309
1318,1319,5,9,100.0,564.0,1624.0,91809
1318,1319,5,9,100.0,2210.0,11200.0,92309
1318,1320,5,21,100.0,468.0,496.0,91809
1318,1320,5,21,100.0,2202.0,13250.0,92309
1318,1321,5,33,100.0,492.0,1744.0,91809
1318,1321,5,33,100.0,1314.0,6248.0,92309
1318,1323,5,45,100.0,428.0,576.0,91809
1318,1323,5,45,100.0,394.0,492.0,92309
1318,1324,5,57,100.0,516.0,844.0,91809
1318,1324,5,57,100.0,1526.0,4734.0,92309
1318,1326,5,69,100.0,422.0,554.0,91809
1318,1326,5,69,100.0,462.0,806.0,92309
1318,1328,5,81,100.0,470.0,1210.0,91809
1318,1328,5,81,100.0,428.0,832.0,92309
1318,1329,5,93,100.0,1600.0,4160.0,91809
1318,1329,5,93,100.0,2670.0,9570.0,92309
1318,1330,5,10,100.0,476.0,1166.0,91809
1318,1330,5,10,100.0,2034.0,9018.0,92309
1318,1333,5,22,100.0,436.0,484.0,91809
1318,1333,5,22,100.0,1532.0,6972.0,92309
1318,1334,5,34,100.0,426.0,866.0,91809
1318,1334,5,34,100.0,1486.0,5472.0,92309
1318,1335,5,46,100.0,2322.0,10340.0,91809
1318,1335,5,46,100.0,422.0,512.0,92309
1318,1336,5,58,100.0,2208.0,9474.0,91809
