CID,UID,Pleasant,Volatile,WeakStrong,Bitter,Chemical,Spice,Sweet,FreshRotten,CleanDirty,Burnt,Fruity,Develops,Garlic
326,8409,1,1,100,81,85,1,1,1,1,1,1,87,1
326,8410,44,60,46,51,69,51,59,48,55,49,42,58,14
326,8413,33,59,50,61,60,53,8,30,39,50,30,39,21
326,8414,50,94,6,25,25,27,40,40,31,60,74,1,27
326,8415,20,94,95,92,69,95,6,34,46,97,8,91,62
326,8416,100,99,2,1,2,4,99,99,99,3,98,44,3
326,8417,15,88,94,83,75,100,1,1,10,69,2,100,91
326,8419,58,21,71,13,1,40,10,77,33,62,1,35,68
326,8421,2,50,98,98,99,67,16,1,2,71,2,70,78
326,8422,68,63,77,66,79,70,34,42,50,62,28,77,44
326,8424,63,36,58,50,50,74,26,46,42,22,23,77,65
326,8425,39,60,78,60,20,52,60,32,28,41,36,71,32
326,8426,15,21,69,78,19,78,8,11,27,23,24,67,59
326,8427,55,40,58,38,41,64,38,60,42,61,38,59,63
326,8430,3,93,100,82,100,97,1,63,1,39,50,82,100
326,8433,15,23,84,61,39,39,40,54,43,56,38,39,44
326,8435,1,35,92,80,99,32,2,40,32,58,2,56,50
326,8437,93,4,60,1,1,1,100,86,88,1,90,60,1
326,8438,1,2,100,1,1,2,2,3,50,2,3,46,2
326,8439,60,66,36,10,9,10,7,77,50,64,9,36,19
326,8440,57,83,94,53,17,67,8,58,51,54,7,49,44
326,8441,12,50,50,69,50,50,50,50,50,58,50,50,50
326,8443,11,17,78,75,67,70,3,29,13,68,9,23,82
326,8444,43,40,57,8,62,62,6,59,53,5,7,60,63
326,8445,30,27,75,20,13,33,12,51,43,16,1,36,43
326,8446,65,56,60,31,60,33,57,54,67,12,52,33,29
326,8447,15,43,76,66,68,84,22,63,33,19,35,67,29
326,8448,2,3,99,61,1,75,58,46,45,36,2,100,3
326,8449,25,73,92,92,60,89,89,57,73,62,70,70,61
326,8450,1,91,88,74,99,91,1,38,27,71,1,81,54
326,8451,23,30,67,35,78,60,41,41,37,34,25,40,30
326,8453,15,60,44,50,87,57,26,36,50,57,7,60,15
326,8454,62,76,90,59,32,67,39,67,39,39,35,78,70
326,8458,1,79,82,96,73,1,1,22,35,1,1,68,68
326,8459,6,98,99,100,97,100,1,50,50,1,1,50,50
326,8460,31,32,81,64,39,51,51,58,41,38,50,43,61
326,8461,52,19,89,76,5,61,1,94,60,64,6,80,69
326,8462,1,56,61,100,65,78,1,30,1,63,1,55,1
326,8465,17,16,79,85,71,85,33,71,18,59,11,68,63
326,8466,90,30,84,3,71,1,1,1,1,1,1,39,1
326,8467,84,86,72,3,17,18,3,84,59,3,7,87,59
326,8468,53,50,51,5,26,61,50,60,59,5,91,50,4
326,8471,18,30,69,24,19,19,18,50,28,23,19,50,15
326,8472,1,23,100,1,54,64,1,44,41,33,1,74,65
326,8473,50,100,100,76,26,78,41,100,100,1,78,100,75
326,8475,38,63,73,61,78,33,26,53,63,56,45,94,36
326,8476,50,3,98,2,1,68,2,98,23,3,2,50,2
326,8479,15,99,55,8,41,17,87,22,32,32,73,27,16
326,8480,1,1,100,100,4,100,2,84,1,100,1,100,100
326,8481,72,67,59,27,2,2,59,50,99,2,50,75,3
326,8482,19,33,76,63,61,43,13,18,31,41,27,65,66
326,8486,3,98,76,93,91,77,8,4,7,72,4,58,95
326,8487,10,77,77,71,74,76,25,53,24,12,8,73,27
326,8494,3,12,91,78,94,61,19,41,21,13,8,77,66
326,8495,1,100,100,69,15,100,1,23,10,69,1,100,1
326,8496,28,29,66,78,8,71,12,66,23,60,34,65,8
326,8497,13,24,83,81,76,63,8,5,16,87,6,25,99
326,8499,15,15,87,7,12,21,11,5,19,15,9,92,15
326,8500,1,1,100,100,88,100,1,11,1,100,1,100,93
326,8501,1,54,97,71,100,67,33,38,37,92,1,67,1
326,8502,72,33,66,35,16,68,34,64,77,20,39,23,62
326,8503,6,23,85,87,94,1,1,1,2,1,1,96,78
326,8504,12,23,60,55,72,55,49,31,54,23,59,63,29
326,8505,28,75,100,1,1,67,1,69,58,1,1,62,1
326,8506,18,86,70,29,60,90,1,50,54,57,1,73,71
326,8507,22,62,95,66,9,81,1,60,38,1,8,96,100
326,8510,1,82,100,78,68,83,1,1,1,62,1,90,1
326,8512,2,8,98,35,90,93,15,4,2,95,35,2,97
326,8513,2,44,43,63,38,25,1,11,30,29,13,33,77
326,8515,3,2,96,59,69,50,2,49,3,49,1,1,3
326,8516,42,64,70,55,63,63,32,60,44,56,34,42,55
326,8517,6,50,85,50,60,34,15,31,34,32,9,64,41
326,8518,1,83,87,1,50,88,2,1,14,2,2,69,2
326,8519,50,50,51,50,50,50,50,23,23,44,50,50,50
326,8520,76,7,80,32,1,54,40,49,50,12,13,90,55
326,8521,55,27,76,72,55,65,10,41,32,74,3,30,57
326,8522,68,50,41,7,6,18,13,66,78,24,18,50,2
326,8523,1,86,100,100,100,100,1,1,7,93,1,55,83
326,8524,27,77,81,85,15,85,3,75,50,69,26,80,63
326,8526,2,57,90,54,74,16,1,2,2,2,2,55,2
326,8527,37,80,81,60,66,66,23,67,36,62,26,57,74
326,8528,46,50,63,58,5,31,9,50,74,55,3,70,12
326,8529,6,73,67,69,94,74,30,12,3,79,13,68,44
326,8530,14,68,63,66,41,63,55,27,12,77,4,56,67
326,8532,19,26,79,38,42,63,19,24,26,75,29,71,25
326,8533,19,20,85,80,74,80,20,17,22,76,23,19,24
326,8534,1,1,98,1,50,1,50,50,21,1,8,50,1
326,8535,13,66,89,58,66,69,3,26,33,77,4,33,5
326,8537,15,19,86,78,76,7,6,18,8,84,15,78,5
326,8538,1,8,74,61,67,94,61,10,8,63,1,39,85
326,8539,1,22,80,75,75,93,1,30,19,64,1,25,1
326,8540,19,65,68,59,88,69,19,12,18,76,23,19,80
326,8541,42,50,100,100,1,90,1,99,50,61,2,1,50
326,8545,17,35,71,59,1,70,3,45,58,33,1,24,16
326,8547,18,28,64,42,76,59,11,37,35,60,26,50,42
326,8548,25,39,52,72,72,29,15,36,23,58,11,33,59
326,8549,13,26,79,3,8,74,10,14,6,57,5,27,89
326,8551,40,34,68,32,37,60,34,52,37,67,33,57,43
326,8552,1,69,63,76,63,56,41,8,1,65,72,23,1
326,8553,24,50,73,64,50,64,21,50,50,33,36,50,50
326,8555,41,50,60,50,85,50,3,30,50,50,2,62,83
326,8556,62,45,84,25,30,75,10,57,27,59,22,68,66
326,8557,3,82,100,59,92,60,2,61,75,66,1,65,1
326,8558,3,5,57,75,87,68,11,34,38,56,10,47,98
326,8560,17,17,87,68,81,79,31,20,23,21,36,23,81
326,8561,35,35,63,31,29,3,36,64,40,1,33,42,65
326,8562,1,9,98,81,66,59,15,17,19,57,15,64,74
326,8564,46,29,71,50,23,69,50,54,49,55,28,60,68
326,8566,50,23,68,60,44,70,28,34,32,70,50,33,50
326,8567,2,62,63,40,59,64,2,6,14,9,4,50,1
326,8570,17,32,67,57,50,51,1,46,28,56,1,45,95
326,8571,43,59,79,56,34,100,45,41,40,71,12,41,93
326,8572,1,1,100,63,91,100,20,18,11,53,33,54,62
326,8575,28,75,77,77,99,63,100,50,30,2,85,99,27
326,8576,9,42,83,61,61,40,13,15,14,56,18,65,19
326,8578,24,59,72,61,39,86,3,59,16,59,3,39,67
326,8580,88,63,73,58,12,1,56,100,100,12,77,19,1
326,8587,46,24,19,54,87,27,1,42,36,8,20,15,1
326,8588,15,59,84,30,43,71,17,37,21,21,3,77,83
326,8589,21,59,38,56,74,17,26,28,41,61,40,42,40
326,8590,54,83,86,56,24,74,26,69,39,55,41,72,66
326,8591,6,14,96,70,76,62,58,50,34,50,4,92,59
326,8592,4,68,71,89,97,92,29,15,24,83,2,61,5
326,8593,55,66,77,55,24,69,2,57,69,14,2,78,71
326,8594,6,8,93,96,100,97,11,10,8,43,4,78,40
326,8595,83,89,76,1,1,1,100,100,86,1,100,5,1
326,8596,49,57,66,57,76,67,55,51,52,45,15,49,3
326,8597,66,63,97,73,26,63,16,76,84,77,9,94,74
326,8600,10,11,81,93,68,14,41,24,13,89,15,74,75
326,8601,9,19,59,29,22,63,27,28,20,71,9,67,40
326,8602,36,6,97,64,99,94,8,24,19,19,16,46,13
326,8603,5,66,94,81,27,1,58,2,2,67,57,100,56
326,8604,63,41,50,37,7,35,55,15,81,57,56,66,1
326,8605,8,43,35,67,38,1,1,38,33,69,1,28,65
326,8606,36,33,57,68,46,64,2,37,60,71,57,58,57
326,8607,1,77,90,83,100,79,1,19,1,71,17,98,89
326,8608,71,57,69,17,30,19,76,71,77,19,20,65,8
326,8610,5,100,100,7,1,86,1,34,9,54,1,100,53
326,8611,35,68,45,66,57,50,25,50,66,71,12,51,30
326,8612,9,83,80,84,1,79,7,80,18,81,13,80,39
326,8613,47,25,74,58,7,59,30,61,48,19,18,74,56
326,8614,6,38,60,27,47,20,28,40,7,16,30,50,87
326,8615,35,61,55,37,37,79,1,50,40,38,1,62,56
326,8616,37,65,99,55,37,73,1,45,41,57,2,64,82
326,8617,1,91,95,56,99,85,67,59,65,2,57,96,3
326,8620,1,24,85,71,97,22,1,2,50,38,1,58,8
326,8621,1,39,70,91,98,40,24,56,20,31,1,60,98
326,8622,50,7,91,58,42,90,4,18,43,54,57,89,48
326,8623,56,19,68,52,1,65,1,71,37,65,23,60,28
326,8625,44,64,61,36,35,28,36,68,69,53,65,67,22
326,8626,63,96,9,15,56,10,80,60,59,41,84,25,15
326,8628,70,60,92,50,62,50,80,65,50,50,99,73,50
326,8629,50,50,50,81,50,50,50,50,50,50,50,50,50
326,8630,11,32,77,68,24,61,31,32,12,26,22,58,23
326,8631,57,60,58,53,27,56,26,62,38,40,35,34,55
326,8632,5,7,98,63,27,77,1,1,1,41,10,19,73
326,8633,7,70,87,32,52,58,4,13,23,17,11,88,16
326,8634,6,64,91,66,86,27,53,40,44,65,7,73,87
326,8635,33,27,61,47,65,68,40,33,36,57,32,58,20
326,8638,24,77,79,65,39,85,5,58,55,11,10,23,87
326,8639,59,69,33,57,2,68,46,44,76,35,66,72,2
326,8640,16,18,94,53,15,91,13,61,14,81,13,90,92
326,8641,5,21,88,90,86,94,22,25,25,87,7,87,91
326,8642,20,50,84,50,67,86,8,28,29,68,20,77,83
326,8643,36,59,54,29,63,24,84,47,59,26,86,76,12
326,8644,14,21,83,66,58,60,13,22,14,41,10,74,78
326,8645,45,14,98,9,8,94,54,92,41,18,77,96,63
326,8646,30,28,57,44,69,65,50,29,14,50,50,50,64
326,8648,37,40,43,39,96,41,53,37,59,55,57,36,40
326,8649,39,17,79,65,14,69,28,71,36,17,33,20,40
326,8650,1,23,100,57,62,87,1,1,1,1,1,100,100
326,8651,2,90,100,90,98,99,2,8,24,5,2,90,2
326,8652,50,7,97,60,3,99,3,50,50,3,2,15,100
326,8654,1,57,34,43,51,19,74,50,41,50,35,51,41
326,8655,2,1,98,71,1,59,2,41,26,65,1,2,1
326,8658,29,36,83,71,73,66,23,27,23,68,13,68,76
326,8661,1,1,100,86,100,98,1,1,17,1,64,100,5
326,8666,1,99,60,63,74,78,1,50,50,1,1,70,100
326,8667,61,70,73,62,36,83,6,58,40,23,33,72,31
326,8668,77,27,66,27,28,22,27,48,52,25,21,66,20
326,8669,52,36,57,21,29,9,1,50,50,78,1,67,87
326,8671,34,77,33,50,50,50,50,50,50,62,50,24,50
326,8672,1,1,99,91,100,89,1,1,1,1,1,58,1
326,8673,50,50,50,50,50,86,50,50,50,50,50,50,50
326,8674,21,1,100,79,50,75,16,29,22,1,26,76,75
326,8675,17,72,38,58,37,68,8,9,30,75,27,43,58
326,8676,35,57,58,2,45,95,2,46,38,55,2,38,54
326,8677,17,14,64,5,3,76,2,55,55,32,2,58,2
326,8678,56,75,72,2,49,35,34,72,75,1,79,31,11
326,8679,37,38,65,59,55,76,23,41,53,55,29,64,23
326,8681,1,9,100,70,100,90,5,14,5,98,79,100,50
326,8683,85,59,74,39,50,84,58,50,29,54,50,42,80
326,8686,15,50,81,57,60,59,31,34,41,52,32,50,61
326,8687,40,99,72,61,88,92,33,66,29,65,6,97,2
326,8688,1,10,100,72,79,100,85,14,6,91,60,77,1
326,8689,1,100,100,11,100,1,100,1,10,1,100,100,1
326,8691,29,77,81,70,33,78,17,76,33,60,15,41,37
326,8693,31,29,89,56,61,20,45,78,57,63,54,69,63
326,8694,46,44,100,90,23,100,25,51,56,1,42,64,1
326,8695,10,91,78,93,25,4,4,12,10,89,4,80,3
326,8697,31,35,71,57,34,58,44,39,55,61,42,62,34
326,8698,19,75,85,81,85,82,87,10,19,9,15,88,20
326,8699,1,59,82,71,100,60,24,1,1,34,18,72,36
326,8700,25,6,98,93,40,98,5,54,30,58,2,92,58
326,8701,1,80,79,100,100,48,1,12,8,100,17,72,24
326,8703,50,13,50,59,1,1,62,98,50,1,1,24,1
326,8704,1,6,64,50,57,1,10,39,11,50,13,33,1
326,8705,31,54,35,66,68,67,19,23,22,38,23,48,70
326,8707,1,10,100,100,91,66,1,13,33,66,1,77,1
326,8708,26,10,73,34,58,92,8,47,59,18,12,80,26
326,8709,1,5,100,1,100,87,1,1,1,1,1,11,84
326,8710,55,50,100,9,50,100,50,50,50,9,27,50,64
326,8712,38,98,94,65,58,81,2,47,41,74,2,97,2
326,8713,28,68,76,60,62,97,5,39,36,70,3,91,64
326,8714,69,29,50,35,64,65,50,68,89,22,62,64,23
326,8715,21,71,100,74,90,74,89,50,43,33,75,77,37
326,8716,30,58,68,87,75,68,43,50,54,39,45,55,26
326,8717,50,82,63,66,60,4,37,37,37,39,49,77,59
326,8718,1,71,80,50,96,98,2,54,17,64,9,74,63
326,8719,42,73,88,86,92,100,1,46,30,67,1,100,38
326,8720,39,65,66,26,65,83,19,42,40,73,20,43,74
326,8721,62,68,87,79,10,64,54,33,59,85,58,65,38
326,8723,59,60,69,66,40,73,29,57,40,57,43,62,55
326,8724,44,54,53,61,80,53,52,46,54,54,51,53,28
326,8725,32,39,70,55,36,53,29,43,37,59,28,81,51
326,8726,55,26,74,60,6,66,4,90,58,63,5,37,62
326,8728,36,42,85,55,64,48,20,57,40,43,16,37,7
326,8730,59,19,90,64,4,6,56,81,74,64,6,90,5
326,8731,97,84,61,65,7,90,64,77,73,60,15,70,67
326,8732,14,13,82,62,2,30,2,64,29,9,3,71,2
326,8736,15,11,67,67,74,65,1,33,9,78,7,73,68
326,8738,43,28,17,77,82,60,28,45,23,53,22,43,81
326,8742,27,56,77,34,61,69,40,62,36,54,55,68,54
326,8743,11,12,87,81,81,70,2,9,3,89,3,86,6
326,8745,7,29,91,82,85,79,32,31,30,70,56,70,87
326,8746,64,79,33,31,73,1,8,72,87,1,39,66,1
326,8747,1,86,95,72,90,1,1,1,10,57,1,61,19
326,8748,5,50,91,84,74,65,8,34,26,85,4,73,43
326,8750,15,50,56,21,16,50,23,40,15,13,50,32,50
326,8752,24,37,86,37,34,59,53,57,23,58,5,36,19
326,8753,40,16,60,58,58,25,50,49,26,58,6,32,71
326,8754,30,80,90,22,90,69,50,50,50,35,40,39,64
326,8755,32,18,81,75,30,79,18,72,19,60,5,78,31
326,8756,54,78,81,42,12,87,9,65,55,30,25,82,54
326,8758,5,50,90,65,94,99,14,31,42,64,1,50,56
326,8759,44,53,62,70,62,58,9,53,36,19,4,35,7
326,8760,29,30,41,86,65,57,11,44,39,56,30,62,57
326,8763,50,33,42,1,1,71,1,54,55,1,1,23,1
326,8764,33,77,85,58,55,97,7,50,50,50,50,64,50
326,8765,13,50,75,63,67,91,1,33,37,76,1,50,74
326,8766,84,34,76,11,30,29,68,62,67,16,79,57,19
326,8767,6,62,75,26,23,68,5,68,56,55,75,32,65
326,8768,5,12,81,50,75,68,13,33,31,16,50,74,50
326,8769,8,9,93,54,5,96,2,72,46,95,1,99,86
326,8770,10,50,97,100,73,99,13,5,18,73,4,29,80
326,8771,10,10,92,7,86,22,57,53,67,1,63,90,1
326,8774,1,1,97,66,87,6,1,2,19,19,1,69,60
326,8777,36,42,73,55,44,59,11,43,32,11,7,60,3
326,8778,50,50,59,50,50,53,3,1,50,54,1,50,1
326,8779,14,19,84,76,80,79,66,58,42,38,86,21,14
326,8780,56,61,56,22,1,53,67,61,57,2,61,30,1
326,8781,36,70,73,47,12,100,88,72,38,74,8,67,17
326,8782,64,68,70,40,6,61,58,65,57,37,64,71,43
326,8783,59,53,59,70,50,50,67,70,38,1,62,75,61
326,8784,1,18,95,58,35,59,1,84,34,52,1,61,60
326,8785,21,1,79,60,50,63,13,70,17,49,23,56,100
326,8786,10,18,90,36,24,63,12,17,12,10,28,26,73
326,8787,12,10,70,66,76,66,3,32,29,63,3,88,68
326,8788,1,1,100,1,100,100,48,34,54,25,22,62,1
326,8789,43,50,57,1,62,91,54,50,52,1,57,54,53
326,8792,34,51,63,50,50,51,2,49,20,50,2,23,50
326,8793,34,12,79,35,39,73,2,34,58,58,1,69,34
326,8794,65,49,71,45,59,40,62,61,66,36,71,57,53
326,8797,34,57,70,69,37,70,1,56,48,53,41,50,1
326,8799,12,41,91,37,73,79,11,56,40,29,29,60,29
326,8800,17,44,81,60,44,65,61,56,70,14,53,85,1
326,8801,8,32,39,1,21,1,1,15,32,1,1,65,1
326,8802,65,13,82,69,12,13,1,77,70,1,1,14,1
326,8803,10,80,79,36,100,67,19,32,26,64,72,74,10
326,8804,26,31,84,74,73,69,25,66,27,76,39,36,89
326,8806,19,26,64,81,67,85,5,18,27,80,6,86,72
326,8807,60,32,39,59,35,73,59,58,59,25,35,81,23
326,8808,76,87,77,18,29,66,20,76,71,8,7,67,22
326,8810,57,42,36,27,46,42,41,74,50,55,43,47,54
326,8811,3,50,90,79,72,78,16,47,12,58,37,69,61
326,8812,19,19,50,3,42,36,15,26,38,2,49,26,1
326,8814,31,72,70,74,76,29,27,22,26,71,31,73,59
326,8815,29,3,95,97,4,85,3,50,50,94,3,95,96
326,8816,66,58,59,30,40,22,58,89,45,1,34,61,54
326,8817,64,21,73,15,65,95,96,42,19,75,62,29,59
326,8818,12,68,69,26,64,14,11,50,24,28,1,82,15
326,8819,1,6,98,98,99,99,3,9,2,97,2,94,73
326,8820,84,1,70,1,1,59,1,58,50,55,57,57,56
326,8821,16,36,81,63,65,65,22,28,35,68,22,26,62
326,8822,42,61,80,54,100,32,45,80,91,18,62,34,55
326,8823,59,50,70,70,27,52,20,59,42,60,1,45,55
326,8824,71,75,93,79,72,61,18,70,39,85,57,72,62
326,8825,43,46,45,56,31,59,1,79,42,64,1,57,62
326,8826,100,50,74,1,1,6,88,74,71,7,81,79,1
326,8827,23,66,67,66,22,72,34,21,37,26,30,32,26
326,8830,61,27,70,61,32,60,64,58,63,71,75,67,14
326,8836,43,59,56,10,20,42,57,47,42,6,38,63,9
326,8838,81,30,76,15,2,2,4,87,85,1,3,70,8
326,8840,63,43,56,25,41,32,33,66,58,50,20,32,19
326,8855,53,70,79,54,44,83,52,45,54,13,42,60,53
326,8863,99,99,96,79,1,62,69,85,73,58,1,99,63
326,8880,17,100,100,59,70,72,1,27,23,26,57,99,100
326,8882,7,19,90,22,35,82,2,40,30,50,6,72,1
326,8888,50,50,50,50,73,63,50,79,68,50,96,50,94
326,8891,11,66,76,74,37,60,7,63,33,23,6,50,5
326,8900,28,30,89,79,63,81,31,33,34,68,26,31,73
326,8901,53,28,64,60,63,32,23,53,41,57,38,69,54
326,8903,70,74,65,33,39,39,26,70,70,12,67,68,40
326,8904,1,1,75,1,1,77,1,100,1,1,1,1,20
326,8905,86,68,63,54,2,66,42,83,24,79,63,93,81
326,8906,45,100,42,97,99,54,20,87,40,43,10,1,1
326,8907,12,31,79,69,22,87,1,25,21,62,1,15,23
326,8916,39,43,8,1,1,1,14,34,57,2,12,41,2
326,8917,1,91,100,27,71,64,1,59,17,60,1,89,5
326,8918,13,76,75,50,93,18,3,82,13,50,10,84,3
326,8920,4,6,96,96,97,87,6,6,5,94,6,98,94
326,8923,18,50,78,60,73,56,50,40,52,53,52,50,54
326,8931,26,73,25,32,14,57,48,83,55,19,27,71,85
326,8938,1,73,89,85,1,70,1,7,1,80,1,79,81
326,8939,2,12,99,74,2,13,2,2,2,2,1,81,1
326,8950,66,59,84,53,60,81,8,73,70,58,5,64,62
326,8958,43,100,26,62,95,32,52,44,55,32,38,30,11
326,8965,13,11,83,58,51,64,1,37,8,6,2,52,1
326,8966,17,45,61,67,21,75,74,30,23,66,32,27,40
326,8968,16,40,51,84,81,13,16,40,30,59,7,56,14
326,8969,1,62,77,28,74,75,1,49,21,60,15,69,4
326,8970,21,31,67,78,57,61,34,37,41,58,11,63,33
326,8975,58,23,59,59,4,74,1,85,50,15,3,50,17
326,8979,19,50,95,23,62,81,21,62,34,50,36,50,11
326,8980,27,78,69,56,13,55,24,28,21,44,7,42,54
326,8984,17,44,58,53,63,63,10,34,55,59,6,84,6
326,8985,33,74,100,1,89,84,1,83,83,80,10,100,3
326,8986,1,1,100,65,60,99,1,22,18,92,1,1,54
326,8987,35,54,63,37,62,56,52,62,69,59,61,75,23
326,8989,2,50,100,82,100,72,2,50,55,44,3,70,50
326,8997,15,72,75,76,63,69,37,37,13,63,58,77,97
326,9001,4,94,96,92,92,80,1,9,1,2,8,100,9
326,9002,3,9,87,3,96,62,60,6,9,5,3,65,3
326,9003,40,63,61,53,58,65,55,42,37,58,56,56,39
326,9006,15,85,82,84,81,85,8,27,41,71,8,77,62
326,9007,40,76,96,97,21,84,30,32,47,78,37,67,17
326,9009,8,100,99,81,94,92,1,99,72,1,1,86,1
326,9010,23,34,69,68,70,82,12,52,26,60,52,60,58
326,9011,1,24,100,67,78,68,21,33,36,11,10,73,1
326,9012,99,63,65,12,6,55,31,99,97,7,100,94,2
326,9014,1,73,100,50,31,50,6,46,14,72,1,70,68
326,9015,56,3,96,33,1,9,4,40,46,3,2,78,57
326,9018,21,17,68,58,84,88,28,36,4,70,20,64,100
326,9019,1,18,100,86,18,85,1,35,18,1,1,100,100
326,9020,15,86,95,8,63,81,42,69,50,58,23,82,58
326,9021,32,50,60,34,33,43,26,50,50,36,40,50,42
326,9022,24,78,57,67,58,57,50,12,32,39,41,51,67
326,9024,26,8,100,67,1,67,1,79,25,60,1,80,80
326,9025,16,69,63,100,94,69,58,40,35,70,1,60,59
326,9028,72,26,83,27,17,58,73,74,65,36,40,70,63
326,9029,2,50,73,100,69,67,28,32,34,64,1,50,1
326,9033,4,39,89,80,39,76,12,26,14,20,22,72,61
326,9035,66,40,62,37,17,74,40,94,62,38,28,29,57
326,9036,69,50,50,50,50,50,77,85,81,50,81,50,50
326,9037,42,1,80,65,31,50,1,50,50,53,1,94,62
326,9038,32,73,73,39,72,36,31,27,37,61,17,70,21
326,9039,13,59,66,81,1,54,1,23,14,79,1,58,82
326,9040,1,87,92,95,1,86,22,17,15,50,10,50,96
326,9041,14,34,41,42,77,69,15,33,11,41,39,38,21
326,9043,37,55,68,78,6,78,5,60,50,5,3,4,68
326,9045,1,22,97,96,82,95,9,5,7,95,1,57,73
326,9046,1,1,43,66,100,1,1,65,38,1,1,94,1
326,9047,42,78,99,100,2,75,1,99,18,69,30,99,75
326,9048,35,69,74,75,80,59,24,43,34,74,26,65,50
326,9049,1,50,100,65,66,35,1,65,49,14,1,84,65
326,9050,61,13,63,54,23,59,60,96,96,50,70,80,24
326,9051,16,50,100,100,100,100,50,50,50,100,50,50,100
326,9052,23,40,57,24,79,18,40,47,44,21,17,21,15
326,9054,73,72,25,33,30,77,34,29,35,24,84,15,16
326,9055,2,50,99,50,98,100,1,50,50,50,50,50,100
326,9057,13,35,61,50,60,58,18,30,18,54,60,19,25
326,9060,1,1,74,74,16,23,1,20,1,8,1,73,19
326,9062,74,11,84,33,28,58,19,79,64,8,17,65,33
326,9065,66,50,59,50,50,50,73,56,60,50,74,50,50
326,9066,59,14,70,60,55,68,70,37,40,60,68,79,58
326,9067,27,55,90,63,36,69,57,71,52,28,64,65,16
326,9068,24,38,76,51,63,86,65,50,35,63,36,84,41
326,9069,29,43,56,56,64,56,37,40,37,50,40,55,50
326,9070,44,40,72,40,64,88,16,72,65,12,60,67,78
326,9071,14,50,67,68,81,59,1,25,31,18,2,50,17
326,9073,71,2,99,33,60,64,1,50,50,58,1,99,1
326,9074,67,100,78,81,78,66,2,74,28,78,16,79,2
326,9075,1,1,100,98,90,99,1,15,65,73,1,1,1
326,9076,7,1,100,54,1,100,1,39,30,75,1,41,66
326,9077,51,91,99,75,1,84,58,50,28,67,1,100,1
326,9079,52,26,95,58,1,68,1,60,50,50,1,50,25
326,9081,27,65,76,61,69,58,69,32,27,58,69,61,59
326,9085,26,38,81,67,33,31,18,12,34,68,6,68,12
326,9087,3,66,91,54,61,39,2,27,36,29,20,80,77
326,9088,100,71,74,32,1,5,92,97,75,6,79,34,2
326,9092,36,68,85,60,61,64,65,16,31,43,19,83,23
326,9095,17,40,83,65,48,65,38,59,59,41,66,60,25
326,9098,1,37,99,86,100,100,73,30,25,39,2,78,99
326,9100,26,46,46,42,63,34,3,35,41,100,10,50,32
326,9101,45,60,56,64,53,54,53,59,53,63,64,56,56
326,9102,11,85,80,72,14,75,8,37,24,12,10,77,26
326,9103,28,15,99,64,26,82,18,57,41,59,12,11,84
326,9107,60,59,70,59,22,72,30,56,43,54,38,82,67
326,9109,30,66,100,62,37,68,68,45,38,1,63,81,55
326,9110,43,42,100,68,36,64,1,45,44,100,1,100,67
326,9112,1,100,100,5,71,53,1,74,1,54,31,100,12
326,9113,17,20,78,74,71,80,9,14,16,62,4,74,67
326,9115,41,46,84,83,45,73,1,60,51,70,1,31,72
326,9119,58,36,58,43,58,38,62,58,40,28,62,54,36
326,9120,27,67,33,2,61,57,66,90,84,2,2,16,2
326,9121,1,67,79,100,70,1,18,31,69,1,22,93,1
326,9123,1,10,96,49,91,94,10,50,28,13,11,39,68
326,9125,10,60,87,1,83,72,96,30,42,1,58,50,1
326,9127,36,70,44,66,63,61,7,43,40,56,54,61,5
326,9129,58,40,72,41,32,79,11,73,39,65,30,63,62
326,9131,1,100,100,52,21,1,20,1,19,50,1,81,1
326,9133,46,39,56,46,43,53,50,55,45,43,51,53,54
326,9134,66,70,82,22,20,15,41,71,65,25,5,84,63
326,9135,1,71,100,100,100,1,1,90,86,1,1,75,1
326,9136,60,27,71,59,10,72,26,59,64,36,11,65,76
326,9137,76,73,68,18,11,18,67,87,93,12,17,29,17
326,9138,39,70,86,60,27,82,13,68,35,57,1,63,78
326,9141,47,43,62,55,50,50,45,44,39,55,41,54,41
326,9142,57,42,47,39,43,50,72,67,55,1,92,44,1
326,9143,54,58,75,68,1,52,1,50,69,1,1,98,1
326,9144,1,50,56,56,85,97,2,45,11,50,1,50,50
326,9151,65,23,80,62,2,61,11,63,50,65,43,93,66
326,9153,15,31,67,11,70,81,11,36,27,40,19,22,94
326,9157,89,60,41,58,30,14,65,96,97,10,82,23,7
326,9158,25,62,77,86,60,100,14,50,22,93,3,70,63
326,9159,6,98,86,53,96,82,58,44,44,82,67,98,49
326,9162,1,90,95,70,98,62,12,23,17,60,3,85,22
326,9165,21,97,100,27,23,11,19,30,49,5,88,70,7
326,9167,56,20,84,36,21,87,20,64,65,69,15,30,61
326,9168,61,73,70,24,79,1,69,69,62,10,21,34,11
326,9169,60,73,84,57,71,65,69,66,59,55,5,68,60
326,9170,64,86,30,18,28,14,65,67,57,12,68,18,12
326,9171,60,74,78,60,70,66,10,76,41,57,2,50,60
326,9172,9,81,89,75,74,66,28,59,30,19,11,22,16
326,9173,50,57,61,44,57,43,53,42,50,37,53,35,34
326,9174,1,23,76,79,90,47,1,12,1,78,1,62,1
326,9175,1,50,97,50,98,50,50,50,50,50,69,50,1
326,9176,24,54,85,41,79,61,17,44,41,59,13,93,55
326,9177,1,86,84,85,80,66,1,64,78,59,1,100,1
