Stimulus,CID
CCCC(C)C,7892
CCCC(C)C(C)CC,13534
CCCC(C)C=O,31245
CCCC(C)CO,7745
CCCC(C)O,22386
CCCC(C)OC(=O)C,12278
CCCC(CC)C,11507
CCCC(CCC)C,11512
CCCC(CCC)O,11513
CCCC(O)C,22386
CCCC1=C(N=CS1)CC,93597
CCCC1CCCCC1,15505
CCCC1CCCOC1=O,90840
CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl,43234
CCCC=C,8004
CCCC=CC(=O)C,14243
CCCC=CC=CC=O,61874
CCCC=CC=O,10460
CCCC=O,261
CCCCC,8003
CCCCC(=O)C,11583
CCCCC(=O)Cl,61186
CCCCC(=O)O,7991
CCCCC(=O)OC,12206
CCCCC(=O)OCC,10882
CCCCC(=O)OCCC,67328
CCCCC(=O)OCCC(C)CCC=C(C)C,61416
CCCCC(C)C,11582
CCCCC(C)O,12297
CCCCC(CC)C,11519
CCCCC(CC)C(=O)O,8697
CCCCC(CC)C=O,31241
CCCCC(CC)CN,7719
CCCCC(CC)CNCC(CC)CCCC,7791
CCCCC(CC)CO,7720
CCCCC(CC)COC(=O)C,7635
CCCCC(CC)COC(=O)C=C,7636
CCCCC(CC)COC(=O)COC1=C(C=C(C=C1)Cl)Cl,61286
CCCCC(COC(=O)c1ccccc1O)CC,8364
CCCCC1=C(SC=N1)C,93596
CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,4781
CCCCC1CCC(=O)O1,7704
CCCCC1CCCCC1,15506
CCCCC=C,11597
CCCCC=CC=CC=O,23203
CCCCC=CC=O,17167
CCCCC=O,8063
CCCCCC,8058
CCCCCC#CC,17769
CCCCCC#CC(=O)OC,8092
CCCCCC(=O)C,8051
CCCCCC(=O)C=C,61346
CCCCCC(=O)C=CC,520556
CCCCCC(=O)CC,246728
CCCCCC(=O)O,8892
CCCCCC(=O)OCC,31265
CCCCCC(=O)OCCC(C)C,16617
CCCCCC(C)(C)S,69810
CCCCCC(C)C,11594
CCCCCC(C)O,10976
CCCCCC(C=C)O,18827
CCCCCC/C=C\CO,5365027
CCCCCC1=CC=CC(=O)O1,33960
CCCCCC1=CC=CC=N1,16800
CCCCCC1=CC=CO1,19602
CCCCCC1CCC(=O)O1,7710
CCCCCC1CCCC(=O)O1,12810
CCCCCC1CCCCC1,20284
CCCCCC=C,11610
CCCCCC=CC,8126
CCCCCC=CC=CC=O,16899
CCCCCC=CC=O,16900
CCCCCC=O,6184
CCCCCCC,8900
CCCCCCC#C,12370
CCCCCCC(=O)C,8093
CCCCCCC(=O)O,8094
CCCCCCC(=O)OC,7826
CCCCCCC(=O)OCC,7797
CCCCCCC(C)(C)C(=O)O,62847
CCCCCCC(C)CCC,17835
CCCCCCC(C)O,20083
CCCCCCC(C)OC(=O)C,97987
CCCCCCC1=C(C=C(C=C1)O)O,3610
CCCCCCC1CCC(=O)O1,12813
CCCCCCC1CCCC(=O)O1,61204
CCCCCCC1CCCCC1,20283
CCCCCCC=C,8125
CCCCCCC=CC,33744
CCCCCCC=CC=CC=O,61584
CCCCCCC=CC=O,17166
CCCCCCC=CCCO,82556
CCCCCCC=O,8130
CCCCCCCC,356
CCCCCCCC(=O)C,13187
CCCCCCCC(=O)Cl,8124
CCCCCCCC(=O)O,379
CCCCCCCC(=O)OCC,7799
CCCCCCCC(=O)OCCC,69351
CCCCCCCC(=O)OCCC(C)C,16255
CCCCCCCC(=O)OOC(=O)CCCCCCC,12979
CCCCCCCC(C)CC,92239
CCCCCCCC(C)O,12367
CCCCCCCC1CCC(=O)O1,7714
CCCCCCCC1CCCCC1,21832
CCCCCCCC=C,31285
CCCCCCCC=CC=O,19801
CCCCCCCC=O,454
CCCCCCCCC,8141
CCCCCCCCC(=O)C,12741
CCCCCCCCC(=O)O,8158
CCCCCCCCC(=O)OC,15606
CCCCCCCCC(=O)OCC,31251
CCCCCCCCC(=O)OCC=C,61410
CCCCCCCCC1CCCCC1,15712
CCCCCCCCC1CO1,16993
CCCCCCCCC=C,13381
CCCCCCCCC=O,31289
CCCCCCCCCC,15600
CCCCCCCCCC(=O)C,8163
CCCCCCCCCC(=O)O,2969
CCCCCCCCCC(=O)OCC,8048
CCCCCCCCCC(C)(C)S,82330
CCCCCCCCCC(C)O,15448
CCCCCCCCCC1=CC=C(C=C1)OCCOCCO,24773
CCCCCCCCCC1=CC=CC=C1O,67296
CCCCCCCCCC=C,13190
CCCCCCCCCC=O,8175
CCCCCCCCCCC,14257
CCCCCCCCCCC(=O)O,8180
CCCCCCCCCCC(=O)OCC,12327
CCCCCCCCCCC=C,8183
CCCCCCCCCCC=O,8186
CCCCCCCCCCCC,8182
CCCCCCCCCCCC(=O)O,3893
CCCCCCCCCCCC(=O)OC,8139
CCCCCCCCCCCC(=O)OC1=CC=C(C=C1)C,61434
CCCCCCCCCCCC(=O)OCC,7800
CCCCCCCCCCCC1=CC=CC=C1,23194
CCCCCCCCCCCC=C,17095
CCCCCCCCCCCCC,12388
CCCCCCCCCCCCC1=CC=CC=C1,31237
CCCCCCCCCCCCC1CO1,18604
CCCCCCCCCCCCC=C,14260
CCCCCCCCCCCCCC(=O)OC,31284
CCCCCCCCCCCCCC(=O)OCC(CO)O,79050
CCCCCCCCCCCCCCC(=O)OCC,38762
CCCCCCCCCCCCCCC1=CC=CC=C1,15086
CCCCCCCCCCCCCCC1CO1,23741
CCCCCCCCCCCCCCCC(=O)C,18027
CCCCCCCCCCCCCCCC(=O)Cl,8206
CCCCCCCCCCCCCCCCCC(=O)O,5281
CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O,24699
CCCCCCCCCCCCCCCCCC(=O)OCC([C@H]1OC[C@H]([C@@H]1O)O)O,14928
CCCCCCCCCCCCCCCCCCN,15793
CCCCCCCCCCCCCCCCCCN(C)C,15365
CCCCCCCCCCCCCCCCCCS,17905
CCCCCCCCCCCCCCCCCO,15076
CCCCCCCCCCCCCCCCN(C)C,16221
CCCCCCCCCCCCCCCCO,2682
CCCCCCCCCCCCCCCCS,18015
CCCCCCCCCCCCCCCO,12397
CCCCCCCCCCCCCCN(C)C,8211
CCCCCCCCCCCCCCO,8209
CCCCCCCCCCCCCO,8207
CCCCCCCCCCCCN,13583
CCCCCCCCCCCCN(C)C,8168
CCCCCCCCCCCCO,8193
CCCCCCCCCCCCOC(=O)C,8205
CCCCCCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,14425
CCCCCCCCCCCCOCC,96386
CCCCCCCCCCCCS,8195
CCCCCCCCCCCC[Si](Cl)(Cl)Cl,20568
CCCCCCCCCCCO,8184
CCCCCCCCCCCS,62570
CCCCCCCCCCCl,13848
CCCCCCCCCCN(C)CCCCCCCCCC,81880
CCCCCCCCCCO,8174
CCCCCCCCCCOC(=O)C,8167
CCCCCCCCCCS,8917
CCCCCCCCCO,8914
CCCCCCCCCOC(=O)C,8918
CCCCCCCCCS,15077
CCCCCCCCC[Si](Cl)(Cl)Cl,21355
CCCCCCCCN,8143
CCCCCCCCN[C@@H]([C@H](c1ccc(cc1)SC(C)C)O)C,657255
CCCCCCCCO,957
CCCCCCCCOC(=O)C,8164
CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,61253
CCCCCCCCOC(=O)C=C,17258
CCCCCCCCS,8144
CCCCCCCCS(=O)C(C)CC1=CC2=C(C=C1)OCO2,8442
CCCCCCCC[Si](Cl)(Cl)Cl,21354
CCCCCCCCl,12371
CCCCCCCO,8129
CCCCCCCOC(=O)C,8159
CCCCCCCS,15422
CCCCCCC[C@@H]1CCC(=O)O1,10154345
CCCCCCN,8102
CCCCCCO,8103
CCCCCCOC(=O)C,8908
CCCCCCOC(=O)C(CC)C,24838
CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC,6786
CCCCCCOC(=O)CC(C)C,61455
CCCCCCOCCO,8170
CCCCCCOCCOCCO,8199
CCCCCCS,8106
CCCCCC[Si](Cl)(Cl)Cl,13571
CCCCCCl,10977
CCCCCN,8060
CCCCCN(CCCCC)CCCCC,12133
CCCCCNCCCCC,16316
CCCCCO,6276
CCCCCOC(=O)C,12348
CCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCC,8561
CCCCCOC(=O)C1=CC=CC=C1O,16299
CCCCCOC(=O)CC,12217
CCCCCOC(=O)CC(C)C,95978
CCCCCOC(=O)CCC,10890
CCCCCOC=O,12529
CCCCCON=O,10026
CCCCCO[N+](=O)[O-],61250
CCCCCS,8067
CCCCCSCCCCC,13382
CCCCC[Si](Cl)(Cl)Cl,7885
CCCCCl,8005
CCCCI,10962
CCCCN,8007
CCCCN(C)C,13563
CCCCN(CC)C(=O)SCCC,14215
CCCCN(CCCC)CCCC,7622
CCCCN(CCCC)CCO,7621
CCCCN=C=O,8110
CCCCNC,8068
CCCCNC(=O)N,11595
CCCCNC(=O)N1C2=CC=CC=C2N=C1NC(=O)OC,28780
CCCCNCC,25914
CCCCNCCCC,8148
CCCCO,263
CCCCOC(=O)C,31272
CCCCOC(=O)C(=C)C,7354
CCCCOC(=O)C(C)C,7353
CCCCOC(=O)C(C)O,8738
CCCCOC(=O)C1=CC=C(C=C1)O,7184
CCCCOC(=O)C1=CC=CC=C1C(=O)OC2CCCCC2,6779
CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2,2347
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,3026
CCCCOC(=O)C1=CC=CC=C1N,24433
CCCCOC(=O)C1=CC=CC=C1O,16330
CCCCOC(=O)C=C,8846
CCCCOC(=O)CC,11529
CCCCOC(=O)CC(C)C,7981
CCCCOC(=O)CCC,7983
CCCCOC(=O)Cl,61140
CCCCOC=O,11614
CCCCOCC,12355
CCCCOCC(C)O,21210
CCCCOCC1=CC=CC=C1,61134
CCCCOCC1CO1,17049
CCCCOCCCC,8909
CCCCOCCO,8133
CCCCOCCOC(=O)C,8160
CCCCOCCOCCCC,8188
CCCCOCCOCCO,8177
CCCCOCCOCCOC(=O)C,31288
CCCCON=O,10996
CCCCP(CCCC)CCCC,13831
CCCCS,8012
CCCCSCCCC,11002
CCCC[Si](Cl)(Cl)Cl,24142
CCCCc1ccccc1,7705
CCCN,7852
CCCN(CCC)C(=O)SCC,12968
CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],5569
CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)C)[N+](=O)[O-],20848
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,4911
CCCN=C=O,61033
CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,2727
CCCNCCC,8902
CCCO,1031
CCCOC,11182
CCCOC(=O)C,7997
CCCOC(=O)C(C)C,12571
CCCOC(=O)C1=CC(=C(C(=C1)O)O)O,4947
CCCOC(=O)C1=CC=C(C=C1)O,7175
CCCOC(=O)CC,7803
CCCOC(=O)CCC,7770
CCCOC(=O)Cl,7998
CCCOC=O,8073
CCCOCC,12340
CCCOCCC,8114
CCCOCCO,17756
CCCON=O,10979
CCCO[N+](=O)[O-],12307
CCCS,7848
CCCSCCC,8118
CCCSP(=O)(OCC)SCCC,3289
CCCSP(=S)(OCC)OC1=CC=C(C=C1)SC,37125
CCCSSCC=C,16591
CCCSSCCC,12377
CCC[N+](=O)[O-],7903
CCC[Si](Cl)(Cl)Cl,8850
CCCl,6337
CCF,9620
CCI,6340
CCN,6341
CCN(C)C,11723
CCN(C1=CC=CC=C1)C(=O)N(CC)C2=CC=CC=C2,6828
CCN(C1=CC=CC=C1C)C(=O)C=CC,2883
CCN(C1CCCCC1)C(=O)SCC,14337
CCN(CC)C(=O)C(=C(C)OP(=O)(OC)OC)Cl,25750
CCN(CC)C(=O)C1=CC=CC(=C1)C,4284
CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,3981
CCN(CC)C1=CC=CC=C1,7061
CCN(CC)CC,8471
CCN(CC)CCCN,61011
CCN(CC)CCO,7497
CCN(CC)CCOCCO,67327
CCN(CC1=CC=CC=C1)C2=CC=CC=C2,7098
CCN(CCCl)CCCl,10848
CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,5355
CCN1CCCCC1,13007
CCN1CCOCC1,7525
CCN=C=S,10966
CCNC(=O)OCC,12195
CCNC1=CC=C(C=C1)C,61164
CCNC1=CC=CC=C1,7670
CCNC1=NC(=NC(=N1)Cl)NC(C)C,2256
CCNC1CCCCC1,21609
CCNCC,8021
CCNCCO,8072
CCO,702
CCOC,10903
CCOC(=O)C,8857
CCOC(=O)C(=C)C,7343
CCOC(=O)C(=C)C#N,81530
CCOC(=O)C(=O)OCC,7268
CCOC(=O)C(C(C(=O)OCC)O)O,62333
CCOC(=O)C(C)C,7342
CCOC(=O)C(C)Cl,10807
CCOC(=O)C(C)O,7344
CCOC(=O)C1=CC=C(C=C1)N,2337
CCOC(=O)C1=CC=C(C=C1)O,8434
CCOC(=O)C1=CC=CC=C1,7165
CCOC(=O)C1=CC=CC=C1C(=O)O,75318
CCOC(=O)C1=CC=CC=C1N,6877
CCOC(=O)C1=CC=CC=C1O,8365
CCOC(=O)C1=CC=CO1,11980
CCOC(=O)C1C(O1)(C)C2=CC=CC=C2,6501
CCOC(=O)C=C,8821
CCOC(=O)CC,7749
CCOC(=O)CC(=O)C,8868
CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC,15415
CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,4004
CCOC(=O)CC(C)C,7945
CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O,6506
CCOC(=O)CCC(=O)OCC,31249
CCOC(=O)CCSCC1=CC=CO1,556940
CCOC(=O)CCl,7751
CCOC(=O)Cl,10928
CCOC(=O)N,5641
CCOC(=O)NC1=CC=CC=C1,7591
CCOC(=O)OCC,7766
CCOC(=O)[C@@H](N[C@H](C(=O)N1[C@H]2CCC[C@H]2C[C@H]1C(=O)O)C)CCc1ccccc1,5362129
CCOC(=S)S,8823
CCOC(C)(C)C,12512
CCOC(C)OCC,7765
CCOC(C=C)OCC,62477
CCOC(OCC)OCC,31214
CCOC1=C(C=CC(=C1)C=O)O,8467
CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,3293
CCOC1=CC2=CC=CC=C2C=C1,7129
CCOC1=CC=C(C=C1)NC(=O)C,4754
CCOC1=CC=CC2=CC=CC=C21,21403
CCOC1=CC=CC=C1C(=O)N,3282
CCOC1CCC=CO1,7676
CCOC=C,8023
CCOC=O,8025
CCOCC,3283
CCOCC(C)O,15287
CCOCCC(=O)OCC,12989
CCOCCCO,8109
CCOCCO,8076
CCOCCOC(=O)C,8095
CCOCCOCC,12375
CCOCCOCCO,8146
CCOCCOCCOC(=O)C,8165
CCOCCOCCOCCO,8190
CCOCOCC,10024
CCON=O,8026
CCOP(=O)(C#N)N(C)C,6500
CCOP(=O)(CC)OCC,6534
CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)SC)C,31070
CCOP(=O)(O)O,74190
CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],9395
CCOP(=O)(OCC)OCC,6535
CCOP(=S)(CC)SC1=CC=CC=C1,13676
CCOP(=S)(OCC)Cl,17305
CCOP(=S)(OCC)SCCSCC,3118
CCOP(=S)(OCC)SCSC1=CC=C(C=C1)Cl,13081
CCOP(=S)(OCC)SCSCC,4790
CCOP(OCC)OCC,31215
CCOS(=O)(=O)OCC,6163
CCO[N+](=O)[O-],12259
CCO[Si](OCC)(OCC)OCC,6517
CCP(=S)(Cl)Cl,61246
CCP(Cl)Cl,15157
CCS,6343
CCSC,12230
CCSC(=O)C,61171
CCSC(=O)Cl,18056
CCSC(=O)N1CCCCCC1,16653
CCSCC,9609
CCSCCOP(=S)(OC)OC,13346
CCSCCSP(=O)(OC)OC,13526
CCSCCSP(=S)(OC)OC,12541
CCSSCC,8077
CCSSSCC,77151
CC[As](Cl)Cl,11711
CC[C@@H](C(=O)O[C@H]1C[C@@H](C)C=C2[C@H]1[C@@H](CC[C@@H]1C[C@@H](O)CC(=O)O1)[C@H](C=C2)C)C,53232
CC[N+](=O)[O-],6587
CC[Pb](CC)(CC)CC,6511
CC[Si](C1=CC=CC=C1)(Cl)Cl,14304
CC[Si](CC)(Cl)Cl,15589
CC[Si](Cl)(Cl)Cl,8260
CCc1ccccc1,7500
CCl,6327
CF,11638
CI,6328
CN,6329
CN(C)C,1146
CN(C)C(=O)Cl,6598
CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,3120
CN(C)C(=O)NC1=CC=C(C=C1)Cl,8800
CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,16115
CN(C)C(=S)SSC(=S)N(C)C,5455
CN(C)C1=CC=C(C=C1)CC2=CC=C(C=C2)N(C)C,7567
CN(C)C1=CC=CC=C1,949
CN(C)C1CCCCC1,7415
CN(C)C=O,6228
CN(C)CC#N,61237
CN(C)CC1=CC(=C(C(=C1)CN(C)C)O)CN(C)C,7026
CN(C)CC1=CC=CC=C1,7681
CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,2725
CN(C)CCN(C)C,8037
CN(C)CCN(C)CCN(C)C,18196
CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2,5587
CN(C)CCO,7902
CN(C)CCOC(=O)C=C,17111
CN(C)N,5976
CN(C)N=O,6124
CN(C)NC(=O)CCC(=O)O,15331
CN(C)P(=O)(N(C)C)F,8264
CN(C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],10178
CN(CCCl)CCCl,4033
CN(CCO)CCO,7767
CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,3016
CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F,3380
CN1C2=C(C(=O)N(C1=O)C)NC=N2,2153
CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC,2826
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,2519
CN1C=NC2=C1C(=O)NC(=O)N2C,5429
CN1CCCC1=O,13387
CN1CCCC1C2=CN=CC=C2,942
CN1CCCCC1,12291
CN1CCOCC1,7972
CN1CN(C(=S)SC1)C,10788
CN=C=O,12228
CN=C=S,11167
CNC,674
CNC(=O)CSP(=S)(OC)OC,3082
CNC(=O)OC1=CC=CC2=CC=CC=C21,6129
CNC1=C(C(=O)N(N=C1)C2=CC=CC(=C2)C(F)(F)F)Cl,33775
CNC1=CC=CC=C1,7515
CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,5203
CNC=O,31254
CNCC(C1=CC(=C(C=C1)O)O)O,838
CNCCO,8016
CNN,6061
CNNC,1322
CO,887
COC,8254
COC(=O)C(=C)C,6658
COC(=O)C(=C)C#N,8711
COC(=O)C(C)C,11039
COC(=O)C(Cl)Cl,8315
COC(=O)C1=CC=C(C=C1)C(=O)OC,8441
COC(=O)C1=CC=CC=C1,7150
COC(=O)C1=CC=CC=C1C(=O)OC,8554
COC(=O)C1=CC=CC=C1N,8635
COC(=O)C1=CC=CC=C1O,4133
COC(=O)C=C,7294
COC(=O)CBr,60984
COC(=O)CCC(=O)OC,7820
COC(=O)CCl,7295
COC(=O)Cl,6586
COC(=O)OC,12021
COC(=O)OC(=O)OC,3086
COC(C(Cl)Cl)(F)F,4116
COC(C(c1ccccc1)C)OC,62336
COC(CC1=CC=CC=C1)OC,60995
COC1=C(C(=C(C=C1Cl)Cl)Cl)Cl,13647
COC1=C(C=C(C=C1)C=C)OC,61400
COC1=C(C=C(C=C1)C=O)OC,8419
COC1=C(C=C(C=C1)CC=C)OC,7127
COC1=C(C=C(C=C1Cl)Cl)Cl,6884
COC1=C(C=CC(=C1)C=C)O,332
COC1=C(C=CC(=C1)C=O)O,1183
COC1=C(C=CC(=C1)CC=C)O,3314
COC1=C2C(=C(C(=C1)CC=C)OC)OCO2,10659
COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,4114
COC1=CC(=C(C=C1Cl)OC)Cl,17581
COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,5578
COC1=CC2=CC=CC=C2C=C1,7119
COC1=CC=C(C2=CC=CC=C21)O,66542
COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,4115
COC1=CC=C(C=C1)C=O,31244
COC1=CC=C(C=C1)CC=C,8815
COC1=CC=C(C=C1)N,7732
COC1=CC=C(C=C1)O,9015
COC1=CC=C(C=C1)OC,9016
COC1=CC=CC2=CC=CC=C21,16668
COC1=CC=CC=C1,7519
COC1=CC=CC=C1N,7000
COC1=CC=CC=C1O,460
COC1=CC=CC=C1OC(=O)OC2=CC=CC=C2OC,11104
COC1=COC(=CC1=O)CSP(=O)(OC)OC,17717
COC1=NC=CN=C1,18467
COC=C,7861
COC=O,7865
COCC1=CC=CO1,61661
COCCC1=CC=CC=C1,19089
COCCO,8019
COCCOC,8071
COCCOC(=O)C=C,18392
COCCOCCO,8134
COCCOCCOC,8150
COCCOCCOCCO,8178
COCCOCCOCCOC,8189
COCCl,7864
COCN=C=O,62609
COCOC,8020
COCOC(=O)C1=CC=CC=C1O,68469
COP(=O)(C)OC,12958
COP(=O)(N)SC,4096
COP(=O)(OC)OC=C(Cl)Cl,3039
COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],4130
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O,12901
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,2268
COP(OC)OC,8472
COc1c(OC)ncnc1NS(=O)(=O)c1ccc(cc1)N,17134
COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(cc2O)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O,5281613
COc1ccc(nn1)NS(=O)(=O)c1ccc(cc1)N,5330
COc1ccc2c(c1)[nH]c1c2CCN2[C@@H]1C[C@H]1[C@@H](C2)C[C@H]([C@@H]([C@H]1C(=O)OC)OC)OC(=O)c1cc(OC)c(c(c1)OC)OC,5770
COc1cnc(nc1)NS(=O)(=O)c1ccc(cc1)N,5326
CP(=S)(Cl)Cl,61195
CP(Cl)Cl,61194
CS,878
CS(=O)(=O)Cl,31297
CSC,1068
CSC#N,11168
CSC(=O)C1=CC=CO1,61662
CSC(=S)SC,16840
CSCCC=O,18635
CSCCCO,10448
CSCSC,15380
CSS(=O)(=O)C,18064
CSSC,12232
CSSSC,19310
C[As](=O)(C)O,2513
C[As](Cl)Cl,61142
C[N+](=O)[O-],6375
C[Pb](C)(C)C,6394
C[Si](C)(C)Cl,6397
C[Si](C)(Cl)Cl,6398
C[Si](Cl)(Cl)Cl,6399
C[Si]12OCCN(CCO1)CCO2,16797
Cl,313
ClBr,61697
ClC(=C(Cl)Cl)Cl,31373
ClC(Cl)(Cl)Cl,5943
ClC(Cl)(F)F,6391
ClC(Cl)Cl,6212
ClC=C(Cl)Cl,6575
ClCC(Cl)C,6564
ClCCl,6344
ClCl,24526
ClI,24640
Cl[As](Cl)Cl,24570
Cl[Mo](Cl)(Cl)(Cl)Cl,61497
Cl[Sb](Cl)(Cl)(Cl)Cl,24294
Cl[Sb](Cl)Cl,24814
Cl[Sn](Cl)(Cl)Cl,24287
Cl[Ti](Cl)(Cl)Cl,24193
Cl[Tl],24642
Cl[V](Cl)(Cl)Cl,24273
Clc1ccc(c(c1)Cl)[C@]1(OC[C@@H](O1)COc1ccc(cc1)N1CCN(CC1)C(C)C)Cn1cncn1,441383
F,14917
FF,24524
FP(F)(F)(F)F,24295
FS(F)(F)(F)(F)F,17358
FS(F)(F)(F)(F)S(F)(F)(F)(F)F,62586
FS(F)(F)F,24555
F[Al](F)F,2124
F[Pb]F,24549
F[Sb](F)(F)(F)F,24557
F[Si](F)(F)F,24556
F[Te](F)(F)(F)(F)F,24559
I,24841
II,807
N,222
N#N,947
N(=O)Cl,17601
N(=O)OS(=O)(=O)O,82157
N(=O)[N+](=O)[O-],61526
N(=O)[O],24529
N(Cl)(Cl)Cl,61437
N(F)(F)F,24553
N=[N+]=[N-],24530
NCC(C)C,6558
NCC(N)C,6567
NCC(O)(C)C,95102
NCCN,3301
NCl,25423
NN,9321
NO,787
NS(=O)(=O)O,5987
O,962
O(F)F,24547
O1CC1,6354
O1CC1C1CCCCC1,94264
O=C(O)CCC(=O)OCC,70610
O=C1C2(C)CCC(C1(C)C)C2,14525
O=C1C=C[C@]2([C@H](N1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2C(=O)NC(C)(C)C)C)C,57363
O=C1CC(C)C2(C(=C1)CCC(C2)C(=C)C)C,20797
O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2C(=O)C)C)C,5994
O=C=O,280
O=CC(C)C,6561
O=CCC(C)C,11552
O=CCC(CCC=C(C)C)C,7794
O=CC[C@H]1C[C@@H](C)[C@H](/C=C/C=C/C[C@H](OC(=O)C[C@H]([C@@H]([C@H]1OC1OC(C)C(C(C1O)N(C)C)OC1OC(C)C(C(C1)(C)O)O)OC)O)C)OC1CCC(C(O1)C)N(C)C,6419898
O=COC(C)C,12257
O=COCC(C)C,10957
O=O,977
O=P(Br)(Br)Br,24613
O=P(Cl)(Cl)Cl,24813
O=S(=O)(Cl)Cl,24648
O=S(=O)(F)F,17607
O=S(=O)(OS(=O)(=O)Cl)Cl,24649
O=S(Cl)Cl,24386
O=S=O,1119
O=[Al]O[Al]=O,14769
O=[Ca],14778
O=[Cd],14782
O=[Hg],30856
O=[Ni],14805
O=[Os](=O)(=O)=O,30318
O=[Pb],14827
O=[Se]=O,24007
O=[Si]=O,24261
O=[Zn],14806
OC(CC(C)C)CC(C)C,7957
OC/C=C(/CCC=C(C)C)\C,637566
OC1CCC(O)C(O)CC(=O)CC(O)C(C(=O)O)C(O)CC(/C=C/C=C/C=C/C=C/CC/C=C/C=C/C(C(C(C(OC(=O)CC(CC(C1)O)O)C)C)O)C)O[C@@H]1O[C@H](C)[C@H]([C@@H]([C@@H]1O)N)O,11468707
OCC(C)C,6560
OCC(C1OC(=C(C1=O)O)O)O,54676860
OCC1=CC[C@H](CC1)C(=C)C,369312
OCCC(C)C,31260
OCCC1CCCCC1,20508
OCCCCCCCC(C)C,32898
OCCCCCCCCCCCCCCCCCCCCCCC,18431
OCCOC(C1OCC(C1OCCO)OCCO)COCCOC(=O)CCCCCCCCCCC,443314
OCCOCC(C)C,521158
OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@H](O[C@H](O[C@@H]4[C@H](O[C@H](O[C@@H]5[C@H](O[C@H](O[C@H]1[C@H]([C@H]2O)O)[C@H](O)[C@H]5O)CO)[C@H](O)[C@H]4O)CO)[C@H](O)[C@H]3O)CO,122177152
OO,784
OP(=O)(O)O,1004
OS(=O)(=O)Cl,24638
OS(=O)(=O)F,24603
OS(=O)O,1100
