Stimulus,odor.class,odor.class.source,dataset.assigned,transport.ML.odor.probability,many.feature.ML.odor.probability,boiling.point.experimental,boiling.point.estimate.EPISuite,boiling.point.estimate.Banks,boiling.point.estimate.Burnop,boiling.point.best.available,vapor.pressure.experimental,vapor.pressure.best.available
CC1CCC(=C(C)C)C(=O)C1,Odor,van Gemert 2011,train,0.99946011218708,0.999931276724965,224.0,227.28,179.574800758237,208.589955487168,224.0,0.123,0.123
CC1CCC(C(C1)O)C(C)C,Odor,Lab-Tested,train,0.999653739650967,0.999943602888379,216.0,218.94,183.992067064361,203.369439624141,216.0,0.0637,0.0637
CC1CCC(C(C1)OC(=O)CC(C)C)C(C)C,Odor,Lab-Tested,validation,0.997856090776622,0.999738423910458,,275.72,254.118835726823,309.313498920179,275.72,,0.00674
CC1CCC(CC1)C,Odor,van Gemert 2011,train,0.997277729446068,0.999892605490459,119.4,123.48,127.200005910186,133.386185679188,119.4,22.7,22.7
CC1CCC(CC1)C(C)C,Odor,van Gemert 2011,train,0.999677243642509,0.999960737659421,172.0,154.91,165.683653917738,181.270602388039,172.0,2.69,2.69
CC1CCC(CC1)O,Odor,van Gemert 2011,train,0.999834901493159,0.999825071950909,174.0,176.83,130.226187843189,134.366943247456,174.0,0.389,0.389
CC1CCC(OC(=O)C1)C(C)C,Odor,PubChem,train,0.988482175394893,0.999680774490116,,270.31,198.333327691146,120.561339474555,270.31,,0.00908
CC1CCC2(O1)C(CCCC2(C)O)(C)C,Odor,PubChem,train,0.987232569605112,0.99401146126911,,273.35,234.446117747504,190.489005355228,273.35,,0.000288
CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O,Odorless,PubChem,train,0.0094103813171386,0.0110245943069458,,402.68,267.024628893196,385.263785399685,402.68,,2.45e-07
CC1CCC2CC1C2(C)C,Odor,PubChem,train,0.999677243642509,0.999692641024012,169.0,149.9,163.207354755914,195.508109936785,169.0,,2.19
CC1CCC=C2C1(CC(CC2)C(=C)C)C,Odor,Lab-Tested,train,0.998345943749882,0.999644185067154,,253.52,228.281139366487,292.721372156611,253.52,,0.0331
CC1CCCC(C1)C,Odor,van Gemert 2011,train,0.997277729446068,0.999951362333377,124.5,123.48,127.200005910186,133.386185679188,124.5,17.6,17.6
CC1CCCC(C1)O,Odor,van Gemert 2011,train,0.999834901493159,0.99994300437902,167.0,176.83,130.226187843189,134.366943247456,167.0,0.574,0.574
CC1CCCC1,Odor,van Gemert 2011,train,0.912037797272205,0.999960834666126,71.8,80.34,76.8202108091684,-56.6415527668367,71.8,138.0,138.0
CC1CCCC2(C1(CCCC2)O)C,Odor,PubChem,train,0.990235507488251,0.99736789916642,270.0,248.8,209.660644278076,254.371932941438,270.0,,0.00057
CC1CCCCC1,Odor,van Gemert 2011,train,0.997562016360462,0.999960421882861,100.9,106.82,103.875921566994,106.482100088438,100.9,46.0,46.0
CC1CCCCC1=O,Odor,PubChem,train,0.999925410847936,0.999938315879263,162.0,170.27,127.122463890421,137.152661362994,162.0,2.25,2.25
CC1CCCCC1C,Odor,van Gemert 2011,train,0.997277729446068,0.99994784133014,123.5,123.48,127.200005910186,133.386185679188,123.5,19.4,19.4
CC1CCCCC1O,Odor,van Gemert 2011,train,0.999875399880693,0.999910845312115,155.0,176.83,130.226187843189,134.366943247456,155.0,1.45,1.45
CC1CCCCCCCCCCCCC(=O)C1,Odor,PubChem,train,0.997568919556215,0.999682209570892,329.0,335.11,252.82937427986,218.075286109214,329.0,,0.000469
CC1CCCNC1,Odor,PubChem,train,0.999713948840508,0.999900513132161,,143.98,105.632874552206,130.546388919385,143.98,,5.3
CC1CCCO1,Odor,PubChem,train,0.997596987057477,0.999910035869107,78.0,86.99,80.8836777901215,-53.4633811011579,78.0,97.3,97.3
CC1CCOC(C1)C=C(C)C,Odor,PubChem,train,0.999803717422765,0.999971713048581,,194.97,181.799761762364,205.923186680508,194.97,,0.657
CC1CN1,Odor,PubChem,train,0.991513023152947,0.999218348297291,67.0,66.07,9.141331015692,-117.816990207545,67.0,140.0,140.0
CC1CO1,Odor,van Gemert 2011,train,0.997786829480901,0.999071826518048,35.0,31.32,12.0708682828553,-131.14925006501,35.0,538.0,538.0
CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C,Odor,PubChem,train,0.994932405184954,0.998683224665001,325.0,325.3,265.346588941492,270.381356696586,325.0,0.000545,0.000545
CC1COCc2c1cc1c(c2)C(C(C1(C)C)C)(C)C,Odor,Lab-Tested,train,0.994932405184954,0.995877660345286,325.0,325.3,265.346588941492,270.381356696586,325.0,0.000545,0.000545
CC1C[NH]C2C1CCCC2,Odor,van Gemert 2011,train,0.999923374816717,0.99921865662327,,204.49,164.425966894695,92.691616480454,204.49,,0.288
CC1N=C(CO1)C,Odor,PubChem,train,0.999825030419743,0.999917538705631,,127.03,105.544576300728,-2.07559811681375,127.03,,11.4
CC1NCCS1,Odor,PubChem,train,0.999851132277399,0.999940097277431,,158.63,112.567603824923,,158.63,,2.68
CC1OC(OC(O1)C)C,Odor,van Gemert 2011,train,0.999825030419743,0.985825148411095,124.3,157.59,155.479269635807,160.857247388451,124.3,11.0,11.0
CC1SCCSS1,Odor,PubChem,train,0.999617801571731,0.999933627288556,,219.56,179.652458865747,,219.56,,0.0988
CC=C,Odor,van Gemert 2011,train,0.969498725607991,0.999825564984349,-48.0,-9.84,-42.2378211061312,-45.7345181814027,-48.0,8690.0,8690.0
CC=C(C)C,Odor,PubChem,train,0.970283832401037,0.999971504297719,38.5,46.92,44.8447685635516,30.0720883319908,38.5,468.0,468.0
CC=C1CC2CC1C=C2,Odor,van Gemert 2011,train,0.997092636069283,0.999774969764985,146.0,158.06,139.109540073514,50.199801952068,146.0,,6.12
CC=CC,Odor,van Gemert 2011,train,0.978835567831993,0.999944383347611,0.8,27.82,6.13608620710329,-6.22052448420931,0.8,1750.0,1750.0
CC=CC1=CC=C(C=C1)OC,Odor,van Gemert 2011,train,0.999579683091724,0.999801258876687,234.0,217.31,175.023455154299,214.28860463767,234.0,0.0705,0.0705
CC=CC=C,Odor,PubChem,train,0.936168879270554,0.999881550560531,42.0,52.04,39.7400532728051,33.0059955536904,42.0,411.0,411.0
CC=CC=CC=O,Odor,van Gemert 2011,train,0.999764051201055,0.999953670434479,174.0,146.06,100.142328946989,99.9849842287925,174.0,,1.29
CC=CC=O,Odor,van Gemert 2011,train,0.999408156843856,0.999938525514153,104.0,92.35,44.7201045098916,34.5668621682895,104.0,30.0,30.0
CC=CCCCCCCCC=O,Odor,van Gemert 2011,train,0.995883243624121,0.999943338043522,,240.39,196.395446287369,215.682453736563,240.39,,0.0454
CC=CCS,Odor,van Gemert 2011,train,0.999304374854546,0.99994365535531,,114.6,84.9943819385636,,114.6,,19.9
CC=CCl,Odor,PubChem,train,0.990927188657224,0.999910364262178,37.4,40.99,60.0922711936298,42.0315660583564,37.4,507.0,507.0
CC=CN=C=O,Odor,van Gemert 2011,train,0.999482066894416,0.999796578267706,,99.61,74.5520197750052,96.3897134260714,99.61,,38.1
CC=Cc1ccc(c(c1)OC)OC(=O)Cc1ccccc1,Odor,Lab-Tested,test,0.888042993843555,0.276030302047729,,382.06,278.870697188016,388.169979056872,382.06,,2.26e-06
CC=NO,Odor,PubChem,train,0.99783905944787,0.995531318709254,115.0,118.18,14.9856876839742,25.2275955144153,115.0,,5.55
CC=O,Odor,van Gemert 2011,train,0.997518660500646,0.99908612674335,20.1,33.83,-34.705097399704,-43.8687929749852,20.1,902.0,902.0
CCBr,Odor,van Gemert 2011,train,0.983149541541934,0.997366897761822,38.5,52.27,122.049831405288,42.8375889050233,38.5,467.0,467.0
CCC,Odor,van Gemert 2011,train,0.898584522306919,0.999545907718129,-42.1,-7.76,-34.5174518019094,-49.1702025691814,-42.1,7150.0,7150.0
CCC#N,Odor,PubChem,train,0.998835776699707,0.999429118412081,97.1,96.46,2.95919109672587,39.0967339583433,97.1,47.4,47.4
CCC(=C)C,Odor,PubChem,train,0.993507967330515,0.999940751637041,31.2,36.92,44.8447685635516,30.0720883319908,31.2,610.0,610.0
CCC(=NO)C,Odor,PubChem,train,0.999935053259833,0.999562679324299,152.5,157.13,82.8906767832713,89.3773322609232,152.5,1.06,1.06
CCC(=O)C,Odor,van Gemert 2011,train,0.997023036237806,0.999937712542305,79.6,70.36,49.6903622481967,31.7867071296175,79.6,90.6,90.6
CCC(=O)C(=O)C,Odor,van Gemert 2011,train,0.982443844899535,0.999788255416206,108.0,140.6,107.266851448042,98.5041513513239,108.0,,31.1
CCC(=O)C=CC1C(=CCCC1(C)C)C,Odor,PubChem,train,0.997266894672066,0.999485824955627,,276.02,229.829163078682,283.498558564038,276.02,,0.00651
CCC(=O)CC,Odor,van Gemert 2011,train,0.997549069114029,0.999954768503812,101.9,95.03,80.8836777901215,64.671237024059,101.9,37.7,37.7
CCC(=O)Cl,Odor,PubChem,train,0.997023036237806,0.999624483549269,80.0,82.8,93.4287035470568,75.4884752206947,80.0,,96.6
CCC(=O)O,Odor,van Gemert 2011,train,0.999083928996697,0.987802466377616,141.1,145.02,54.4108216975083,33.5398753003881,141.1,3.53,3.53
CCC(=O)OC,Odor,van Gemert 2011,train,0.997023036237806,0.999957156622258,79.8,77.91,84.8549228199891,66.2133742953016,79.8,84.0,84.0
CCC(=O)OC(=O)CC,Odor,PubChem,train,0.999700374784879,0.999461992352735,170.0,102.3,152.833212499389,151.990981915994,170.0,1.36,1.36
CCC(=O)OC(C)C,Odor,van Gemert 2011,train,0.999377682281192,0.999972795063513,109.5,111.74,133.19707382676,123.402219124641,109.5,22.5,22.5
CCC(=O)OC1CC(CC=C1C)C(=C)C,Odor,Lab-Tested,train,0.934254311025143,0.999392091820482,,262.43,231.35985459964,283.769094468908,262.43,,0.0139
CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,Odorless,PubChem,train,0.0082854628562927,0.0044952034950256,,411.3,308.288154196476,358.202535300167,411.3,,5.04e-07
CCC(=O)OCC,Odor,van Gemert 2011,train,0.999675442551961,0.999945237257634,99.1,102.3,110.762172136443,96.0399435041354,99.1,35.8,35.8
CCC(=O)OCC(C)C,Odor,van Gemert 2011,train,0.999634931009496,0.999939744757285,137.0,134.87,152.89925148954,148.629083103074,137.0,6.47,6.47
CCC(=O)OCCC(C)C,Odor,van Gemert 2011,train,0.99988016786665,0.999948593780573,160.2,157.09,170.401546393059,171.996257789078,160.2,,2.49
CCC(C(=O)C)C,Odor,van Gemert 2011,train,0.999733486300102,0.999965813927702,118.0,104.57,107.354252444567,94.6926916759009,118.0,11.6,11.6
CCC(C(C)C)C,Odor,van Gemert 2011,train,0.999027340731118,0.999942069985991,89.7,66.36,107.4416080905,90.9241060959591,89.7,68.9,68.9
CCC(C(C1=CC=C(C=C1)Cl)C2=CC=C(C=C2)Cl)[N+](=O)[O-],Odor,PubChem,train,0.813310831785202,0.97986345924437,,396.15,299.452427961031,510.604858700625,396.15,,4.35e-06
CCC(C)(C#N)N=NC(C)(CC)C#N,Odorless,PubChem,train,0.154118359088898,0.0121182203292847,,304.29,218.380112317002,342.303012220194,304.29,,0.000916
CCC(C)(C)C,Odor,van Gemert 2011,train,0.637110710144043,0.999916856409982,49.7,46.03,80.9855957810971,60.6528003836924,49.7,319.0,319.0
CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,Odorless,Lab-Tested,train,0.0152137875556946,0.0036054253578186,,517.59,335.686772712798,473.267608331085,517.59,,4.23e-12
CCC(C)(C)O,Odor,van Gemert 2011,train,0.999016152345575,0.999844937803573,102.4,95.08,84.9545478823644,62.2675161967417,102.4,16.7,16.7
CCC(C)(C)OC(=O)C,Odor,PubChem,train,0.999634931009496,0.999849998639547,,125.81,152.89925148954,148.629083103074,125.81,,12.1
CCC(C)(C)S,Odor,van Gemert 2011,train,0.998846067348495,0.999953310692945,99.1,107.34,114.303442226504,,99.1,47.9,47.9
CCC(C)Br,Odor,PubChem,train,0.931449480354786,0.999080649518874,91.2,87.38,161.65481810712,98.9165776783853,91.2,57.0,57.0
CCC(C)C,Odor,van Gemert 2011,train,0.734185755252838,0.999922320610494,27.8,30.18,49.8116943686624,27.4614425314554,27.8,689.0,689.0
CCC(C)C(=O)O,Odor,van Gemert 2011,train,0.999872306463658,0.999509153596591,177.0,175.25,110.762172136443,96.0399435041354,177.0,0.491,0.491
CCC(C)C(=O)OC,Odor,Lab-Tested,validation,0.999377682281192,0.999962190337101,,111.74,133.19707382676,123.402219124641,111.74,,22.5
CCC(C)C(=O)OCC,Odor,PubChem,train,0.999634931009496,0.999972938492647,,134.87,152.89925148954,148.629083103074,134.87,,8.03
CCC(C)C(C(=O)O)N,Odorless,Lab-Tested,train,0.0057949423789978,0.006910502910614,,408.1,154.201125531554,168.745627433371,408.1,,8.03e-09
CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])O,Odor,PubChem,train,0.978838544338942,0.986974661238492,332.0,372.11,253.99502596044,574.72615245893,332.0,,7.44e-05
CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])OC(=O)C,Odor,PubChem,train,0.771498396992683,0.98047649115324,,386.65,278.827826376402,587.132430280181,386.65,0.0006,0.0006
CCC(C)C1CCCCC1=O,Odor,Lab-Tested,test,0.999827145016752,0.999950412784528,,218.54,181.799761762364,205.923186680508,218.54,,0.212
CCC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,Odorless,van Gemert 2011,train,0.0264371633529663,0.0068391561508178,,477.05,297.296345622616,405.613485685269,477.05,,2.05e-10
CCC(C)CC,Odor,PubChem,train,0.98607315775007,0.999961795158015,63.2,56.26,80.9855957810971,60.6528003836924,63.2,190.0,190.0
CCC(C)CC(=O)CC,Odor,PubChem,train,0.9996883343847,0.999959030203172,159.0,150.47,150.276076494491,147.605025307975,159.0,,3.44
CCC(C)CO,Odor,van Gemert 2011,train,0.999881570438447,0.999906512901362,128.0,123.17,84.9545478823644,62.2675161967417,128.0,3.12,3.12
CCC(C)COC(=O)C(C)CC,Odor,PubChem,train,0.999218329729047,0.999963692145684,,186.63,200.293869949204,214.034114128327,186.63,,0.699
CCC(C)N,Odor,PubChem,train,0.999211452319287,0.999693290272262,63.0,72.75,52.1976142670945,53.9404886169659,63.0,178.0,178.0
CCC(C)N1C(=O)C(=C(NC1=O)C)Br,Odorless,PubChem,train,0.0013830661773681,0.0029371380805969,,421.19,266.948030402424,316.543622352357,421.19,3.07e-07,3.07e-07
CCC(C)O,Odor,van Gemert 2011,train,0.999846783364774,0.999908276433416,99.5,91.76,54.5290514736744,29.3063205134517,99.5,6.7,6.7
CCC(C)OC(=O)C,Odor,PubChem,train,0.9989003255032,0.999943064347462,112.0,111.74,133.19707382676,123.402219124641,112.0,17.0,17.0
CCC(C)S,Odor,van Gemert 2011,train,0.991848062723875,0.999899133377767,84.5,92.84,88.9712654223278,,84.5,80.7,80.7
CCC(C=C)O,Odor,van Gemert 2011,train,0.999054589949083,0.999932013553916,115.0,113.89,80.8836777901215,64.671237024059,115.0,,9.13
CCC(CC(C)C)COC(=O)COC1=C(C=C(C=C1)Cl)Cl,Odor,PubChem,train,0.980736367404461,0.991816177964211,,364.16,303.474973652876,397.211739327373,364.16,,8.13e-06
CCC(CC)(C(=O)NC(=O)N)Br,Odorless,PubChem,train,0.0063614249229431,0.0153796672821045,,405.68,251.944939969146,275.333100446928,405.68,,7.26e-07
CCC(CC)C,Odor,van Gemert 2011,train,0.98607315775007,0.999963685775583,63.2,56.26,80.9855957810971,60.6528003836924,63.2,190.0,190.0
CCC(CC)CC,Odor,van Gemert 2011,train,0.999027340731118,0.999971360315612,93.5,81.42,107.4416080905,90.9241060959591,93.5,57.9,57.9
CCC(CC)CO,Odor,van Gemert 2011,train,0.999735111865448,0.999930781268631,147.0,145.86,110.84777317428,92.3310367143183,147.0,1.53,1.53
CCC(CC)O,Odor,PubChem,train,0.999786042695632,0.999865020872676,116.2,115.64,84.9545478823644,62.2675161967417,116.2,8.77,8.77
CCC(CN)(CC)O,Odor,van Gemert 2011,train,0.999859350064071,0.999141606269404,,177.46,134.74375388434,141.018142000487,177.46,,0.281
CCC(Cl)Cl,Odor,PubChem,train,0.998846067348495,0.999311238992959,88.1,87.94,128.358738354697,110.529381652905,88.1,50.8,50.8
CCC(N)C,Odor,van Gemert 2011,train,0.999211452319287,0.999777810662636,63.0,72.75,52.1976142670945,53.9404886169659,63.0,178.0,178.0
CCC(O)(C)C,Odor,van Gemert 2011,train,0.999016152345575,0.999844937803573,102.4,95.08,84.9545478823644,62.2675161967417,102.4,16.7,16.7
CCC(O)C,Odor,van Gemert 2011,train,0.999846783364774,0.999908276433416,99.5,91.76,54.5290514736744,29.3063205134517,99.5,6.7,6.7
CCC(OC(=O)C)C,Odor,van Gemert 2011,train,0.9989003255032,0.999951590227283,112.0,111.74,133.19707382676,123.402219124641,112.0,17.0,17.0
CCC(S)C,Odor,van Gemert 2011,train,0.991848062723875,0.999899133377767,84.5,92.84,88.9712654223278,,84.5,80.7,80.7
CCC([N+](=O)[O-])Cl,Odor,PubChem,train,0.99953902955167,0.99942485842621,142.0,149.99,143.849777355191,302.070792607552,142.0,,5.8
CCC1(C(=O)NC(=O)NC1=O)C1CCCCC1,Odor,van Gemert 2011,train,0.0161990523338318,0.0067592859268188,,559.43,252.737250367916,355.999803424564,559.43,,3.91e-12
CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,Odorless,PubChem,train,0.008424699306488,0.0010343790054321,,568.79,248.686153701964,365.050656398255,568.79,,1.36e-11
CCC1(C(=O)NC(=O)NC1=O)CCC(C)C,Odorless,PubChem,train,0.143227934837341,0.0080686211585998,,535.66,244.583487131447,330.694566952139,535.66,,1.52e-10
CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,Odorless,PubChem,train,0.172516286373138,0.0008317232131958,,463.54,238.837820215586,349.355550852466,463.54,,3.3e-10
CCC1=C(C(=CC=C1)CC)CC,Odor,PubChem,train,0.999329696467612,0.999885071338213,,229.59,190.319230021617,230.692074427708,229.59,,0.0798
CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl,Odorless,PubChem,train,0.0065709948539733,0.0113151669502258,,378.17,271.95170696752,361.345824206109,378.17,,2.05e-05
CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,Odorless,PubChem,train,0.0070923566818237,0.0068734884262085,,422.65,259.421414308631,165.612042719681,422.65,,1.32e-08
CCC1=C(O)C(=O)CC1,Odor,Lab-Tested,validation,0.819981262087822,0.998997216229327,,258.96,147.471849022091,44.8989512412293,258.96,,0.00103
CCC1=CC=CC(=C1N)C,Odor,PubChem,train,0.999089337652549,0.999741267616628,231.0,241.78,159.391420745582,210.830338157079,231.0,,0.0742
CCC1=CC=CC=C1,Odor,van Gemert 2011,train,0.997092636069283,0.999840325617697,136.1,148.3,117.524537065882,142.576981538567,136.1,9.6,9.6
CCC1=CC=CC=C1CC,Odor,PubChem,train,0.999935425221338,0.999843664903892,184.0,190.75,158.132325054628,189.713567602755,184.0,1.05,1.05
CCC1=CC=CO1,Odor,PubChem,train,0.999675442551961,0.999928697216092,92.0,108.5,100.142328946989,-155.802558598816,92.0,,52.7
CCC1=CN=C(C=C1)C,Odor,van Gemert 2011,train,0.999834901493159,0.999899312504567,178.3,179.83,140.529300345383,-88.3393815225848,178.3,1.43,1.43
CCC1=NC(=C(O1)C)C,Odor,PubChem,train,0.999764051201055,0.999872712389333,,164.25,146.126691676096,-89.2961860356228,164.25,,2.06
CCC1=NC(=CN=C1C)C,Odor,PubChem,train,0.999859350064071,0.99985224356351,180.5,209.4,160.640381162059,-49.6093610171164,180.5,,0.745
CCC1=NC=C(N=C1CC)C,Odor,PubChem,train,0.997274400433525,0.999793519848026,,228.43,177.327592597288,-22.9648499129144,228.43,,0.0549
CCC1=NC=CN=C1,Odor,PubChem,train,0.999307820224203,0.999634279432939,152.5,168.65,120.74876157792,-106.891436554046,152.5,,3.57
CCC1C(=O)C(=C(O1)C)O,Odor,PubChem,train,0.948288820683956,0.997163962572813,,275.21,167.941010817756,74.1497265793199,275.21,,0.000304
CCC1CCC(CC1)C,Odor,van Gemert 2011,train,0.99978460764396,0.99996932265276,149.0,146.15,147.608469503886,158.232259130777,149.0,,5.37
CCC1CCC(CC1)CC,Odor,van Gemert 2011,train,0.999677243642509,0.999966673869494,,167.92,165.683653917738,181.270602388039,167.92,,2.3
CCC1CCC(NC1)C,Odor,van Gemert 2011,train,0.999699581618188,0.99985533610743,,180.81,148.954679087208,179.336243930075,180.81,2.87,2.87
CCC1CCCC(C1)C,Odor,van Gemert 2011,train,0.99978460764396,0.999952469981508,156.0,146.15,147.608469503886,158.232259130777,156.0,,3.93
CCC1CCCC(C1)CC,Odor,van Gemert 2011,train,0.999677243642509,0.999928596851532,,167.92,165.683653917738,181.270602388039,167.92,,2.3
CCC1CCCCC1C,Odor,van Gemert 2011,train,0.99978460764396,0.999906049255515,151.7,146.15,147.608469503886,158.232259130777,151.7,,4.76
CCC1CCCCC1CC,Odor,van Gemert 2011,train,0.999677243642509,0.999897612309724,,167.92,165.683653917738,181.270602388039,167.92,,2.3
CCC1CO1,Odor,van Gemert 2011,train,0.999329102400225,0.999807066837093,63.3,57.35,49.6903622481967,-90.7727511110909,63.3,170.0,170.0
CCC=C,Odor,van Gemert 2011,train,0.980955777689815,0.999933511680865,-1.3,17.57,6.13608620710329,-6.22052448420931,-1.3,2250.0,2250.0
CCC=CC,Odor,PubChem,train,0.986927683465183,0.999967840958561,36.3,53.97,44.8447685635516,30.0720883319908,36.3,506.0,506.0
CCC=CC=C,Odor,PubChem,train,0.994491230230778,0.999912945517281,73.2,77.36,72.5538517374564,65.8981714854314,73.2,129.0,129.0
CCC=CC=CC=O,Odor,van Gemert 2011,train,0.999649031640729,0.999919844456599,,167.83,123.958634091976,127.364749597984,167.83,,0.424
CCC=CCC=O,Odor,van Gemert 2011,train,0.992598068434745,0.999961705318128,121.0,139.17,103.786700418784,97.2384782430808,121.0,,15.0
CCC=CCCC=CC=O,Odor,van Gemert 2011,train,0.999900019647612,0.999983322803018,,208.67,163.145552266181,176.02193883149,208.67,,0.233
CCC=O,Odor,Lab-Tested,test,0.994290225673467,0.999849580548471,48.0,59.78,12.0708682828553,-4.33916183946462,48.0,317.0,317.0
CCCC,Odor,van Gemert 2011,train,0.924964934587479,0.999912446088274,-0.5,19.58,12.2191465621692,-9.06346072928875,-0.5,1820.0,1820.0
CCCC#N,Odor,PubChem,train,0.999603820033371,0.999816855517565,117.6,120.16,42.2595041544351,70.4185802536094,117.6,19.5,19.5
CCCC(=O)C,Odor,van Gemert 2011,train,0.997549069114029,0.99998709054762,102.2,95.03,80.8836777901215,64.671237024059,102.2,35.4,35.4
CCCC(=O)C(=O)C,Odor,PubChem,train,0.999851132277399,0.999937274311378,,162.59,130.150072642504,125.82093046411,162.59,,2.93
CCCC(=O)CCC,Odor,PubChem,train,0.998781627975404,0.999972014022205,144.0,141.64,130.226187843189,122.227516331254,144.0,6.12,6.12
CCCC(=O)Cl,Odor,PubChem,train,0.997549069114029,0.999927035118162,102.0,107.01,118.14821868188,104.524657303909,102.0,,39.8
CCCC(=O)O,Odor,van Gemert 2011,train,0.999876705405768,0.99972746783169,163.5,166.84,84.8549228199891,66.2133742953016,163.5,1.65,1.65
CCCC(=O)OC,Odor,van Gemert 2011,train,0.999597722111503,0.999963290581945,102.8,102.3,110.762172136443,96.0399435041354,102.8,32.3,32.3
CCCC(=O)OC(=O)CCC,Odor,PubChem,train,0.99987824211712,0.99965759247425,200.0,148.37,186.046324087392,196.797003795882,200.0,0.3,0.3
CCCC(=O)OC(C)C,Odor,van Gemert 2011,train,0.999634931009496,0.999962871548632,130.5,134.87,152.89925148954,148.629083103074,130.5,,9.78
CCCC(=O)OC(Cc1ccccc1)(C)C,Odor,Lab-Tested,validation,0.998018639395013,0.99989060205553,,285.12,240.33552187241,301.753599499248,285.12,,0.00257
CCCC(=O)OCC,Odor,van Gemert 2011,train,0.999709569587139,0.999970134265823,121.5,125.79,133.19707382676,123.402219124641,121.5,12.8,12.8
CCCC(=O)OCC(C)C,Odor,van Gemert 2011,train,0.99989302270842,0.999919363996014,156.9,157.09,170.401546393059,171.996257789078,156.9,,2.91
CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,Odor,Lab-Tested,test,0.962542291730642,0.0688852071762085,307.5,330.46,289.167953918036,357.003075366747,307.5,,0.00131
CCCC(=O)OCCC,Odor,van Gemert 2011,train,0.999634931009496,0.999974472248141,143.0,148.37,152.89925148954,148.629083103074,143.0,5.95,5.95
CCCC(=O)OCCC(C)C,Odor,van Gemert 2011,train,0.999101564637385,0.999974670032316,179.0,178.41,186.099442393939,193.733787802363,179.0,0.95,0.95
CCCC(C)(C)C,Odor,van Gemert 2011,train,0.988688011653721,0.99995161829429,79.2,71.56,107.4416080905,90.9241060959591,79.2,105.0,105.0
CCCC(C)(COC(=O)N)COC(=O)N,Odorless,PubChem,train,0.273963630199432,0.0164946913719177,,282.95,238.845131144736,301.819569546687,282.95,,0.000812
CCCC(C)Br,Odor,PubChem,train,0.997728543821722,0.999848621242563,117.4,111.42,178.237230702894,123.859266305806,117.4,21.3,21.3
